N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500,0.82,0.74,0.72,0.0004,1.0,0.003,0.023074812997947447,3.3007261369930347,107.33798930399644,55.68084340999485,35.80804942500254,0.1295309059012538,0.04536890712475665,0.21299978198288524,0.2690692245524119,0.9276017487626708,4.570299224421498,202.1510139489983
1500,1.0,0.74,0.72,0.0004,1.0,0.003,0.022231222013942897,3.285813248017803,108.01924795599189,56.76435980401584,36.000683931983076,0.1291099942884181,0.04547492390513955,0.2132485027031598,0.26938341779106867,0.9274325705746128,4.559244080582975,204.09268644900294
1500,0.88,0.74,0.56,0.0004,1.0,0.003,0.022763401007978246,3.3362887089897413,107.69536989599874,55.980642531998456,35.87672029998794,0.13047599191785472,0.045545982864719656,0.21341504835582625,0.26959380443653075,0.9273191769591529,4.591649721824216,202.91212679901219
1500,0.94,0.5,1.04,0.0004,1.0,0.003,0.022096198998042382,3.3021789399936097,107.78864930100099,56.2557095939992,35.880905830010306,0.13118052806211522,0.04599121068085154,0.21445561471048394,0.27090828644931314,0.9266086966471294,4.532976281551036,203.2498938380013
1500,0.94,0.58,0.8799999999999999,0.0004,1.0,0.003,0.022553155999048613,3.2887604249990545,107.67437410900311,55.87583282300329,35.862674479009,0.1317655051598475,0.046537293072303886,0.21572504043875826,0.2725118721110163,0.9257372758288158,4.553399075692626,202.72452435099694
1500,0.94,0.5,0.8799999999999999,0.0004,1.0,0.003,0.02328711199515965,3.3095629890012788,107.75294262699026,55.84284170200408,35.87848869700974,0.13183078923088073,0.046601715303519066,0.21587430440772487,0.2727004278926682,0.9256344728922592,4.57241811105772,202.80743042299582
1500,0.76,0.58,0.8799999999999999,0.0004,1.0,0.003,0.022628216989687644,3.2388814729929436,107.06118516500283,55.64750523699331,35.68136504299764,0.13174889346605442,0.04751941796882117,0.21798949050085228,0.2753724094156707,0.9241700323241624,4.555867155457455,201.65189232899866
1500,0.82,0.5,1.04,0.0004,1.0,0.003,0.022432629994000308,3.2941193970036693,108.00729752400366,57.203881983994506,36.011440685004345,0.13454474446023726,0.04752159990291133,0.21799449512065971,0.2753787314370279,0.9241665504635126,4.537350385187801,204.53951069299364
1500,1.0,0.8200000000000001,0.56,0.0004,1.0,0.003,0.022338082984788343,3.2703814180276822,107.6223471770063,56.17815014801454,35.83630997498403,0.13177735672727386,0.04757948701623849,0.21812722667342216,0.27554640285735965,0.9240741760591097,4.628752428784196,202.92984055998386
1500,0.88,0.66,0.72,0.0004,1.0,0.003,0.022711352998157963,3.2869696670095436,107.8360216019937,55.58059650599898,35.99097829000675,0.13481985959509193,0.04760742075202722,0.21819124811052165,0.2756272771111956,0.9240296002967694,4.571632834795841,202.717612819004
