0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.357170,0.357310,0.357760,0.358230,0.358840,0.359530,0.360040,0.360440,0.360420,0.360160
-55.839900,-55.828498,-55.817084,-55.805617,-55.794094,-55.782496,-55.770812,-55.759066,-55.747273,-55.735491
0.127570,0.127670,0.127992,0.128329,0.128766,0.129262,0.129629,0.129917,0.129903,0.129715
-19.944337,-19.948081,-19.969120,-19.991246,-20.021153,-20.055481,-20.079723,-20.097798,-20.092432,-20.073695
3118.094432,3116.821152,3115.546866,3114.266888,3112.980917,3111.686834,3110.383422,3109.073413,3107.758480,3106.445007
