0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.357170,0.357310,0.357760,0.358230,0.358840,0.359530,0.360040,0.360440,0.360420,0.360160
-55.839900,-55.834672,-55.829445,-55.824203,-55.818948,-55.813672,-55.808372,-55.803056,-55.797728,-55.792407
0.045564,0.045618,0.045790,0.045971,0.046206,0.046474,0.046672,0.046827,0.046819,0.046718
-7.123519,-7.128437,-7.145734,-7.163849,-7.187591,-7.214577,-7.234372,-7.249765,-7.248269,-7.237125
1113.689788,1113.917724,1115.111761,1116.367082,1118.057504,1119.995622,1121.371357,1122.403318,1122.126740,1121.103416
-174114.081274,-174065.184579,-174016.296579,-173967.292129,-173918.162836,-173868.851508,-173819.324913,-173769.655937,-173719.889305,-173670.197192
