N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500,0.82,0.9,0.56,0.0004,1.0,0.003,0.06300000008195639,1.5,50.093000000109896,2.109999999869615,14.797000000020489,0.19059027869556733,0.09116044339439527,0.30192787780262237,0.373995065704379,0.8601277006697559,4.125689161755444,68.56300000008196
1500,1.0,0.9,0.56,0.0004,1.0,0.003,0.07899999991059303,1.468000000109896,51.79699999978766,2.1880000000819564,14.922000000020489,0.22943159241699884,0.11690205866968341,0.34190943050709116,0.42351981823632634,0.8206309761809142,4.1625879934916075,70.4539999999106
1500,0.82,0.9,0.72,0.0004,1.0,0.003,0.06199999991804361,1.5,50.04700000002049,1.6870000001508743,13.953999999910593,0.2225254456993366,0.12883122536086955,0.3589306692954359,0.44460385779354283,0.8023274235427251,3.9792593730675923,67.25
1500,0.76,0.9,0.56,0.0004,1.0,0.003,0.06199999991804361,1.5,48.67200000002049,1.6559999999590218,13.797000000020489,0.23978825995337655,0.13156520815978337,0.36271918636844036,0.4492966562921522,0.7981325288474573,4.055569405819082,65.68699999991804
1500,0.94,0.98,0.4,0.0004,1.0,0.003,0.06300000008195639,1.5149999998975545,51.84400000004098,1.75,15.422000000020489,0.2162190226922894,0.14276002985625902,0.37783598274417834,0.4680216819338048,0.7809557206511248,4.302949200172294,70.59400000004098
1500,0.88,0.9,0.72,0.0004,1.0,0.003,0.06300000008195639,1.452999999979511,48.67200000002049,2.1869999999180436,13.813000000081956,0.24022239808847448,0.1626496703600565,0.40329848792185735,0.4995618343908411,0.7504379911784624,4.150956659185886,66.18800000008196
1500,0.7,0.9,0.4,0.0004,1.0,0.003,0.06199999991804361,1.5780000002123415,60.609999999869615,1.7650000001303852,17.54699999978766,0.24831754395416147,0.1629020060776614,0.40361120658086463,0.499949195890129,0.7500508191144583,4.330781591910302,81.56199999991804
1500,0.76,0.9,0.4,0.0004,1.0,0.003,0.06199999991804361,1.4380000000819564,48.53099999995902,1.75,14.094000000040978,0.24998726684012326,0.1636515054077502,0.4045386327753509,0.501097989512855,0.7489008225727296,4.392733287659201,65.875
1500,0.94,0.9,0.56,0.0004,1.0,0.003,0.06300000008195639,1.5,51.561999999918044,1.6880000000819564,15.202999999979511,0.28488950808388097,0.17664837125636954,0.42029557606090684,0.5206159587784625,0.7289590425347787,4.542925699692009,70.01600000006147
1500,0.94,0.9,0.4,0.0004,1.0,0.003,0.06199999991804361,1.422000000020489,50.84400000004098,2.093000000109896,15.015999999828637,0.29591974212702854,0.17810325995285808,0.4220228192323942,0.5227554777526929,0.7267267297062088,4.14561420152711,69.43699999991804
