N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500,0.76,0.98,0.72,0.0004,1.0,0.003,0.06199999991804361,1.5630000000819564,54.10899999993853,2.297000000020489,16.030999999959022,0.21114662298296866,0.11118698155839933,0.33344711958329964,0.4398397536836749,0.8065409942186981,4.652244466138615,74.06199999991804
1500,0.76,0.9,0.88,0.0004,1.0,0.003,0.06299999984912574,1.547000000020489,54.25,2.172000000020489,15.952999999979511,0.2177119786105393,0.11181787390992529,0.33439179701351124,0.4410858483829904,0.8054432775132839,4.447569396226226,73.98499999986961
1500,0.82,0.9,0.88,0.0004,1.0,0.003,0.06200000015087426,1.5159999998286366,54.04700000002049,1.672000000020489,16.67200000002049,0.22386178842737617,0.11967583776939036,0.3459419572260502,0.45632130649472563,0.791770868617832,4.570123613214167,73.96900000004098
1500,0.76,0.98,0.88,0.0004,1.0,0.003,0.06300000008195639,1.5149999998975545,53.79700000002049,2.2660000000614673,15.983999999938533,0.2541551055424476,0.12411686317268995,0.3523022327103391,0.46471094862408613,0.7840437377331736,3.995714532082011,73.625
1500,0.76,0.9,0.72,0.0004,1.0,0.003,0.0779999999795109,1.6099999998696148,54.437000000150874,2.25,15.75,0.22447053203044554,0.13110003816092566,0.36207739250183196,0.4776050587315051,0.7718934115755077,4.677215724430534,74.125
1500,0.76,0.98,0.56,0.0004,1.0,0.003,0.0779999999795109,1.577999999979511,53.938000000081956,2.2649999998975545,15.985000000102445,0.23667245932845948,0.13597435745452086,0.3687470100957035,0.48640274444346676,0.7634123740369154,4.307826588396092,73.84400000004098
1500,0.76,0.9,0.56,0.0004,1.0,0.003,0.06299999984912574,1.75,54.0,1.8900000001303852,16.04700000002049,0.25640881964128487,0.15021493208451603,0.3875757114223181,0.5112391003970913,0.738634586466288,4.428157974871531,73.75
1500,0.88,0.9,0.72,0.0004,1.0,0.003,0.06199999991804361,1.5,52.67200000002049,1.875,16.594000000040978,0.2233058608805584,0.15300260292649184,0.3911554715538207,0.5159610509614099,0.7337841982106188,4.7997767443566115,72.70299999997951
1500,0.7,0.9,0.72,0.0004,1.0,0.003,0.06199999991804361,1.452999999979511,54.76600000006147,1.702999999979511,15.827999999979511,0.2591723324038388,0.15689880780448195,0.39610454150953883,0.5224892156461329,0.7270050239633143,4.522575531764684,73.81199999991804
1500,0.82,0.9,0.4,0.0004,1.0,0.003,0.06199999991804361,1.5310000001918525,54.95399999991059,1.6869999999180436,15.531000000191852,0.261680730117525,0.16197862507244323,0.40246568185678044,0.5308799985893908,0.7181664316709755,4.686886193129326,73.76500000013039
