N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500.0,0.94,0.5,0.72,0.0004,1.0,0.003,0.0629999998491257,1.4059999999590218,46.06300000008196,1.671000000089407,13.703999999910591,0.1253119751682587,0.0266427516906103,0.1632260754003794,0.4460725200087818,0.8010192882749108,0.4868667020312555,62.9069999998901
1500.0,0.82,0.58,0.72,0.0004,1.0,0.003,0.0470000000204891,1.421000000089407,45.89099999982864,1.6410000000614673,13.468000000109896,0.1241460254608985,0.0298297941184548,0.1727130398043379,0.4719989788084985,0.7772169431585072,0.4930046040142892,62.468000000109896
1500.0,0.76,0.66,0.72,0.0004,1.0,0.003,0.0620000001508742,1.422000000020489,45.812999999849126,1.625,13.530999999959022,0.1305582804093855,0.0401050863918335,0.2002625436566548,0.5472876640155071,0.7004761847907903,0.6577613837538799,62.45299999997951
1500.0,0.82,0.5,0.72,0.0004,1.0,0.003,0.0620000001508742,1.4219999997876585,45.43800000008196,1.6089999999385327,13.452999999979513,0.1548567183357001,0.0435007553677673,0.2085683469938988,0.5699861857820433,0.6751157176190663,0.8698403430212331,61.98399999993853
1500.0,0.88,0.5,0.72,0.0004,1.0,0.003,0.0629999998491257,1.4059999999590218,45.73400000017136,1.6099999998696148,13.452999999979513,0.1745811227129497,0.0487318022651821,0.2207528080572978,0.6032845006387064,0.63604777723505,0.6577606993092213,62.26599999982864
1500.0,0.7,0.66,0.72,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.76600000006147,1.625,13.452999999979513,0.1415844752308933,0.0543877108313084,0.2332117296177627,0.6373328750999318,0.5938067683104176,0.8145500826004417,62.31300000008196
1500.0,0.82,0.66,0.72,0.0004,1.0,0.003,0.0619999999180436,1.4380000000819564,48.10899999993853,1.6410000000614673,14.077999999979513,0.1521139967217249,0.0576374846893042,0.2400780804015732,0.6560975877225054,0.569535915107312,0.8187538904894394,65.32799999997951
1500.0,0.94,0.58,0.88,0.0004,1.0,0.003,0.0629999998491257,1.422000000020489,46.093000000109896,1.625,13.453999999910591,0.1473793697548158,0.0613468913499023,0.2476830461495141,0.6768808248826421,0.5418323060366425,1.3640810194711868,62.6569999998901
1500.0,0.7,0.9,0.72,0.0004,1.0,0.003,0.0630000000819563,1.422000000020489,45.75,1.625,13.5,0.1888639087831219,0.0659465632394009,0.2568006293594331,0.701797819969745,0.5074797738018854,0.7218087744032605,62.360000000102445
1500.0,0.7,0.5,0.72,0.0004,1.0,0.003,0.0630000000819563,1.4369999999180436,45.96900000004098,1.625,13.5,0.2487473077236705,0.081320277540697,0.2851671045907943,0.7793191661099498,0.3926615805066267,0.6114364244841898,62.59400000004098
1500.0,0.76,0.82,1.04,0.0004,1.0,0.003,0.0630000000819563,1.422000000020489,45.68699999991805,1.672000000020489,13.469000000040978,0.2504237671261505,0.087657684406467,0.2960704044758054,0.8091162585425663,0.3453308189063979,0.9869360760215844,62.31300000008196
1500.0,0.7,0.66,0.56,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,46.03099999995902,1.5780000002123415,13.421999999787658,0.2652223357016775,0.0936137169067972,0.3059635875505404,0.8361528523847596,0.3008483420310401,0.6495611595787134,62.5
1500.0,0.82,0.66,0.88,0.0004,1.0,0.003,0.0619999999180436,1.4380000000819564,48.25,1.6400000001303852,14.077999999979513,0.1879748719473357,0.0997019745852024,0.3157561948484977,0.8629145876292135,0.2553783447844059,1.5102227145088014,65.4680000001099
1500.0,0.7,0.5,1.04,0.0004,1.0,0.003,0.0620000001508742,1.4219999997876585,45.82800000021234,1.625,13.484999999869617,0.2688063649028852,0.1212643880086778,0.3482303662931735,0.9516616548854178,0.094340009880514,4.911070484045551,62.42200000002049
1500.0,0.7,0.5,0.88,0.0004,1.0,0.003,0.0779999999795109,1.4060000001918525,46.125,1.5939999998081475,13.469000000040978,0.2009306568313471,0.1317602887545271,0.3629880008409742,0.9919920691036034,0.0159516427607232,1.5137746342774594,62.67200000002049
1500.0,0.76,0.74,0.4,0.0004,1.0,0.003,0.0619999999180436,1.4380000000819564,45.968000000109896,1.6099999998696148,13.468000000109896,0.3044964080044013,0.1330087143454854,0.364703597933288,0.9966805400872436,0.0066278080641652,0.8695389159986273,62.54600000008941
1500.0,0.82,0.66,1.2,0.0004,1.0,0.003,0.0779999999795109,1.4369999999180436,47.90600000019185,1.625,14.015999999828637,0.3289902009087062,0.1387979272395536,0.3725559384032868,1.0181398154685053,-0.0366087808350115,0.9638225298104672,65.06199999991804
1500.0,0.94,0.58,1.04,0.0004,1.0,0.003,0.0619999999180436,1.422000000020489,46.14100000006147,1.625,13.389999999897556,0.2670931024129573,0.147736322967464,0.3843648305548571,1.050411756502693,-0.1033649614380429,1.294438195592854,62.65599999995902
1500.0,0.88,0.58,0.88,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.81200000015088,1.577999999979511,13.453999999910591,0.260953930623674,0.1512152825283859,0.3888640926189842,1.0627075686895755,-0.1293474822201963,6.3440555648665535,62.31300000008196
1500.0,0.94,0.74,1.2,0.0004,1.0,0.003,0.0630000000819563,1.422000000020489,45.68699999991805,1.5940000000409782,13.469000000040978,0.3186982192460963,0.1635293882768914,0.404387670777549,1.105131192560693,-0.2213150670458725,2.343128083188577,62.235000000102445
