N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500.0,0.76,0.9,0.56,0.0004,1.0,0.003,0.079,1.4059999999590218,45.875,1.577999999979511,13.405999999959022,0.1910930799735019,0.094048281,0.3066729214369182,0.3798727041612649,0.8556967387859356,4.025683193180027,62.34399999980815
1500.0,0.7,0.82,0.56,0.0004,1.0,0.003,0.063,1.422000000020489,45.92200000002049,1.593000000109896,13.531999999890104,0.1940614200603882,0.095372961,0.3088251298382014,0.3825386233480105,0.8536642119427386,4.126182596313399,62.5319999998901
1500.0,0.94,0.9,0.56,0.0004,1.0,0.003,0.062,1.406999999890104,45.85899999993853,1.5940000000409782,13.452999999979513,0.1969349451803318,0.1054317284875999,0.3247025230693471,0.4022057927657961,0.8382305116472342,4.031543583324867,62.375
1500.0,0.88,0.9,0.56,0.0004,1.0,0.003,0.063,1.4059999999590218,46.06300000008196,1.577999999979511,13.452999999979513,0.2137942763073193,0.1080360746185575,0.3286884157048397,0.4071430784147754,0.8342345253616819,3.8338122557946113,62.562999999849126
1500.0,0.76,0.5,1.04,0.0004,1.0,0.003,0.063,1.422000000020489,45.593000000109896,1.6409999998286366,13.531000000191852,0.2338383192384185,0.1129790424716373,0.3361235523905418,0.4163529084361953,0.8266502678330676,4.11670718,62.25
1500.0,0.76,0.74,0.72,0.0004,1.0,0.003,0.063,1.422000000020489,45.71900000004098,1.6399999998975543,13.485000000102444,0.210621096928876,0.1139474900085192,0.337561091,0.4181335729720282,0.8251643274545382,3.922073513777015,62.32899999991059
1500.0,0.7,0.74,0.56,0.0004,1.0,0.003,0.063,1.4059999999590218,45.70299999997951,1.5940000000409782,13.468000000109896,0.2486515471295353,0.1237870041616229,0.3518337734806352,0.4358130033819848,0.8100670394462648,4.142341471656236,62.23400000017136
1500.0,0.7,0.74,0.88,0.0004,1.0,0.003,0.078,1.5,46.0,1.6410000000614673,13.483999999938533,0.2000374736006775,0.1237925100295453,0.3518415979237608,0.4358226954420297,0.810058592,4.450142497696531,62.70299999997951
1500.0,0.88,0.82,0.56,0.0004,1.0,0.003,0.062,1.4219999997876585,45.875,1.5780000002123415,13.437999999849126,0.26648675,0.1290770500342046,0.3592729464268144,0.4450278330791993,0.8019502417189956,3.854205318233439,62.375
1500.0,1.0,0.82,0.56,0.0004,1.0,0.003,0.062,1.4219999997876585,45.42200000002049,1.625,13.452999999979513,0.256927382,0.1312217009915805,0.3622453602071123,0.4487097325286759,0.7986595900997274,3.681953804,61.98399999993853
