N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1500.0,0.7,0.58,1.2,0.0004,1.0,0.003,0.0779999999795109,1.4059999999590218,45.67200000002049,1.577999999979511,13.485000000102444,0.1952545065304949,0.1081924271637749,0.3289261728165986,0.4338763130194767,0.8117513480552917,4.6172882064721135,62.21900000004098
1500.0,0.82,0.66,1.04,0.0004,1.0,0.003,0.0629999998491257,1.422000000020489,45.92200000002049,1.6559999999590218,13.515000000130383,0.2104476998213572,0.1155433891184503,0.3399167385087858,0.4483736273550658,0.7989610935546717,4.610588194495697,62.57799999997951
1500.0,0.88,0.58,1.04,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.59400000004098,1.6089999999385327,13.469000000040978,0.219270802188864,0.1170825801116748,0.3421733188190962,0.4513502124552601,0.7962829890222598,4.488111405603675,62.14100000006147
1500.0,0.76,0.82,0.88,0.0004,1.0,0.003,0.0470000000204891,1.422000000020489,45.67100000008941,1.625,13.422000000020487,0.2119921117720718,0.1178635751361831,0.3433126492516452,0.4528530678928566,0.7949241022277462,4.57805154823404,62.18700000015088
1500.0,0.7,0.5,1.2,0.0004,1.0,0.003,0.0630000000819563,1.421000000089407,46.1569999998901,1.593000000109896,13.531999999890104,0.211947759592523,0.1204107684336466,0.3470025481659272,0.4577202991096195,0.7904921311826356,4.677405909291274,62.76600000006147
1500.0,1.0,0.5,1.2,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.375,1.5940000000409782,13.593000000109896,0.2227989795312491,0.1243077012172978,0.3525729728968144,0.4650680736071431,0.7837116904210006,4.661154784759912,62.03100000019185
1500.0,0.94,0.5,1.2,0.0004,1.0,0.003,0.0470000000204891,1.422000000020489,46.04700000002049,1.593000000109896,13.422000000020487,0.2207845170696829,0.1245136389558971,0.3528649018475727,0.4654531480320028,0.7833533705025726,4.655288393229667,62.53100000019185
1500.0,0.76,0.74,0.88,0.0004,1.0,0.003,0.0630000000819563,1.421000000089407,45.82899999991059,1.577999999979511,13.468000000109896,0.2160281085317058,0.1249817202736494,0.3535275382111688,0.4663272111077617,0.7825389357091467,4.595917782317474,62.35900000017136
1500.0,0.7,0.74,0.88,0.0004,1.0,0.003,0.0630000000819563,1.422000000020489,45.468000000109896,1.5939999998081475,13.484000000171363,0.2270958177744947,0.1270543918004057,0.356446898991148,0.4701780493695662,0.7789326054782385,4.571010051950939,62.04700000002049
1500.0,0.76,0.66,0.88,0.0004,1.0,0.003,0.0629999998491257,1.4370000001508745,46.4069999998901,1.593000000109896,13.562999999849126,0.2209173405679302,0.1277432940620814,0.3574119388913602,0.4714510035715238,0.777733954838062,4.443867446899113,63.062999999849126
1500.0,0.7,0.9,0.88,0.0004,1.0,0.003,0.0620000001508742,1.422000000020489,45.54699999978766,1.5940000000409782,13.469000000040978,0.2232911925345822,0.1278996930530213,0.357630665705587,0.4717395193284263,0.7774618295148599,4.706923852941871,62.09400000004098
1500.0,0.82,0.58,1.04,0.0004,1.0,0.003,0.0619999999180436,1.422000000020489,46.875,1.6090000001713634,13.484999999869617,0.2215993758632327,0.1282547408038431,0.3581267105422927,0.4723938366878485,0.7768440666804333,4.611241813982305,63.45299999997951
1500.0,0.94,0.58,1.2,0.0004,1.0,0.003,0.0620000001508742,1.406999999890104,50.5,1.6559999999590218,14.172000000020487,0.2415845231176965,0.1284489935528514,0.3583978146597038,0.4727514417209156,0.7765060779773791,4.598189203439428,67.79700000002049
1500.0,0.7,0.82,0.72,0.0004,1.0,0.003,0.0629999998491257,1.4059999999590218,46.42200000002049,1.672000000020489,13.530999999959022,0.2268905192018387,0.1316371626046927,0.3628183603467343,0.4785824464348286,0.7709588456810514,4.440954546969892,63.09399999980815
1500.0,0.82,0.82,0.88,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.79700000002049,1.6089999999385327,13.5,0.2047903232895613,0.1370862141317464,0.3702515552050341,0.4883873432341863,0.7614778068390967,4.552335198271681,62.375
1500.0,0.7,0.66,1.04,0.0004,1.0,0.003,0.0620000001508742,1.406999999890104,45.95299999997951,1.6089999999385327,13.485000000102444,0.2403468693460191,0.1375203222476077,0.3708373258554318,0.4891600151316315,0.7607224834791222,4.713656714600323,62.51600000006147
1500.0,0.7,0.74,1.04,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.98399999993853,1.6410000000614673,13.640000000130383,0.2544728075679824,0.1393474002016104,0.373292646862499,0.4923987529210368,0.7575434720560928,4.031104522229088,62.73400000017136
1500.0,0.82,0.82,0.72,0.0004,1.0,0.003,0.0620000001508742,1.406999999890104,45.78099999995902,1.6089999999385327,13.5,0.2421508215184405,0.1409527181425852,0.375436703243816,0.4952269111963907,0.7547503104064913,4.43278748633101,62.35899999993853
1500.0,1.0,0.5,1.04,0.0004,1.0,0.003,0.078999999910593,1.4059999999590218,45.75,1.6400000001303852,13.515999999828637,0.2463040537315625,0.142566275724275,0.3775794959002342,0.4980534025314244,0.7519428122520367,4.6889746184701,62.39099999982864
1500.0,0.82,0.66,0.88,0.0004,1.0,0.003,0.0620000001508742,1.422000000020489,46.312999999849126,1.577999999979511,13.484000000171363,0.2465771914369489,0.1425883050000945,0.3776086664790608,0.4980918805372381,0.7519044825686655,4.574301204770252,62.85900000017136
1500.0,0.76,0.9,0.72,0.0004,1.0,0.003,0.0629999998491257,1.4059999999590218,46.18800000008196,1.6089999999385327,13.5,0.2657143685496965,0.143281955570537,0.3785260302416956,0.499301946624778,0.7506975701420794,4.622775749414243,62.76599999982864
1500.0,0.88,0.74,1.2,0.0004,1.0,0.003,0.0470000000204891,1.422000000020489,45.92100000008941,1.5939999998081475,13.485000000102444,0.2357727186186196,0.1438754731239322,0.3793092051663553,0.5003350083779701,0.7496648834535459,4.655029174685039,62.46900000004098
1500.0,0.82,0.5,0.56,0.0004,1.0,0.003,0.0629999998491257,1.4059999999590218,45.82799999997951,1.5940000000409782,13.530999999959022,0.2107133045686473,0.1452719135621199,0.3811455280626022,0.5027572449574261,0.7472351567443745,4.632826977044198,62.42199999978766
1500.0,0.94,0.5,1.04,0.0004,1.0,0.003,0.0619999999180436,1.4060000001918525,46.09399999980815,1.6880000000819564,13.468000000109896,0.2458881774105117,0.1473453585597605,0.3838559085903987,0.5063324238500339,0.7436274807182464,4.557567014986814,62.718000000109896
1500.0,0.82,0.74,1.04,0.0004,1.0,0.003,0.0779999999795109,1.422000000020489,46.48399999993853,1.6410000000614673,13.468000000109896,0.2402367835968933,0.1482406804497189,0.3850203636818693,0.5078684204459805,0.7420696716990798,4.639851935597023,63.093000000109896
1500.0,1.0,0.58,0.56,0.0004,1.0,0.003,0.0779999999795109,1.422000000020489,45.59400000004098,1.5940000000409782,13.655999999959022,0.2494439240350064,0.1486712809964627,0.3855791501059966,0.5086054982874597,0.7413204513092972,4.531659080645319,62.34400000004098
1500.0,0.82,0.82,0.4,0.0004,1.0,0.003,0.0620000001508742,1.422000000020489,45.687999999849126,1.6559999999590218,13.452999999979513,0.2114050197203573,0.1494961733605505,0.3866473501274133,0.5100145278058191,0.7398851856478295,4.731993084657703,62.29700000002049
1500.0,0.76,0.58,1.04,0.0004,1.0,0.003,0.0620000001508742,1.406999999890104,46.15599999995902,1.625,13.5,0.2543451748714945,0.1521006394520894,0.3900008198095094,0.5144379856566534,0.7353535632078805,4.785658617648972,62.75
1500.0,0.76,0.82,0.72,0.0004,1.0,0.003,0.0629999998491257,1.422000000020489,45.875,1.6089999999385327,13.452999999979513,0.254719115465354,0.1523092249610096,0.3902681449478162,0.5147906059555879,0.7349906363201234,4.4781407780667575,62.437999999849126
1500.0,0.7,0.58,1.04,0.0004,1.0,0.003,0.0630000000819563,1.4059999999590218,45.84400000004098,1.6559999999590218,13.5,0.2527819530418025,0.1549209559155863,0.3935999948114663,0.519185545774442,0.7304463734328783,4.563679488664166,62.46900000004098
1500.0,0.94,0.5,0.56,0.0004,1.0,0.003,0.0619999999180436,1.4060000001918525,45.57899999991059,1.6089999999385327,13.641000000061467,0.2515295275804509,0.1552599852797426,0.394030436996614,0.5197533287108399,0.7298564816775571,4.641474613008547,62.29700000002049
1500.0,0.82,0.58,1.2,0.0004,1.0,0.003,0.0620000001508742,1.4219999997876585,46.18800000008196,1.577999999979511,13.547000000020487,0.2679725909713504,0.1552876099165077,0.3940654893751896,0.5197995652162805,0.7298084163853014,4.700718557492756,62.79700000002049
