file_N:29,train,seed:None,percent:5025,measured,n:4,N:4
t,I,V,V'
1507.5,-0.04108,-56.13778,-56.13468
1507.51,-0.04088,-56.13468,-56.13467
1507.52,-0.04086,-56.13467,-56.13835
1507.53,-0.04103,-56.13835,-56.13982
1507.54,-0.04121,-56.13982,-56.13865
1507.55,-0.04138,-56.13865,-56.13475
1507.56,-0.04164,-56.13475,-56.12762
1507.57,-0.04201,-56.12762,-56.11937
1507.58,-0.04223,-56.11937,-56.10981
1507.59,-0.04225,-56.10981,-56.09051
1507.6000000000001,-0.04238,-56.09051,-56.05961
1507.6100000000001,-0.04263,-56.05961,-56.04015
1507.6200000000001,-0.04282,-56.04015,-56.03431
1507.63,-0.04294,-56.03431,-56.02674
1507.64,-0.04297,-56.02674,-56.01711
1507.65,-0.04287,-56.01711,-56.00866
1507.66,-0.04255,-56.00866,-56.00163
1507.67,-0.04194,-56.00163,-56.00189
1507.68,-0.0415,-56.00189,-56.01082
1507.69,-0.04127,-56.01082,-56.0201
1507.7,-0.04112,-56.0201,-56.0298
1507.71,-0.04107,-56.0298,-56.04321
1507.72,-0.04102,-56.04321,-56.06104
1507.73,-0.04097,-56.06104,-56.08154
1507.74,-0.04096,-56.08154,-56.10523
1507.75,-0.04101,-56.10523,-56.1164
1507.76,-0.04128,-56.1164,-56.11268
1507.77,-0.04182,-56.11268,-56.11317
1507.78,-0.04219,-56.11317,-56.11865
1507.79,-0.04236,-56.11865,-56.11409
1507.8,-0.04249,-56.11409,-56.09758
1507.81,-0.04259,-56.09758,-56.08351
1507.82,-0.04259,-56.08351,-56.07236
1507.83,-0.04246,-56.07236,-56.06127
1507.84,-0.04246,-56.06127,-56.05024
1507.8500000000001,-0.04261,-56.05024,-56.04275
1507.8600000000001,-0.04277,-56.04275,-56.03948
1507.8700000000001,-0.04296,-56.03948,-56.04649
1507.88,-0.04292,-56.04649,-56.06575
1507.89,-0.04261,-56.06575,-56.08098
1507.9,-0.04244,-56.08098,-56.09142
1507.91,-0.04245,-56.09142,-56.10095
1507.92,-0.0425,-56.10095,-56.1094
1507.93,-0.04261,-56.1094,-56.11415
1507.94,-0.04251,-56.11415,-56.11448
1507.95,-0.04218,-56.11448,-56.10618
1507.96,-0.04187,-56.10618,-56.0876
1507.97,-0.04161,-56.0876,-56.06987
1507.98,-0.04142,-56.06987,-56.05314
1507.99,-0.04133,-56.05314,-56.04302
1508.0,-0.0414,-56.04302,-56.04078
1508.01,-0.04166,-56.04078,-56.03816
1508.02,-0.04178,-56.03816,-56.03511
1508.03,-0.04172,-56.03511,-56.03176
