file_N:26,train,seed:None,percent:2413,integrated,n:2,N:4
t,V,V'
504.602582,-67.415944,-67.411201
504.622912,-67.411201,-67.406668
504.643584,-67.406668,-67.402084
504.664312,-67.402084,-67.397465
504.684998,-67.397465,-67.392812
504.705654,-67.392812,-67.388028
504.72623,-67.388028,-67.383092
504.746643,-67.383092,-67.378462
504.767092,-67.378462,-67.374323
504.788038,-67.374323,-67.370508
504.809427,-67.370508,-67.366466
504.830956,-67.366466,-67.361779
504.851888,-67.361779,-67.356508
504.872211,-67.356508,-67.349759
504.893516,-67.349759,-67.341856
504.913971,-67.341856,-67.333938
504.934043,-67.333938,-67.326826
504.954372,-67.326826,-67.320751
504.975347,-67.320751,-67.315963
504.99543,-67.315963,-67.311715
505.016202,-67.311715,-67.307239
505.037167,-67.307239,-67.301992
505.057599,-67.301992,-67.295315
505.078884,-67.295315,-67.28804
505.09957,-67.28804,-67.280466
505.119951,-67.280466,-67.272966
505.140255,-67.272966,-67.265821
505.160701,-67.265821,-67.258984
505.181384,-67.258984,-67.252242
505.202186,-67.252242,-67.24537
505.223019,-67.24537,-67.2379
505.243558,-67.2379,-67.229689
505.263702,-67.229689,-67.219881
505.284854,-67.219881,-67.209611
505.305633,-67.209611,-67.199229
505.326294,-67.199229,-67.188736
505.346894,-67.188736,-67.178227
505.367455,-67.178227,-67.167905
505.388054,-67.167905,-67.158078
505.40881,-67.158078,-67.148411
505.429759,-67.148411,-67.138487
505.450645,-67.138487,-67.128565
505.471467,-67.128565,-67.118353
505.492238,-67.118353,-67.107665
505.512805,-67.107665,-67.096682
505.533193,-67.096682,-67.085693
505.553512,-67.085693,-67.07484
505.573861,-67.07484,-67.064067
505.594255,-67.064067,-67.053363
505.614677,-67.053363,-67.042781
505.635139,-67.042781,-67.032268
505.655647,-67.032268,-67.021565
505.676129,-67.021565,-67.010355
505.696447,-67.010355,-66.998669
505.716548,-66.998669,-66.985803
505.737912,-66.985803,-66.972568
505.759128,-66.972568,-66.959152
505.780229,-66.959152,-66.94582
