file_N:17,train,seed:None,percent:2568,integrated,n:2,N:4
t,V,V'
528.178249,-62.026705,-62.036672
528.199227,-62.036672,-62.046605
528.220314,-62.046605,-62.056439
528.241436,-62.056439,-62.065903
528.26267,-62.065903,-62.074023
528.282786,-62.074023,-62.081186
528.303387,-62.081186,-62.086802
528.324868,-62.086802,-62.088905
528.345262,-62.088905,-62.08559
528.365898,-62.08559,-62.074304
528.386597,-62.074304,-62.052942
528.406794,-62.052942,-62.01869
528.427301,-62.01869,-61.972062
528.447439,-61.972062,-61.912676
528.46754,-61.912676,-61.840381
528.487794,-61.840381,-61.75475
528.508317,-61.75475,-61.655296
528.529165,-61.655296,-61.546402
528.549504,-61.546402,-61.423126
528.570262,-61.423126,-61.290331
528.590599,-61.290331,-61.142294
528.611385,-61.142294,-60.984907
528.631807,-60.984907,-60.818886
528.651907,-60.818886,-60.637739
528.672508,-60.637739,-60.44881
528.692834,-60.44881,-60.252298
528.712909,-60.252298,-60.040615
528.733507,-60.040615,-59.82137
528.753865,-59.82137,-59.594986
528.773996,-59.594986,-59.353196
528.79465,-59.353196,-59.104847
528.815094,-59.104847,-58.85015
528.835338,-58.85015,-58.589487
528.855392,-58.589487,-58.31312
528.875967,-58.31312,-58.030866
528.89635,-58.030866,-57.74372
528.91656,-57.74372,-57.452135
528.936609,-57.452135,-57.146151
528.957188,-57.146151,-56.836094
528.977609,-56.836094,-56.522323
528.997879,-56.522323,-56.205246
529.018006,-56.205246,-55.874117
529.038654,-55.874117,-55.540471
529.059162,-55.540471,-55.205201
529.079544,-55.205201,-54.86788
529.099802,-54.86788,-54.528849
529.119937,-54.528849,-54.188506
529.139955,-54.188506,-53.836374
529.160503,-53.836374,-53.484079
529.180944,-53.484079,-53.132265
529.201286,-53.132265,-52.781489
529.22154,-52.781489,-52.432016
529.241712,-52.432016,-52.08393
529.261804,-52.08393,-51.737837
529.281822,-51.737837,-51.383693
529.3024,-51.383693,-51.032693
529.32292,-51.032693,-50.68531
529.343388,-50.68531,-50.34187
529.363812,-50.34187,-50.00257
529.384199,-50.00257,-49.667691
529.404552,-49.667691,-49.337534
529.42488,-49.337534,-49.012397
529.445189,-49.012397,-48.692998
529.465489,-48.692998,-48.379762
529.485794,-48.379762,-48.072697
529.50611,-48.072697,-47.77222
529.526443,-47.77222,-47.478862
529.546807,-47.478862,-47.192963
529.567214,-47.192963,-46.914696
529.587673,-46.914696,-46.64424
529.608194,-46.64424,-46.382397
529.628793,-46.382397,-46.137264
529.648863,-46.137264,-45.900878
529.669041,-45.900878,-45.67337
529.689339,-45.67337,-45.45467
529.709768,-45.45467,-45.245112
529.730308,-45.245112,-45.045198
529.750913,-45.045198,-44.860959
529.770956,-44.860959,-44.686356
529.791109,-44.686356,-44.521864
529.811405,-44.521864,-44.367649
529.831882,-44.367649,-44.227967
529.851896,-44.227967,-44.09776
529.872134,-44.09776,-43.97716
529.892637,-43.97716,-43.869784
529.912748,-43.869784,-43.772051
529.933211,-43.772051,-43.687156
529.95338,-43.687156,-43.611491
529.97403,-43.611491,-43.547603
529.994494,-43.547603,-43.494513
530.014827,-43.494513,-43.451646
530.035109,-43.451646,-43.4187
530.055499,-43.4187,-43.395804
530.07633,-43.395804,-43.384314
530.096345,-43.384314,-43.383378
530.116746,-43.383378,-43.393113
530.13675,-43.393113,-43.414284
530.157568,-43.414284,-43.445245
530.178319,-43.445245,-43.484452
530.198812,-43.484452,-43.531813
530.219344,-43.531813,-43.587364
530.240059,-43.587364,-43.648702
530.260288,-43.648702,-43.718612
530.280864,-43.718612,-43.794885
530.301051,-43.794885,-43.880407
530.321636,-43.880407,-43.972164
530.341922,-43.972164,-44.069849
530.36196,-44.069849,-44.17703
530.382492,-44.17703,-44.289826
530.40284,-44.289826,-44.407592
530.423049,-44.407592,-44.52983
530.443155,-44.52983,-44.656124
530.463189,-44.656124,-44.790601
530.483862,-44.790601,-44.928758
530.504504,-44.928758,-45.070956
530.525118,-45.070956,-45.217385
530.545699,-45.217385,-45.367717
530.566261,-45.367717,-45.521657
530.586819,-45.521657,-45.678363
530.60735,-45.678363,-45.837205
530.627851,-45.837205,-45.997942
530.648332,-45.997942,-46.160382
530.668802,-46.160382,-46.32471
530.689263,-46.32471,-46.491085
530.709708,-46.491085,-46.659283
530.730141,-46.659283,-46.828912
530.750573,-46.828912,-46.99957
530.771016,-46.99957,-47.171415
530.791475,-47.171415,-47.344145
530.81195,-47.344145,-47.517422
530.832454,-47.517422,-47.691366
530.852989,-47.691366,-47.866188
530.87355,-47.866188,-48.041902
530.894133,-48.041902,-48.218429
530.914742,-48.218429,-48.395562
530.93538,-48.395562,-48.572851
530.956057,-48.572851,-48.743055
530.976107,-48.743055,-48.910453
530.996264,-48.910453,-49.073985
531.016566,-49.073985,-49.232359
531.037054,-49.232359,-49.384942
531.057762,-49.384942,-49.526795
531.077979,-49.526795,-49.663348
531.098422,-49.663348,-49.794882
531.119092,-49.794882,-49.917107
531.139239,-49.917107,-50.034897
531.159602,-50.034897,-50.148652
531.180172,-50.148652,-50.254004
531.200192,-50.254004,-50.355759
531.220419,-50.355759,-50.45455
531.24083,-50.45455,-50.550504
531.261415,-50.550504,-50.643753
531.282172,-50.643753,-50.730967
531.30229,-50.730967,-50.815952
531.322564,-50.815952,-50.898927
531.342981,-50.898927,-50.979934
531.363543,-50.979934,-51.059145
531.384239,-51.059145,-51.133101
531.404252,-51.133101,-51.204916
531.424423,-51.204916,-51.274583
531.44476,-51.274583,-51.342198
531.465268,-51.342198,-51.408585
531.485915,-51.408585,-51.474433
531.506639,-51.474433,-51.539728
531.527424,-51.539728,-51.603814
531.548294,-51.603814,-51.663574
531.56843,-51.663574,-51.721863
531.588707,-51.721863,-51.778948
531.609113,-51.778948,-51.835108
531.629626,-51.835108,-51.890997
531.650207,-51.890997,-51.946774
531.670815,-51.946774,-52.002127
531.691465,-52.002127,-52.05654
531.712193,-52.05654,-52.109687
531.73304,-52.109687,-52.159105
531.753123,-52.159105,-52.207725
531.773326,-52.207725,-52.255925
531.7936,-52.255925,-52.303957
531.813918,-52.303957,-52.352168
531.834246,-52.352168,-52.400488
531.85457,-52.400488,-52.448268
531.874933,-52.448268,-52.495321
531.895377,-52.495321,-52.541743
531.915908,-52.541743,-52.588241
531.936478,-52.588241,-52.634839
531.957045,-52.634839,-52.680913
531.977656,-52.680913,-52.726655
531.998323,-52.726655,-52.771855
532.019051,-52.771855,-52.816401
532.039862,-52.816401,-52.860611
532.060742,-52.860611,-52.904917
532.081641,-52.904917,-52.94924
532.102547,-52.94924,-52.993119
532.123488,-52.993119,-53.034279
532.143565,-53.034279,-53.074824
532.163723,-53.074824,-53.114738
532.183975,-53.114738,-53.154101
532.204301,-53.154101,-53.192811
532.224721,-53.192811,-53.231147
532.245214,-53.231147,-53.269168
532.26576,-53.269168,-53.306828
532.286362,-53.306828,-53.344502
532.307001,-53.344502,-53.382396
532.327625,-53.382396,-53.420515
532.348237,-53.420515,-53.458613
532.368841,-53.458613,-53.496562
532.389475,-53.496562,-53.534448
532.410129,-53.534448,-53.57189
532.430825,-53.57189,-53.608428
532.45163,-53.608428,-53.644785
532.472523,-53.644785,-53.681499
532.493403,-53.681499,-53.718574
532.514244,-53.718574,-53.755825
532.535061,-53.755825,-53.793034
532.555877,-53.793034,-53.829383
532.57677,-53.829383,-53.862918
532.596812,-53.862918,-53.895456
532.617017,-53.895456,-53.92765
532.637325,-53.92765,-53.959727
532.657674,-53.959727,-53.991769
532.678046,-53.991769,-54.023921
532.698418,-54.023921,-54.056031
532.718792,-54.056031,-54.087913
532.739204,-54.087913,-54.119942
532.759624,-54.119942,-54.152023
532.780041,-54.152023,-54.183935
532.800466,-54.183935,-54.214854
532.821001,-54.214854,-54.244621
532.841722,-54.244621,-54.273457
532.862623,-54.273457,-54.300112
532.882626,-54.300112,-54.326268
532.902748,-54.326268,-54.35234
532.922929,-54.35234,-54.37875
532.943093,-54.37875,-54.405311
532.963205,-54.405311,-54.43148
532.983365,-54.43148,-54.457363
533.003589,-54.457363,-54.482591
533.0239,-54.482591,-54.506651
533.044411,-54.506651,-54.529543
533.065165,-54.529543,-54.551312
533.086181,-54.551312,-54.571255
533.106296,-54.571255,-54.591021
533.126514,-54.591021,-54.610967
533.146733,-54.610967,-54.63109
533.166909,-54.63109,-54.651078
533.187088,-54.651078,-54.670758
533.207331,-54.670758,-54.69015
533.22765,-54.69015,-54.709027
533.248073,-54.709027,-54.727242
533.268659,-54.727242,-54.744076
533.289511,-54.744076,-54.756975
533.309877,-54.756975,-54.764421
533.330613,-54.764421,-54.763555
533.35205,-54.763555,-54.752105
533.373147,-54.752105,-54.729838
533.393945,-54.729838,-54.695904
533.414956,-54.695904,-54.651249
533.435648,-54.651249,-54.595311
533.456299,-54.595311,-54.527893
533.477063,-54.527893,-54.452355
533.497192,-54.452355,-54.365185
533.517641,-54.365185,-54.26644
533.538447,-54.26644,-54.160776
533.558855,-54.160776,-54.048623
533.578927,-54.048623,-53.925119
533.599478,-53.925119,-53.794665
533.619716,-53.794665,-53.652074
533.640428,-53.652074,-53.502414
533.660852,-53.502414,-53.345563
533.681002,-53.345563,-53.175522
533.70162,-53.175522,-52.999001
533.72199,-52.999001,-52.816269
533.742135,-52.816269,-52.620881
533.762778,-52.620881,-52.420023
533.783219,-52.420023,-52.214102
533.803475,-52.214102,-52.003563
533.823559,-52.003563,-51.78091
533.844164,-51.78091,-51.552789
533.864589,-51.552789,-51.319278
533.884832,-51.319278,-51.080969
533.904904,-51.080969,-50.830593
533.925484,-50.830593,-50.576659
533.945918,-50.576659,-50.319468
533.966214,-50.319468,-50.059158
533.986379,-50.059158,-49.795401
534.006411,-49.795401,-49.519339
534.026944,-49.519339,-49.239861
534.047334,-49.239861,-48.957648
534.067593,-48.957648,-48.673519
534.087735,-48.673519,-48.387802
534.10777,-48.387802,-48.091781
534.128323,-48.091781,-47.794489
534.148772,-47.794489,-47.496001
534.169118,-47.496001,-47.196923
534.189367,-47.196923,-46.89774
534.20953,-46.89774,-46.598337
534.229609,-46.598337,-46.289811
534.250209,-46.289811,-45.981452
534.270726,-45.981452,-45.673429
534.291162,-45.673429,-45.366217
534.311522,-45.366217,-45.061806
534.331738,-45.061806,-44.761651
534.351779,-44.761651,-44.457456
534.372242,-44.457456,-44.157897
534.392542,-44.157897,-43.862904
534.412682,-43.862904,-43.564403
534.43324,-43.564403,-43.270825
