file_N:23,train,seed:None,percent:10000,measured,n:2,N:2
t,I,V,I',V'
1054.99,-0.0422,-60.75918,-0.04279,-60.77451
1055.0,-0.04279,-60.77451,-0.0434,-60.7914
1055.01,-0.0434,-60.7914,-0.04373,-60.78678
1055.02,-0.04373,-60.78678,-0.04402,-60.78023
1055.03,-0.04402,-60.78023,-0.04393,-60.78581
1055.04,-0.04393,-60.78581,-0.04381,-60.79248
1055.05,-0.04381,-60.79248,-0.04387,-60.79533
1055.06,-0.04387,-60.79533,-0.04394,-60.79784
1055.07,-0.04394,-60.79784,-0.04378,-60.78357
1055.08,-0.04378,-60.78357,-0.04361,-60.76778
1055.09,-0.04361,-60.76778,-0.04326,-60.76425
1055.1,-0.04326,-60.76425,-0.04289,-60.76182
1055.1100000000001,-0.04289,-60.76182,-0.04262,-60.76241
1055.1200000000001,-0.04262,-60.76241,-0.04235,-60.76327
1055.13,-0.04235,-60.76327,-0.04244,-60.76922
1055.14,-0.04244,-60.76922,-0.04257,-60.77562
1055.15,-0.04257,-60.77562,-0.04256,-60.7832
1055.16,-0.04256,-60.7832,-0.04255,-60.79088
1055.17,-0.04255,-60.79088,-0.04226,-60.79762
1055.18,-0.04226,-60.79762,-0.04195,-60.80427
1055.19,-0.04195,-60.80427,-0.04205,-60.80232
1055.2,-0.04205,-60.80232,-0.04219,-60.7996
1055.21,-0.04219,-60.7996,-0.0423,-60.81494
1055.22,-0.0423,-60.81494,-0.04241,-60.83192
1055.23,-0.04241,-60.83192,-0.04223,-60.84532
1055.24,-0.04223,-60.84532,-0.04202,-60.8584
1055.25,-0.04202,-60.8584,-0.04198,-60.86024
1055.26,-0.04198,-60.86024,-0.04196,-60.86106
1055.27,-0.04196,-60.86106,-0.04205,-60.85515
1055.28,-0.04205,-60.85515,-0.04215,-60.84863
1055.29,-0.04215,-60.84863,-0.0421,-60.83399
1055.3,-0.0421,-60.83399,-0.04202,-60.81861
1055.31,-0.04202,-60.81861,-0.04171,-60.81269
1055.32,-0.04171,-60.81269,-0.04137,-60.80762
1055.33,-0.04137,-60.80762,-0.04117,-60.80181
1055.34,-0.04117,-60.80181,-0.04099,-60.79593
1055.35,-0.04099,-60.79593,-0.04116,-60.78013
1055.3600000000001,-0.04116,-60.78013,-0.04137,-60.76343
1055.3700000000001,-0.04137,-60.76343,-0.04146,-60.77185
1055.38,-0.04146,-60.77185,-0.04154,-60.78253
1055.39,-0.04154,-60.78253,-0.04155,-60.77576
1055.4,-0.04155,-60.77576,-0.04155,-60.7674
1055.41,-0.04155,-60.7674,-0.04181,-60.75948
1055.42,-0.04181,-60.75948,-0.04209,-60.75161
1055.43,-0.04209,-60.75161,-0.04224,-60.75616
1055.44,-0.04224,-60.75616,-0.04237,-60.76184
1055.45,-0.04237,-60.76184,-0.0422,-60.76344
1055.46,-0.0422,-60.76344,-0.04201,-60.76466
1055.47,-0.04201,-60.76466,-0.04194,-60.76138
1055.48,-0.04194,-60.76138,-0.04189,-60.7577
1055.49,-0.04189,-60.7577,-0.04192,-60.76586
1055.5,-0.04192,-60.76586,-0.04197,-60.77509
1055.51,-0.04197,-60.77509,-0.04178,-60.77304
1055.52,-0.04178,-60.77304,-0.04157,-60.76997
1055.53,-0.04157,-60.76997,-0.04131,-60.76605
1055.54,-0.04131,-60.76605,-0.04104,-60.76205
1055.55,-0.04104,-60.76205,-0.04095,-60.76087
1055.56,-0.04095,-60.76087,-0.04086,-60.75995
1055.57,-0.04086,-60.75995,-0.04076,-60.76783
1055.58,-0.04076,-60.76783,-0.04066,-60.77652
1055.59,-0.04066,-60.77652,-0.04108,-60.8079
1055.6,-0.04108,-60.8079,-0.04155,-60.84134
1055.6100000000001,-0.04155,-60.84134,-0.04192,-60.86688
1055.6200000000001,-0.04192,-60.86688,-0.04227,-60.8917
1055.63,-0.04227,-60.8917,-0.04273,-60.88579
1055.64,-0.04273,-60.88579,-0.0432,-60.87708
1055.65,-0.0432,-60.87708,-0.04359,-60.8566
1055.66,-0.04359,-60.8566,-0.04397,-60.83505
1055.67,-0.04397,-60.83505,-0.04371,-60.81788
1055.68,-0.04371,-60.81788,-0.04339,-60.8011
1055.69,-0.04339,-60.8011,-0.04291,-60.78641
1055.7,-0.04291,-60.78641,-0.04242,-60.77191
1055.71,-0.04242,-60.77191,-0.04215,-60.75827
1055.72,-0.04215,-60.75827,-0.0419,-60.74472
1055.73,-0.0419,-60.74472,-0.04152,-60.74333
1055.74,-0.04152,-60.74333,-0.04113,-60.74305
1055.75,-0.04113,-60.74305,-0.04097,-60.75648
1055.76,-0.04097,-60.75648,-0.04083,-60.77117
1055.77,-0.04083,-60.77117,-0.04122,-60.78127
1055.78,-0.04122,-60.78127,-0.04167,-60.79097
1055.79,-0.04167,-60.79097,-0.04234,-60.78961
1055.8,-0.04234,-60.78961,-0.04304,-60.78725
1055.81,-0.04304,-60.78725,-0.0435,-60.78549
1055.82,-0.0435,-60.78549,-0.04394,-60.78379
1055.83,-0.04394,-60.78379,-0.04454,-60.7949
1055.84,-0.04454,-60.7949,-0.04515,-60.80717
1055.85,-0.04515,-60.80717,-0.04541,-60.81447
1055.8600000000001,-0.04541,-60.81447,-0.04564,-60.82133
1055.8700000000001,-0.04564,-60.82133,-0.04556,-60.8235
1055.88,-0.04556,-60.8235,-0.04545,-60.82525
1055.89,-0.04545,-60.82525,-0.04499,-60.82131
1055.9,-0.04499,-60.82131,-0.0445,-60.81685
1055.91,-0.0445,-60.81685,-0.04372,-60.82337
1055.92,-0.04372,-60.82337,-0.04291,-60.83088
1055.93,-0.04291,-60.83088,-0.04289,-60.8215
1055.94,-0.04289,-60.8215,-0.04293,-60.81059
1055.95,-0.04293,-60.81059,-0.04292,-60.81384
1055.96,-0.04292,-60.81384,-0.04291,-60.81838
1055.97,-0.04291,-60.81838,-0.04292,-60.81826
1055.98,-0.04292,-60.81826,-0.04293,-60.81771
1055.99,-0.04293,-60.81771,-0.04312,-60.79124
1056.0,-0.04312,-60.79124,-0.04333,-60.76241
1056.01,-0.04333,-60.76241,-0.04364,-60.75007
1056.02,-0.04364,-60.75007,-0.04397,-60.73924
1056.03,-0.04397,-60.73924,-0.04406,-60.73831
1056.04,-0.04406,-60.73831,-0.04412,-60.73827
1056.05,-0.04412,-60.73827,-0.04362,-60.73341
1056.06,-0.04362,-60.73341,-0.04306,-60.72811
1056.07,-0.04306,-60.72811,-0.04274,-60.74376
1056.08,-0.04274,-60.74376,-0.04245,-60.76131
1056.09,-0.04245,-60.76131,-0.04239,-60.76608
1056.1,-0.04239,-60.76608,-0.04235,-60.76968
1056.1100000000001,-0.04235,-60.76968,-0.04195,-60.78213
1056.1200000000001,-0.04195,-60.78213,-0.04152,-60.79539
1056.13,-0.04152,-60.79539,-0.0415,-60.79498
1056.14,-0.0415,-60.79498,-0.04152,-60.79333
1056.15,-0.04152,-60.79333,-0.041,-60.78372
1056.16,-0.041,-60.78372,-0.04043,-60.77338
1056.17,-0.04043,-60.77338,-0.041,-60.78065
1056.18,-0.041,-60.78065,-0.04168,-60.78951
1056.19,-0.04168,-60.78951,-0.04251,-60.79457
1056.2,-0.04251,-60.79457,-0.04336,-60.79928
1056.21,-0.04336,-60.79928,-0.04327,-60.78923
1056.22,-0.04327,-60.78923,-0.0431,-60.77783
1056.23,-0.0431,-60.77783,-0.04295,-60.77677
1056.24,-0.04295,-60.77677,-0.0428,-60.77666
1056.25,-0.0428,-60.77666,-0.04289,-60.77356
1056.26,-0.04289,-60.77356,-0.043,-60.77019
1056.27,-0.043,-60.77019,-0.0426,-60.75495
1056.28,-0.0426,-60.75495,-0.04215,-60.73861
1056.29,-0.04215,-60.73861,-0.04191,-60.7397
1056.3,-0.04191,-60.7397,-0.0417,-60.74237
1056.31,-0.0417,-60.74237,-0.0413,-60.75549
1056.32,-0.0413,-60.75549,-0.04088,-60.76956
1056.33,-0.04088,-60.76956,-0.04123,-60.77361
1056.34,-0.04123,-60.77361,-0.04164,-60.77675
1056.35,-0.04164,-60.77675,-0.04193,-60.76958
1056.3600000000001,-0.04193,-60.76958,-0.0422,-60.76147
1056.3700000000001,-0.0422,-60.76147,-0.04187,-60.75456
1056.38,-0.04187,-60.75456,-0.04148,-60.74776
1056.39,-0.04148,-60.74776,-0.04103,-60.74631
1056.4,-0.04103,-60.74631,-0.04058,-60.74535
1056.41,-0.04058,-60.74535,-0.04067,-60.75181
1056.42,-0.04067,-60.75181,-0.04081,-60.75894
1056.43,-0.04081,-60.75894,-0.04081,-60.75552
1056.44,-0.04081,-60.75552,-0.0408,-60.75112
1056.45,-0.0408,-60.75112,-0.04136,-60.76971
1056.46,-0.04136,-60.76971,-0.04198,-60.7904
1056.47,-0.04198,-60.7904,-0.04288,-60.80724
1056.48,-0.04288,-60.80724,-0.0438,-60.82372
1056.49,-0.0438,-60.82372,-0.04451,-60.8246
1056.5,-0.04451,-60.8246,-0.04519,-60.82406
1056.51,-0.04519,-60.82406,-0.04491,-60.82389
1056.52,-0.04491,-60.82389,-0.04453,-60.82376
1056.53,-0.04453,-60.82376,-0.04397,-60.81239
1056.54,-0.04397,-60.81239,-0.04339,-60.79998
1056.55,-0.04339,-60.79998,-0.0429,-60.80952
1056.56,-0.0429,-60.80952,-0.04242,-60.82106
1056.57,-0.04242,-60.82106,-0.04192,-60.82041
1056.58,-0.04192,-60.82041,-0.04142,-60.81864
1056.59,-0.04142,-60.81864,-0.04086,-60.80235
1056.6,-0.04086,-60.80235,-0.04029,-60.78473
1056.6100000000001,-0.04029,-60.78473,-0.0404,-60.77717
1056.6200000000001,-0.0404,-60.77717,-0.04058,-60.77053
1056.63,-0.04058,-60.77053,-0.04081,-60.75582
1056.64,-0.04081,-60.75582,-0.04105,-60.74036
1056.65,-0.04105,-60.74036,-0.0411,-60.71963
1056.66,-0.0411,-60.71963,-0.04113,-60.69841
1056.67,-0.04113,-60.69841,-0.04115,-60.68661
1056.68,-0.04115,-60.68661,-0.04117,-60.67568
1056.69,-0.04117,-60.67568,-0.04114,-60.68117
1056.7,-0.04114,-60.68117,-0.0411,-60.68817
1056.71,-0.0411,-60.68817,-0.04118,-60.70476
1056.72,-0.04118,-60.70476,-0.04127,-60.72224
1056.73,-0.04127,-60.72224,-0.04122,-60.72729
1056.74,-0.04122,-60.72729,-0.04116,-60.7312
1056.75,-0.04116,-60.7312,-0.0412,-60.74266
1056.76,-0.0412,-60.74266,-0.04125,-60.75482
1056.77,-0.04125,-60.75482,-0.04169,-60.75386
1056.78,-0.04169,-60.75386,-0.04217,-60.7517
1056.79,-0.04217,-60.7517,-0.04227,-60.73884
1056.8,-0.04227,-60.73884,-0.04235,-60.725
1056.81,-0.04235,-60.725,-0.04197,-60.70856
1056.82,-0.04197,-60.70856,-0.04155,-60.69188
1056.83,-0.04155,-60.69188,-0.04137,-60.68965
1056.84,-0.04137,-60.68965,-0.04122,-60.68874
1056.85,-0.04122,-60.68874,-0.04069,-60.69099
1056.8600000000001,-0.04069,-60.69099,-0.04013,-60.69353
1056.8700000000001,-0.04013,-60.69353,-0.04015,-60.70192
1056.88,-0.04015,-60.70192,-0.04023,-60.71083
1056.89,-0.04023,-60.71083,-0.04037,-60.72391
1056.9,-0.04037,-60.72391,-0.04051,-60.73737
1056.91,-0.04051,-60.73737,-0.0407,-60.74036
1056.92,-0.0407,-60.74036,-0.04089,-60.74239
1056.93,-0.04089,-60.74239,-0.04124,-60.74343
1056.94,-0.04124,-60.74343,-0.04162,-60.74437
1056.95,-0.04162,-60.74437,-0.04207,-60.73755
1056.96,-0.04207,-60.73755,-0.04254,-60.73002
1056.97,-0.04254,-60.73002,-0.04237,-60.7087
1056.98,-0.04237,-60.7087,-0.04214,-60.68611
1056.99,-0.04214,-60.68611,-0.04173,-60.68324
1057.0,-0.04173,-60.68324,-0.04129,-60.68218
1057.01,-0.04129,-60.68218,-0.04119,-60.68201
1057.02,-0.04119,-60.68201,-0.04111,-60.68193
1057.03,-0.04111,-60.68193,-0.04146,-60.69487
1057.04,-0.04146,-60.69487,-0.04186,-60.709
