file_N:26,train,seed:None,percent:10050,measured,n:1,N:2
t,I,V,I',V'
0.0,-0.04231,-61.33454,[-6.133258e+01 -4.231000e-02]
0.01,-0.04231,-61.33258,[-6.132967e+01 -4.238000e-02]
0.02,-0.04238,-61.32967,[-6.13198e+01 -4.25200e-02]
0.03,-0.04252,-61.3198,[-6.130847e+01 -4.268000e-02]
0.04,-0.04268,-61.30847,[-6.131005e+01 -4.254000e-02]
0.05,-0.04254,-61.31005,[-6.131433e+01 -4.233000e-02]
0.06,-0.04233,-61.31433,[-6.130839e+01 -4.241000e-02]
0.07,-0.04241,-61.30839,[-6.130031e+01 -4.256000e-02]
0.08,-0.04256,-61.30031,[-6.129614e+01 -4.310000e-02]
0.09,-0.0431,-61.29614,[-6.129279e+01 -4.372000e-02]
0.1,-0.04372,-61.29279,[-6.130146e+01 -4.402000e-02]
0.11,-0.04402,-61.30146,[-6.131264e+01 -4.424000e-02]
0.12,-0.04424,-61.31264,[-6.130816e+01 -4.386000e-02]
0.13,-0.04386,-61.30816,[-6.130042e+01 -4.336000e-02]
0.14,-0.04336,-61.30042,[-6.130707e+01 -4.281000e-02]
0.15,-0.04281,-61.30707,[-6.131673e+01 -4.226000e-02]
0.16,-0.04226,-61.31673,[-6.131923e+01 -4.217000e-02]
0.17,-0.04217,-61.31923,[-6.132024e+01 -4.218000e-02]
0.18,-0.04218,-61.32024,[-6.132156e+01 -4.238000e-02]
0.19,-0.04238,-61.32156,[-6.132295e+01 -4.262000e-02]
0.2,-0.04262,-61.32295,[-6.133776e+01 -4.272000e-02]
0.21,-0.04272,-61.33776,[-6.135538e+01 -4.280000e-02]
0.22,-0.0428,-61.35538,[-6.134927e+01 -4.290000e-02]
0.23,-0.0429,-61.34927,[-6.133819e+01 -4.301000e-02]
0.24,-0.04301,-61.33819,[-6.133085e+01 -4.341000e-02]
0.25,-0.04341,-61.33085,[-6.132429e+01 -4.386000e-02]
0.26,-0.04386,-61.32429,[-6.13114e+01 -4.42000e-02]
0.27,-0.0442,-61.3114,[-6.129718e+01 -4.451000e-02]
0.28,-0.04451,-61.29718,[-6.127828e+01 -4.445000e-02]
0.29,-0.04445,-61.27828,[-6.12584e+01 -4.43200e-02]
0.3,-0.04432,-61.2584,[-6.124762e+01 -4.433000e-02]
