file_N:24,train,seed:None,percent:5275,measured,n:3,N:4
t,I,V,V'
1055.0,-0.04476,-62.21466,-62.19762
1055.01,-0.04511,-62.19762,-62.20403
1055.02,-0.04494,-62.20403,-62.21255
1055.03,-0.04472,-62.21255,-62.21106
1055.04,-0.04453,-62.21106,-62.20866
1055.05,-0.04434,-62.20866,-62.20621
1055.06,-0.04377,-62.20621,-62.20375
1055.07,-0.04316,-62.20375,-62.20515
1055.08,-0.04223,-62.20515,-62.2069
1055.09,-0.04128,-62.2069,-62.18981
1055.1,-0.04077,-62.18981,-62.17101
1055.1100000000001,-0.0403,-62.17101,-62.16541
1055.1200000000001,-0.04007,-62.16541,-62.16101
1055.13,-0.03986,-62.16101,-62.16447
1055.14,-0.04008,-62.16447,-62.16865
1055.15,-0.04033,-62.16865,-62.16703
1055.16,-0.04081,-62.16703,-62.16488
1055.17,-0.04131,-62.16488,-62.15128
1055.18,-0.04179,-62.15128,-62.13665
1055.19,-0.04227,-62.13665,-62.13662
1055.2,-0.04281,-62.13662,-62.13791
1055.21,-0.04335,-62.13791,-62.13532
1055.22,-0.04344,-62.13532,-62.13238
1055.23,-0.04348,-62.13238,-62.14285
1055.24,-0.04318,-62.14285,-62.15452
1055.25,-0.04286,-62.15452,-62.16642
1055.26,-0.04291,-62.16642,-62.17835
1055.27,-0.043,-62.17835,-62.18115
1055.28,-0.04281,-62.18115,-62.18313
1055.29,-0.04258,-62.18313,-62.18474
1055.3,-0.04278,-62.18474,-62.18631
1055.31,-0.04302,-62.18631,-62.16856
1055.32,-0.04305,-62.16856,-62.14908
1055.33,-0.04306,-62.14908,-62.1273
1055.34,-0.04333,-62.1273,-62.10533
1055.35,-0.04362,-62.10533,-62.09098
1055.3600000000001,-0.04386,-62.09098,-62.07732
1055.3700000000001,-0.0441,-62.07732,-62.05368
1055.38,-0.04367,-62.05368,-62.02915
1055.39,-0.04317,-62.02915,-62.03859
1055.4,-0.04285,-62.03859,-62.05111
1055.41,-0.04253,-62.05111,-62.072
1055.42,-0.04243,-62.072,-62.09365
1055.43,-0.04235,-62.09365,-62.11353
1055.44,-0.04182,-62.11353,-62.13324
1055.45,-0.04124,-62.13324,-62.16082
1055.46,-0.04092,-62.16082,-62.18911
1055.47,-0.04061,-62.18911,-62.1912
1055.48,-0.04051,-62.1912,-62.19092
1055.49,-0.04044,-62.19092,-62.2001
1055.5,-0.04072,-62.2001,-62.21014
1055.51,-0.04104,-62.21014,-62.19364
1055.52,-0.04142,-62.19364,-62.17473
1055.53,-0.04181,-62.17473,-62.15244
1055.54,-0.04204,-62.15244,-62.12985
1055.55,-0.04225,-62.12985,-62.13275
1055.56,-0.04271,-62.13275,-62.13795
1055.57,-0.0432,-62.13795,-62.14238
1055.58,-0.04353,-62.14238,-62.14674
1055.59,-0.04386,-62.14674,-62.14371
1055.6,-0.04416,-62.14371,-62.14001
1055.6100000000001,-0.04445,-62.14001,-62.1455
1055.6200000000001,-0.04424,-62.1455,-62.15182
1055.63,-0.04399,-62.15182,-62.15402
1055.64,-0.04384,-62.15402,-62.15583
1055.65,-0.0437,-62.15583,-62.15264
1055.66,-0.04324,-62.15264,-62.14899
1055.67,-0.04276,-62.14899,-62.13291
1055.68,-0.04217,-62.13291,-62.1157
1055.69,-0.04156,-62.1157,-62.10697
1055.7,-0.04108,-62.10697,-62.09901
1055.71,-0.04061,-62.09901,-62.11862
1055.72,-0.0404,-62.11862,-62.14073
