file_N:22,train,seed:None,percent:10550,measured,n:2,N:2
t,I,V,I',V'
1055.0,-0.04217,-63.55247,[-6.353318e+01 -4.237000e-02]
1055.01,-0.04237,-63.53318,[-6.353593e+01 -4.289000e-02]
1055.02,-0.04289,-63.53593,[-6.354067e+01 -4.344000e-02]
1055.03,-0.04344,-63.54067,[-6.353355e+01 -4.376000e-02]
1055.04,-0.04376,-63.53355,[-6.352536e+01 -4.406000e-02]
1055.05,-0.04406,-63.52536,[-6.350737e+01 -4.405000e-02]
1055.06,-0.04405,-63.50737,[-6.348849e+01 -4.401000e-02]
1055.07,-0.04401,-63.48849,[-6.349087e+01 -4.370000e-02]
1055.08,-0.0437,-63.49087,[-6.349517e+01 -4.337000e-02]
1055.09,-0.04337,-63.49517,[-6.349626e+01 -4.273000e-02]
1055.1,-0.04273,-63.49626,[-6.349707e+01 -4.206000e-02]
1055.1100000000001,-0.04206,-63.49707,[-6.350676e+01 -4.188000e-02]
1055.1200000000001,-0.04188,-63.50676,[-6.351724e+01 -4.174000e-02]
1055.13,-0.04174,-63.51724,[-6.353323e+01 -4.157000e-02]
1055.14,-0.04157,-63.53323,[-6.354971e+01 -4.140000e-02]
1055.15,-0.0414,-63.54971,[-6.355624e+01 -4.098000e-02]
1055.16,-0.04098,-63.55624,[-6.356187e+01 -4.054000e-02]
1055.17,-0.04054,-63.56187,[-6.357603e+01 -4.067000e-02]
1055.18,-0.04067,-63.57603,[-6.359096e+01 -4.084000e-02]
1055.19,-0.04084,-63.59096,[-6.357758e+01 -4.119000e-02]
1055.2,-0.04119,-63.57758,[-6.356164e+01 -4.155000e-02]
1055.21,-0.04155,-63.56164,[-6.354642e+01 -4.183000e-02]
1055.22,-0.04183,-63.54642,[-6.353126e+01 -4.210000e-02]
1055.23,-0.0421,-63.53126,[-6.351199e+01 -4.207000e-02]
1055.24,-0.04207,-63.51199,[-6.349236e+01 -4.202000e-02]
1055.25,-0.04202,-63.49236,[-6.348708e+01 -4.229000e-02]
1055.26,-0.04229,-63.48708,[-6.34831e+01 -4.25900e-02]
1055.27,-0.04259,-63.4831,[-6.349446e+01 -4.295000e-02]
1055.28,-0.04295,-63.49446,[-6.350721e+01 -4.332000e-02]
1055.29,-0.04332,-63.50721,[-6.352669e+01 -4.330000e-02]
1055.3,-0.0433,-63.52669,[-6.354677e+01 -4.324000e-02]
1055.31,-0.04324,-63.54677,[-6.355553e+01 -4.326000e-02]
1055.32,-0.04326,-63.55553,[-6.356328e+01 -4.328000e-02]
1055.33,-0.04328,-63.56328,[-6.358278e+01 -4.317000e-02]
