file_N:27,train,seed:None,percent:2419,integrated,n:4,N:4
t,V,V'
1507.294726,-68.431146,-68.433569
1507.316497,-68.433569,-68.435384
1507.336739,-68.435384,-68.437
1507.35793,-68.437,-68.438846
1507.378971,-68.438846,-68.440984
1507.399355,-68.440984,-68.443414
1507.421286,-68.443414,-68.445941
1507.443058,-68.445941,-68.448167
1507.464975,-68.448167,-68.449743
1507.485813,-68.449743,-68.450954
1507.507896,-68.450954,-68.451798
1507.529034,-68.451798,-68.452577
1507.550989,-68.452577,-68.453264
1507.57339,-68.453264,-68.453969
1507.593676,-68.453969,-68.455074
1507.614866,-68.455074,-68.456536
1507.634884,-68.456536,-68.458523
1507.655667,-68.458523,-68.460207
1507.67631,-68.460207,-68.461297
1507.698482,-68.461297,-68.46178
1507.72094,-68.46178,-68.461672
1507.743426,-68.461672,-68.461318
1507.764527,-68.461318,-68.460942
1507.786538,-68.460942,-68.461348
1507.807754,-68.461348,-68.462195
1507.827803,-68.462195,-68.463471
1507.848472,-68.463471,-68.465421
1507.869718,-68.465421,-68.46766
1507.889836,-68.46766,-68.470074
1507.911698,-68.470074,-68.472054
1507.931785,-68.472054,-68.473716
1507.952598,-68.473716,-68.475226
1507.974028,-68.475226,-68.476687
1507.995884,-68.476687,-68.478556
1508.017239,-68.478556,-68.480572
1508.037604,-68.480572,-68.482263
1508.058303,-68.482263,-68.483619
1508.07995,-68.483619,-68.4845
1508.100601,-68.4845,-68.485121
1508.123029,-68.485121,-68.485719
1508.143728,-68.485719,-68.486529
1508.166155,-68.486529,-68.487249
1508.188278,-68.487249,-68.48765
1508.209405,-68.48765,-68.48801
1508.231791,-68.48801,-68.488334
1508.252203,-68.488334,-68.489061
1508.273319,-68.489061,-68.49023
1508.294428,-68.49023,-68.491911
1508.316305,-68.491911,-68.493524
1508.337407,-68.493524,-68.49448
1508.357478,-68.49448,-68.495204
1508.379395,-68.495204,-68.495792
1508.399546,-68.495792,-68.496424
1508.419906,-68.496424,-68.496821
1508.440621,-68.496821,-68.496831
1508.46378,-68.496831,-68.4966
1508.484116,-68.4966,-68.495741
1508.505344,-68.495741,-68.494399
1508.525655,-68.494399,-68.49325
1508.547953,-68.49325,-68.492863
1508.57056,-68.492863,-68.493228
1508.59282,-68.493228,-68.494136
1508.613259,-68.494136,-68.495825
1508.635355,-68.495825,-68.497575
1508.656386,-68.497575,-68.49939
1508.677385,-68.49939,-68.501399
1508.697949,-68.501399,-68.503624
1508.718086,-68.503624,-68.506173
1508.739783,-68.506173,-68.508105
1508.759809,-68.508105,-68.509961
1508.780519,-68.509961,-68.51194
1508.801034,-68.51194,-68.513817
1508.821552,-68.513817,-68.515718
1508.842215,-68.515718,-68.517602
1508.862777,-68.517602,-68.518911
1508.884044,-68.518911,-68.518717
1508.904636,-68.518717,-68.516768
1508.92514,-68.516768,-68.514261
1508.94698,-68.514261,-68.512582
1508.967352,-68.512582,-68.51159
1508.989706,-68.51159,-68.511396
1509.01062,-68.511396,-68.512124
1509.033072,-68.512124,-68.513245
1509.05433,-68.513245,-68.514476
1509.074508,-68.514476,-68.515701
1509.094562,-68.515701,-68.517082
1509.116732,-68.517082,-68.518114
1509.136979,-68.518114,-68.518797
1509.158668,-68.518797,-68.519241
1509.179827,-68.519241,-68.520067
1509.20044,-68.520067,-68.521366
1509.220916,-68.521366,-68.522761
1509.242897,-68.522761,-68.523744
1509.26328,-68.523744,-68.524334
1509.285259,-68.524334,-68.524246
1509.306836,-68.524246,-68.523858
1509.328013,-68.523858,-68.523312
1509.34934,-68.523312,-68.52291
1509.370701,-68.52291,-68.522784
1509.391702,-68.522784,-68.522969
1509.414018,-68.522969,-68.52367
1509.436258,-68.52367,-68.524693
1509.457591,-68.524693,-68.525552
1509.478827,-68.525552,-68.526164
1509.501256,-68.526164,-68.526396
1509.523873,-68.526396,-68.526758
1509.545098,-68.526758,-68.527198
1509.566987,-68.527198,-68.527572
1509.589269,-68.527572,-68.527902
1509.612119,-68.527902,-68.528019
1509.633788,-68.528019,-68.527973
1509.654304,-68.527973,-68.527963
1509.675616,-68.527963,-68.52842
1509.695941,-68.52842,-68.529695
1509.717285,-68.529695,-68.531406
1509.738899,-68.531406,-68.533349
1509.759738,-68.533349,-68.535486
1509.780019,-68.535486,-68.537561
1509.800099,-68.537561,-68.53928
1509.820668,-68.53928,-68.54068
1509.842287,-68.54068,-68.542258
1509.864148,-68.542258,-68.5438
1509.885559,-68.5438,-68.54463
1509.906041,-68.54463,-68.54522
1509.928514,-68.54522,-68.54528
1509.950081,-68.54528,-68.545633
1509.97097,-68.545633,-68.546939
1509.99288,-68.546939,-68.549195
1510.013784,-68.549195,-68.552232
1510.035011,-68.552232,-68.554612
1510.0562,-68.554612,-68.555383
1510.078192,-68.555383,-68.554507
1510.099714,-68.554507,-68.552826
1510.121602,-68.552826,-68.551708
1510.143644,-68.551708,-68.551439
1510.164084,-68.551439,-68.552007
1510.185089,-68.552007,-68.55346
1510.205863,-68.55346,-68.555246
1510.227023,-68.555246,-68.556924
1510.248048,-68.556924,-68.558383
1510.269624,-68.558383,-68.55955
1510.291834,-68.55955,-68.559427
1510.312494,-68.559427,-68.557751
1510.333726,-68.557751,-68.555593
1510.354082,-68.555593,-68.553779
1510.374442,-68.553779,-68.552666
1510.396244,-68.552666,-68.552467
1510.417002,-68.552467,-68.553335
1510.437037,-68.553335,-68.554927
1510.458984,-68.554927,-68.55592
1510.479041,-68.55592,-68.556618
1510.500944,-68.556618,-68.557262
1510.521157,-68.557262,-68.558144
1510.543218,-68.558144,-68.558856
1510.565117,-68.558856,-68.559175
1510.586819,-68.559175,-68.559716
1510.60914,-68.559716,-68.560367
1510.629493,-68.560367,-68.560793
1510.650093,-68.560793,-68.560786
1510.674574,-68.560786,-68.560811
1510.69579,-68.560811,-68.560995
1510.717224,-68.560995,-68.561383
1510.738056,-68.561383,-68.562148
1510.758784,-68.562148,-68.563526
1510.779471,-68.563526,-68.565489
1510.800516,-68.565489,-68.567561
1510.82085,-68.567561,-68.569626
1510.84106,-68.569626,-68.571432
1510.861539,-68.571432,-68.572979
1510.882742,-68.572979,-68.573995
1510.902765,-68.573995,-68.574755
1510.924348,-68.574755,-68.575425
1510.946882,-68.575425,-68.575799
1510.968366,-68.575799,-68.576224
1510.990733,-68.576224,-68.576554
1511.013132,-68.576554,-68.576588
1511.03602,-68.576588,-68.576288
1511.056287,-68.576288,-68.575682
1511.0778,-68.575682,-68.574714
1511.099965,-68.574714,-68.573434
1511.120403,-68.573434,-68.572404
1511.14053,-68.572404,-68.572041
1511.163224,-68.572041,-68.572504
1511.184533,-68.572504,-68.573205
1511.20496,-68.573205,-68.574393
1511.226136,-68.574393,-68.575538
1511.246281,-68.575538,-68.576198
1511.267668,-68.576198,-68.576292
1511.290887,-68.576292,-68.5758
1511.313134,-68.5758,-68.575043
1511.333135,-68.575043,-68.574038
1511.354763,-68.574038,-68.573199
1511.375671,-68.573199,-68.573395
1511.398172,-68.573395,-68.574264
1511.418759,-68.574264,-68.575414
1511.439611,-68.575414,-68.576642
1511.459791,-68.576642,-68.578055
1511.481965,-68.578055,-68.579362
1511.504124,-68.579362,-68.580045
1511.525429,-68.580045,-68.580492
1511.5465,-68.580492,-68.580751
1511.569077,-68.580751,-68.580637
1511.590552,-68.580637,-68.5805
1511.613756,-68.5805,-68.580789
1511.634637,-68.580789,-68.581684
1511.65502,-68.581684,-68.582672
1511.67593,-68.582672,-68.583549
1511.697387,-68.583549,-68.583885
1511.717463,-68.583885,-68.583416
1511.738642,-68.583416,-68.582695
1511.758836,-68.582695,-68.581946
1511.781047,-68.581946,-68.581474
1511.801523,-68.581474,-68.581376
1511.822145,-68.581376,-68.581637
1511.843929,-68.581637,-68.582531
1511.864737,-68.582531,-68.583767
1511.885351,-68.583767,-68.585679
1511.906785,-68.585679,-68.587948
1511.92697,-68.587948,-68.590357
1511.94873,-68.590357,-68.591677
1511.969659,-68.591677,-68.591842
1511.989871,-68.591842,-68.591053
1512.01215,-68.591053,-68.589702
1512.032773,-68.589702,-68.588078
1512.05426,-68.588078,-68.586819
1512.076193,-68.586819,-68.586327
1512.098055,-68.586327,-68.58636
1512.118962,-68.58636,-68.586258
1512.139666,-68.586258,-68.58609
1512.162218,-68.58609,-68.58614
1512.185194,-68.58614,-68.586062
1512.20804,-68.586062,-68.586665
1512.230114,-68.586665,-68.588123
1512.250741,-68.588123,-68.589749
1512.27206,-68.589749,-68.59089
1512.294223,-68.59089,-68.591364
1512.316585,-68.591364,-68.591051
1512.337705,-68.591051,-68.590083
1512.35775,-68.590083,-68.58902
1512.378321,-68.58902,-68.588267
1512.399844,-68.588267,-68.587207
1512.421716,-68.587207,-68.585542
1512.44363,-68.585542,-68.584507
1512.465776,-68.584507,-68.584401
1512.487701,-68.584401,-68.584866
1512.510154,-68.584866,-68.585897
1512.532295,-68.585897,-68.586781
1512.553245,-68.586781,-68.58687
1512.574975,-68.58687,-68.586009
1512.597135,-68.586009,-68.584924
1512.617904,-68.584924,-68.584103
1512.639151,-68.584103,-68.583374
1512.661437,-68.583374,-68.582965
1512.682124,-68.582965,-68.582938
1512.704721,-68.582938,-68.582989
1512.725761,-68.582989,-68.583098
1512.749278,-68.583098,-68.583316
1512.77196,-68.583316,-68.583451
1512.794903,-68.583451,-68.583568
1512.815775,-68.583568,-68.58393
1512.837993,-68.58393,-68.584636
1512.85889,-68.584636,-68.585756
1512.880286,-68.585756,-68.587281
1512.90241,-68.587281,-68.588387
1512.924694,-68.588387,-68.588688
1512.945087,-68.588688,-68.588499
1512.965212,-68.588499,-68.588139
1512.985576,-68.588139,-68.587796
1513.008226,-68.587796,-68.587648
1513.029198,-68.587648,-68.587856
1513.049501,-68.587856,-68.587803
1513.071954,-68.587803,-68.587159
1513.093676,-68.587159,-68.586789
1513.11488,-68.586789,-68.586898
1513.137597,-68.586898,-68.587722
1513.159529,-68.587722,-68.588994
1513.180155,-68.588994,-68.590277
1513.20236,-68.590277,-68.590892
1513.223886,-68.590892,-68.591
1513.243963,-68.591,-68.590217
1513.265054,-68.590217,-68.587638
1513.285985,-68.587638,-68.586652
1513.3062,-68.586652,-68.594327
1513.327198,-68.594327,-68.618085
1513.347832,-68.618085,-68.661329
1513.367953,-68.661329,-68.72676
1513.38849,-68.72676,-68.809482
