file_N:28,train,seed:None,percent:5025,measured,n:4,N:4
t,I,V,V'
1507.5,-0.0383,-52.43087,-52.41992
1507.51,-0.03829,-52.41992,-52.42204
1507.52,-0.03841,-52.42204,-52.43971
1507.53,-0.03866,-52.43971,-52.44719
1507.54,-0.03902,-52.44719,-52.44253
1507.55,-0.03951,-52.44253,-52.4421
1507.56,-0.03983,-52.4421,-52.44671
1507.57,-0.03994,-52.44671,-52.45332
1507.58,-0.04003,-52.45332,-52.46232
1507.59,-0.04009,-52.46232,-52.47129
1507.6000000000001,-0.04014,-52.47129,-52.48023
1507.6100000000001,-0.04017,-52.48023,-52.4846
1507.6200000000001,-0.04011,-52.4846,-52.48354
1507.63,-0.03993,-52.48354,-52.4694
1507.64,-0.03977,-52.4694,-52.43969
1507.65,-0.0396,-52.43969,-52.41696
1507.66,-0.0396,-52.41696,-52.40253
1507.67,-0.03977,-52.40253,-52.3917
1507.68,-0.04001,-52.3917,-52.38516
1507.69,-0.0403,-52.38516,-52.36859
1507.7,-0.04058,-52.36859,-52.34009
1507.71,-0.04084,-52.34009,-52.32712
1507.72,-0.04097,-52.32712,-52.33263
1507.73,-0.04094,-52.33263,-52.33464
1507.74,-0.04083,-52.33464,-52.33246
1507.75,-0.04062,-52.33246,-52.33503
1507.76,-0.04043,-52.33503,-52.34327
1507.77,-0.04027,-52.34327,-52.35636
1507.78,-0.04007,-52.35636,-52.37522
1507.79,-0.0398,-52.37522,-52.38799
1507.8,-0.03951,-52.38799,-52.3935
1507.81,-0.0392,-52.3935,-52.40759
1507.82,-0.03908,-52.40759,-52.43188
1507.83,-0.03921,-52.43188,-52.44553
1507.84,-0.03944,-52.44553,-52.4465
1507.8500000000001,-0.03979,-52.4465,-52.44039
1507.8600000000001,-0.04019,-52.44039,-52.42584
1507.8700000000001,-0.04066,-52.42584,-52.41717
1507.88,-0.04142,-52.41717,-52.41548
1507.89,-0.04252,-52.41548,-52.41271
1507.9,-0.04318,-52.41271,-52.40863
1507.91,-0.04333,-52.40863,-52.40253
1507.92,-0.04311,-52.40253,-52.39402
1507.93,-0.04245,-52.39402,-52.38823
1507.94,-0.0419,-52.38823,-52.38565
1507.95,-0.0415,-52.38565,-52.38916
1507.96,-0.04088,-52.38916,-52.39993
1507.97,-0.04,-52.39993,-52.40752
1507.98,-0.03915,-52.40752,-52.41134
1507.99,-0.03831,-52.41134,-52.41525
1508.0,-0.03767,-52.41525,-52.41928
1508.01,-0.03725,-52.41928,-52.42807
1508.02,-0.03702,-52.42807,-52.44254
1508.03,-0.03702,-52.44254,-52.45387
1508.04,-0.03745,-52.45387,-52.46147
1508.05,-0.03839,-52.46147,-52.47413
1508.06,-0.03899,-52.47413,-52.49284
1508.07,-0.0392,-52.49284,-52.50182
1508.08,-0.03919,-52.50182,-52.49919
1508.09,-0.03894,-52.49919,-52.4952
1508.1000000000001,-0.03895,-52.4952,-52.48959
1508.1100000000001,-0.03929,-52.48959,-52.48446
1508.1200000000001,-0.03953,-52.48446,-52.4799
1508.13,-0.03964,-52.4799,-52.47465
1508.14,-0.03961,-52.47465,-52.46859
1508.15,-0.03943,-52.46859,-52.46711
1508.16,-0.03931,-52.46711,-52.47109
1508.17,-0.03925,-52.47109,-52.47849
1508.18,-0.03925,-52.47849,-52.48997
1508.19,-0.03931,-52.48997,-52.50136
1508.2,-0.03956,-52.50136,-52.51264
1508.21,-0.04003,-52.51264,-52.52717
1508.22,-0.0405,-52.52717,-52.54558
1508.23,-0.04097,-52.54558,-52.55392
1508.24,-0.04144,-52.55392,-52.55023
1508.25,-0.04193,-52.55023,-52.55494
1508.26,-0.04236,-52.55494,-52.56966
1508.27,-0.04274,-52.56966,-52.57535
1508.28,-0.04308,-52.57535,-52.57028
1508.29,-0.04337,-52.57028,-52.56805
1508.3,-0.04346,-52.56805,-52.56923
1508.31,-0.04329,-52.56923,-52.56928
1508.32,-0.04314,-52.56928,-52.56799
1508.33,-0.04302,-52.56799,-52.57336
1508.34,-0.04277,-52.57336,-52.58667
1508.3500000000001,-0.0424,-52.58667,-52.6006
1508.3600000000001,-0.04221,-52.6006,-52.61526
1508.3700000000001,-0.04224,-52.61526,-52.62447
1508.38,-0.04203,-52.62447,-52.62718
1508.39,-0.04151,-52.62718,-52.62816
1508.4,-0.04128,-52.62816,-52.62707
1508.41,-0.04137,-52.62707,-52.63397
1508.42,-0.04142,-52.63397,-52.65042
1508.43,-0.04142,-52.65042,-52.65636
1508.44,-0.04143,-52.65636,-52.64978
1508.45,-0.04143,-52.64978,-52.64447
1508.46,-0.0415,-52.64447,-52.64069
1508.47,-0.04164,-52.64069,-52.63745
1508.48,-0.04173,-52.63745,-52.63485
1508.49,-0.04178,-52.63485,-52.63328
1508.5,-0.04155,-52.63328,-52.63291
1508.51,-0.04099,-52.63291,-52.63565
1508.52,-0.04064,-52.63565,-52.64209
1508.53,-0.04053,-52.64209,-52.64528
1508.54,-0.04038,-52.64528,-52.64459
1508.55,-0.04018,-52.64459,-52.63889
1508.56,-0.04019,-52.63889,-52.62724
1508.57,-0.04046,-52.62724,-52.62074
1508.58,-0.04072,-52.62074,-52.62041
1508.59,-0.04096,-52.62041,-52.62574
1508.6000000000001,-0.04102,-52.62574,-52.63783
1508.6100000000001,-0.04088,-52.63783,-52.63741
1508.6200000000001,-0.04065,-52.63741,-52.62205
1508.63,-0.04029,-52.62205,-52.61281
1508.64,-0.03991,-52.61281,-52.61088
1508.65,-0.03949,-52.61088,-52.61044
1508.66,-0.03911,-52.61044,-52.6118
1508.67,-0.03875,-52.6118,-52.61665
1508.68,-0.03878,-52.61665,-52.62569
1508.69,-0.03926,-52.62569,-52.63312
1508.7,-0.03982,-52.63312,-52.63866
1508.71,-0.04048,-52.63866,-52.63674
1508.72,-0.04112,-52.63674,-52.62594
1508.73,-0.04176,-52.62594,-52.6201
1508.74,-0.04228,-52.6201,-52.62019
1508.75,-0.04265,-52.62019,-52.62438
1508.76,-0.04263,-52.62438,-52.63348
1508.77,-0.04215,-52.63348,-52.6373
1508.78,-0.04143,-52.6373,-52.63482
1508.79,-0.04043,-52.63482,-52.64306
