file_N:24,train,seed:None,percent:2552,integrated,n:1,N:4
t,V,V'
0.0,-63.915379,-63.915389
0.022024,-63.915389,-63.915574
0.044798,-63.915574,-63.915973
0.066488,-63.915973,-63.916271
0.088116,-63.916271,-63.916488
0.108127,-63.916488,-63.91665
0.128901,-63.91665,-63.916656
0.150578,-63.916656,-63.917105
0.172755,-63.917105,-63.918099
0.193679,-63.918099,-63.91912
0.215728,-63.91912,-63.919826
0.236401,-63.919826,-63.92019
0.258541,-63.92019,-63.919658
0.278749,-63.919658,-63.918107
0.300738,-63.918107,-63.916131
0.322491,-63.916131,-63.914761
0.342582,-63.914761,-63.913733
0.364154,-63.913733,-63.91319
0.384977,-63.91319,-63.913823
0.406376,-63.913823,-63.915415
0.427714,-63.915415,-63.916881
0.447967,-63.916881,-63.917884
0.469294,-63.917884,-63.918562
0.490101,-63.918562,-63.919116
0.512013,-63.919116,-63.919453
0.532618,-63.919453,-63.919581
0.553782,-63.919581,-63.919871
0.574014,-63.919871,-63.919713
0.596362,-63.919713,-63.919219
0.617909,-63.919219,-63.918723
0.637967,-63.918723,-63.918207
0.657979,-63.918207,-63.917543
0.679872,-63.917543,-63.916844
0.701418,-63.916844,-63.9162
0.722827,-63.9162,-63.915574
0.744816,-63.915574,-63.91525
0.764881,-63.91525,-63.915279
0.78745,-63.915279,-63.915483
0.81007,-63.915483,-63.915628
0.83132,-63.915628,-63.915643
0.85285,-63.915643,-63.915657
0.875728,-63.915657,-63.915896
0.897976,-63.915896,-63.916243
0.920526,-63.916243,-63.916954
0.94087,-63.916954,-63.918497
0.962453,-63.918497,-63.920488
0.984276,-63.920488,-63.922461
1.005794,-63.922461,-63.924076
1.027753,-63.924076,-63.925126
1.048978,-63.925126,-63.925517
1.070518,-63.925517,-63.925542
1.093484,-63.925542,-63.925616
1.113804,-63.925616,-63.925767
1.134054,-63.925767,-63.926143
1.156575,-63.926143,-63.926334
1.178947,-63.926334,-63.926194
1.199086,-63.926194,-63.925889
1.219181,-63.925889,-63.925502
1.240889,-63.925502,-63.925076
1.261643,-63.925076,-63.924719
1.282735,-63.924719,-63.924506
1.305135,-63.924506,-63.924282
1.326604,-63.924282,-63.92377
1.348158,-63.92377,-63.922838
1.36929,-63.922838,-63.921942
1.389305,-63.921942,-63.921252
1.409965,-63.921252,-63.92093
1.430203,-63.92093,-63.920531
