file_N:25,train,seed:None,percent:5275,measured,n:4,N:4
t,I,V,V'
1582.5,-0.00149,-59.57818,-59.5573
1582.51,0.000122314,-59.5573,-59.5359
1582.52,0.00168,-59.5359,-59.51387
1582.53,0.00317,-59.51387,-59.49867
1582.54,0.00448,-59.49867,-59.49152
1582.55,0.00557,-59.49152,-59.4808
1582.56,0.00645,-59.4808,-59.46587
1582.57,0.00706,-59.46587,-59.4514
1582.58,0.00766,-59.4514,-59.43746
1582.5900000000001,0.00824,-59.43746,-59.42205
1582.6000000000001,0.00899,-59.42205,-59.40491
1582.6100000000001,0.00994,-59.40491,-59.38878
1582.6200000000001,0.01079,-59.38878,-59.37383
1582.63,0.01151,-59.37383,-59.36294
1582.64,0.01206,-59.36294,-59.35683
1582.65,0.01242,-59.35683,-59.34757
1582.66,0.01247,-59.34757,-59.33461
1582.67,0.01214,-59.33461,-59.31748
1582.68,0.01177,-59.31748,-59.29541
1582.69,0.01135,-59.29541,-59.27899
1582.7,0.01048,-59.27899,-59.26923
1582.71,0.00906,-59.26923,-59.25763
1582.72,0.00735,-59.25763,-59.24386
1582.73,0.00532,-59.24386,-59.23196
1582.74,0.00303,-59.23196,-59.22226
1582.75,0.000459352,-59.22226,-59.21441
1582.76,-0.00221,-59.21441,-59.20873
1582.77,-0.00498,-59.20873,-59.20139
1582.78,-0.00789,-59.20139,-59.19209
1582.79,-0.01094,-59.19209,-59.18844
1582.8,-0.0141,-59.18844,-59.19147
1582.81,-0.01738,-59.19147,-59.1976
1582.82,-0.02065,-59.1976,-59.20741
1582.83,-0.0239,-59.20741,-59.21304
1582.8400000000001,-0.02689,-59.21304,-59.21373
1582.8500000000001,-0.02957,-59.21373,-59.22009
1582.8600000000001,-0.03229,-59.22009,-59.23313
1582.8700000000001,-0.03506,-59.23313,-59.24786
1582.88,-0.03778,-59.24786,-59.26457
1582.89,-0.04045,-59.26457,-59.27442
1582.9,-0.04283,-59.27442,-59.27615
1582.91,-0.04488,-59.27615,-59.28875
1582.92,-0.04689,-59.28875,-59.31418
1582.93,-0.04886,-59.31418,-59.33399
1582.94,-0.05084,-59.33399,-59.34715
1582.95,-0.05284,-59.34715,-59.36344
1582.96,-0.05465,-59.36344,-59.38344
1582.97,-0.05624,-59.38344,-59.40675
1582.98,-0.05789,-59.40675,-59.43396
1582.99,-0.05961,-59.43396,-59.45506
1583.0,-0.06113,-59.45506,-59.46893
1583.01,-0.06241,-59.46893,-59.48409
1583.02,-0.06367,-59.48409,-59.50077
1583.03,-0.06489,-59.50077,-59.51305
1583.04,-0.06613,-59.51305,-59.52014
1583.05,-0.06737,-59.52014,-59.52978
1583.06,-0.06838,-59.52978,-59.54244
1583.07,-0.0691,-59.54244,-59.56383
1583.08,-0.06983,-59.56383,-59.59552
1583.0900000000001,-0.07056,-59.59552,-59.6157
1583.1000000000001,-0.0715,-59.6157,-59.62227
1583.1100000000001,-0.07268,-59.62227,-59.63194
1583.1200000000001,-0.07375,-59.63194,-59.64526
1583.13,-0.07469,-59.64526,-59.65849
1583.14,-0.07567,-59.65849,-59.6716
1583.15,-0.07671,-59.6716,-59.68788
1583.16,-0.07779,-59.68788,-59.70789
1583.17,-0.07894,-59.70789,-59.72401
1583.18,-0.08004,-59.72401,-59.73552
1583.19,-0.08106,-59.73552,-59.75043
1583.2,-0.08208,-59.75043,-59.76935
1583.21,-0.08311,-59.76935,-59.78757
1583.22,-0.08396,-59.78757,-59.80494
1583.23,-0.08461,-59.80494,-59.82246
1583.24,-0.08505,-59.82246,-59.84017
1583.25,-0.08526,-59.84017,-59.85419
1583.26,-0.08555,-59.85419,-59.86387
1583.27,-0.08596,-59.86387,-59.87125
1583.28,-0.08619,-59.87125,-59.8759
1583.29,-0.08623,-59.8759,-59.88702
1583.3,-0.08621,-59.88702,-59.90578
1583.31,-0.08612,-59.90578,-59.92132
1583.32,-0.08612,-59.92132,-59.93307
1583.33,-0.08624,-59.93307,-59.93566
1583.3400000000001,-0.08634,-59.93566,-59.92744
1583.3500000000001,-0.08643,-59.92744,-59.9265
1583.3600000000001,-0.08654,-59.9265,-59.93418
1583.3700000000001,-0.08667,-59.93418,-59.93352
1583.38,-0.0867,-59.93352,-59.92298
1583.39,-0.08663,-59.92298,-59.92154
1583.4,-0.08663,-59.92154,-59.93087
1583.41,-0.08672,-59.93087,-59.9398
1583.42,-0.08659,-59.9398,-59.94826
1583.43,-0.0862,-59.94826,-59.95706
1583.44,-0.08569,-59.95706,-59.96627
1583.45,-0.08503,-59.96627,-59.98041
1583.46,-0.08444,-59.98041,-60.00037
1583.47,-0.08394,-60.00037,-60.01583
1583.48,-0.08329,-60.01583,-60.02593
1583.49,-0.08246,-60.02593,-60.04105
1583.5,-0.08175,-60.04105,-60.06211
1583.51,-0.08118,-60.06211,-60.08265
1583.52,-0.08069,-60.08265,-60.10258
1583.53,-0.0803,-60.10258,-60.1158
1583.54,-0.07979,-60.1158,-60.12107
1583.55,-0.07915,-60.12107,-60.12974
1583.56,-0.07866,-60.12974,-60.14246
1583.57,-0.07835,-60.14246,-60.14443
1583.58,-0.07756,-60.14443,-60.13366
1583.5900000000001,-0.07618,-60.13366,-60.11984
1583.6000000000001,-0.0748,-60.11984,-60.1024
1583.6100000000001,-0.07342,-60.1024,-60.09436
1583.6200000000001,-0.07215,-60.09436,-60.09744
1583.63,-0.07101,-60.09744,-60.10638
1583.64,-0.06992,-60.10638,-60.12225
1583.65,-0.0689,-60.12225,-60.13734
1583.66,-0.06801,-60.13734,-60.15151
1583.67,-0.06728,-60.15151,-60.16211
1583.68,-0.06646,-60.16211,-60.16849
1583.69,-0.06553,-60.16849,-60.17481
1583.7,-0.06431,-60.17481,-60.18107
1583.71,-0.06276,-60.18107,-60.18448
1583.72,-0.06113,-60.18448,-60.18451
1583.73,-0.05941,-60.18451,-60.17914
1583.74,-0.05752,-60.17914,-60.16737
1583.75,-0.05543,-60.16737,-60.15364
1583.76,-0.05357,-60.15364,-60.13761
1583.77,-0.052,-60.13761,-60.13218
1583.78,-0.05051,-60.13218,-60.13933
1583.79,-0.04912,-60.13933,-60.14168
1583.8,-0.04783,-60.14168,-60.13835
1583.81,-0.04666,-60.13835,-60.12449
1583.82,-0.04524,-60.12449,-60.09815
1583.83,-0.04354,-60.09815,-60.07924
1583.8400000000001,-0.04168,-60.07924,-60.06913
1583.8500000000001,-0.03961,-60.06913,-60.05651
1583.8600000000001,-0.03731,-60.05651,-60.04093
1583.8700000000001,-0.03471,-60.04093,-60.02874
1583.88,-0.03196,-60.02874,-60.02058
1583.89,-0.02903,-60.02058,-60.02054
1583.9,-0.02608,-60.02054,-60.03014
1583.91,-0.02311,-60.03014,-60.03019
1583.92,-0.02024,-60.03019,-60.01893
1583.93,-0.01747,-60.01893,-60.01314
1583.94,-0.01478,-60.01314,-60.01385
1583.95,-0.01218,-60.01385,-60.01224
1583.96,-0.0097,-60.01224,-60.00786
1583.97,-0.00736,-60.00786,-59.99151
1583.98,-0.00498,-59.99151,-59.96096
1583.99,-0.00255,-59.96096,-59.94437
1584.0,-0.000509361,-59.94437,-59.94434
1584.01,0.00107,-59.94434,-59.93867
1584.02,0.00263,-59.93867,-59.92632
1584.03,0.00419,-59.92632,-59.91287
1584.04,0.00571,-59.91287,-59.89812
1584.05,0.0072,-59.89812,-59.88094
1584.06,0.00868,-59.88094,-59.86088
1584.07,0.01015,-59.86088,-59.83742
1584.08,0.01151,-59.83742,-59.80992
1584.0900000000001,0.01272,-59.80992,-59.79125
1584.1000000000001,0.01361,-59.79125,-59.78306
1584.1100000000001,0.01411,-59.78306,-59.78033
1584.1200000000001,0.01458,-59.78033,-59.78408
1584.13,0.01501,-59.78408,-59.78546
1584.14,0.01507,-59.78546,-59.78402
1584.15,0.0147,-59.78402,-59.78773
1584.16,0.01401,-59.78773,-59.79754
1584.17,0.01295,-59.79754,-59.80064
1584.18,0.01195,-59.80064,-59.79579
1584.19,0.011,-59.79579,-59.78852
1584.2,0.00982,-59.78852,-59.7784
1584.21,0.00837,-59.7784,-59.75908
1584.22,0.00676,-59.75908,-59.72884
