file_N:22,train,seed:None,percent:5275,measured,n:4,N:4
t,I,V,V'
1582.5,0.14998,-40.8723,-40.88523
1582.51,0.14987,-40.88523,-40.88631
1582.52,0.14982,-40.88631,-40.8734
1582.53,0.14986,-40.8734,-40.85683
1582.54,0.15003,-40.85683,-40.83596
1582.55,0.15036,-40.83596,-40.81668
1582.56,0.15049,-40.81668,-40.79927
1582.57,0.15037,-40.79927,-40.79019
1582.58,0.15014,-40.79019,-40.79093
1582.5900000000001,0.1498,-40.79093,-40.79539
1582.6000000000001,0.14955,-40.79539,-40.80424
1582.6100000000001,0.1494,-40.80424,-40.80895
1582.6200000000001,0.14941,-40.80895,-40.80877
1582.63,0.1496,-40.80877,-40.80882
1582.64,0.14982,-40.80882,-40.80913
1582.65,0.15007,-40.80913,-40.80893
1582.66,0.15048,-40.80893,-40.80812
1582.67,0.15107,-40.80812,-40.80107
1582.68,0.15172,-40.80107,-40.78666
1582.69,0.15245,-40.78666,-40.77263
1582.7,0.1533,-40.77263,-40.75908
1582.71,0.15432,-40.75908,-40.75076
1582.72,0.15513,-40.75076,-40.74865
1582.73,0.15571,-40.74865,-40.74785
1582.74,0.15637,-40.74785,-40.74861
1582.75,0.15715,-40.74861,-40.74416
1582.76,0.15815,-40.74416,-40.73356
1582.77,0.1594,-40.73356,-40.72959
1582.78,0.16057,-40.72959,-40.73346
1582.79,0.16164,-40.73346,-40.73716
1582.8,0.16245,-40.73716,-40.74066
1582.81,0.16295,-40.74066,-40.73958
1582.82,0.16367,-40.73958,-40.73309
1582.83,0.16466,-40.73309,-40.73387
1582.8400000000001,0.16544,-40.73387,-40.74325
1582.8500000000001,0.16597,-40.74325,-40.74396
1582.8600000000001,0.16643,-40.74396,-40.73441
1582.8700000000001,0.16681,-40.73441,-40.72631
1582.88,0.16737,-40.72631,-40.71992
1582.89,0.16814,-40.71992,-40.70851
1582.9,0.16909,-40.70851,-40.69115
1582.91,0.17026,-40.69115,-40.67332
1582.92,0.17126,-40.67332,-40.65492
1582.93,0.17205,-40.65492,-40.64634
1582.94,0.17272,-40.64634,-40.64936
1582.95,0.17324,-40.64936,-40.64267
1582.96,0.17401,-40.64267,-40.62449
1582.97,0.17508,-40.62449,-40.60844
1582.98,0.17622,-40.60844,-40.59491
1582.99,0.17746,-40.59491,-40.58855
1583.0,0.17873,-40.58855,-40.59064
1583.01,0.18003,-40.59064,-40.58818
1583.02,0.1814,-40.58818,-40.58032
1583.03,0.18286,-40.58032,-40.57578
1583.04,0.18441,-40.57578,-40.57517
1583.05,0.18604,-40.57517,-40.56673
1583.06,0.18776,-40.56673,-40.54902
1583.07,0.18956,-40.54902,-40.53048
1583.08,0.19091,-40.53048,-40.51094
1583.0900000000001,0.19173,-40.51094,-40.4959
1583.1000000000001,0.19252,-40.4959,-40.48618
1583.1100000000001,0.19328,-40.48618,-40.47017
1583.1200000000001,0.19428,-40.47017,-40.44674
1583.13,0.19556,-40.44674,-40.42355
1583.14,0.1966,-40.42355,-40.40064
1583.15,0.19735,-40.40064,-40.37979
1583.16,0.19824,-40.37979,-40.36136
1583.17,0.19928,-40.36136,-40.34553
1583.18,0.20038,-40.34553,-40.33278
1583.19,0.20155,-40.33278,-40.32201
1583.2,0.20272,-40.32201,-40.31357
1583.21,0.20386,-40.31357,-40.30835
1583.22,0.20537,-40.30835,-40.30695
1583.23,0.2073,-40.30695,-40.30009
1583.24,0.20909,-40.30009,-40.28676
1583.25,0.2107,-40.28676,-40.27822
1583.26,0.21225,-40.27822,-40.27535
1583.27,0.21372,-40.27535,-40.26984
1583.28,0.21531,-40.26984,-40.26122
1583.29,0.21703,-40.26122,-40.24614
1583.3,0.21874,-40.24614,-40.22342
1583.31,0.2204,-40.22342,-40.19711
1583.32,0.22205,-40.19711,-40.16656
1583.33,0.22366,-40.16656,-40.13203
1583.3400000000001,0.22513,-40.13203,-40.09277
1583.3500000000001,0.22642,-40.09277,-40.05843
1583.3600000000001,0.22758,-40.05843,-40.02989
1583.3700000000001,0.22857,-40.02989,-40.00025
1583.38,0.22969,-40.00025,-39.96931
1583.39,0.23095,-39.96931,-39.9418
1583.4,0.23218,-39.9418,-39.91837
1583.41,0.23339,-39.91837,-39.91174
1583.42,0.23466,-39.91174,-39.925
1583.43,0.23597,-39.925,-39.9313
1583.44,0.23741,-39.9313,-39.92937
1583.45,0.239,-39.92937,-39.92533
1583.46,0.24082,-39.92533,-39.91879
1583.47,0.24294,-39.91879,-39.91147
1583.48,0.2449,-39.91147,-39.90323
1583.49,0.24666,-39.90323,-39.88575
1583.5,0.24844,-39.88575,-39.85733
1583.51,0.25024,-39.85733,-39.8318
1583.52,0.25184,-39.8318,-39.80971
1583.53,0.25319,-39.80971,-39.7832
1583.54,0.25445,-39.7832,-39.75146
1583.55,0.25558,-39.75146,-39.72056
1583.56,0.25665,-39.72056,-39.69065
1583.57,0.25763,-39.69065,-39.67236
1583.58,0.25859,-39.67236,-39.66782
1583.5900000000001,0.25953,-39.66782,-39.64993
1583.6000000000001,0.26048,-39.64993,-39.61625
1583.6100000000001,0.26146,-39.61625,-39.58229
1583.6200000000001,0.26257,-39.58229,-39.54803
1583.63,0.26384,-39.54803,-39.51813
1583.64,0.26493,-39.51813,-39.49341
1583.65,0.26582,-39.49341,-39.46551
1583.66,0.26708,-39.46551,-39.43383
1583.67,0.26878,-39.43383,-39.4104
1583.68,0.27044,-39.4104,-39.39672
1583.69,0.27207,-39.39672,-39.37898
1583.7,0.27356,-39.37898,-39.3564
1583.71,0.27489,-39.3564,-39.32838
1583.72,0.27622,-39.32838,-39.2939
1583.73,0.27755,-39.2939,-39.27032
1583.74,0.27893,-39.27032,-39.25965
1583.75,0.28038,-39.25965,-39.24524
1583.76,0.28189,-39.24524,-39.2264
1583.77,0.28347,-39.2264,-39.20421
1583.78,0.28494,-39.20421,-39.17805
1583.79,0.28628,-39.17805,-39.14958
1583.8,0.28739,-39.14958,-39.11837
1583.81,0.28824,-39.11837,-39.09022
1583.82,0.28907,-39.09022,-39.0657
1583.83,0.28987,-39.0657,-39.04764
1583.8400000000001,0.29077,-39.04764,-39.03725
1583.8500000000001,0.2918,-39.03725,-39.02604
1583.8600000000001,0.29259,-39.02604,-39.01386
1583.8700000000001,0.29311,-39.01386,-39.00017
1583.88,0.2938,-39.00017,-38.98469
1583.89,0.29469,-38.98469,-38.9701
1583.9,0.29554,-38.9701,-38.95654
1583.91,0.29633,-38.95654,-38.94265
1583.92,0.29716,-38.94265,-38.92836
1583.93,0.29801,-38.92836,-38.90436
1583.94,0.29888,-38.90436,-38.86884
1583.95,0.29976,-38.86884,-38.83699
1583.96,0.30053,-38.83699,-38.8095
1583.97,0.30116,-38.8095,-38.77831
1583.98,0.30166,-38.77831,-38.74274
1583.99,0.30201,-38.74274,-38.71347
1584.0,0.30259,-38.71347,-38.69169
1584.01,0.30344,-38.69169,-38.66849
1584.02,0.30415,-38.66849,-38.64361
1584.03,0.30471,-38.64361,-38.61417
1584.04,0.30558,-38.61417,-38.57935
1584.05,0.30682,-38.57935,-38.54605
1584.06,0.30772,-38.54605,-38.51458
1584.07,0.30823,-38.51458,-38.47997
1584.08,0.3087,-38.47997,-38.44166
1584.0900000000001,0.30912,-38.44166,-38.40751
1584.1000000000001,0.30951,-38.40751,-38.3783
1584.1100000000001,0.30985,-38.3783,-38.35825
1584.1200000000001,0.31032,-38.35825,-38.34906
1584.13,0.31095,-38.34906,-38.33479
