file_N:23,train,seed:None,percent:10550,measured,n:2,N:2
t,I,V,I',V'
1055.0,-0.04279,-60.77451,[-6.07914e+01 -4.34000e-02]
1055.01,-0.0434,-60.7914,[-6.078678e+01 -4.373000e-02]
1055.02,-0.04373,-60.78678,[-6.078023e+01 -4.402000e-02]
1055.03,-0.04402,-60.78023,[-6.078581e+01 -4.393000e-02]
1055.04,-0.04393,-60.78581,[-6.079248e+01 -4.381000e-02]
1055.05,-0.04381,-60.79248,[-6.079533e+01 -4.387000e-02]
1055.06,-0.04387,-60.79533,[-6.079784e+01 -4.394000e-02]
1055.07,-0.04394,-60.79784,[-6.078357e+01 -4.378000e-02]
1055.08,-0.04378,-60.78357,[-6.076778e+01 -4.361000e-02]
1055.09,-0.04361,-60.76778,[-6.076425e+01 -4.326000e-02]
1055.1,-0.04326,-60.76425,[-6.076182e+01 -4.289000e-02]
1055.1100000000001,-0.04289,-60.76182,[-6.076241e+01 -4.262000e-02]
1055.1200000000001,-0.04262,-60.76241,[-6.076327e+01 -4.235000e-02]
1055.13,-0.04235,-60.76327,[-6.076922e+01 -4.244000e-02]
1055.14,-0.04244,-60.76922,[-6.077562e+01 -4.257000e-02]
1055.15,-0.04257,-60.77562,[-6.07832e+01 -4.25600e-02]
1055.16,-0.04256,-60.7832,[-6.079088e+01 -4.255000e-02]
1055.17,-0.04255,-60.79088,[-6.079762e+01 -4.226000e-02]
1055.18,-0.04226,-60.79762,[-6.080427e+01 -4.195000e-02]
1055.19,-0.04195,-60.80427,[-6.080232e+01 -4.205000e-02]
1055.2,-0.04205,-60.80232,[-6.07996e+01 -4.21900e-02]
1055.21,-0.04219,-60.7996,[-6.081494e+01 -4.230000e-02]
1055.22,-0.0423,-60.81494,[-6.083192e+01 -4.241000e-02]
1055.23,-0.04241,-60.83192,[-6.084532e+01 -4.223000e-02]
1055.24,-0.04223,-60.84532,[-6.08584e+01 -4.20200e-02]
1055.25,-0.04202,-60.8584,[-6.086024e+01 -4.198000e-02]
1055.26,-0.04198,-60.86024,[-6.086106e+01 -4.196000e-02]
1055.27,-0.04196,-60.86106,[-6.085515e+01 -4.205000e-02]
1055.28,-0.04205,-60.85515,[-6.084863e+01 -4.215000e-02]
1055.29,-0.04215,-60.84863,[-6.083399e+01 -4.210000e-02]
1055.3,-0.0421,-60.83399,[-6.081861e+01 -4.202000e-02]
1055.31,-0.04202,-60.81861,[-6.081269e+01 -4.171000e-02]
1055.32,-0.04171,-60.81269,[-6.080762e+01 -4.137000e-02]
1055.33,-0.04137,-60.80762,[-6.080181e+01 -4.117000e-02]
1055.34,-0.04117,-60.80181,[-6.079593e+01 -4.099000e-02]
