file_N:30,train,seed:None,percent:2429,integrated,n:2,N:4
t,V,V'
499.997322,-50.159342,-50.155111
500.018273,-50.155111,-50.153426
500.038744,-50.153426,-50.154406
500.059351,-50.154406,-50.158226
500.080159,-50.158226,-50.16527
500.100637,-50.16527,-50.175188
500.120648,-50.175188,-50.187635
500.140854,-50.187635,-50.202546
500.161517,-50.202546,-50.218961
500.181666,-50.218961,-50.23818
500.202435,-50.23818,-50.259455
500.222698,-50.259455,-50.284344
500.243527,-50.284344,-50.312366
500.263792,-50.312366,-50.344983
500.284526,-50.344983,-50.380686
500.304796,-50.380686,-50.421138
500.325618,-50.421138,-50.464573
500.346084,-50.464573,-50.511197
500.366218,-50.511197,-50.56336
500.38693,-50.56336,-50.619072
500.407329,-50.619072,-50.678493
500.427425,-50.678493,-50.744451
500.448096,-50.744451,-50.814138
500.468496,-50.814138,-50.887472
500.488661,-50.887472,-50.967552
500.509436,-50.967552,-51.050969
500.530017,-51.050969,-51.137236
500.550439,-51.137236,-51.225636
500.570744,-51.225636,-51.315511
500.590977,-51.315511,-51.406468
500.611166,-51.406468,-51.497753
500.631342,-51.497753,-51.588322
500.651556,-51.588322,-51.677011
500.671867,-51.677011,-51.762703
500.692343,-51.762703,-51.844462
500.713048,-51.844462,-51.918358
500.733205,-51.918358,-51.98684
500.75372,-51.98684,-52.046891
500.773792,-52.046891,-52.100551
500.794371,-52.100551,-52.144337
500.814724,-52.144337,-52.178074
500.835052,-52.178074,-52.202149
500.855614,-52.202149,-52.216066
500.875766,-52.216066,-52.220833
500.896619,-52.220833,-52.21683
500.916884,-52.21683,-52.204386
500.937399,-52.204386,-52.184275
500.957708,-52.184275,-52.155893
500.978718,-52.155893,-52.12017
500.999685,-52.12017,-52.079618
501.019903,-52.079618,-52.032888
501.040528,-52.032888,-51.982456
501.060721,-51.982456,-51.926539
501.081482,-51.926539,-51.867876
501.101965,-51.867876,-51.807061
501.122225,-51.807061,-51.744714
501.142329,-51.744714,-51.678148
501.163165,-51.678148,-51.610675
501.18389,-51.610675,-51.543228
501.204567,-51.543228,-51.476328
501.225251,-51.476328,-51.410577
501.245976,-51.410577,-51.346529
501.2668,-51.346529,-51.286406
501.28685,-51.286406,-51.227045
501.306962,-51.227045,-51.168321
501.327111,-51.168321,-51.11023
501.347298,-51.11023,-51.053213
501.367538,-51.053213,-50.997607
501.387874,-50.997607,-50.943688
501.408329,-50.943688,-50.891844
501.428947,-50.891844,-50.841727
501.449735,-50.841727,-50.79492
501.469738,-50.79492,-50.749429
501.48985,-50.749429,-50.705338
501.510101,-50.705338,-50.662492
501.530483,-50.662492,-50.620863
501.550994,-50.620863,-50.580337
501.571632,-50.580337,-50.541013
501.5924,-50.541013,-50.502765
501.613303,-50.502765,-50.467006
501.63336,-50.467006,-50.431661
501.653484,-50.431661,-50.396525
501.673639,-50.396525,-50.361477
501.693801,-50.361477,-50.327009
501.714001,-50.327009,-50.293297
501.734289,-50.293297,-50.260455
501.754687,-50.260455,-50.228345
501.775195,-50.228345,-50.19672
501.79579,-50.19672,-50.165068
501.816405,-50.165068,-50.133478
501.837012,-50.133478,-50.102052
501.857631,-50.102052,-50.070665
501.878258,-50.070665,-50.039086
501.898861,-50.039086,-50.00725
501.919421,-50.00725,-49.974979
501.939918,-49.974979,-49.941986
501.96032,-49.941986,-49.90813
501.980588,-49.90813,-49.873607
502.000745,-49.873607,-49.838131
502.020778,-49.838131,-49.799776
502.041605,-49.799776,-49.760021
502.062252,-49.760021,-49.71865
502.082701,-49.71865,-49.675536
502.10294,-49.675536,-49.630603
502.122969,-49.630603,-49.581952
502.1437,-49.581952,-49.531703
502.164258,-49.531703,-49.479387
502.184618,-49.479387,-49.42522
502.204779,-49.42522,-49.366719
502.225634,-49.366719,-49.305679
502.246273,-49.305679,-49.241969
502.266685,-49.241969,-49.175585
502.286875,-49.175585,-49.103516
502.30768,-49.103516,-49.027748
502.328237,-49.027748,-48.947557
502.348505,-48.947557,-48.859665
502.369284,-48.859665,-48.767553
502.389793,-48.767553,-48.671671
502.410064,-48.671671,-48.572316
502.430127,-48.572316,-48.465853
502.450765,-48.465853,-48.356652
502.471234,-48.356652,-48.244539
502.491547,-48.244539,-48.129581
502.511702,-48.129581,-48.012536
502.531722,-48.012536,-47.889729
502.552379,-47.889729,-47.766081
502.572955,-47.766081,-47.642275
502.593478,-47.642275,-47.519368
502.613983,-47.519368,-47.398597
502.634518,-47.398597,-47.280935
502.655129,-47.280935,-47.172149
502.675139,-47.172149,-47.069711
502.695372,-47.069711,-46.974365
502.715905,-46.974365,-46.889946
502.736028,-46.889946,-46.813616
502.756584,-46.813616,-46.748534
502.776865,-46.748534,-46.694222
502.796935,-46.694222,-46.648618
502.817766,-46.648618,-46.615625
502.837814,-46.615625,-46.593166
502.85829,-46.593166,-46.581571
502.878854,-46.581571,-46.5801
502.899116,-46.5801,-46.587912
502.919436,-46.587912,-46.604205
502.93957,-46.604205,-46.628012
502.959974,-46.628012,-46.658128
502.980276,-46.658128,-46.694435
503.000729,-46.694435,-46.736103
503.021547,-46.736103,-46.780715
503.041978,-46.780715,-46.827565
503.062146,-46.827565,-46.878523
503.082976,-46.878523,-46.931165
503.103633,-46.931165,-46.984903
503.124178,-46.984903,-47.039543
503.14465,-47.039543,-47.094662
503.165068,-47.094662,-47.149414
503.185505,-47.149414,-47.203557
503.206002,-47.203557,-47.257041
503.226572,-47.257041,-47.309681
503.247225,-47.309681,-47.361188
503.267989,-47.361188,-47.409301
503.288015,-47.409301,-47.456149
503.308182,-47.456149,-47.50204
503.328477,-47.50204,-47.547187
503.348871,-47.547187,-47.591431
503.369368,-47.591431,-47.634619
503.389989,-47.634619,-47.67672
503.410745,-47.67672,-47.717543
503.431655,-47.717543,-47.755598
503.451804,-47.755598,-47.792688
503.472084,-47.792688,-47.828679
503.492512,-47.828679,-47.863633
503.513098,-47.863633,-47.897699
503.533829,-47.897699,-47.931005
503.554693,-47.931005,-47.964291
503.575617,-47.964291,-47.995759
503.595623,-47.995759,-48.027125
503.615671,-48.027125,-48.058504
503.635728,-48.058504,-48.089592
503.655819,-48.089592,-48.120496
503.67596,-48.120496,-48.15186
503.696085,-48.15186,-48.184219
503.716104,-48.184219,-48.219432
503.736902,-48.219432,-48.255287
503.757578,-48.255287,-48.29191
503.778171,-48.29191,-48.32969
