file_N:21,train,seed:None,percent:5275,measured,n:3,N:4
t,I,V,V'
1055.0,-0.04018,-64.74318,-64.70733
1055.01,-0.04054,-64.70733,-64.67414
1055.02,-0.04092,-64.67414,-64.6412
1055.03,-0.04131,-64.6412,-64.63599
1055.04,-0.04182,-64.63599,-64.63328
1055.05,-0.04234,-64.63328,-64.63594
1055.06,-0.04277,-64.63594,-64.63908
1055.07,-0.04319,-64.63908,-64.63617
1055.08,-0.04368,-64.63617,-64.63272
1055.09,-0.04417,-64.63272,-64.63081
1055.1,-0.0441,-64.63081,-64.62904
1055.1100000000001,-0.04398,-64.62904,-64.64176
1055.1200000000001,-0.04318,-64.64176,-64.65578
1055.13,-0.04232,-64.65578,-64.6716
1055.14,-0.04192,-64.6716,-64.68759
1055.15,-0.04156,-64.68759,-64.6948
1055.16,-0.04124,-64.6948,-64.70123
1055.17,-0.04092,-64.70123,-64.6904
1055.18,-0.04046,-64.6904,-64.67801
1055.19,-0.04,-64.67801,-64.6887
1055.2,-0.04009,-64.6887,-64.70146
1055.21,-0.04024,-64.70146,-64.70717
1055.22,-0.04038,-64.70717,-64.71224
1055.23,-0.04052,-64.71224,-64.7079
1055.24,-0.04052,-64.7079,-64.70272
1055.25,-0.04051,-64.70272,-64.70406
1055.26,-0.04084,-64.70406,-64.70599
1055.27,-0.04121,-64.70599,-64.69906
1055.28,-0.04156,-64.69906,-64.69133
1055.29,-0.04191,-64.69133,-64.68907
1055.3,-0.04281,-64.68907,-64.68731
1055.31,-0.04375,-64.68731,-64.6877
1055.32,-0.04441,-64.6877,-64.6883
1055.33,-0.04505,-64.6883,-64.6844
1055.34,-0.04513,-64.6844,-64.68009
1055.35,-0.04516,-64.68009,-64.69274
1055.3600000000001,-0.04509,-64.69274,-64.70692
1055.3700000000001,-0.04501,-64.70692,-64.69797
1055.38,-0.04432,-64.69797,-64.68692
1055.39,-0.04356,-64.68692,-64.67578
1055.4,-0.04297,-64.67578,-64.66463
1055.41,-0.04239,-64.66463,-64.66289
1055.42,-0.04213,-64.66289,-64.662
1055.43,-0.04191,-64.662,-64.66361
1055.44,-0.04163,-64.66361,-64.66544
1055.45,-0.04134,-64.66544,-64.68328
1055.46,-0.0414,-64.68328,-64.70257
1055.47,-0.0415,-64.70257,-64.71762
1055.48,-0.04168,-64.71762,-64.73228
1055.49,-0.04187,-64.73228,-64.73136
1055.5,-0.04166,-64.73136,-64.72903
1055.51,-0.04141,-64.72903,-64.72183
1055.52,-0.04147,-64.72183,-64.71418
1055.53,-0.04156,-64.71418,-64.71957
1055.54,-0.04176,-64.71957,-64.72615
1055.55,-0.04199,-64.72615,-64.72217
1055.56,-0.0423,-64.72217,-64.71723
1055.57,-0.04263,-64.71723,-64.72652
1055.58,-0.04267,-64.72652,-64.73711
1055.59,-0.04269,-64.73711,-64.76069
1055.6,-0.04266,-64.76069,-64.78544
1055.6100000000001,-0.04263,-64.78544,-64.79384
1055.6200000000001,-0.04295,-64.79384,-64.80076
1055.63,-0.0433,-64.80076,-64.79484
1055.64,-0.04336,-64.79484,-64.78776
1055.65,-0.04338,-64.78776,-64.76456
1055.66,-0.04302,-64.76456,-64.73991
