file_N:21,train,seed:None,percent:5275,measured,n:1,N:4
t,I,V,V'
0.0,-0.04166,-67.61595,-67.59748
0.01,-0.04176,-67.59748,-67.57935
0.02,-0.04184,-67.57935,-67.57598
0.03,-0.04206,-67.57598,-67.57554
0.04,-0.04229,-67.57554,-67.55051
0.05,-0.04212,-67.55051,-67.52062
0.06,-0.04186,-67.52062,-67.50792
0.07,-0.04203,-67.50792,-67.49862
0.08,-0.04229,-67.49862,-67.4994
0.09,-0.04261,-67.4994,-67.50218
0.1,-0.04295,-67.50218,-67.50119
0.11,-0.04286,-67.50119,-67.49946
0.12,-0.04268,-67.49946,-67.52346
0.13,-0.04248,-67.52346,-67.55255
0.14,-0.04227,-67.55255,-67.57275
0.15,-0.04194,-67.57275,-67.59118
0.16,-0.04159,-67.59118,-67.60253
0.17,-0.04131,-67.60253,-67.61249
0.18,-0.04104,-67.61249,-67.62231
0.19,-0.04138,-67.62231,-67.6321
0.2,-0.04184,-67.6321,-67.62595
0.21,-0.04216,-67.62595,-67.61664
0.22,-0.04246,-67.61664,-67.60887
0.23,-0.04304,-67.60887,-67.6014
0.24,-0.04367,-67.6014,-67.5935
0.25,-0.04409,-67.5935,-67.5855
0.26,-0.04447,-67.5855,-67.57499
0.27,-0.0443,-67.57499,-67.56398
0.28,-0.04402,-67.56398,-67.56017
0.29,-0.04364,-67.56017,-67.55779
0.3,-0.04323,-67.55779,-67.56984
0.31,-0.04302,-67.56984,-67.58475
0.32,-0.04285,-67.58475,-67.58692
0.33,-0.04266,-67.58692,-67.58655
0.34,-0.04247,-67.58655,-67.59104
0.35000000000000003,-0.04222,-67.59104,-67.59649
0.36,-0.04197,-67.59649,-67.61783
0.37,-0.04163,-67.61783,-67.64232
0.38,-0.04127,-67.64232,-67.65347
0.39,-0.04134,-67.65347,-67.66197
0.4,-0.0415,-67.66197,-67.65653
0.41000000000000003,-0.0414,-67.65653,-67.64833
0.42,-0.04125,-67.64833,-67.62492
0.43,-0.0408,-67.62492,-67.5985
0.44,-0.0403,-67.5985,-67.5799
0.45,-0.04041,-67.5799,-67.56286
0.46,-0.04065,-67.56286,-67.54435
0.47000000000000003,-0.0408,-67.54435,-67.52554
0.48,-0.04093,-67.52554,-67.51414
0.49,-0.04107,-67.51414,-67.50421
0.5,-0.0412,-67.50421,-67.5053
0.51,-0.04151,-67.5053,-67.50857
0.52,-0.04186,-67.50857,-67.5207
0.53,-0.042,-67.5207,-67.53459
0.54,-0.0421,-67.53459,-67.54455
0.55,-0.04217,-67.54455,-67.55373
0.56,-0.04223,-67.55373,-67.56221
0.5700000000000001,-0.0421,-67.56221,-67.57055
0.58,-0.04195,-67.57055,-67.56472
0.59,-0.04189,-67.56472,-67.55609
0.6,-0.04186,-67.55609,-67.56626
0.61,-0.04205,-67.56626,-67.58016
0.62,-0.04229,-67.58016,-67.57844
0.63,-0.04222,-67.57844,-67.57362
0.64,-0.04209,-67.57362,-67.5665
0.65,-0.04203,-67.5665,-67.55892
0.66,-0.04199,-67.55892,-67.5674
0.67,-0.04233,-67.5674,-67.57908
0.68,-0.04275,-67.57908,-67.57669
0.6900000000000001,-0.04265,-67.57669,-67.5715
0.7000000000000001,-0.04246,-67.5715,-67.5676
0.71,-0.04229,-67.5676,-67.56395
0.72,-0.04214,-67.56395,-67.55866
0.73,-0.04219,-67.55866,-67.55304
0.74,-0.04229,-67.55304,-67.54427
0.75,-0.04251,-67.54427,-67.53488
0.76,-0.04274,-67.53488,-67.54984
0.77,-0.04273,-67.54984,-67.56964
0.78,-0.04267,-67.56964,-67.57585
0.79,-0.04272,-67.57585,-67.57937
0.8,-0.0428,-67.57937,-67.58316
0.81,-0.04262,-67.58316,-67.58701
0.8200000000000001,-0.0424,-67.58701,-67.60607
0.8300000000000001,-0.04243,-67.60607,-67.62814
0.84,-0.04251,-67.62814,-67.62584
0.85,-0.04243,-67.62584,-67.61869
0.86,-0.04232,-67.61869,-67.60449
0.87,-0.0423,-67.60449,-67.58889
0.88,-0.0423,-67.58889,-67.57616
0.89,-0.04213,-67.57616,-67.56401
0.9,-0.04192,-67.56401,-67.54535
0.91,-0.04139,-67.54535,-67.5254
0.92,-0.04079,-67.5254,-67.52511
0.93,-0.0404,-67.52511,-67.52872
0.9400000000000001,-0.04005,-67.52872,-67.53841
0.9500000000000001,-0.03983,-67.53841,-67.54931
0.96,-0.03964,-67.54931,-67.54488
0.97,-0.03949,-67.54488,-67.5374
0.98,-0.03935,-67.5374,-67.53681
0.99,-0.03965,-67.53681,-67.53758
1.0,-0.04003,-67.53758,-67.53311
1.01,-0.04054,-67.53311,-67.5276
1.02,-0.04107,-67.5276,-67.51441
1.03,-0.04198,-67.51441,-67.4997
1.04,-0.04296,-67.4997,-67.5051
1.05,-0.04339,-67.5051,-67.51452
1.06,-0.0437,-67.51452,-67.51439
1.07,-0.04356,-67.51439,-67.51235
1.08,-0.04332,-67.51235,-67.51711
1.09,-0.04294,-67.51711,-67.52322
1.1,-0.04253,-67.52322,-67.52784
1.11,-0.04202,-67.52784,-67.53217
1.12,-0.04151,-67.53217,-67.51514
1.1300000000000001,-0.0412,-67.51514,-67.49386
1.1400000000000001,-0.04093,-67.49386,-67.48681
1.1500000000000001,-0.04085,-67.48681,-67.4826
1.16,-0.04081,-67.4826,-67.47617
1.17,-0.04089,-67.47617,-67.4693
1.18,-0.04098,-67.4693,-67.46935
1.19,-0.04147,-67.46935,-67.47079
1.2,-0.04204,-67.47079,-67.48436
1.21,-0.04266,-67.48436,-67.50034
1.22,-0.0433,-67.50034,-67.51512
1.23,-0.04365,-67.51512,-67.52965
1.24,-0.04395,-67.52965,-67.54437
1.25,-0.04402,-67.54437,-67.55914
1.26,-0.04405,-67.55914,-67.56373
1.27,-0.04409,-67.56373,-67.56628
1.28,-0.04413,-67.56628,-67.56449
1.29,-0.04445,-67.56449,-67.56184
1.3,-0.04483,-67.56184,-67.56365
1.31,-0.04456,-67.56365,-67.56636
1.32,-0.04417,-67.56636,-67.55902
1.33,-0.04318,-67.55902,-67.54967
1.34,-0.04209,-67.54967,-67.54846
1.35,-0.04116,-67.54846,-67.54887
1.36,-0.04028,-67.54887,-67.55033
1.37,-0.03949,-67.55033,-67.552
1.3800000000000001,-0.03872,-67.552,-67.56123
1.3900000000000001,-0.03837,-67.56123,-67.57196
1.4000000000000001,-0.0381,-67.57196,-67.57448
1.41,-0.03783,-67.57448,-67.57535
1.42,-0.03758,-67.57535,-67.57529
1.43,-0.03764,-67.57529,-67.57504
1.44,-0.03777,-67.57504,-67.57521
1.45,-0.03863,-67.57521,-67.57545
1.46,-0.03964,-67.57545,-67.56527
1.47,-0.04012,-67.56527,-67.553
1.48,-0.04049,-67.553,-67.53276
1.49,-0.04073,-67.53276,-67.51093
1.5,-0.04094,-67.51093,-67.48617
1.51,-0.04121,-67.48617,-67.46082
1.52,-0.0415,-67.46082,-67.45042
1.53,-0.0413,-67.45042,-67.443
1.54,-0.04101,-67.443,-67.43305
1.55,-0.04094,-67.43305,-67.4226
1.56,-0.04092,-67.4226,-67.4133
1.57,-0.04088,-67.4133,-67.40424
1.58,-0.04084,-67.40424,-67.42081
1.59,-0.04096,-67.42081,-67.44251
1.6,-0.04113,-67.44251,-67.45465
1.61,-0.04143,-67.45465,-67.46487
1.62,-0.04175,-67.46487,-67.47607
1.6300000000000001,-0.04203,-67.47607,-67.48746
1.6400000000000001,-0.0423,-67.48746,-67.50007
1.6500000000000001,-0.04257,-67.50007,-67.51291
1.6600000000000001,-0.04284,-67.51291,-67.4989
1.67,-0.04283,-67.4989,-67.47951
1.68,-0.04277,-67.47951,-67.4931
1.69,-0.04244,-67.4931,-67.51328
1.7,-0.04206,-67.51328,-67.50965
1.71,-0.0417,-67.50965,-67.50126
1.72,-0.04134,-67.50126,-67.48755
1.73,-0.04117,-67.48755,-67.47277
1.74,-0.04103,-67.47277,-67.49202
1.75,-0.04089,-67.49202,-67.51808
1.76,-0.04075,-67.51808,-67.53241
1.77,-0.04065,-67.53241,-67.5444
1.78,-0.04055,-67.5444,-67.55427
1.79,-0.04058,-67.55427,-67.56372
1.8,-0.04063,-67.56372,-67.56343
1.81,-0.04083,-67.56343,-67.5612
1.82,-0.04105,-67.5612,-67.55387
1.83,-0.04117,-67.55387,-67.54551
1.84,-0.04127,-67.54551,-67.55382
1.85,-0.04161,-67.55382,-67.56546
1.86,-0.04201,-67.56546,-67.55516
1.87,-0.04257,-67.55516,-67.54046
1.8800000000000001,-0.04317,-67.54046,-67.52334
1.8900000000000001,-0.04332,-67.52334,-67.50574
1.9000000000000001,-0.04338,-67.50574,-67.51108
1.9100000000000001,-0.04356,-67.51108,-67.52103
1.92,-0.04376,-67.52103,-67.52731
1.93,-0.04372,-67.52731,-67.53286
1.94,-0.04363,-67.53286,-67.53168
1.95,-0.04324,-67.53168,-67.52915
1.96,-0.04279,-67.52915,-67.53272
