file_N:17,train,seed:None,percent:10000,measured,n:2,N:2
t,I,V,I',V'
1056.0,-0.13806,-82.19599,-0.13782,-82.21011
1056.01,-0.13782,-82.21011,-0.13758,-82.2176
1056.02,-0.13758,-82.2176,-0.13732,-82.22448
1056.03,-0.13732,-82.22448,-0.1371,-82.24119
1056.04,-0.1371,-82.24119,-0.13689,-82.25879
1056.05,-0.13689,-82.25879,-0.13704,-82.2752
1056.06,-0.13704,-82.2752,-0.13723,-82.2915
1056.07,-0.13723,-82.2915,-0.13725,-82.27307
1056.08,-0.13725,-82.27307,-0.13726,-82.25147
1056.09,-0.13726,-82.25147,-0.13711,-82.25662
1056.1,-0.13711,-82.25662,-0.13696,-82.26422
1056.1100000000001,-0.13696,-82.26422,-0.13711,-82.25844
1056.1200000000001,-0.13711,-82.25844,-0.13728,-82.25144
1056.13,-0.13728,-82.25144,-0.13755,-82.23933
1056.14,-0.13755,-82.23933,-0.13783,-82.22677
1056.15,-0.13783,-82.22677,-0.13824,-82.23449
1056.16,-0.13824,-82.23449,-0.13867,-82.24407
1056.17,-0.13867,-82.24407,-0.13935,-82.24212
1056.18,-0.13935,-82.24212,-0.14005,-82.23911
1056.19,-0.14005,-82.23911,-0.14053,-82.24534
1056.2,-0.14053,-82.24534,-0.14099,-82.25241
1056.21,-0.14099,-82.25241,-0.14098,-82.25006
1056.22,-0.14098,-82.25006,-0.14093,-82.24686
1056.23,-0.14093,-82.24686,-0.14063,-82.23674
1056.24,-0.14063,-82.23674,-0.14031,-82.22599
1056.25,-0.14031,-82.22599,-0.13999,-82.23415
1056.26,-0.13999,-82.23415,-0.13968,-82.24405
1056.27,-0.13968,-82.24405,-0.13965,-82.25093
1056.28,-0.13965,-82.25093,-0.13966,-82.25753
1056.29,-0.13966,-82.25753,-0.13961,-82.26919
1056.3,-0.13961,-82.26919,-0.13955,-82.28131
1056.31,-0.13955,-82.28131,-0.13933,-82.30104
1056.32,-0.13933,-82.30104,-0.13909,-82.32147
1056.33,-0.13909,-82.32147,-0.13924,-82.33421
1056.34,-0.13924,-82.33421,-0.13942,-82.34625
1056.35,-0.13942,-82.34625,-0.13939,-82.3574
1056.3600000000001,-0.13939,-82.3574,-0.13934,-82.36846
1056.3700000000001,-0.13934,-82.36846,-0.13947,-82.35825
1056.38,-0.13947,-82.35825,-0.13961,-82.3461
1056.39,-0.13961,-82.3461,-0.13972,-82.33521
1056.4,-0.13972,-82.33521,-0.13983,-82.32445
1056.41,-0.13983,-82.32445,-0.14012,-82.31121
1056.42,-0.14012,-82.31121,-0.14044,-82.29776
1056.43,-0.14044,-82.29776,-0.14057,-82.30602
1056.44,-0.14057,-82.30602,-0.14069,-82.31628
1056.45,-0.14069,-82.31628,-0.14051,-82.31874
1056.46,-0.14051,-82.31874,-0.14031,-82.32049
1056.47,-0.14031,-82.32049,-0.14025,-82.33484
1056.48,-0.14025,-82.33484,-0.1402,-82.35035
1056.49,-0.1402,-82.35035,-0.14044,-82.3586
1056.5,-0.14044,-82.3586,-0.14071,-82.36618
1056.51,-0.14071,-82.36618,-0.14062,-82.37847
1056.52,-0.14062,-82.37847,-0.1405,-82.39121
1056.53,-0.1405,-82.39121,-0.14083,-82.38934
1056.54,-0.14083,-82.38934,-0.14121,-82.38614
1056.55,-0.14121,-82.38614,-0.14154,-82.37436
1056.56,-0.14154,-82.37436,-0.14187,-82.36179
1056.57,-0.14187,-82.36179,-0.14177,-82.35284
1056.58,-0.14177,-82.35284,-0.14162,-82.34422
1056.59,-0.14162,-82.34422,-0.14133,-82.33601
1056.6,-0.14133,-82.33601,-0.14103,-82.32783
1056.6100000000001,-0.14103,-82.32783,-0.14101,-82.31639
1056.6200000000001,-0.14101,-82.31639,-0.14102,-82.30465
1056.63,-0.14102,-82.30465,-0.14117,-82.30253
1056.64,-0.14117,-82.30253,-0.14133,-82.30129
1056.65,-0.14133,-82.30129,-0.14185,-82.29005
1056.66,-0.14185,-82.29005,-0.1424,-82.2779
1056.67,-0.1424,-82.2779,-0.14282,-82.28238
1056.68,-0.14282,-82.28238,-0.14323,-82.28839
1056.69,-0.14323,-82.28839,-0.14391,-82.29147
1056.7,-0.14391,-82.29147,-0.14463,-82.29428
1056.71,-0.14463,-82.29428,-0.14514,-82.29302
1056.72,-0.14514,-82.29302,-0.14563,-82.29138
1056.73,-0.14563,-82.29138,-0.14601,-82.30265
1056.74,-0.14601,-82.30265,-0.14637,-82.3151
1056.75,-0.14637,-82.3151,-0.14668,-82.31131
1056.76,-0.14668,-82.31131,-0.14699,-82.30602
1056.77,-0.14699,-82.30602,-0.14734,-82.30422
1056.78,-0.14734,-82.30422,-0.14769,-82.30273
1056.79,-0.14769,-82.30273,-0.14765,-82.30834
1056.8,-0.14765,-82.30834,-0.14758,-82.3146
1056.81,-0.14758,-82.3146,-0.14742,-82.31417
1056.82,-0.14742,-82.31417,-0.14724,-82.31313
1056.83,-0.14724,-82.31313,-0.14699,-82.30106
1056.84,-0.14699,-82.30106,-0.14673,-82.28799
1056.85,-0.14673,-82.28799,-0.14677,-82.29263
1056.8600000000001,-0.14677,-82.29263,-0.14684,-82.29891
1056.8700000000001,-0.14684,-82.29891,-0.14701,-82.3106
1056.88,-0.14701,-82.3106,-0.14719,-82.32278
1056.89,-0.14719,-82.32278,-0.14752,-82.33518
1056.9,-0.14752,-82.33518,-0.14785,-82.3476
1056.91,-0.14785,-82.3476,-0.14824,-82.3498
1056.92,-0.14824,-82.3498,-0.14862,-82.35105
1056.93,-0.14862,-82.35105,-0.14936,-82.35031
1056.94,-0.14936,-82.35031,-0.15012,-82.34938
1056.95,-0.15012,-82.34938,-0.15057,-82.36314
1056.96,-0.15057,-82.36314,-0.15098,-82.37825
1056.97,-0.15098,-82.37825,-0.15075,-82.3862
1056.98,-0.15075,-82.3862,-0.15047,-82.39348
1056.99,-0.15047,-82.39348,-0.15047,-82.3852
1057.0,-0.15047,-82.3852,-0.1505,-82.37549
1057.01,-0.1505,-82.37549,-0.15065,-82.37558
1057.02,-0.15065,-82.37558,-0.1508,-82.37657
1057.03,-0.1508,-82.37657,-0.15117,-82.37451
1057.04,-0.15117,-82.37451,-0.15155,-82.37216
1057.05,-0.15155,-82.37216,-0.15169,-82.35958
1057.06,-0.15169,-82.35958,-0.1518,-82.34606
1057.07,-0.1518,-82.34606,-0.1526,-82.33844
1057.08,-0.1526,-82.33844,-0.15347,-82.33137
1057.09,-0.15347,-82.33137,-0.15416,-82.32509
1057.1,-0.15416,-82.32509,-0.15484,-82.31888
1057.1100000000001,-0.15484,-82.31888,-0.15531,-82.32587
1057.1200000000001,-0.15531,-82.32587,-0.15577,-82.33408
1057.13,-0.15577,-82.33408,-0.15645,-82.34663
1057.14,-0.15645,-82.34663,-0.15716,-82.35957
1057.15,-0.15716,-82.35957,-0.15738,-82.35027
1057.16,-0.15738,-82.35027,-0.15755,-82.33891
1057.17,-0.15755,-82.33891,-0.15724,-82.35249
1057.18,-0.15724,-82.35249,-0.1569,-82.36838
1057.19,-0.1569,-82.36838,-0.15725,-82.3753
1057.2,-0.15725,-82.3753,-0.15766,-82.38139
1057.21,-0.15766,-82.38139,-0.15768,-82.38685
1057.22,-0.15768,-82.38685,-0.15767,-82.39225
1057.23,-0.15767,-82.39225,-0.15831,-82.40803
1057.24,-0.15831,-82.40803,-0.159,-82.42478
1057.25,-0.159,-82.42478,-0.15922,-82.43256
1057.26,-0.15922,-82.43256,-0.1594,-82.43951
1057.27,-0.1594,-82.43951,-0.15981,-82.44308
1057.28,-0.15981,-82.44308,-0.16024,-82.44633
1057.29,-0.16024,-82.44633,-0.16086,-82.4368
1057.3,-0.16086,-82.4368,-0.1615,-82.42608
1057.31,-0.1615,-82.42608,-0.16181,-82.42233
1057.32,-0.16181,-82.42233,-0.1621,-82.41922
1057.33,-0.1621,-82.41922,-0.16255,-82.43913
1057.34,-0.16255,-82.43913,-0.16302,-82.46116
1057.35,-0.16302,-82.46116,-0.16381,-82.45391
1057.3600000000001,-0.16381,-82.45391,-0.16463,-82.44395
1057.3700000000001,-0.16463,-82.44395,-0.16539,-82.4596
1057.38,-0.16539,-82.4596,-0.16614,-82.47761
1057.39,-0.16614,-82.47761,-0.1672,-82.49078
1057.4,-0.1672,-82.49078,-0.16827,-82.50349
1057.41,-0.16827,-82.50349,-0.16871,-82.50076
1057.42,-0.16871,-82.50076,-0.1691,-82.4966
1057.43,-0.1691,-82.4966,-0.16931,-82.49454
1057.44,-0.16931,-82.49454,-0.16951,-82.49267
1057.45,-0.16951,-82.49267,-0.16957,-82.50028
1057.46,-0.16957,-82.50028,-0.16962,-82.50877
1057.47,-0.16962,-82.50877,-0.16984,-82.52332
1057.48,-0.16984,-82.52332,-0.17009,-82.53843
1057.49,-0.17009,-82.53843,-0.17059,-82.55055
1057.5,-0.17059,-82.55055,-0.17111,-82.56239
1057.51,-0.17111,-82.56239,-0.17159,-82.58432
1057.52,-0.17159,-82.58432,-0.17206,-82.6072
1057.53,-0.17206,-82.6072,-0.17281,-82.6213
1057.54,-0.17281,-82.6213,-0.17358,-82.63459
1057.55,-0.17358,-82.63459,-0.17471,-82.65709
1057.56,-0.17471,-82.65709,-0.17587,-82.68044
1057.57,-0.17587,-82.68044,-0.17656,-82.69652
1057.58,-0.17656,-82.69652,-0.1772,-82.71193
1057.59,-0.1772,-82.71193,-0.17796,-82.71755
1057.6,-0.17796,-82.71755,-0.17874,-82.72225
1057.6100000000001,-0.17874,-82.72225,-0.17989,-82.72833
1057.6200000000001,-0.17989,-82.72833,-0.18107,-82.73454
1057.63,-0.18107,-82.73454,-0.18206,-82.70758
1057.64,-0.18206,-82.70758,-0.18302,-82.67754
1057.65,-0.18302,-82.67754,-0.18373,-82.65742
1057.66,-0.18373,-82.65742,-0.18441,-82.63821
1057.67,-0.18441,-82.63821,-0.18485,-82.63155
1057.68,-0.18485,-82.63155,-0.18527,-82.62605
1057.69,-0.18527,-82.62605,-0.18562,-82.61235
1057.7,-0.18562,-82.61235,-0.18597,-82.59788
1057.71,-0.18597,-82.59788,-0.18691,-82.62516
1057.72,-0.18691,-82.62516,-0.18791,-82.65633
1057.73,-0.18791,-82.65633,-0.18843,-82.68944
1057.74,-0.18843,-82.68944,-0.1889,-82.72273
1057.75,-0.1889,-82.72273,-0.18964,-82.748
1057.76,-0.18964,-82.748,-0.19039,-82.77252
1057.77,-0.19039,-82.77252,-0.19181,-82.79626
1057.78,-0.19181,-82.79626,-0.19329,-82.81992
1057.79,-0.19329,-82.81992,-0.19439,-82.81158
1057.8,-0.19439,-82.81158,-0.19545,-82.80027
1057.81,-0.19545,-82.80027,-0.19605,-82.79854
1057.82,-0.19605,-82.79854,-0.1966,-82.7977
1057.83,-0.1966,-82.7977,-0.19743,-82.79291
1057.84,-0.19743,-82.79291,-0.1983,-82.78776
1057.85,-0.1983,-82.78776,-0.19925,-82.7877
1057.8600000000001,-0.19925,-82.7877,-0.20021,-82.78811
1057.8700000000001,-0.20021,-82.78811,-0.20108,-82.8007
1057.88,-0.20108,-82.8007,-0.20194,-82.81442
1057.89,-0.20194,-82.81442,-0.20262,-82.83161
1057.9,-0.20262,-82.83161,-0.20328,-82.84911
1057.91,-0.20328,-82.84911,-0.20419,-82.86758
1057.92,-0.20419,-82.86758,-0.20512,-82.88614
1057.93,-0.20512,-82.88614,-0.20623,-82.91208
1057.94,-0.20623,-82.91208,-0.20735,-82.9387
1057.95,-0.20735,-82.9387,-0.20806,-82.96097
1057.96,-0.20806,-82.96097,-0.20874,-82.98283
1057.97,-0.20874,-82.98283,-0.20963,-83.00553
1057.98,-0.20963,-83.00553,-0.21055,-83.0283
1057.99,-0.21055,-83.0283,-0.21182,-83.04338
1058.0,-0.21182,-83.04338,-0.21312,-83.05775
1058.01,-0.21312,-83.05775,-0.21435,-83.07299
1058.02,-0.21435,-83.07299,-0.21557,-83.08832
1058.03,-0.21557,-83.08832,-0.21647,-83.09804
1058.04,-0.21647,-83.09804,-0.21734,-83.10723
1058.05,-0.21734,-83.10723,-0.2183,-83.11374
1058.06,-0.2183,-83.11374,-0.21927,-83.12
1058.07,-0.21927,-83.12,-0.22027,-83.11866
1058.08,-0.22027,-83.11866,-0.22127,-83.11662
1058.09,-0.22127,-83.11662,-0.22225,-83.11692
1058.1,-0.22225,-83.11692,-0.22323,-83.11745
1058.1100000000001,-0.22323,-83.11745,-0.22438,-83.11703
1058.1200000000001,-0.22438,-83.11703,-0.22553,-83.11652
1058.13,-0.22553,-83.11652,-0.22692,-83.12996
1058.14,-0.22692,-83.12996,-0.22833,-83.14471
1058.15,-0.22833,-83.14471,-0.22985,-83.17077
1058.16,-0.22985,-83.17077,-0.23139,-83.19788
1058.17,-0.23139,-83.19788,-0.23272,-83.21086
1058.18,-0.23272,-83.21086,-0.23404,-83.22252
1058.19,-0.23404,-83.22252,-0.23539,-83.22729
1058.2,-0.23539,-83.22729,-0.23675,-83.23142
1058.21,-0.23675,-83.23142,-0.23799,-83.22948
1058.22,-0.23799,-83.22948,-0.23921,-83.22697
1058.23,-0.23921,-83.22697,-0.2402,-83.21543
1058.24,-0.2402,-83.21543,-0.24116,-83.20304
1058.25,-0.24116,-83.20304,-0.24241,-83.20713
1058.26,-0.24241,-83.20713,-0.24369,-83.21276
1058.27,-0.24369,-83.21276,-0.24504,-83.21707
1058.28,-0.24504,-83.21707,-0.2464,-83.22124
1058.29,-0.2464,-83.22124,-0.24726,-83.25516
1058.3,-0.24726,-83.25516,-0.24807,-83.29185
1058.31,-0.24807,-83.29185,-0.24932,-83.33318
1058.32,-0.24932,-83.33318,-0.25062,-83.37494
1058.33,-0.25062,-83.37494,-0.25184,-83.39981
1058.34,-0.25184,-83.39981,-0.25306,-83.42309
1058.35,-0.25306,-83.42309,-0.25418,-83.44109
1058.3600000000001,-0.25418,-83.44109,-0.2553,-83.4586
1058.3700000000001,-0.2553,-83.4586,-0.25668,-83.4657
1058.38,-0.25668,-83.4657,-0.25807,-83.47182
1058.39,-0.25807,-83.47182,-0.25977,-83.48
1058.4,-0.25977,-83.48,-0.26149,-83.48838
1058.41,-0.26149,-83.48838,-0.26347,-83.50812
1058.42,-0.26347,-83.50812,-0.26548,-83.52893
1058.43,-0.26548,-83.52893,-0.26752,-83.53459
1058.44,-0.26752,-83.53459,-0.26957,-83.53883
1058.45,-0.26957,-83.53883,-0.27117,-83.56373
1058.46,-0.27117,-83.56373,-0.27272,-83.59057
1058.47,-0.27272,-83.59057,-0.27448,-83.61289
1058.48,-0.27448,-83.61289,-0.27625,-83.63478
1058.49,-0.27625,-83.63478,-0.27759,-83.64733
1058.5,-0.27759,-83.64733,-0.27888,-83.65901
1058.51,-0.27888,-83.65901,-0.27991,-83.66877
1058.52,-0.27991,-83.66877,-0.28092,-83.67835
1058.53,-0.28092,-83.67835,-0.28223,-83.69315
1058.54,-0.28223,-83.69315,-0.28356,-83.70844
1058.55,-0.28356,-83.70844,-0.28499,-83.72886
1058.56,-0.28499,-83.72886,-0.28643,-83.74977
1058.57,-0.28643,-83.74977,-0.28789,-83.78418
1058.58,-0.28789,-83.78418,-0.28935,-83.81984
1058.59,-0.28935,-83.81984,-0.29095,-83.85986
1058.6,-0.29095,-83.85986,-0.29256,-83.90029
1058.6100000000001,-0.29256,-83.90029,-0.2943,-83.93726
1058.6200000000001,-0.2943,-83.93726,-0.29606,-83.9739
1058.63,-0.29606,-83.9739,-0.29756,-84.00825
1058.64,-0.29756,-84.00825,-0.29903,-84.04238
1058.65,-0.29903,-84.04238,-0.30043,-84.06621
1058.66,-0.30043,-84.06621,-0.30182,-84.08906
1058.67,-0.30182,-84.08906,-0.30355,-84.10148
1058.68,-0.30355,-84.10148,-0.3053,-84.11293
1058.69,-0.3053,-84.11293,-0.3071,-84.12861
1058.7,-0.3071,-84.12861,-0.3089,-84.1447
1058.71,-0.3089,-84.1447,-0.31005,-84.14646
1058.72,-0.31005,-84.14646,-0.31113,-84.14687
1058.73,-0.31113,-84.14687,-0.31238,-84.16245
1058.74,-0.31238,-84.16245,-0.31364,-84.17946
1058.75,-0.31364,-84.17946,-0.31509,-84.20006
1058.76,-0.31509,-84.20006,-0.31656,-84.221
1058.77,-0.31656,-84.221,-0.31798,-84.23209
1058.78,-0.31798,-84.23209,-0.3194,-84.24224
1058.79,-0.3194,-84.24224,-0.32073,-84.27258
1058.8,-0.32073,-84.27258,-0.32205,-84.30481
1058.81,-0.32205,-84.30481,-0.32333,-84.3359
1058.82,-0.32333,-84.3359,-0.32459,-84.36688
1058.83,-0.32459,-84.36688,-0.32587,-84.39952
1058.84,-0.32587,-84.39952,-0.32715,-84.43232
1058.85,-0.32715,-84.43232,-0.3284,-84.48069
1058.8600000000001,-0.3284,-84.48069,-0.32965,-84.53053
1058.8700000000001,-0.32965,-84.53053,-0.33051,-84.55829
1058.88,-0.33051,-84.55829,-0.33133,-84.58396
1058.89,-0.33133,-84.58396,-0.33227,-84.60791
1058.9,-0.33227,-84.60791,-0.33322,-84.63169
1058.91,-0.33322,-84.63169,-0.33421,-84.63781
1058.92,-0.33421,-84.63781,-0.33521,-84.64227
1058.93,-0.33521,-84.64227,-0.33627,-84.66161
1058.94,-0.33627,-84.66161,-0.33734,-84.68235
1058.95,-0.33734,-84.68235,-0.33835,-84.71091
1058.96,-0.33835,-84.71091,-0.33936,-84.7402
1058.97,-0.33936,-84.7402,-0.34039,-84.76858
1058.98,-0.34039,-84.76858,-0.34142,-84.79686
1058.99,-0.34142,-84.79686,-0.34213,-84.82633
1059.0,-0.34213,-84.82633,-0.34282,-84.85591
1059.01,-0.34282,-84.85591,-0.34385,-84.88763
1059.02,-0.34385,-84.88763,-0.34491,-84.91955
1059.03,-0.34491,-84.91955,-0.34603,-84.94453
1059.04,-0.34603,-84.94453,-0.34716,-84.96885
1059.05,-0.34716,-84.96885,-0.34784,-84.97612
1059.06,-0.34784,-84.97612,-0.34848,-84.98179
1059.07,-0.34848,-84.98179,-0.34874,-84.98082
1059.08,-0.34874,-84.98082,-0.34895,-84.97924
1059.09,-0.34895,-84.97924,-0.34905,-84.99682
1059.1,-0.34905,-84.99682,-0.34913,-85.01621
1059.1100000000001,-0.34913,-85.01621,-0.34924,-85.0547
1059.1200000000001,-0.34924,-85.0547,-0.34935,-85.09499
1059.13,-0.34935,-85.09499,-0.34942,-85.12706
1059.14,-0.34942,-85.12706,-0.34948,-85.15835
1059.15,-0.34948,-85.15835,-0.34946,-85.17598
1059.16,-0.34946,-85.17598,-0.34944,-85.19231
1059.17,-0.34944,-85.19231,-0.34985,-85.21119
1059.18,-0.34985,-85.21119,-0.3503,-85.23031
1059.19,-0.3503,-85.23031,-0.35057,-85.24536
1059.2,-0.35057,-85.24536,-0.35082,-85.26003
1059.21,-0.35082,-85.26003,-0.35092,-85.28171
1059.22,-0.35092,-85.28171,-0.35101,-85.30405
1059.23,-0.35101,-85.30405,-0.35073,-85.34038
1059.24,-0.35073,-85.34038,-0.35042,-85.37803
1059.25,-0.35042,-85.37803,-0.34994,-85.39524
1059.26,-0.34994,-85.39524,-0.34944,-85.41051
1059.27,-0.34944,-85.41051,-0.34913,-85.45296
1059.28,-0.34913,-85.45296,-0.34885,-85.49798
1059.29,-0.34885,-85.49798,-0.34821,-85.52409
1059.3,-0.34821,-85.52409,-0.34752,-85.54841
1059.31,-0.34752,-85.54841,-0.34719,-85.54941
1059.32,-0.34719,-85.54941,-0.34689,-85.54821
1059.33,-0.34689,-85.54821,-0.34648,-85.56384
1059.34,-0.34648,-85.56384,-0.34606,-85.58106
1059.35,-0.34606,-85.58106,-0.34499,-85.5794
1059.3600000000001,-0.34499,-85.5794,-0.34385,-85.57595
1059.3700000000001,-0.34385,-85.57595,-0.34279,-85.58051
1059.38,-0.34279,-85.58051,-0.34175,-85.58582
1059.39,-0.34175,-85.58582,-0.34068,-85.60532
1059.4,-0.34068,-85.60532,-0.33961,-85.62616
1059.41,-0.33961,-85.62616,-0.33881,-85.63174
1059.42,-0.33881,-85.63174,-0.33804,-85.63586
1059.43,-0.33804,-85.63586,-0.33705,-85.6546
1059.44,-0.33705,-85.6546,-0.33605,-85.67471
1059.45,-0.33605,-85.67471,-0.33493,-85.69642
1059.46,-0.33493,-85.69642,-0.3338,-85.71829
1059.47,-0.3338,-85.71829,-0.33279,-85.73102
1059.48,-0.33279,-85.73102,-0.33179,-85.7429
1059.49,-0.33179,-85.7429,-0.33058,-85.75645
1059.5,-0.33058,-85.75645,-0.32934,-85.77015
1059.51,-0.32934,-85.77015,-0.32757,-85.76746
1059.52,-0.32757,-85.76746,-0.32575,-85.76322
1059.53,-0.32575,-85.76322,-0.32409,-85.75935
1059.54,-0.32409,-85.75935,-0.32246,-85.75552
1059.55,-0.32246,-85.75552,-0.32115,-85.75964
1059.56,-0.32115,-85.75964,-0.31987,-85.76451
1059.57,-0.31987,-85.76451,-0.31833,-85.76487
1059.58,-0.31833,-85.76487,-0.31677,-85.7648
1059.59,-0.31677,-85.7648,-0.31495,-85.7661
1059.6,-0.31495,-85.7661,-0.31312,-85.76752
1059.6100000000001,-0.31312,-85.76752,-0.31151,-85.77225
1059.6200000000001,-0.31151,-85.77225,-0.30992,-85.77731
1059.63,-0.30992,-85.77731,-0.30808,-85.77578
1059.64,-0.30808,-85.77578,-0.30621,-85.77364
1059.65,-0.30621,-85.77364,-0.3041,-85.76932
1059.66,-0.3041,-85.76932,-0.30198,-85.76479
1059.67,-0.30198,-85.76479,-0.29975,-85.77837
1059.68,-0.29975,-85.77837,-0.29752,-85.79366
1059.69,-0.29752,-85.79366,-0.29577,-85.79975
1059.7,-0.29577,-85.79975,-0.29406,-85.80497
1059.71,-0.29406,-85.80497,-0.2923,-85.81533
1059.72,-0.2923,-85.81533,-0.29055,-85.82618
1059.73,-0.29055,-85.82618,-0.28857,-85.82874
