file_N:17,train,seed:None,percent:2568,integrated,n:4,N:4
t,V,V'
1582.048904,-66.130099,-65.869327
1582.069191,-65.869327,-65.606201
1582.089355,-65.606201,-65.341785
1582.10941,-65.341785,-65.066293
1582.130137,-65.066293,-64.789562
1582.150759,-64.789562,-64.511934
1582.17128,-64.511934,-64.23406
1582.191709,-64.23406,-63.956045
1582.212054,-63.956045,-63.677838
1582.232313,-63.677838,-63.399576
1582.252488,-63.399576,-63.121655
1582.272586,-63.121655,-62.844177
1582.29261,-62.844177,-62.556941
1582.313299,-62.556941,-62.270819
1582.333917,-62.270819,-61.986373
1582.354475,-61.986373,-61.703848
1582.37498,-61.703848,-61.423277
1582.395437,-61.423277,-61.144908
1582.415847,-61.144908,-60.869242
1582.436219,-60.869242,-60.596486
1582.456562,-60.596486,-60.327044
1582.47688,-60.327044,-60.061063
1582.497183,-60.061063,-59.798695
1582.517473,-59.798695,-59.540456
1582.53776,-59.540456,-59.286749
1582.558054,-59.286749,-59.038172
1582.578369,-59.038172,-58.795274
1582.59872,-58.795274,-58.557894
1582.619114,-58.557894,-58.32617
1582.639554,-58.32617,-58.100165
1582.66005,-58.100165,-57.880315
1582.680609,-57.880315,-57.667299
1582.701253,-57.667299,-57.468638
1582.721257,-57.468638,-57.276895
1582.74137,-57.276895,-57.09251
1582.761611,-57.09251,-56.915449
1582.781996,-56.915449,-56.745676
1582.802534,-56.745676,-56.583169
1582.823236,-56.583169,-56.434612
1582.843357,-56.434612,-56.294421
1582.863706,-56.294421,-56.162919
1582.884318,-56.162919,-56.044594
1582.904414,-56.044594,-55.934131
1582.924804,-55.934131,-55.83174
1582.945524,-55.83174,-55.740758
1582.965757,-55.740758,-55.656995
1582.986351,-55.656995,-55.584924
1583.006525,-55.584924,-55.521363
1583.027255,-55.521363,-55.468926
1583.047728,-55.468926,-55.427226
1583.06804,-55.427226,-55.395983
1583.088369,-55.395983,-55.374869
1583.109045,-55.374869,-55.364126
1583.129567,-55.364126,-55.363202
1583.151111,-55.363202,-55.372356
1583.17217,-55.372356,-55.39024
1583.192769,-55.39024,-55.417375
1583.213758,-55.417375,-55.453286
1583.234495,-55.453286,-55.498191
1583.255269,-55.498191,-55.549727
1583.275305,-55.549727,-55.610096
1583.295699,-55.610096,-55.679563
1583.316511,-55.679563,-55.755168
1583.3369,-55.755168,-55.836841
1583.356921,-55.836841,-55.928295
1583.377467,-55.928295,-56.02552
1583.397717,-56.02552,-56.12787
1583.417724,-56.12787,-56.239186
1583.43836,-56.239186,-56.354436
1583.458836,-56.354436,-56.473216
1583.479188,-56.473216,-56.595846
1583.499424,-56.595846,-56.722748
1583.519532,-56.722748,-56.859332
1583.540309,-56.859332,-57.000148
1583.560962,-57.000148,-57.144419
1583.581523,-57.144419,-57.291836
1583.602014,-57.291836,-57.441895
1583.622451,-57.441895,-57.594414
1583.642848,-57.594414,-57.749668
1583.663206,-57.749668,-57.907461
1583.683525,-57.907461,-58.067747
1583.703812,-58.067747,-58.2303
1583.724072,-58.2303,-58.394669
1583.744319,-58.394669,-58.561174
1583.764554,-58.561174,-58.729438
1583.784778,-58.729438,-58.897946
1583.805023,-58.897946,-59.06491
1583.825338,-59.06491,-59.228544
1583.845775,-59.228544,-59.38703
1583.866392,-59.38703,-59.53334
1583.886438,-59.53334,-59.673425
1583.906731,-59.673425,-59.807509
1583.927281,-59.807509,-59.936063
1583.948086,-59.936063,-60.054778
1583.968289,-60.054778,-60.169193
1583.988709,-60.169193,-60.279455
1584.009347,-60.279455,-60.385527
1584.030207,-60.385527,-60.483373
1584.050416,-60.483373,-60.577928
1584.070823,-60.577928,-60.668871
1584.091442,-60.668871,-60.756454
1584.112282,-60.756454,-60.837531
1584.132406,-60.837531,-60.915876
1584.152713,-60.915876,-60.991483
1584.173218,-60.991483,-61.064999
1584.193903,-61.064999,-61.137015
1584.214728,-61.137015,-61.207542
1584.235677,-61.207542,-61.273329
1584.2558,-61.273329,-61.337429
1584.276058,-61.337429,-61.39947
1584.29648,-61.39947,-61.459304
1584.31709,-61.459304,-61.51676
1584.33791,-61.51676,-61.569579
1584.357937,-61.569579,-61.620768
1584.378134,-61.620768,-61.670579
1584.398492,-61.670579,-61.719627
1584.418967,-61.719627,-61.767999
1584.439525,-61.767999,-61.815763
1584.460165,-61.815763,-61.862767
1584.480886,-61.862767,-61.908556
