file_N:28,train,seed:None,percent:5025,measured,n:0, N:4
t,I,V,V'
0.53,-0.04114,-58.45591,-0.04095
0.54,-0.04095,-58.45466,-0.04083
0.55,-0.04083,-58.44384,-0.04073
0.56,-0.04073,-58.43103,-0.04124
0.5700000000000001,-0.04124,-58.42055,-0.04188
0.58,-0.04188,-58.41056,-0.04206
0.59,-0.04206,-58.37868,-0.04213
0.6,-0.04213,-58.34222,-0.04256
0.61,-0.04256,-58.3377,-0.04307
0.62,-0.04307,-58.33988,-0.04331
0.63,-0.04331,-58.34455,-0.04349
0.64,-0.04349,-58.34973,-0.04344
0.65,-0.04344,-58.36001,-0.04334
0.66,-0.04334,-58.37136,-0.04358
0.67,-0.04358,-58.38277,-0.0439
0.68,-0.0439,-58.3942,-0.04375
0.6900000000000001,-0.04375,-58.39797,-0.04351
0.7000000000000001,-0.04351,-58.40013,-0.04304
0.71,-0.04304,-58.38995,-0.04251
0.72,-0.04251,-58.37719,-0.0424
0.73,-0.0424,-58.37716,-0.04239
0.74,-0.04239,-58.3798,-0.04214
0.75,-0.04214,-58.35943,-0.04184
0.76,-0.04184,-58.33423,-0.04176
0.77,-0.04176,-58.33267,-0.04172
0.78,-0.04172,-58.33607,-0.0416
0.79,-0.0416,-58.32441,-0.04147
0.8,-0.04147,-58.30958,-0.04146
0.81,-0.04146,-58.30326,-0.04146
0.8200000000000001,-0.04146,-58.29874,-0.04171
0.8300000000000001,-0.04171,-58.30378,-0.042
0.84,-0.042,-58.31083,-0.04205
0.85,-0.04205,-58.32399,-0.04205
0.86,-0.04205,-58.33842,-0.04192
0.87,-0.04192,-58.35517,-0.04177
0.88,-0.04177,-58.37241,-0.04195
0.89,-0.04195,-58.38118,-0.04219
0.9,-0.04219,-58.38816,-0.04237
0.91,-0.04237,-58.38756,-0.04254
0.92,-0.04254,-58.38536,-0.04264
0.93,-0.04264,-58.38299,-0.04273
0.9400000000000001,-0.04273,-58.38058,-0.04272
0.9500000000000001,-0.04272,-58.36575,-0.04269
0.96,-0.04269,-58.34831,-0.04278
0.97,-0.04278,-58.33517,-0.04289
0.98,-0.04289,-58.32293,-0.04276
0.99,-0.04276,-58.32024,-0.04257
1.0,-0.04257,-58.31954,-0.04201
1.01,-0.04201,-58.31256,-0.04136
1.02,-0.04136,-58.30425,-0.04096
1.03,-0.04096,-58.30065,-0.04062
1.04,-0.04062,-58.29804,-0.04084
1.05,-0.04084,-58.30536,-0.04118
1.06,-0.04118,-58.31475,-0.04158
1.07,-0.04158,-58.31836,-0.04199
1.08,-0.04199,-58.32076,-0.04226
1.09,-0.04226,-58.32379,-0.04249
1.1,-0.04249,-58.32696,-0.04272
1.11,-0.04272,-58.3437,-0.04296
1.12,-0.04296,-58.36328,-0.04308
1.1300000000000001,-0.04308,-58.38053,-0.04317
1.1400000000000001,-0.04317,-58.3973,-0.04292
1.1500000000000001,-0.04292,-58.41024,-0.04259
1.16,-0.04259,-58.42237,-0.04203
1.17,-0.04203,-58.42396,-0.0414
1.18,-0.0414,-58.42334,-0.04124
1.19,-0.04124,-58.41609,-0.04118
1.2,-0.04118,-58.40746,-0.04137
1.21,-0.04137,-58.40111,-0.04161
1.22,-0.04161,-58.39525,-0.04181
1.23,-0.04181,-58.38029,-0.04199
1.24,-0.04199,-58.36341,-0.04187
1.25,-0.04187,-58.35721,-0.04168
1.26,-0.04168,-58.35327,-0.0416
1.27,-0.0416,-58.3461,-0.04154
1.28,-0.04154,-58.33826,-0.04154
1.29,-0.04154,-58.32751,-0.04156
1.3,-0.04156,-58.31615,-0.04169
1.31,-0.04169,-58.31749,-0.04183
1.32,-0.04183,-58.3215,-0.042
1.33,-0.042,-58.31183,-0.04217
1.34,-0.04217,-58.29928,-0.04239
1.35,-0.04239,-58.29012,-0.04261
1.36,-0.04261,-58.28169,-0.04239
1.37,-0.04239,-58.28086,-0.04208
1.3800000000000001,-0.04208,-58.28164,-0.04156
1.3900000000000001,-0.04156,-58.29189,-0.041
1.4000000000000001,-0.041,-58.30414,-0.04079
1.41,-0.04079,-58.31427,-0.04066
1.42,-0.04066,-58.32395,-0.0405
1.43,-0.0405,-58.32719,-0.04034
1.44,-0.04034,-58.32907,-0.04056
1.45,-0.04056,-58.33312,-0.04086
1.46,-0.04086,-58.33763,-0.04141
1.47,-0.04141,-58.34866,-0.04202
1.48,-0.04202,-58.36106,-0.04257
1.49,-0.04257,-58.34528,-0.04311
1.5,-0.04311,-58.32357,-0.04348
1.51,-0.04348,-58.30602,-0.04383
1.52,-0.04383,-58.28936,-0.04366
1.53,-0.04366,-58.28739,-0.04338
1.54,-0.04338,-58.28851,-0.04286
1.55,-0.04286,-58.29319,-0.04228
1.56,-0.04228,-58.29863,-0.04207
1.57,-0.04207,-58.30169,-0.04194
1.58,-0.04194,-58.30425,-0.04187
1.59,-0.04187,-58.30777,-0.04181
1.6,-0.04181,-58.31151,-0.04186
1.61,-0.04186,-58.31465,-0.04194
1.62,-0.04194,-58.31767,-0.04199
1.6300000000000001,-0.04199,-58.31892,-0.04204
1.6400000000000001,-0.04204,-58.3198,-0.04208
1.6500000000000001,-0.04208,-58.3164,-0.04212
1.6600000000000001,-0.04212,-58.31211,-0.04189
1.67,-0.04189,-58.30343,-0.04161
1.68,-0.04161,-58.29382,-0.04136
1.69,-0.04136,-58.30332,-0.04113
1.7,-0.04113,-58.31686,-0.04105
1.71,-0.04105,-58.32345,-0.04101
1.72,-0.04101,-58.32857,-0.0409
1.73,-0.0409,-58.32952,-0.04079
1.74,-0.04079,-58.32958,-0.0412
1.75,-0.0412,-58.32908,-0.04174
1.76,-0.04174,-58.32845,-0.04188
1.77,-0.04188,-58.32189,-0.04194
1.78,-0.04194,-58.31408,-0.04202
1.79,-0.04202,-58.31104,-0.0421
1.8,-0.0421,-58.30901,-0.04229
1.81,-0.04229,-58.31854,-0.0425
1.82,-0.0425,-58.33051,-0.04246
1.83,-0.04246,-58.32856,-0.04236
1.84,-0.04236,-58.32368,-0.04221
1.85,-0.04221,-58.33246,-0.04204
1.86,-0.04204,-58.34414,-0.04239
1.87,-0.04239,-58.34151,-0.04284
1.8800000000000001,-0.04284,-58.33586,-0.04285
1.8900000000000001,-0.04285,-58.33567,-0.04277
1.9000000000000001,-0.04277,-58.33663,-0.04254
1.9100000000000001,-0.04254,-58.33765,-0.04228
1.92,-0.04228,-58.33869,-0.0418
1.93,-0.0418,-58.33571,-0.04127
1.94,-0.04127,-58.33188,-0.04107
1.95,-0.04107,-58.32791,-0.04094
1.96,-0.04094,-58.32392,-0.04111
1.97,-0.04111,-58.32434,-0.04134
1.98,-0.04134,-58.32569,-0.04162
1.99,-0.04162,-58.3241,-0.04191
2.0,-0.04191,-58.32189,-0.04224
2.0100000000000002,-0.04224,-58.331,-0.04257
2.02,-0.04257,-58.34251,-0.04288
2.0300000000000002,-0.04288,-58.34533,-0.04318
2.04,-0.04318,-58.3463,-0.04352
2.05,-0.04352,-58.34707,-0.04386
2.06,-0.04386,-58.3478,-0.04375
2.07,-0.04375,-58.3476,-0.04355
2.08,-0.04355,-58.3472,-0.04328
2.09,-0.04328,-58.34321,-0.043
2.1,-0.043,-58.33845,-0.04322
2.11,-0.04322,-58.33679,-0.04354
2.12,-0.04354,-58.33578,-0.04372
2.13,-0.04372,-58.34121,-0.04387
2.14,-0.04387,-58.34799,-0.04377
2.15,-0.04377,-58.33999,-0.04362
2.16,-0.04362,-58.32886,-0.04337
2.17,-0.04337,-58.33001,-0.0431
2.18,-0.0431,-58.33376,-0.04255
2.19,-0.04255,-58.34127,-0.04193
2.2,-0.04193,-58.34958,-0.04135
2.21,-0.04135,-58.33612,-0.04078
2.22,-0.04078,-58.31805,-0.04036
2.23,-0.04036,-58.32093,-0.03999
2.24,-0.03999,-58.32825,-0.04003
2.25,-0.04003,-58.34407,-0.04017
2.2600000000000002,-0.04017,-58.36169,-0.04046
2.27,-0.04046,-58.37633,-0.04079
2.2800000000000002,-0.04079,-58.39033,-0.04119
2.29,-0.04119,-58.39216,-0.0416
2.3000000000000003,-0.0416,-58.39142,-0.04181
2.31,-0.04181,-58.38028,-0.04197
2.32,-0.04197,-58.36694,-0.04215
2.33,-0.04215,-58.35772,-0.04233
2.34,-0.04233,-58.34938,-0.04249
2.35,-0.04249,-58.3454,-0.04265
2.36,-0.04265,-58.34235,-0.04241
2.37,-0.04241,-58.32576,-0.04208
2.38,-0.04208,-58.30631,-0.04205
2.39,-0.04205,-58.30864,-0.04207
2.4,-0.04207,-58.3156,-0.04224
2.41,-0.04224,-58.31662,-0.04242
2.42,-0.04242,-58.31639,-0.04201
2.43,-0.04201,-58.31203,-0.04146
2.44,-0.04146,-58.3068,-0.04145
2.45,-0.04145,-58.30311,-0.04156
2.46,-0.04156,-58.29976,-0.04184
2.47,-0.04184,-58.3069,-0.04215
2.48,-0.04215,-58.31626,-0.04244
2.49,-0.04244,-58.32605,-0.04273
2.5,-0.04273,-58.33593,-0.04281
2.5100000000000002,-0.04281,-58.34432,-0.04284
2.52,-0.04284,-58.35239,-0.04304
2.5300000000000002,-0.04304,-58.34312,-0.04327
2.54,-0.04327,-58.33018,-0.04326
2.5500000000000003,-0.04326,-58.31753,-0.04319
2.56,-0.04319,-58.30495,-0.04311
2.57,-0.04311,-58.29334,-0.04303
2.58,-0.04303,-58.28195,-0.04241
2.59,-0.04241,-58.26818,-0.04167
2.6,-0.04167,-58.25392,-0.04156
2.61,-0.04156,-58.2553,-0.0416
2.62,-0.0416,-58.26001,-0.04201
2.63,-0.04201,-58.27963,-0.04249
2.64,-0.04249,-58.30242,-0.04292
2.65,-0.04292,-58.32047,-0.04334
2.66,-0.04334,-58.33751,-0.04357
2.67,-0.04357,-58.34621,-0.04376
2.68,-0.04376,-58.35315,-0.04406
2.69,-0.04406,-58.35007,-0.0444
2.7,-0.0444,-58.34487,-0.04454
2.71,-0.04454,-58.34139,-0.04464
2.72,-0.04464,-58.33827,-0.04454
2.73,-0.04454,-58.34206,-0.04439
2.74,-0.04439,-58.34733,-0.04368
2.75,-0.04368,-58.32573,-0.04284
2.7600000000000002,-0.04284,-58.29841,-0.04245
2.77,-0.04245,-58.2938,-0.04215
2.7800000000000002,-0.04215,-58.29402,-0.04157
2.79,-0.04157,-58.29225,-0.04095
2.8000000000000003,-0.04095,-58.29005,-0.04058
2.81,-0.04058,-58.28088,-0.04027
2.82,-0.04027,-58.27023,-0.04006
2.83,-0.04006,-58.26569,-0.03987
2.84,-0.03987,-58.26246,-0.03976
2.85,-0.03976,-58.26701,-0.03968
2.86,-0.03968,-58.27322,-0.04003
2.87,-0.04003,-58.29048,-0.04047
2.88,-0.04047,-58.3101,-0.04138
2.89,-0.04138,-58.32283,-0.04239
2.9,-0.04239,-58.33409,-0.04285
2.91,-0.04285,-58.32519,-0.0432
2.92,-0.0432,-58.31199,-0.04364
2.93,-0.04364,-58.33261,-0.04411
2.94,-0.04411,-58.36042,-0.04381
2.95,-0.04381,-58.36183,-0.04336
2.96,-0.04336,-58.35761,-0.04271
2.97,-0.04271,-58.34884,-0.04202
2.98,-0.04202,-58.3391,-0.04149
2.99,-0.04149,-58.33152,-0.04099
3.0,-0.04099,-58.3244,-0.04078
3.0100000000000002,-0.04078,-58.3216,-0.04062
3.02,-0.04062,-58.31972,-0.04067
3.0300000000000002,-0.04067,-58.32968,-0.04076
3.04,-0.04076,-58.34217,-0.04138
3.0500000000000003,-0.04138,-58.33641,-0.04211
3.06,-0.04211,-58.32676,-0.04256
3.0700000000000003,-0.04256,-58.32126,-0.04296
3.08,-0.04296,-58.31663,-0.04305
3.09,-0.04305,-58.32441,-0.04308
3.1,-0.04308,-58.33483,-0.04306
3.11,-0.04306,-58.32976,-0.04304
3.12,-0.04304,-58.32139,-0.04311
3.13,-0.04311,-58.31225,-0.0432
3.14,-0.0432,-58.30296,-0.0432
3.15,-0.0432,-58.29503,-0.04319
3.16,-0.04319,-58.2874,-0.04327
3.17,-0.04327,-58.27991,-0.04336
3.18,-0.04336,-58.27245,-0.04367
3.19,-0.04367,-58.2748,-0.04401
3.2,-0.04401,-58.27924,-0.04448
3.21,-0.04448,-58.28839,-0.04496
3.22,-0.04496,-58.29855,-0.04503
3.23,-0.04503,-58.28978,-0.04502
3.24,-0.04502,-58.27698,-0.04461
3.25,-0.04461,-58.26568,-0.04412
3.2600000000000002,-0.04412,-58.2547,-0.04401
3.27,-0.04401,-58.25691,-0.04398
3.2800000000000002,-0.04398,-58.26193,-0.04384
3.29,-0.04384,-58.24738,-0.04368
3.3000000000000003,-0.04368,-58.22865,-0.04328
3.31,-0.04328,-58.24433,-0.04284
3.3200000000000003,-0.04284,-58.26735,-0.04245
3.33,-0.04245,-58.27498,-0.04208
3.34,-0.04208,-58.27932,-0.04219
3.35,-0.04219,-58.28236,-0.04241
3.36,-0.04241,-58.28512,-0.04282
3.37,-0.04282,-58.30639,-0.04327
3.38,-0.04327,-58.3316,-0.04334
3.39,-0.04334,-58.31981,-0.04332
3.4,-0.04332,-58.30013,-0.04327
3.41,-0.04327,-58.28225,-0.04322
3.42,-0.04322,-58.26476,-0.043
3.43,-0.043,-58.26319,-0.04274
3.44,-0.04274,-58.265,-0.0425
3.45,-0.0425,-58.25765,-0.04225
3.46,-0.04225,-58.24833,-0.04219
3.47,-0.04219,-58.25947,-0.04216
3.48,-0.04216,-58.27498,-0.04203
3.49,-0.04203,-58.27995,-0.04187
3.5,-0.04187,-58.28268,-0.04182
3.5100000000000002,-0.04182,-58.29705,-0.04178
3.52,-0.04178,-58.31391,-0.04193
3.5300000000000002,-0.04193,-58.33759,-0.04212
3.54,-0.04212,-58.36272,-0.04229
3.5500000000000003,-0.04229,-58.36761,-0.04245
3.56,-0.04245,-58.36817,-0.04267
3.5700000000000003,-0.04267,-58.35142,-0.04291
3.58,-0.04291,-58.33098,-0.04293
3.59,-0.04293,-58.32893,-0.0429
3.6,-0.0429,-58.33082,-0.04304
3.61,-0.04304,-58.31674,-0.04321
3.62,-0.04321,-58.29925,-0.04325
3.63,-0.04325,-58.283,-0.04326
3.64,-0.04326,-58.26701,-0.04324
3.65,-0.04324,-58.26828,-0.04321
3.66,-0.04321,-58.27324,-0.0429
3.67,-0.0429,-58.28099,-0.04252
3.68,-0.04252,-58.28935,-0.04222
3.69,-0.04222,-58.30365,-0.04193
3.7,-0.04193,-58.31922,-0.04206
3.71,-0.04206,-58.34905,-0.04228
3.72,-0.04228,-58.38193,-0.04244
3.73,-0.04244,-58.38469,-0.04258
3.74,-0.04258,-58.38101,-0.04279
3.75,-0.04279,-58.38198,-0.04301
3.7600000000000002,-0.04301,-58.38394,-0.04317
3.77,-0.04317,-58.37866,-0.04331
3.7800000000000002,-0.04331,-58.37182,-0.04316
3.79,-0.04316,-58.35916,-0.04296
3.8000000000000003,-0.04296,-58.34526,-0.04253
3.81,-0.04253,-58.32711,-0.04205
3.8200000000000003,-0.04205,-58.30805,-0.04161
3.83,-0.04161,-58.29076,-0.04117
3.84,-0.04117,-58.27385,-0.04076
3.85,-0.04076,-58.27267,-0.04036
3.86,-0.04036,-58.27485,-0.04033
3.87,-0.04033,-58.2819,-0.04038
3.88,-0.04038,-58.28999,-0.04088
3.89,-0.04088,-58.28811,-0.04148
3.9,-0.04148,-58.2841,-0.04216
3.91,-0.04216,-58.29392,-0.04285
3.92,-0.04285,-58.3067,-0.04302
3.93,-0.04302,-58.31137,-0.04307
3.94,-0.04307,-58.31431,-0.04313
3.95,-0.04313,-58.32611,-0.04319
3.96,-0.04319,-58.3398,-0.04304
3.97,-0.04304,-58.34998,-0.04285
3.98,-0.04285,-58.35941,-0.04254
3.99,-0.04254,-58.35586,-0.0422
4.0,-0.0422,-58.34954,-0.04174
4.01,-0.04174,-58.36043,-0.04126
4.0200000000000005,-0.04126,-58.37501,-0.04099
4.03,-0.04099,-58.362,-0.04077
4.04,-0.04077,-58.34307,-0.04133
4.05,-0.04133,-58.32812,-0.04206
4.0600000000000005,-0.04206,-58.31402,-0.04262
4.07,-0.04262,-58.30032,-0.04315
4.08,-0.04315,-58.28671,-0.04344
4.09,-0.04344,-58.27218,-0.04367
4.1,-0.04367,-58.25745,-0.04413
4.11,-0.04413,-58.26811,-0.04464
4.12,-0.04464,-58.28421,-0.04485
4.13,-0.04485,-58.29539,-0.04499
4.14,-0.04499,-58.30551,-0.04456
4.15,-0.04456,-58.3129,-0.044
4.16,-0.044,-58.31971,-0.04334
4.17,-0.04334,-58.33932,-0.04266
4.18,-0.04266,-58.36168,-0.04238
4.19,-0.04238,-58.36163,-0.04218
4.2,-0.04218,-58.35677,-0.04216
4.21,-0.04216,-58.34909,-0.04217
4.22,-0.04217,-58.3408,-0.04208
4.23,-0.04208,-58.33335,-0.04195
4.24,-0.04195,-58.32609,-0.04198
4.25,-0.04198,-58.32005,-0.04205
4.26,-0.04205,-58.31427,-0.04202
4.2700000000000005,-0.04202,-58.31694,-0.04197
4.28,-0.04197,-58.32144,-0.0418
4.29,-0.0418,-58.33618,-0.04159
4.3,-0.04159,-58.35312,-0.04151
4.3100000000000005,-0.04151,-58.35893,-0.04146
4.32,-0.04146,-58.36235,-0.04142
4.33,-0.04142,-58.36329,-0.04138
4.34,-0.04138,-58.36371,-0.04189
4.3500000000000005,-0.04189,-58.36905,-0.04251
4.36,-0.04251,-58.37546,-0.04278
4.37,-0.04278,-58.36815,-0.04296
4.38,-0.04296,-58.35789,-0.04304
4.39,-0.04304,-58.35841,-0.0431
4.4,-0.0431,-58.36123,-0.04315
4.41,-0.04315,-58.34951,-0.0432
4.42,-0.0432,-58.33466,-0.04285
4.43,-0.04285,-58.32801,-0.04242
4.44,-0.04242,-58.32313,-0.04232
4.45,-0.04232,-58.33249,-0.04229
4.46,-0.04229,-58.3449,-0.04231
4.47,-0.04231,-58.33454,-0.04234
4.48,-0.04234,-58.31928,-0.04235
4.49,-0.04235,-58.31476,-0.04236
4.5,-0.04236,-58.31255,-0.04266
4.51,-0.04266,-58.31169,-0.04302
4.5200000000000005,-0.04302,-58.31113,-0.04325
4.53,-0.04325,-58.31355,-0.04344
4.54,-0.04344,-58.3166,-0.0433
4.55,-0.0433,-58.31835,-0.04307
4.5600000000000005,-0.04307,-58.31982,-0.04283
4.57,-0.04283,-58.32269,-0.04257
4.58,-0.04257,-58.32586,-0.04256
4.59,-0.04256,-58.33843,-0.0426
4.6000000000000005,-0.0426,-58.35301,-0.04311
4.61,-0.04311,-58.36866,-0.04373
4.62,-0.04373,-58.38455,-0.04375
4.63,-0.04375,-58.38669,-0.04365
4.64,-0.04365,-58.38588,-0.04371
4.65,-0.04371,-58.38328,-0.04382
4.66,-0.04382,-58.38029,-0.04395
4.67,-0.04395,-58.36788,-0.04409
4.68,-0.04409,-58.35345,-0.04371
4.69,-0.04371,-58.34606,-0.04321
4.7,-0.04321,-58.34018,-0.04243
4.71,-0.04243,-58.32843,-0.04159
4.72,-0.04159,-58.31542,-0.04132
4.73,-0.04132,-58.32026,-0.04117
4.74,-0.04117,-58.32895,-0.04116
4.75,-0.04116,-58.32332,-0.04118
4.76,-0.04118,-58.31462,-0.04165
4.7700000000000005,-0.04165,-58.31521,-0.04222
4.78,-0.04222,-58.31781,-0.04264
4.79,-0.04264,-58.31904,-0.04303
4.8,-0.04303,-58.31998,-0.04339
4.8100000000000005,-0.04339,-58.30686,-0.04373
4.82,-0.04373,-58.29071,-0.04415
4.83,-0.04415,-58.27544,-0.04457
4.84,-0.04457,-58.26036,-0.0447
4.8500000000000005,-0.0447,-58.24707,-0.04475
4.86,-0.04475,-58.23415,-0.04448
4.87,-0.04448,-58.23029,-0.04414
4.88,-0.04414,-58.22837,-0.04407
4.89,-0.04407,-58.22877,-0.04407
4.9,-0.04407,-58.22966,-0.04371
4.91,-0.04371,-58.22411,-0.04327
4.92,-0.04327,-58.21718,-0.04279
4.93,-0.04279,-58.22875,-0.0423
4.94,-0.0423,-58.2443,-0.04189
4.95,-0.04189,-58.24882,-0.0415
4.96,-0.0415,-58.25097,-0.04149
4.97,-0.04149,-58.26411,-0.04156
4.98,-0.04156,-58.27962,-0.04187
4.99,-0.04187,-58.30189,-0.04224
5.0,-0.04224,-58.32562,-0.04246
5.01,-0.04246,-58.33556,-0.04264
5.0200000000000005,-0.04264,-58.34253,-0.04255
5.03,-0.04255,-58.36189,-0.0424
5.04,-0.0424,-58.38392,-0.04216
5.05,-0.04216,-58.39638,-0.0419
5.0600000000000005,-0.0419,-58.40678,-0.04183
5.07,-0.04183,-58.40037,-0.04179
5.08,-0.04179,-58.39033,-0.04179
5.09,-0.04179,-58.40655,-0.0418
5.1000000000000005,-0.0418,-58.42843,-0.04168
5.11,-0.04168,-58.42757,-0.04152
5.12,-0.04152,-58.42181,-0.04146
5.13,-0.04146,-58.42036,-0.04141
5.14,-0.04141,-58.41985,-0.04149
5.15,-0.04149,-58.41994,-0.0416
5.16,-0.0416,-58.42015,-0.04146
5.17,-0.04146,-58.4217,-0.04125
5.18,-0.04125,-58.42353,-0.04093
5.19,-0.04093,-58.42888,-0.04058
5.2,-0.04058,-58.43499,-0.04017
5.21,-0.04017,-58.43324,-0.03974
5.22,-0.03974,-58.42979,-0.03988
5.23,-0.03988,-58.41863,-0.04016
5.24,-0.04016,-58.40582,-0.04087
5.25,-0.04087,-58.4229,-0.04168
5.26,-0.04168,-58.44643,-0.04219
5.2700000000000005,-0.04219,-58.45099,-0.04264
5.28,-0.04264,-58.45145,-0.04274
5.29,-0.04274,-58.44788,-0.04277
5.3,-0.04277,-58.44344,-0.04299
5.3100000000000005,-0.04299,-58.44756,-0.04324
5.32,-0.04324,-58.45354,-0.04319
5.33,-0.04319,-58.46115,-0.04309
5.34,-0.04309,-58.46911,-0.04276
5.3500000000000005,-0.04276,-58.47169,-0.04239
5.36,-0.04239,-58.47311,-0.04211
5.37,-0.04211,-58.47805,-0.04185
5.38,-0.04185,-58.48375,-0.04144
5.39,-0.04144,-58.47919,-0.041
5.4,-0.041,-58.47242,-0.04089
5.41,-0.04089,-58.47503,-0.04086
5.42,-0.04086,-58.47967,-0.04089
5.43,-0.04089,-58.48927,-0.04093
5.44,-0.04093,-58.49994,-0.04103
5.45,-0.04103,-58.49207,-0.04115
5.46,-0.04115,-58.4802,-0.0417
5.47,-0.0417,-58.47726,-0.04235
5.48,-0.04235,-58.47625,-0.04305
5.49,-0.04305,-58.47398,-0.04376
5.5,-0.04376,-58.47144,-0.0442
5.51,-0.0442,-58.47418,-0.04458
5.5200000000000005,-0.04458,-58.47806,-0.04455
5.53,-0.04455,-58.48651,-0.04443
5.54,-0.04443,-58.49596,-0.04421
5.55,-0.04421,-58.48201,-0.04398
5.5600000000000005,-0.04398,-58.463,-0.04356
5.57,-0.04356,-58.45986,-0.0431
5.58,-0.0431,-58.46014,-0.04257
5.59,-0.04257,-58.46357,-0.04204
5.6000000000000005,-0.04204,-58.46768,-0.04194
5.61,-0.04194,-58.46784,-0.04194
5.62,-0.04194,-58.46715,-0.04199
5.63,-0.04199,-58.48474,-0.04204
5.64,-0.04204,-58.50629,-0.04195
5.65,-0.04195,-58.51551,-0.04182
5.66,-0.04182,-58.52207,-0.04162
5.67,-0.04162,-58.53841,-0.04141
5.68,-0.04141,-58.55688,-0.04128
5.69,-0.04128,-58.57363,-0.04117
5.7,-0.04117,-58.59001,-0.04114
5.71,-0.04114,-58.57837,-0.04113
5.72,-0.04113,-58.56067,-0.04126
5.73,-0.04126,-58.55764,-0.04141
5.74,-0.04141,-58.55779,-0.04168
5.75,-0.04168,-58.55024,-0.04198
5.76,-0.04198,-58.54103,-0.0423
5.7700000000000005,-0.0423,-58.5324,-0.04263
5.78,-0.04263,-58.52389,-0.04278
5.79,-0.04278,-58.52061,-0.04288
5.8,-0.04288,-58.51847,-0.04288
5.8100000000000005,-0.04288,-58.51791,-0.04285
5.82,-0.04285,-58.51769,-0.04268
5.83,-0.04268,-58.52907,-0.04247
5.84,-0.04247,-58.54296,-0.04236
5.8500000000000005,-0.04236,-58.55382,-0.04227
5.86,-0.04227,-58.56402,-0.04211
5.87,-0.04211,-58.57413,-0.04193
5.88,-0.04193,-58.58422,-0.04209
5.89,-0.04209,-58.59448,-0.04232
5.9,-0.04232,-58.60477,-0.04271
5.91,-0.04271,-58.61629,-0.04313
5.92,-0.04313,-58.62808,-0.04368
5.93,-0.04368,-58.62498,-0.04425
5.94,-0.04425,-58.61866,-0.04447
5.95,-0.04447,-58.61289,-0.04462
5.96,-0.04462,-58.60724,-0.04469
5.97,-0.04469,-58.60488,-0.04475
5.98,-0.04475,-58.60323,-0.0446
5.99,-0.0446,-58.59532,-0.0444
6.0,-0.0444,-58.58605,-0.04422
6.01,-0.04422,-58.58505,-0.04404
6.0200000000000005,-0.04404,-58.58585,-0.04368
6.03,-0.04368,-58.58564,-0.04329
6.04,-0.04329,-58.58521,-0.04307
6.05,-0.04307,-58.59413,-0.0429
6.0600000000000005,-0.0429,-58.60508,-0.04264
6.07,-0.04264,-58.62616,-0.04236
6.08,-0.04236,-58.64945,-0.04211
6.09,-0.04211,-58.65465,-0.04187
6.1000000000000005,-0.04187,-58.65594,-0.04134
6.11,-0.04134,-58.6556,-0.04075
6.12,-0.04075,-58.65491,-0.04089
6.13,-0.04089,-58.64225,-0.0412
6.140000000000001,-0.0412,-58.62699,-0.04141
6.15,-0.04141,-58.60953,-0.04158
