file_N:30,train,seed:None,percent:5025,measured,n:1,N:4
t,I,V,V'
0.0,-0.04209,-54.17089,-54.19169
0.01,-0.04206,-54.19169,-54.21901
0.02,-0.04202,-54.21901,-54.24198
0.03,-0.04174,-54.24198,-54.26404
0.04,-0.04139,-54.26404,-54.27523
0.05,-0.04136,-54.27523,-54.28414
0.06,-0.04139,-54.28414,-54.2944
0.07,-0.04124,-54.2944,-54.30494
0.08,-0.04107,-54.30494,-54.3074
0.09,-0.04083,-54.3074,-54.30818
0.1,-0.04059,-54.30818,-54.29511
0.11,-0.04049,-54.29511,-54.27916
0.12,-0.04042,-54.27916,-54.26464
0.13,-0.0401,-54.26464,-54.25043
0.14,-0.03973,-54.25043,-54.22065
0.15,-0.03947,-54.22065,-54.18762
0.16,-0.03924,-54.18762,-54.19683
0.17,-0.03959,-54.19683,-54.21486
0.18,-0.04007,-54.21486,-54.21721
0.19,-0.04037,-54.21721,-54.21629
0.2,-0.04063,-54.21629,-54.21327
0.21,-0.04073,-54.21327,-54.20982
0.22,-0.0408,-54.20982,-54.22118
0.23,-0.04115,-54.22118,-54.23563
0.24,-0.04156,-54.23563,-54.24476
0.25,-0.04157,-54.24476,-54.25279
0.26,-0.04151,-54.25279,-54.25661
0.27,-0.04128,-54.25661,-54.25955
0.28,-0.04101,-54.25955,-54.27232
0.29,-0.0407,-54.27232,-54.28715
0.3,-0.04038,-54.28715,-54.30446
0.31,-0.0404,-54.30446,-54.3223
0.32,-0.04049,-54.3223,-54.3505
0.33,-0.04077,-54.3505,-54.38087
0.34,-0.04109,-54.38087,-54.38745
0.35000000000000003,-0.04092,-54.38745,-54.38905
0.36,-0.04066,-54.38905,-54.37694
0.37,-0.0402,-54.37694,-54.36196
0.38,-0.0397,-54.36196,-54.36562
0.39,-0.03992,-54.36562,-54.37319
0.4,-0.04028,-54.37319,-54.37357
0.41000000000000003,-0.04033,-54.37357,-54.37245
0.42,-0.04032,-54.37245,-54.37607
0.43,-0.04044,-54.37607,-54.3807
0.44,-0.04059,-54.3807,-54.38233
0.45,-0.04095,-54.38233,-54.38334
0.46,-0.04137,-54.38334,-54.37923
0.47000000000000003,-0.0419,-54.37923,-54.37404
0.48,-0.04245,-54.37404,-54.36801
0.49,-0.04263,-54.36801,-54.3618
0.5,-0.04273,-54.3618,-54.34715
0.51,-0.04216,-54.34715,-54.33074
0.52,-0.04145,-54.33074,-54.30583
0.53,-0.04053,-54.30583,-54.27914
0.54,-0.03956,-54.27914,-54.2626
0.55,-0.03936,-54.2626,-54.24819
0.56,-0.03931,-54.24819,-54.23586
0.5700000000000001,-0.03927,-54.23586,-54.22397
0.58,-0.03922,-54.22397,-54.22125
0.59,-0.03948,-54.22125,-54.22046
0.6,-0.03979,-54.22046,-54.21306
0.61,-0.04027,-54.21306,-54.20428
0.62,-0.04078,-54.20428,-54.20621
0.63,-0.04127,-54.20621,-54.21038
0.64,-0.04174,-54.21038,-54.22019
0.65,-0.04195,-54.22019,-54.23117
0.66,-0.04209,-54.23117,-54.25329
0.67,-0.04215,-54.25329,-54.27775
0.68,-0.04219,-54.27775,-54.29371
0.6900000000000001,-0.04204,-54.29371,-54.3079
0.7000000000000001,-0.04186,-54.3079,-54.3186
0.71,-0.04156,-54.3186,-54.32858
0.72,-0.04124,-54.32858,-54.33411
0.73,-0.04087,-54.33411,-54.33872
0.74,-0.04049,-54.33872,-54.34237
0.75,-0.04015,-54.34237,-54.34582
0.76,-0.03981,-54.34582,-54.34023
0.77,-0.0396,-54.34023,-54.33273
0.78,-0.03941,-54.33273,-54.311
0.79,-0.03916,-54.311,-54.28627
0.8,-0.03891,-54.28627,-54.2737
0.81,-0.03905,-54.2737,-54.26368
0.8200000000000001,-0.03927,-54.26368,-54.25435
0.8300000000000001,-0.0401,-54.25435,-54.24517
0.84,-0.04107,-54.24517,-54.23429
0.85,-0.04178,-54.23429,-54.22306
0.86,-0.04243,-54.22306,-54.23352
0.87,-0.04281,-54.23352,-54.24853
0.88,-0.04313,-54.24853,-54.24943
0.89,-0.04334,-54.24943,-54.24737
0.9,-0.04354,-54.24737,-54.25001
0.91,-0.04323,-54.25001,-54.25365
0.92,-0.04282,-54.25365,-54.25299
0.93,-0.04236,-54.25299,-54.25144
0.9400000000000001,-0.0419,-54.25144,-54.24023
0.9500000000000001,-0.04124,-54.24023,-54.22698
0.96,-0.04053,-54.22698,-54.22642
0.97,-0.04008,-54.22642,-54.22851
0.98,-0.0397,-54.22851,-54.22443
0.99,-0.03912,-54.22443,-54.21905
1.0,-0.0385,-54.21905,-54.20543
1.01,-0.0381,-54.20543,-54.19009
1.02,-0.03774,-54.19009,-54.19354
1.03,-0.03811,-54.19354,-54.20094
1.04,-0.03864,-54.20094,-54.20883
1.05,-0.03921,-54.20883,-54.21682
1.06,-0.03978,-54.21682,-54.21264
1.07,-0.04004,-54.21264,-54.2059
1.08,-0.04023,-54.2059,-54.21616
1.09,-0.04072,-54.21616,-54.22998
1.1,-0.04127,-54.22998,-54.24806
1.11,-0.04175,-54.24806,-54.26703
1.12,-0.04221,-54.26703,-54.27407
1.1300000000000001,-0.04207,-54.27407,-54.27859
1.1400000000000001,-0.04181,-54.27859,-54.28208
1.1500000000000001,-0.04128,-54.28208,-54.28535
1.16,-0.0407,-54.28535,-54.27335
1.17,-0.04057,-54.27335,-54.25814
1.18,-0.04053,-54.25814,-54.25475
1.19,-0.04074,-54.25475,-54.25384
1.2,-0.04099,-54.25384,-54.25727
1.21,-0.04104,-54.25727,-54.26161
1.22,-0.04104,-54.26161,-54.25016
1.23,-0.04081,-54.25016,-54.23538
1.24,-0.04053,-54.23538,-54.22762
1.25,-0.04094,-54.22762,-54.22135
1.26,-0.0415,-54.22135,-54.21099
1.27,-0.04202,-54.21099,-54.19978
1.28,-0.04253,-54.19978,-54.1982
1.29,-0.04277,-54.1982,-54.19865
1.3,-0.04296,-54.19865,-54.20283
1.31,-0.04334,-54.20283,-54.2078
1.32,-0.04375,-54.2078,-54.21104
1.33,-0.04429,-54.21104,-54.21391
1.34,-0.04486,-54.21391,-54.22893
1.35,-0.04486,-54.22893,-54.2465
1.36,-0.04474,-54.2465,-54.25269
1.37,-0.04436,-54.25269,-54.25649
1.3800000000000001,-0.04394,-54.25649,-54.25227
1.3900000000000001,-0.04313,-54.25227,-54.24635
1.4000000000000001,-0.04224,-54.24635,-54.24359
1.41,-0.04187,-54.24359,-54.2415
1.42,-0.04161,-54.2415,-54.22982
1.43,-0.04137,-54.22982,-54.21613
1.44,-0.04113,-54.21613,-54.2087
1.45,-0.04078,-54.2087,-54.20259
1.46,-0.04039,-54.20259,-54.20174
1.47,-0.04067,-54.20174,-54.20198
1.48,-0.04108,-54.20198,-54.20377
1.49,-0.04161,-54.20377,-54.20589
1.5,-0.04217,-54.20589,-54.20578
1.51,-0.0424,-54.20578,-54.2052
1.52,-0.04257,-54.2052,-54.18988
1.53,-0.04279,-54.18988,-54.17145
1.54,-0.04302,-54.17145,-54.16206
1.55,-0.0431,-54.16206,-54.15458
1.56,-0.04314,-54.15458,-54.16141
1.57,-0.04338,-54.16141,-54.17125
1.58,-0.04366,-54.17125,-54.17378
1.59,-0.04356,-54.17378,-54.17477
1.6,-0.04339,-54.17477,-54.17464
1.61,-0.04316,-54.17464,-54.17428
1.62,-0.04292,-54.17428,-54.18029
1.6300000000000001,-0.0431,-54.18029,-54.18763
1.6400000000000001,-0.04337,-54.18763,-54.18831
1.6500000000000001,-0.04321,-54.18831,-54.18759
1.6600000000000001,-0.04296,-54.18759,-54.18589
1.67,-0.04275,-54.18589,-54.18399
1.68,-0.04256,-54.18399,-54.18658
1.69,-0.04239,-54.18658,-54.19011
1.7,-0.04223,-54.19011,-54.19126
1.71,-0.04179,-54.19126,-54.19191
1.72,-0.0413,-54.19191,-54.20159
1.73,-0.04112,-54.20159,-54.21318
1.74,-0.04101,-54.21318,-54.22797
1.75,-0.04102,-54.22797,-54.24342
1.76,-0.04106,-54.24342,-54.2393
1.77,-0.04132,-54.2393,-54.23104
1.78,-0.04163,-54.23104,-54.24329
1.79,-0.04187,-54.24329,-54.25987
1.8,-0.0421,-54.25987,-54.27051
1.81,-0.04211,-54.27051,-54.27989
1.82,-0.04208,-54.27989,-54.2833
1.83,-0.04215,-54.2833,-54.28544
1.84,-0.04225,-54.28544,-54.29464
1.85,-0.04239,-54.29464,-54.30532
1.86,-0.04255,-54.30532,-54.29954
1.87,-0.04241,-54.29954,-54.29027
1.8800000000000001,-0.04221,-54.29027,-54.27884
1.8900000000000001,-0.04217,-54.27884,-54.26695
1.9000000000000001,-0.04216,-54.26695,-54.25343
1.9100000000000001,-0.04259,-54.25343,-54.23955
1.92,-0.04311,-54.23955,-54.22579
1.93,-0.04341,-54.22579,-54.21205
1.94,-0.04367,-54.21205,-54.22585
1.95,-0.04364,-54.22585,-54.24547
1.96,-0.04354,-54.24547,-54.25214
1.97,-0.04326,-54.25214,-54.25607
1.98,-0.04295,-54.25607,-54.25963
1.99,-0.04294,-54.25963,-54.26311
2.0,-0.04298,-54.26311,-54.26908
2.0100000000000002,-0.04326,-54.26908,-54.27557
2.02,-0.04358,-54.27557,-54.27429
2.0300000000000002,-0.04381,-54.27429,-54.27137
2.04,-0.04401,-54.27137,-54.27223
2.05,-0.04391,-54.27223,-54.2739
2.06,-0.04374,-54.2739,-54.2753
2.07,-0.04359,-54.2753,-54.27663
2.08,-0.04345,-54.27663,-54.27332
2.09,-0.04329,-54.27332,-54.26903
2.1,-0.04313,-54.26903,-54.27648
2.11,-0.04285,-54.27648,-54.28643
2.12,-0.04255,-54.28643,-54.29341
2.13,-0.04218,-54.29341,-54.29977
2.14,-0.0418,-54.29977,-54.30405
2.15,-0.04187,-54.30405,-54.3079
2.16,-0.04204,-54.3079,-54.31791
2.17,-0.04229,-54.31791,-54.32922
2.18,-0.04255,-54.32922,-54.33786
2.19,-0.04269,-54.33786,-54.34594
2.2,-0.04279,-54.34594,-54.34581
2.21,-0.04262,-54.34581,-54.34394
2.22,-0.04238,-54.34394,-54.33643
2.23,-0.04251,-54.33643,-54.32773
2.24,-0.04272,-54.32773,-54.31021
2.25,-0.04318,-54.31021,-54.29082
2.2600000000000002,-0.04368,-54.29082,-54.28062
2.27,-0.0439,-54.28062,-54.27237
2.2800000000000002,-0.04407,-54.27237,-54.26659
2.29,-0.04412,-54.26659,-54.26134
2.3000000000000003,-0.04415,-54.26134,-54.2549
2.31,-0.04431,-54.2549,-54.24821
2.32,-0.04449,-54.24821,-54.25747
2.33,-0.04415,-54.25747,-54.2701
2.34,-0.0437,-54.2701,-54.27085
2.35,-0.04298,-54.27085,-54.26908
2.36,-0.04221,-54.26908,-54.28269
2.37,-0.04113,-54.28269,-54.29955
2.38,-0.03998,-54.29955,-54.32141
2.39,-0.04009,-54.32141,-54.34433
2.4,-0.04046,-54.34433,-54.3541
2.41,-0.04106,-54.3541,-54.36109
2.42,-0.04171,-54.36109,-54.36871
2.43,-0.04212,-54.36871,-54.37647
2.44,-0.04248,-54.37647,-54.38116
2.45,-0.04301,-54.38116,-54.38519
2.46,-0.04358,-54.38519,-54.36608
2.47,-0.0443,-54.36608,-54.34207
2.48,-0.04507,-54.34207,-54.32885
2.49,-0.04498,-54.32885,-54.31792
2.5,-0.04472,-54.31792,-54.2913
2.5100000000000002,-0.04417,-54.2913,-54.26137
2.52,-0.04355,-54.26137,-54.24961
2.5300000000000002,-0.04248,-54.24961,-54.24172
2.54,-0.04131,-54.24172,-54.22951
2.5500000000000003,-0.04133,-54.22951,-54.21638
2.56,-0.04161,-54.21638,-54.20741
2.57,-0.04176,-54.20741,-54.19931
2.58,-0.04188,-54.19931,-54.20475
2.59,-0.04192,-54.20475,-54.21306
2.6,-0.04193,-54.21306,-54.21657
2.61,-0.0422,-54.21657,-54.21906
2.62,-0.04252,-54.21906,-54.2175
2.63,-0.04306,-54.2175,-54.21507
2.64,-0.04365,-54.21507,-54.21985
2.65,-0.04362,-54.21985,-54.22615
2.66,-0.04347,-54.22615,-54.21508
2.67,-0.04345,-54.21508,-54.20032
2.68,-0.04344,-54.20032,-54.18816
2.69,-0.04331,-54.18816,-54.17655
2.7,-0.04315,-54.17655,-54.17149
2.71,-0.04346,-54.17149,-54.16782
2.72,-0.04388,-54.16782,-54.16133
2.73,-0.04397,-54.16133,-54.15422
2.74,-0.044,-54.15422,-54.1505
2.75,-0.04392,-54.1505,-54.1475
2.7600000000000002,-0.04382,-54.1475,-54.16517
2.77,-0.0438,-54.16517,-54.18723
2.7800000000000002,-0.04379,-54.18723,-54.19755
2.79,-0.04351,-54.19755,-54.20538
2.8000000000000003,-0.04317,-54.20538,-54.21386
2.81,-0.04262,-54.21386,-54.22248
2.82,-0.04202,-54.22248,-54.23185
2.83,-0.04181,-54.23185,-54.24138
2.84,-0.04167,-54.24138,-54.23388
2.85,-0.0416,-54.23388,-54.22277
2.86,-0.04155,-54.22277,-54.21826
2.87,-0.04206,-54.21826,-54.21515
2.88,-0.04268,-54.21515,-54.2002
2.89,-0.04286,-54.2002,-54.18273
2.9,-0.04295,-54.18273,-54.16624
2.91,-0.04295,-54.16624,-54.14996
2.92,-0.04294,-54.14996,-54.15678
2.93,-0.04327,-54.15678,-54.16852
2.94,-0.04367,-54.16852,-54.16661
2.95,-0.04361,-54.16661,-54.16179
2.96,-0.04345,-54.16179,-54.16806
2.97,-0.04333,-54.16806,-54.1767
2.98,-0.04321,-54.1767,-54.18922
2.99,-0.04322,-54.18922,-54.20256
3.0,-0.04325,-54.20256,-54.21149
3.0100000000000002,-0.04339,-54.21149,-54.21948
3.02,-0.04356,-54.21948,-54.23125
3.0300000000000002,-0.04373,-54.23125,-54.24381
3.04,-0.04391,-54.24381,-54.24053
3.0500000000000003,-0.04366,-54.24053,-54.23388
3.06,-0.04332,-54.23388,-54.22619
3.0700000000000003,-0.04302,-54.22619,-54.21828
3.08,-0.04272,-54.21828,-54.21909
3.09,-0.0427,-54.21909,-54.22177
3.1,-0.04274,-54.22177,-54.21128
3.11,-0.04281,-54.21128,-54.19799
3.12,-0.04289,-54.19799,-54.1935
3.13,-0.04307,-54.1935,-54.19089
3.14,-0.04325,-54.19089,-54.19615
3.15,-0.04353,-54.19615,-54.20309
3.16,-0.04382,-54.20309,-54.21257
3.17,-0.04391,-54.21257,-54.22259
3.18,-0.04396,-54.22259,-54.23477
3.19,-0.04356,-54.23477,-54.2474
3.2,-0.04307,-54.2474,-54.25453
3.21,-0.04272,-54.25453,-54.26049
3.22,-0.0424,-54.26049,-54.26062
3.23,-0.04215,-54.26062,-54.25949
3.24,-0.04192,-54.25949,-54.26059
3.25,-0.04188,-54.26059,-54.26216
3.2600000000000002,-0.04189,-54.26216,-54.25907
3.27,-0.04237,-54.25907,-54.25499
3.2800000000000002,-0.04296,-54.25499,-54.26116
3.29,-0.04352,-54.26116,-54.26952
3.3000000000000003,-0.04406,-54.26952,-54.27095
3.31,-0.04417,-54.27095,-54.2709
3.3200000000000003,-0.04419,-54.2709,-54.25676
3.33,-0.04411,-54.25676,-54.23962
3.34,-0.04401,-54.23962,-54.23353
3.35,-0.04393,-54.23353,-54.2298
3.36,-0.04385,-54.2298,-54.23045
3.37,-0.04366,-54.23045,-54.23203
3.38,-0.04346,-54.23203,-54.20851
3.39,-0.04315,-54.20851,-54.17963
3.4,-0.04283,-54.17963,-54.16565
3.41,-0.04282,-54.16565,-54.15485
3.42,-0.04288,-54.15485,-54.15781
3.43,-0.04325,-54.15781,-54.1637
3.44,-0.04369,-54.1637,-54.17045
3.45,-0.04422,-54.17045,-54.17739
3.46,-0.04478,-54.17739,-54.19287
3.47,-0.04503,-54.19287,-54.21018
3.48,-0.04521,-54.21018,-54.21329
3.49,-0.04517,-54.21329,-54.21337
3.5,-0.04508,-54.21337,-54.21786
3.5100000000000002,-0.04514,-54.21786,-54.2233
3.52,-0.04524,-54.2233,-54.23034
3.5300000000000002,-0.04527,-54.23034,-54.23772
3.54,-0.0453,-54.23772,-54.22514
3.5500000000000003,-0.04511,-54.22514,-54.20829
3.56,-0.04488,-54.20829,-54.20246
3.5700000000000003,-0.04446,-54.20246,-54.19897
3.58,-0.04401,-54.19897,-54.1979
3.59,-0.04375,-54.1979,-54.19734
3.6,-0.04354,-54.19734,-54.19724
3.61,-0.04341,-54.19724,-54.19724
3.62,-0.04329,-54.19724,-54.20486
3.63,-0.04342,-54.20486,-54.2141
3.64,-0.0436,-54.2141,-54.22519
3.65,-0.04367,-54.22519,-54.23667
3.66,-0.04372,-54.23667,-54.24478
3.67,-0.04381,-54.24478,-54.25218
3.68,-0.04392,-54.25218,-54.25739
3.69,-0.04431,-54.25739,-54.26213
3.7,-0.04475,-54.26213,-54.26284
3.71,-0.04496,-54.26284,-54.26269
3.72,-0.04511,-54.26269,-54.26042
3.73,-0.04479,-54.26042,-54.2577
3.74,-0.04437,-54.2577,-54.25711
3.75,-0.04366,-54.25711,-54.25697
3.7600000000000002,-0.04288,-54.25697,-54.25014
3.77,-0.04217,-54.25014,-54.24186
3.7800000000000002,-0.04146,-54.24186,-54.232
3.79,-0.04112,-54.232,-54.22179
3.8000000000000003,-0.04085,-54.22179,-54.2219
3.81,-0.04093,-54.2219,-54.22421
3.8200000000000003,-0.04109,-54.22421,-54.22145
3.83,-0.04102,-54.22145,-54.2176
3.84,-0.04091,-54.2176,-54.21647
3.85,-0.04092,-54.21647,-54.21593
3.86,-0.04095,-54.21593,-54.21423
3.87,-0.04141,-54.21423,-54.21228
3.88,-0.04196,-54.21228,-54.21928
3.89,-0.04245,-54.21928,-54.2282
3.9,-0.04293,-54.2282,-54.24555
3.91,-0.04288,-54.24555,-54.2647
3.92,-0.04273,-54.2647,-54.27035
3.93,-0.04293,-54.27035,-54.27311
3.94,-0.04321,-54.27311,-54.27824
3.95,-0.04343,-54.27824,-54.28387
3.96,-0.04364,-54.28387,-54.26945
3.97,-0.04398,-54.26945,-54.25074
3.98,-0.04435,-54.25074,-54.22452
3.99,-0.04426,-54.22452,-54.19669
4.0,-0.04406,-54.19669,-54.18885
4.01,-0.04387,-54.18885,-54.18528
4.0200000000000005,-0.04369,-54.18528,-54.16512
4.03,-0.04376,-54.16512,-54.14141
4.04,-0.04388,-54.14141,-54.13797
4.05,-0.04405,-54.13797,-54.13888
4.0600000000000005,-0.04424,-54.13888,-54.1493
4.07,-0.0441,-54.1493,-54.16175
4.08,-0.04389,-54.16175,-54.17206
4.09,-0.04393,-54.17206,-54.18192
4.1,-0.04402,-54.18192,-54.19392
4.11,-0.044,-54.19392,-54.20637
4.12,-0.04396,-54.20637,-54.19939
4.13,-0.04391,-54.19939,-54.18824
4.14,-0.04386,-54.18824,-54.18386
4.15,-0.04342,-54.18386,-54.18094
4.16,-0.0429,-54.18094,-54.17931
4.17,-0.04268,-54.17931,-54.17796
4.18,-0.04252,-54.17796,-54.1673
4.19,-0.04228,-54.1673,-54.15465
4.2,-0.04204,-54.15465,-54.16549
4.21,-0.04219,-54.16549,-54.18136
4.22,-0.04244,-54.18136,-54.19306
4.23,-0.04254,-54.19306,-54.20388
4.24,-0.04261,-54.20388,-54.20594
4.25,-0.04259,-54.20594,-54.20612
4.26,-0.04256,-54.20612,-54.20479
4.2700000000000005,-0.04257,-54.20479,-54.20314
4.28,-0.0426,-54.20314,-54.20364
4.29,-0.0426,-54.20364,-54.2046
4.3,-0.04259,-54.2046,-54.20235
4.3100000000000005,-0.04234,-54.20235,-54.19941
4.32,-0.04204,-54.19941,-54.19753
4.33,-0.04211,-54.19753,-54.19588
4.34,-0.04225,-54.19588,-54.20087
4.3500000000000005,-0.04229,-54.20087,-54.2073
4.36,-0.0423,-54.2073,-54.21038
4.37,-0.04259,-54.21038,-54.21274
4.38,-0.04293,-54.21274,-54.21403
4.39,-0.04323,-54.21403,-54.21508
4.4,-0.04352,-54.21508,-54.20095
4.41,-0.04393,-54.20095,-54.18357
4.42,-0.04437,-54.18357,-54.16739
4.43,-0.04434,-54.16739,-54.15147
4.44,-0.04421,-54.15147,-54.14448
4.45,-0.04361,-54.14448,-54.13941
4.46,-0.04292,-54.13941,-54.13641
4.47,-0.04233,-54.13641,-54.13385
4.48,-0.04177,-54.13385,-54.14865
4.49,-0.04134,-54.14865,-54.16718
4.5,-0.04093,-54.16718,-54.17041
4.51,-0.0406,-54.17041,-54.17036
4.5200000000000005,-0.04028,-54.17036,-54.1709
4.53,-0.04039,-54.1709,-54.17156
4.54,-0.04059,-54.17156,-54.17786
4.55,-0.04116,-54.17786,-54.18537
4.5600000000000005,-0.0418,-54.18537,-54.17426
4.57,-0.04238,-54.17426,-54.15915
4.58,-0.04295,-54.15915,-54.15344
4.59,-0.04266,-54.15344,-54.14974
4.6000000000000005,-0.04219,-54.14974,-54.14653
4.61,-0.04169,-54.14653,-54.14342
4.62,-0.04119,-54.14342,-54.1241
4.63,-0.04078,-54.1241,-54.1013
4.64,-0.04038,-54.1013,-54.10835
4.65,-0.04003,-54.10835,-54.12183
