file_N:27,train,seed:None,percent:5025,measured,n:2,N:4
t,I,V,V'
502.5,-0.07143,-51.4764,-51.48377
502.51,-0.07068,-51.48377,-51.49827
502.52000000000004,-0.06993,-51.49827,-51.51794
502.53000000000003,-0.06912,-51.51794,-51.54641
502.54,-0.06819,-51.54641,-51.56161
502.55,-0.06718,-51.56161,-51.55427
502.56,-0.06603,-51.55427,-51.54802
502.57,-0.06492,-51.54802,-51.54364
502.58,-0.06387,-51.54364,-51.5422
502.59000000000003,-0.06278,-51.5422,-51.54573
502.6,-0.06163,-51.54573,-51.54213
502.61,-0.06066,-51.54213,-51.52641
502.62,-0.06,-51.52641,-51.51734
502.63,-0.0595,-51.51734,-51.51957
502.64,-0.05926,-51.51957,-51.51985
502.65000000000003,-0.05885,-51.51985,-51.51683
502.66,-0.05812,-51.51683,-51.51692
502.67,-0.05735,-51.51692,-51.5223
502.68,-0.0565,-51.5223,-51.53627
502.69,-0.05561,-51.53627,-51.56484
502.7,-0.05464,-51.56484,-51.58451
502.71000000000004,-0.05357,-51.58451,-51.58905
502.72,-0.05233,-51.58905,-51.59652
502.73,-0.05086,-51.59652,-51.60898
502.74,-0.04902,-51.60898,-51.62259
502.75,-0.04725,-51.62259,-51.63818
502.76,-0.0456,-51.63818,-51.65336
502.77000000000004,-0.04396,-51.65336,-51.66784
502.78000000000003,-0.04233,-51.66784,-51.67793
502.79,-0.04077,-51.67793,-51.68054
502.8,-0.03934,-51.68054,-51.67775
502.81,-0.03786,-51.67775,-51.66577
502.82,-0.0363,-51.66577,-51.65057
502.83,-0.03467,-51.65057,-51.62986
502.84000000000003,-0.03292,-51.62986,-51.61866
502.85,-0.031,-51.61866,-51.62363
502.86,-0.02879,-51.62363,-51.62272
502.87,-0.0266,-51.62272,-51.61183
502.88,-0.02444,-51.61183,-51.59588
502.89,-0.02212,-51.59588,-51.57136
502.90000000000003,-0.01952,-51.57136,-51.55488
502.91,-0.01699,-51.55488,-51.55209
502.92,-0.01457,-51.55209,-51.54569
502.93,-0.01216,-51.54569,-51.53314
502.94,-0.00976,-51.53314,-51.52111
502.95,-0.00742,-51.52111,-51.50998
502.96000000000004,-0.00519,-51.50998,-51.50604
502.97,-0.00295,-51.50604,-51.51435
502.98,-0.00067086,-51.51435,-51.52212
502.99,0.0017,-51.52212,-51.52897
503.0,0.00424,-51.52897,-51.53513
503.01,0.00678,-51.53513,-51.5401
503.02000000000004,0.00932,-51.5401,-51.53876
503.03000000000003,0.0118,-51.53876,-51.52667
503.04,0.01419,-51.52667,-51.50699
503.05,0.01659,-51.50699,-51.47437
503.06,0.01898,-51.47437,-51.45444
503.07,0.02125,-51.45444,-51.45609
503.08,0.02331,-51.45609,-51.4438
503.09000000000003,0.02532,-51.4438,-51.40777
503.1,0.02728,-51.40777,-51.37594
503.11,0.02914,-51.37594,-51.35126
503.12,0.03081,-51.35126,-51.32855
503.13,0.0327,-51.32855,-51.30918
503.14,0.03493,-51.30918,-51.28775
503.15000000000003,0.0371,-51.28775,-51.2628
503.16,0.03914,-51.2628,-51.23761
503.17,0.04107,-51.23761,-51.21203
503.18,0.04281,-51.21203,-51.19109
503.19,0.04466,-51.19109,-51.17804
503.2,0.04667,-51.17804,-51.16754
503.21000000000004,0.04872,-51.16754,-51.16138
503.22,0.05084,-51.16138,-51.16101
503.23,0.05298,-51.16101,-51.17051
503.24,0.05516,-51.17051,-51.17118
503.25,0.05732,-51.17118,-51.15681
503.26,0.05945,-51.15681,-51.14281
503.27000000000004,0.06142,-51.14281,-51.12944
503.28000000000003,0.06312,-51.12944,-51.11172
503.29,0.06502,-51.11172,-51.0866
503.3,0.06727,-51.0866,-51.05926
503.31,0.06934,-51.05926,-51.02813
503.32,0.07113,-51.02813,-50.99414
503.33,0.07275,-50.99414,-50.95527
503.34000000000003,0.07407,-50.95527,-50.92541
503.35,0.07536,-50.92541,-50.91093
503.36,0.07659,-50.91093,-50.8925
503.37,0.07789,-50.8925,-50.86733
503.38,0.07931,-50.86733,-50.83969
503.39,0.08083,-50.83969,-50.80784
503.40000000000003,0.0825,-50.80784,-50.78279
503.41,0.08409,-50.78279,-50.76937
503.42,0.08553,-50.76937,-50.75729
503.43,0.087,-50.75729,-50.74749
503.44,0.08852,-50.74749,-50.73486
503.45,0.09016,-50.73486,-50.71737
503.46000000000004,0.09199,-50.71737,-50.6997
503.47,0.09384,-50.6997,-50.68171
503.48,0.09571,-50.68171,-50.66056
503.49,0.09753,-50.66056,-50.63399
503.5,0.09924,-50.63399,-50.61122
503.51,0.10078,-50.61122,-50.59496
503.52000000000004,0.10203,-50.59496,-50.57115
503.53000000000003,0.10335,-50.57115,-50.53447
503.54,0.10477,-50.53447,-50.50035
503.55,0.10606,-50.50035,-50.47057
503.56,0.10715,-50.47057,-50.44479
503.57,0.10815,-50.44479,-50.42581
503.58,0.109,-50.42581,-50.40874
503.59000000000003,0.10971,-50.40874,-50.39492
503.6,0.11019,-50.39492,-50.38486
503.61,0.11067,-50.38486,-50.38123
503.62,0.11113,-50.38123,-50.37635
503.63,0.11192,-50.37635,-50.36933
503.64,0.11326,-50.36933,-50.35822
503.65000000000003,0.11462,-50.35822,-50.34014
503.66,0.116,-50.34014,-50.32389
503.67,0.11735,-50.32389,-50.31076
503.68,0.11863,-50.31076,-50.28951
503.69,0.12005,-50.28951,-50.25438
503.7,0.12169,-50.25438,-50.222
503.71000000000004,0.12315,-50.222,-50.19429
503.72,0.12428,-50.19429,-50.16318
503.73,0.12544,-50.16318,-50.12629
503.74,0.12665,-50.12629,-50.08918
503.75,0.12767,-50.08918,-50.0517
503.76,0.12836,-50.0517,-50.029
503.77000000000004,0.12885,-50.029,-50.03156
503.78000000000003,0.12902,-50.03156,-50.03136
503.79,0.12943,-50.03136,-50.02646
503.8,0.13027,-50.02646,-50.02076
503.81,0.13119,-50.02076,-50.01371
503.82,0.13224,-50.01371,-50.00637
503.83,0.13319,-50.00637,-49.99854
503.84000000000003,0.13398,-49.99854,-49.98745
