file_N:26,train,seed:None,percent:2413,integrated,n:4,N:4
t,V,V'
1507.551716,-67.588609,-67.586724
1507.572881,-67.586724,-67.584115
1507.594648,-67.584115,-67.581365
1507.615761,-67.581365,-67.578725
1507.636832,-67.578725,-67.576398
1507.6583,-67.576398,-67.574768
1507.678645,-67.574768,-67.573609
1507.70051,-67.573609,-67.572661
1507.721302,-67.572661,-67.571692
1507.742142,-67.571692,-67.570871
1507.763305,-67.570871,-67.570165
1507.785316,-67.570165,-67.569689
1507.805662,-67.569689,-67.569458
1507.828389,-67.569458,-67.569256
1507.850399,-67.569256,-67.568829
1507.871197,-67.568829,-67.567568
1507.892747,-67.567568,-67.565758
1507.913836,-67.565758,-67.563985
1507.934473,-67.563985,-67.562264
1507.955198,-67.562264,-67.560642
1507.976112,-67.560642,-67.559007
1507.997237,-67.559007,-67.557251
1508.018099,-67.557251,-67.555403
1508.038689,-67.555403,-67.553608
1508.059165,-67.553608,-67.552188
1508.080233,-67.552188,-67.550952
1508.102445,-67.550952,-67.549466
1508.1244,-67.549466,-67.548006
1508.145881,-67.548006,-67.546721
1508.167802,-67.546721,-67.545678
1508.187984,-67.545678,-67.544996
1508.209167,-67.544996,-67.544865
1508.232343,-67.544865,-67.544689
1508.253116,-67.544689,-67.544309
1508.273486,-67.544309,-67.543798
1508.294761,-67.543798,-67.543128
1508.315251,-67.543128,-67.542074
1508.336493,-67.542074,-67.540887
1508.356661,-67.540887,-67.539469
1508.378645,-67.539469,-67.537632
1508.399849,-67.537632,-67.534948
1508.421617,-67.534948,-67.532125
1508.442542,-67.532125,-67.529458
1508.463554,-67.529458,-67.526736
1508.48462,-67.526736,-67.524414
1508.50595,-67.524414,-67.522968
1508.526568,-67.522968,-67.522053
1508.546772,-67.522053,-67.521144
1508.568015,-67.521144,-67.519993
1508.588517,-67.519993,-67.51898
1508.608731,-67.51898,-67.518229
1508.630123,-67.518229,-67.517315
1508.651803,-67.517315,-67.516394
1508.672645,-67.516394,-67.515931
1508.695167,-67.515931,-67.515655
1508.715452,-67.515655,-67.515148
1508.737306,-67.515148,-67.514554
1508.757917,-67.514554,-67.513658
1508.779982,-67.513658,-67.512449
1508.800476,-67.512449,-67.511088
1508.822384,-67.511088,-67.509818
1508.844583,-67.509818,-67.508157
1508.866277,-67.508157,-67.506066
1508.886654,-67.506066,-67.503637
1508.908388,-67.503637,-67.501115
1508.92987,-67.501115,-67.498629
1508.951294,-67.498629,-67.496657
1508.973144,-67.496657,-67.495819
1508.995467,-67.495819,-67.495316
1509.016085,-67.495316,-67.494665
1509.036221,-67.494665,-67.493927
1509.058445,-67.493927,-67.493117
1509.080385,-67.493117,-67.49247
1509.102524,-67.49247,-67.491574
1509.124778,-67.491574,-67.490395
1509.14534,-67.490395,-67.488768
1509.166907,-67.488768,-67.487248
1509.187997,-67.487248,-67.486441
1509.208186,-67.486441,-67.486188
1509.22929,-67.486188,-67.486141
1509.249572,-67.486141,-67.486111
1509.270993,-67.486111,-67.485718
1509.292069,-67.485718,-67.483939
1509.312773,-67.483939,-67.480929
1509.333951,-67.480929,-67.478037
1509.354632,-67.478037,-67.475221
1509.375409,-67.475221,-67.472675
1509.396453,-67.472675,-67.470514
1509.418187,-67.470514,-67.469107
1509.438944,-67.469107,-67.468578
1509.460133,-67.468578,-67.468366
1509.480185,-67.468366,-67.468609
1509.501741,-67.468609,-67.468923
1509.523859,-67.468923,-67.468484
1509.545444,-67.468484,-67.467424
1509.567287,-67.467424,-67.465663
1509.588998,-67.465663,-67.463445
1509.609053,-67.463445,-67.461274
1509.630811,-67.461274,-67.459937
1509.651784,-67.459937,-67.458997
1509.672233,-67.458997,-67.457882
1509.692814,-67.457882,-67.456832
1509.712907,-67.456832,-67.456274
1509.734591,-67.456274,-67.455901
1509.75682,-67.455901,-67.455254
1509.777707,-67.455254,-67.454503
1509.799759,-67.454503,-67.453636
1509.821748,-67.453636,-67.452174
1509.841893,-67.452174,-67.450365
1509.862599,-67.450365,-67.449034
1509.883755,-67.449034,-67.448202
1509.904345,-67.448202,-67.447677
1509.926897,-67.447677,-67.447308
1509.948813,-67.447308,-67.446987
1509.971173,-67.446987,-67.446667
1509.992414,-67.446667,-67.446001
1510.012854,-67.446001,-67.445467
1510.033162,-67.445467,-67.444786
1510.053323,-67.444786,-67.443654
1510.074466,-67.443654,-67.442147
1510.096201,-67.442147,-67.440779
1510.117831,-67.440779,-67.439793
1510.137944,-67.439793,-67.439086
1510.159315,-67.439086,-67.438911
1510.181219,-67.438911,-67.438656
1510.201773,-67.438656,-67.437914
1510.222634,-67.437914,-67.436688
1510.243357,-67.436688,-67.43491
1510.26464,-67.43491,-67.432825
1510.284896,-67.432825,-67.430296
1510.306488,-67.430296,-67.427805
