file_N:30,train,seed:None,percent:5025,measured,n:3,N:4
t,I,V,V'
1005.0,0.36861,-26.24998,-26.22921
1005.01,0.36957,-26.22921,-26.19553
1005.02,0.37035,-26.19553,-26.16064
1005.03,0.37111,-26.16064,-26.1321
1005.0400000000001,0.37148,-26.1321,-26.10416
1005.0500000000001,0.37182,-26.10416,-26.09361
1005.0600000000001,0.37184,-26.09361,-26.08471
1005.07,0.37183,-26.08471,-26.06539
1005.08,0.37215,-26.06539,-26.04507
1005.09,0.37249,-26.04507,-26.01923
1005.1,0.37314,-26.01923,-25.99285
1005.11,0.37381,-25.99285,-25.98962
1005.12,0.37434,-25.98962,-25.98858
1005.13,0.37486,-25.98858,-25.97733
1005.14,0.37553,-25.97733,-25.96511
1005.15,0.37621,-25.96511,-25.95367
1005.16,0.3764,-25.95367,-25.94231
1005.1700000000001,0.37654,-25.94231,-25.95554
1005.1800000000001,0.37651,-25.95554,-25.97109
1005.19,0.37645,-25.97109,-25.97763
1005.2,0.37627,-25.97763,-25.98331
1005.21,0.37608,-25.98331,-26.0096
1005.22,0.37591,-26.0096,-26.03783
1005.23,0.37576,-26.03783,-26.03864
1005.24,0.37569,-26.03864,-26.03684
1005.25,0.37563,-26.03684,-26.02037
1005.26,0.37553,-26.02037,-26.00252
1005.27,0.37544,-26.00252,-25.98763
1005.28,0.37469,-25.98763,-25.97301
1005.2900000000001,0.37389,-25.97301,-25.94523
1005.3000000000001,0.37318,-25.94523,-25.9162
1005.3100000000001,0.37248,-25.9162,-25.90016
1005.32,0.37145,-25.90016,-25.88534
1005.33,0.37038,-25.88534,-25.87296
1005.34,0.36923,-25.87296,-25.8608
1005.35,0.36808,-25.8608,-25.8491
1005.36,0.36749,-25.8491,-25.83744
1005.37,0.36696,-25.83744,-25.84612
1005.38,0.36656,-25.84612,-25.85672
1005.39,0.36617,-25.85672,-25.85857
1005.4,0.36527,-25.85857,-25.8596
1005.41,0.36432,-25.8596,-25.86348
1005.4200000000001,0.36378,-25.86348,-25.86765
1005.4300000000001,0.36328,-25.86765,-25.88499
1005.44,0.36206,-25.88499,-25.90358
1005.45,0.36077,-25.90358,-25.91547
1005.46,0.35937,-25.91547,-25.92671
1005.47,0.35796,-25.92671,-25.9312
1005.48,0.35694,-25.9312,-25.93505
1005.49,0.35595,-25.93505,-25.93632
1005.5,0.35467,-25.93632,-25.93734
1005.51,0.35337,-25.93734,-25.93046
1005.52,0.35208,-25.93046,-25.92284
1005.53,0.3508,-25.92284,-25.93096
1005.5400000000001,0.34916,-25.93096,-25.94059
1005.5500000000001,0.3475,-25.94059,-25.95218
1005.5600000000001,0.34544,-25.95218,-25.96395
1005.57,0.34334,-25.96395,-25.95922
1005.58,0.34147,-25.95922,-25.95291
1005.59,0.33962,-25.95291,-25.96019
1005.6,0.33748,-25.96019,-25.96876
