file_N:24,train,seed:None,percent:5275,measured,n:2,N:4
t,I,V,V'
527.5,-0.0361,-31.36063,-31.39898
527.51,-0.03006,-31.39898,-31.42453
527.52,-0.02239,-31.42453,-31.45067
527.53,-0.01352,-31.45067,-31.47778
527.54,-0.00263,-31.47778,-31.49963
527.55,0.00946,-31.49963,-31.51272
527.5600000000001,0.02354,-31.51272,-31.52146
527.57,0.03841,-31.52146,-31.52296
527.58,0.05458,-31.52296,-31.52756
527.59,0.07139,-31.52756,-31.53728
527.6,0.08926,-31.53728,-31.53055
527.61,0.10797,-31.53055,-31.4965
527.62,0.12807,-31.4965,-31.46034
527.63,0.14858,-31.46034,-31.42067
527.64,0.16979,-31.42067,-31.3789
527.65,0.19128,-31.3789,-31.33363
527.66,0.21327,-31.33363,-31.27928
527.67,0.23554,-31.27928,-31.20982
527.6800000000001,0.25829,-31.20982,-31.13797
527.69,0.28152,-31.13797,-31.06214
527.7,0.30555,-31.06214,-30.98234
527.71,0.33003,-30.98234,-30.89595
527.72,0.35526,-30.89595,-30.80816
527.73,0.38058,-30.80816,-30.71803
527.74,0.40603,-30.71803,-30.6212
527.75,0.43166,-30.6212,-30.51323
527.76,0.45758,-30.51323,-30.40313
527.77,0.48384,-30.40313,-30.28948
527.78,0.51064,-30.28948,-30.16825
527.79,0.53731,-30.16825,-30.03442
527.8,0.56376,-30.03442,-29.8956
527.8100000000001,0.59004,-29.8956,-29.7485
527.82,0.61606,-29.7485,-29.59634
527.83,0.64211,-29.59634,-29.4358
527.84,0.66821,-29.4358,-29.26701
527.85,0.69435,-29.26701,-29.08451
527.86,0.72056,-29.08451,-28.90298
527.87,0.74671,-28.90298,-28.72303
527.88,0.77276,-28.72303,-28.54143
527.89,0.79847,-28.54143,-28.35708
527.9,0.82361,-28.35708,-28.17092
527.91,0.84832,-28.17092,-27.98172
527.92,0.87233,-27.98172,-27.79396
527.9300000000001,0.8961,-27.79396,-27.60859
527.94,0.91946,-27.60859,-27.41828
527.95,0.94198,-27.41828,-27.21973
527.96,0.9631,-27.21973,-27.02304
527.97,0.98356,-27.02304,-26.82941
527.98,1.00293,-26.82941,-26.62569
527.99,1.02155,-26.62569,-26.40518
528.0,1.03895,-26.40518,-26.18382
528.01,1.05571,-26.18382,-25.96103
528.02,1.07142,-25.96103,-25.73794
528.03,1.08648,-25.73794,-25.51433
528.04,1.10045,-25.51433,-25.28905
528.05,1.11355,-25.28905,-25.06101
528.0600000000001,1.12517,-25.06101,-24.83863
528.07,1.13575,-24.83863,-24.62563
528.08,1.14459,-24.62563,-24.41016
528.09,1.15259,-24.41016,-24.19056
528.1,1.15921,-24.19056,-23.97773
528.11,1.16461,-23.97773,-23.77614
528.12,1.16796,-23.77614,-23.57954
528.13,1.17042,-23.57954,-23.39122
528.14,1.17142,-23.39122,-23.19178
528.15,1.17156,-23.19178,-22.97387
528.16,1.17026,-22.97387,-22.75721
528.17,1.16815,-22.75721,-22.54263
528.1800000000001,1.16468,-22.54263,-22.32592
528.19,1.16038,-22.32592,-22.10568
528.2,1.15471,-22.10568,-21.88527
528.21,1.14805,-21.88527,-21.66458
528.22,1.13973,-21.66458,-21.43639
528.23,1.13044,-21.43639,-21.19572
528.24,1.11953,-21.19572,-20.91578
528.25,1.1083,-20.91578,-20.57051
528.26,1.09654,-20.57051,-20.16866
528.27,1.08407,-20.16866,-19.67267
528.28,1.07043,-19.67267,-19.11371
528.29,1.0561,-19.11371,-18.44999
528.3,1.04063,-18.44999,-17.70623
528.3100000000001,1.02474,-17.70623,-16.82927
528.32,1.00818,-16.82927,-15.8859
528.33,0.99089,-15.8859,-14.83201
528.34,0.97241,-14.83201,-13.72828
528.35,0.95352,-13.72828,-12.5416
528.36,0.93395,-12.5416,-11.29028
528.37,0.91405,-11.29028,-9.93137
528.38,0.89361,-9.93137,-8.47777
528.39,0.8728,-8.47777,-6.86658
528.4,0.85138,-6.86658,-5.11207
528.41,0.83006,-5.11207,-3.119
528.42,0.8089,-3.119,-0.96367
528.4300000000001,0.78749,-0.96367,1.46176
528.44,0.76565,1.46176,4.00339
528.45,0.74364,4.00339,6.73848
528.46,0.72134,6.73848,9.53314
528.47,0.69906,9.53314,12.427
528.48,0.67682,12.427,15.28703
528.49,0.65441,15.28703,18.09074
528.5,0.63175,18.09074,20.76556
528.51,0.60917,20.76556,23.22574
528.52,0.58673,23.22574,25.51074
528.53,0.56424,25.51074,27.50405
528.54,0.54166,27.50405,29.28933
528.55,0.51902,29.28933,30.72819
528.5600000000001,0.49627,30.72819,31.98746
528.57,0.47352,31.98746,32.94763
528.58,0.45077,32.94763,33.74478
528.59,0.42821,33.74478,34.27038
528.6,0.40596,34.27038,34.64
528.61,0.3839,34.64,34.74982
528.62,0.36219,34.74982,34.73844
528.63,0.34075,34.73844,34.52517
528.64,0.31977,34.52517,34.21277
528.65,0.29903,34.21277,33.73525
528.66,0.27867,33.73525,33.16664
528.67,0.25866,33.16664,32.44628
