file_N:21,train,seed:None,percent:5275,measured,n:4,N:4
t,I,V,V'
1582.5,0.22684,-37.77927,-37.7527
1582.51,0.22763,-37.7527,-37.72679
1582.52,0.22819,-37.72679,-37.70163
1582.53,0.22848,-37.70163,-37.67995
1582.54,0.22852,-37.67995,-37.66234
1582.55,0.22824,-37.66234,-37.64857
1582.56,0.22791,-37.64857,-37.63932
1582.57,0.2275,-37.63932,-37.62897
1582.58,0.22738,-37.62897,-37.61731
1582.5900000000001,0.22763,-37.61731,-37.6084
1582.6000000000001,0.22802,-37.6084,-37.60274
1582.6100000000001,0.22861,-37.60274,-37.60311
1582.6200000000001,0.22904,-37.60311,-37.61061
1582.63,0.22927,-37.61061,-37.61158
1582.64,0.22973,-37.61158,-37.60486
1582.65,0.23045,-37.60486,-37.58874
1582.66,0.23124,-37.58874,-37.56153
1582.67,0.23212,-37.56153,-37.53257
1582.68,0.23279,-37.53257,-37.50156
1582.69,0.23319,-37.50156,-37.48241
1582.7,0.23369,-37.48241,-37.47725
1582.71,0.2343,-37.47725,-37.46982
1582.72,0.23486,-37.46982,-37.4597
1582.73,0.23535,-37.4597,-37.46001
1582.74,0.23582,-37.46001,-37.47264
1582.75,0.23626,-37.47264,-37.48562
1582.76,0.23662,-37.48562,-37.49902
1582.77,0.23689,-37.49902,-37.50835
1582.78,0.23711,-37.50835,-37.51289
1582.79,0.23727,-37.51289,-37.51258
1582.8,0.23744,-37.51258,-37.50654
1582.81,0.2376,-37.50654,-37.49175
1582.82,0.23803,-37.49175,-37.46663
1582.83,0.23877,-37.46663,-37.44764
1582.8400000000001,0.23949,-37.44764,-37.43588
1582.8500000000001,0.24019,-37.43588,-37.41685
1582.8600000000001,0.24103,-37.41685,-37.38922
1582.8700000000001,0.24204,-37.38922,-37.36604
1582.88,0.24298,-37.36604,-37.34813
1582.89,0.24385,-37.34813,-37.3315
1582.9,0.24432,-37.3315,-37.31639
1582.91,0.24432,-37.31639,-37.29321
1582.92,0.24412,-37.29321,-37.26049
1582.93,0.24371,-37.26049,-37.23107
1582.94,0.24336,-37.23107,-37.20554
1582.95,0.24311,-37.20554,-37.18309
1582.96,0.24293,-37.18309,-37.16428
1582.97,0.24283,-37.16428,-37.15266
1582.98,0.24305,-37.15266,-37.14952
1582.99,0.24362,-37.14952,-37.14907
1583.0,0.24428,-37.14907,-37.15179
1583.01,0.24506,-37.15179,-37.14588
1583.02,0.24603,-37.14588,-37.12977
1583.03,0.24722,-37.12977,-37.12268
1583.04,0.24825,-37.12268,-37.12626
1583.05,0.2491,-37.12626,-37.12275
1583.06,0.24965,-37.12275,-37.11086
1583.07,0.24984,-37.11086,-37.09165
1583.08,0.24989,-37.09165,-37.06377
1583.0900000000001,0.24977,-37.06377,-37.04253
1583.1000000000001,0.24972,-37.04253,-37.02912
1583.1100000000001,0.24974,-37.02912,-37.01973
1583.1200000000001,0.24999,-37.01973,-37.01511
1583.13,0.25052,-37.01511,-37.00688
1583.14,0.25109,-37.00688,-36.99438
1583.15,0.25173,-36.99438,-36.98807
1583.16,0.25238,-36.98807,-36.98909
1583.17,0.25307,-36.98909,-36.99495
