file_N:21,train,seed:None,percent:21000,measured,n:1,N:1
t,I,V,I',V'
0.0,-0.04243,-67.69032,-0.04253,-67.70583
0.010047619047619048,-0.04253,-67.70583,-0.04258,-67.72231
0.020095238095238097,-0.04258,-67.72231,-0.04239,-67.72597
0.030142857142857145,-0.04239,-67.72597,-0.04214,-67.72693
0.04019047619047619,-0.04214,-67.72693,-0.04236,-67.72261
0.05023809523809524,-0.04236,-67.72261,-0.04268,-67.71717
0.06028571428571429,-0.04268,-67.71717,-0.04208,-67.70349
0.07033333333333333,-0.04208,-67.70349,-0.0413,-67.68806
0.08038095238095239,-0.0413,-67.68806,-0.04117,-67.66406
0.09042857142857144,-0.04117,-67.66406,-0.04119,-67.63825
0.10047619047619048,-0.04119,-67.63825,-0.04157,-67.6429
0.11052380952380952,-0.04157,-67.6429,-0.04204,-67.65396
0.12057142857142858,-0.04204,-67.65396,-0.04222,-67.66
0.13061904761904763,-0.04222,-67.66,-0.04233,-67.66499
0.14066666666666666,-0.04233,-67.66499,-0.04241,-67.65991
0.15071428571428572,-0.04241,-67.65991,-0.04247,-67.65271
0.16076190476190477,-0.04247,-67.65271,-0.04237,-67.67154
0.17080952380952383,-0.04237,-67.67154,-0.04223,-67.69585
0.18085714285714288,-0.04223,-67.69585,-0.042,-67.7162
0.1909047619047619,-0.042,-67.7162,-0.04174,-67.73572
0.20095238095238097,-0.04174,-67.73572,-0.0414,-67.75089
0.21100000000000002,-0.0414,-67.75089,-0.04104,-67.76514
0.22104761904761905,-0.04104,-67.76514,-0.04029,-67.78112
0.2310952380952381,-0.04029,-67.78112,-0.03945,-67.79747
0.24114285714285716,-0.03945,-67.79747,-0.03934,-67.79906
0.2511904761904762,-0.03934,-67.79906,-0.0394,-67.79754
0.26123809523809527,-0.0394,-67.79754,-0.03978,-67.80287
0.2712857142857143,-0.03978,-67.80287,-0.04023,-67.80964
0.2813333333333333,-0.04023,-67.80964,-0.04059,-67.79594
0.2913809523809524,-0.04059,-67.79594,-0.04092,-67.77792
0.30142857142857143,-0.04092,-67.77792,-0.04117,-67.74983
0.3114761904761905,-0.04117,-67.74983,-0.0414,-67.71961
0.32152380952380955,-0.0414,-67.71961,-0.0418,-67.71511
0.3315714285714286,-0.0418,-67.71511,-0.04223,-67.71603
0.34161904761904766,-0.04223,-67.71603,-0.04271,-67.72359
0.3516666666666667,-0.04271,-67.72359,-0.0432,-67.73254
0.36171428571428577,-0.0432,-67.73254,-0.04308,-67.74035
0.3717619047619048,-0.04308,-67.74035,-0.04283,-67.74793
0.3818095238095238,-0.04283,-67.74793,-0.04298,-67.74443
0.3918571428571429,-0.04298,-67.74443,-0.04322,-67.73858
0.40190476190476193,-0.04322,-67.73858,-0.04314,-67.72663
0.41195238095238096,-0.04314,-67.72663,-0.04298,-67.71338
0.42200000000000004,-0.04298,-67.71338,-0.04293,-67.70655
0.43204761904761907,-0.04293,-67.70655,-0.04289,-67.70107
0.4420952380952381,-0.04289,-67.70107,-0.04285,-67.68694
0.4521428571428572,-0.04285,-67.68694,-0.04282,-67.67099
0.4621904761904762,-0.04282,-67.67099,-0.04231,-67.65385
0.4722380952380953,-0.04231,-67.65385,-0.04171,-67.63646
0.4822857142857143,-0.04171,-67.63646,-0.04129,-67.62962
0.49233333333333335,-0.04129,-67.62962,-0.04091,-67.62502
0.5023809523809524,-0.04091,-67.62502,-0.04057,-67.63108
0.5124285714285715,-0.04057,-67.63108,-0.04023,-67.63941
0.5224761904761905,-0.04023,-67.63941,-0.0398,-67.64223
0.5325238095238095,-0.0398,-67.64223,-0.03934,-67.6439
