file_N:17,train,seed:None,percent:5275,measured,n:3,N:4
t,I,V,V'
1055.0,-0.1777,-82.81148,-82.79612
1055.01,-0.17666,-82.79612,-82.78478
1055.02,-0.17545,-82.78478,-82.77379
1055.03,-0.17422,-82.77379,-82.75165
1055.04,-0.17314,-82.75165,-82.7285
1055.05,-0.17207,-82.7285,-82.72214
1055.06,-0.1713,-82.72214,-82.7173
1055.07,-0.17055,-82.7173,-82.72328
1055.08,-0.16983,-82.72328,-82.73023
1055.09,-0.16911,-82.73023,-82.72305
1055.1,-0.16824,-82.72305,-82.7146
1055.1100000000001,-0.16736,-82.7146,-82.71434
1055.1200000000001,-0.16658,-82.71434,-82.71482
1055.13,-0.16582,-82.71482,-82.708
1055.14,-0.16516,-82.708,-82.70051
1055.15,-0.16451,-82.70051,-82.68647
1055.16,-0.16402,-82.68647,-82.67184
1055.17,-0.16355,-82.67184,-82.67625
1055.18,-0.16312,-82.67625,-82.68238
1055.19,-0.1627,-82.68238,-82.66745
1055.2,-0.16214,-82.66745,-82.65062
1055.21,-0.16157,-82.65062,-82.62789
1055.22,-0.16082,-82.62789,-82.60462
1055.23,-0.16006,-82.60462,-82.60345
1055.24,-0.15923,-82.60345,-82.60428
1055.25,-0.15839,-82.60428,-82.58653
1055.26,-0.15758,-82.58653,-82.56711
1055.27,-0.15676,-82.56711,-82.55218
1055.28,-0.15623,-82.55218,-82.53765
1055.29,-0.15572,-82.53765,-82.53184
1055.3,-0.1558,-82.53184,-82.52682
1055.31,-0.15594,-82.52682,-82.52895
1055.32,-0.15596,-82.52895,-82.53172
1055.33,-0.15596,-82.53172,-82.53614
1055.34,-0.1556,-82.53614,-82.54072
1055.35,-0.1552,-82.54072,-82.54637
1055.3600000000001,-0.15485,-82.54637,-82.55212
1055.3700000000001,-0.15451,-82.55212,-82.54516
1055.38,-0.15378,-82.54516,-82.53705
1055.39,-0.15302,-82.53705,-82.5395
1055.4,-0.1521,-82.5395,-82.5429
