file_N:21,train,seed:None,percent:5079,integrated,n:2,N:2
t,V,V'
1052.096168,-68.204782,-68.209929
1052.116283,-68.209929,-68.214454
1052.136972,-68.214454,-68.21878
1052.158113,-68.21878,-68.223279
1052.179261,-68.223279,-68.228196
1052.2001,-68.228196,-68.233663
1052.22045,-68.233663,-68.239399
1052.24046,-68.239399,-68.246011
1052.26183,-68.246011,-68.252501
1052.283098,-68.252501,-68.258792
1052.304539,-68.258792,-68.265289
1052.32592,-68.265289,-68.271528
1052.347319,-68.271528,-68.276845
1052.367406,-68.276845,-68.281921
1052.387735,-68.281921,-68.286784
1052.408342,-68.286784,-68.291831
1052.428936,-68.291831,-68.297188
1052.449304,-68.297188,-68.302954
1052.469369,-68.302954,-68.309519
1052.490759,-68.309519,-68.315783
1052.512133,-68.315783,-68.32085
1052.53229,-68.32085,-68.325091
1052.553178,-68.325091,-68.328732
1052.574934,-68.328732,-68.331765
1052.595441,-68.331765,-68.334741
1052.61626,-68.334741,-68.338246
1052.63676,-68.338246,-68.34289
1052.658155,-68.34289,-68.348229
1052.678735,-68.348229,-68.354085
1052.698773,-68.354085,-68.360689
1052.720134,-68.360689,-68.367187
1052.741454,-68.367187,-68.373657
1052.762812,-68.373657,-68.379892
1052.784285,-68.379892,-68.385928
1052.805945,-68.385928,-68.391393
1052.826041,-68.391393,-68.396615
1052.846288,-68.396615,-68.401413
1052.866833,-68.401413,-68.405806
1052.887858,-68.405806,-68.410436
1052.908984,-68.410436,-68.415563
1052.929657,-68.415563,-68.42086
1052.950041,-68.42086,-68.426343
1052.970293,-68.426343,-68.432059
1052.990338,-68.432059,-68.43823
1053.011951,-68.43823,-68.443693
1053.032018,-68.443693,-68.44896
1053.052275,-68.44896,-68.454031
1053.072699,-68.454031,-68.458941
1053.093305,-68.458941,-68.463655
1053.114075,-68.463655,-68.468331
1053.135002,-68.468331,-68.47356
1053.155681,-68.47356,-68.479113
1053.175903,-68.479113,-68.484644
1053.196012,-68.484644,-68.489976
1053.216215,-68.489976,-68.495138
1053.236587,-68.495138,-68.500024
1053.257154,-68.500024,-68.504508
1053.278082,-68.504508,-68.509008
1053.299239,-68.509008,-68.513768
1053.320215,-68.513768,-68.518624
1053.341025,-68.518624,-68.523732
1053.36166,-68.523732,-68.529069
1053.382084,-68.529069,-68.534675
1053.402246,-68.534675,-68.539965
1053.422448,-68.539965,-68.544996
1053.442951,-68.544996,-68.550334
1053.4634,-68.550334,-68.555796
1053.483617,-68.555796,-68.560836
1053.504024,-68.560836,-68.565677
1053.524699,-68.565677,-68.570311
1053.545583,-68.570311,-68.574536
1053.566746,-68.574536,-68.577745
1053.586853,-68.577745,-68.58086
1053.607537,-68.58086,-68.584516
1053.627853,-68.584516,-68.588953
1053.649285,-68.588953,-68.593598
1053.670429,-68.593598,-68.598581
1053.691243,-68.598581,-68.603531
1053.711879,-68.603531,-68.607991
1053.732793,-68.607991,-68.612297
1053.754132,-68.612297,-68.616902
1053.775341,-68.616902,-68.621912
1053.796183,-68.621912,-68.627326
1053.816639,-68.627326,-68.633125
1053.836747,-68.633125,-68.639517
1053.858294,-68.639517,-68.645551
1053.879948,-68.645551,-68.650684
1053.900281,-68.650684,-68.655574
1053.920916,-68.655574,-68.660213
1053.941797,-68.660213,-68.66465
1053.96293,-68.66465,-68.668976
1053.984207,-68.668976,-68.672923
1054.005785,-68.672923,-68.676281
1054.02601,-68.676281,-68.679766
1054.046269,-68.679766,-68.683361
1054.066386,-68.683361,-68.687477
1054.088148,-68.687477,-68.692038
1054.109528,-68.692038,-68.696924
1054.130431,-68.696924,-68.701794
1054.151222,-68.701794,-68.706674
1054.172018,-68.706674,-68.711707
1054.192741,-68.711707,-68.716802
1054.213335,-68.716802,-68.721824
1054.233949,-68.721824,-68.726753
1054.254644,-68.726753,-68.731595
1054.275424,-68.731595,-68.736034
1054.296436,-68.736034,-68.740071
1054.317949,-68.740071,-68.744197
1054.339656,-68.744197,-68.748616
1054.361101,-68.748616,-68.753282
1054.382265,-68.753282,-68.758328
1054.403087,-68.758328,-68.763521
1054.423638,-68.763521,-68.768421
1054.44425,-68.768421,-68.772605
1054.46539,-68.772605,-68.775847
1054.485567,-68.775847,-68.77903
1054.506172,-68.77903,-68.782432
1054.526671,-68.782432,-68.786117
1054.546807,-68.786117,-68.790603
1054.568368,-68.790603,-68.795707
1054.589213,-68.795707,-68.801047
1054.609726,-68.801047,-68.806607
1054.630006,-68.806607,-68.812081
1054.650212,-68.812081,-68.816981
1054.670698,-68.816981,-68.821167
1054.691887,-68.821167,-68.824521
1054.711946,-68.824521,-68.82785
1054.732428,-68.82785,-68.831369
1054.752717,-68.831369,-68.835835
1054.774411,-68.835835,-68.840789
1054.795368,-68.840789,-68.845862
1054.816055,-68.845862,-68.850546
1054.83687,-68.850546,-68.855339
1054.857882,-68.855339,-68.860419
1054.878645,-68.860419,-68.865459
1054.899271,-68.865459,-68.869923
1054.920234,-68.869923,-68.874024
1054.941688,-68.874024,-68.877133
1054.961971,-68.877133,-68.879604
1054.983293,-68.879604,-68.881705
1055.00346,-68.881705,-68.884565
1055.02517,-68.884565,-68.88802
1055.045922,-68.88802,-68.892454
1055.067626,-68.892454,-68.897449
1055.088653,-68.897449,-68.90268
1055.109225,-68.90268,-68.907278
1055.12998,-68.907278,-68.911038
1055.151662,-68.911038,-68.914103
1055.172214,-68.914103,-68.916703
1055.193424,-68.916703,-68.919285
1055.215215,-68.919285,-68.922134
1055.236653,-68.922134,-68.925092
1055.257793,-68.925092,-68.92846
1055.278552,-68.92846,-68.932325
1055.298685,-68.932325,-68.937565
1055.319728,-68.937565,-68.943469
1055.339932,-68.943469,-68.949853
1055.361542,-68.949853,-68.955441
1055.381592,-68.955441,-68.960144
1055.402188,-68.960144,-68.964139
1055.42364,-68.964139,-68.967503
1055.44385,-68.967503,-68.970656
1055.464462,-68.970656,-68.973979
1055.485087,-68.973979,-68.977408
1055.50546,-68.977408,-68.980677
1055.525959,-68.980677,-68.984123
1055.546419,-68.984123,-68.987884
1055.566557,-68.987884,-68.992259
1055.588094,-68.992259,-68.996606
1055.60952,-68.996606,-69.001129
1055.630905,-69.001129,-69.005863
1055.651998,-69.005863,-69.010262
1055.673165,-69.010262,-69.014505
1055.694691,-69.014505,-69.018823
1055.716196,-69.018823,-69.02292
1055.737778,-69.02292,-69.026239
1055.757988,-69.026239,-69.02945
1055.778591,-69.02945,-69.032605
1055.799283,-69.032605,-69.03554
1055.820208,-69.03554,-69.0384
1055.841407,-69.0384,-69.04151
1055.862468,-69.04151,-69.044998
1055.883007,-69.044998,-69.048631
1055.903208,-69.048631,-69.052377
1055.923232,-69.052377,-69.056445
1055.944996,-69.056445,-69.05999
1055.965077,-69.05999,-69.063306
1055.985436,-69.063306,-69.066473
1056.006082,-69.066473,-69.069726
1056.026798,-69.069726,-69.073226
1056.047231,-69.073226,-69.076793
1056.067455,-69.076793,-69.080301
1056.087683,-69.080301,-69.084017
1056.107889,-69.084017,-69.088785
1056.129288,-69.088785,-69.09406
1056.150033,-69.09406,-69.099623
1056.170445,-69.099623,-69.105216
1056.190679,-69.105216,-69.110476
1056.211062,-69.110476,-69.11507
1056.231883,-69.11507,-69.119
1056.253493,-69.119,-69.122367
1056.273815,-69.122367,-69.125808
1056.294253,-69.125808,-69.12939
1056.314525,-69.12939,-69.13275
1056.334816,-69.13275,-69.135916
1056.35546,-69.135916,-69.138978
