file_N:28,train,seed:None,percent:5025,measured,n:1,N:4
t,I,V,V'
0.0,-0.03858,-58.47601,-58.47959
0.01,-0.03873,-58.47959,-58.48014
0.02,-0.03895,-58.48014,-58.49226
0.03,-0.03934,-58.49226,-58.50679
0.04,-0.03977,-58.50679,-58.50683
0.05,-0.04016,-58.50683,-58.50384
0.06,-0.04055,-58.50384,-58.51676
0.07,-0.04102,-58.51676,-58.53301
0.08,-0.04152,-58.53301,-58.53705
0.09,-0.04202,-58.53705,-58.53854
0.1,-0.04252,-58.53854,-58.52957
0.11,-0.04268,-58.52957,-58.51842
0.12,-0.04278,-58.51842,-58.50915
0.13,-0.04283,-58.50915,-58.50027
0.14,-0.04288,-58.50027,-58.4957
0.15,-0.04298,-58.4957,-58.49203
0.16,-0.04308,-58.49203,-58.48499
0.17,-0.04303,-58.48499,-58.47725
0.18,-0.04296,-58.47725,-58.48022
0.19,-0.04283,-58.48022,-58.48544
0.2,-0.0427,-58.48544,-58.47887
0.21,-0.04274,-58.47887,-58.46984
0.22,-0.04283,-58.46984,-58.46887
0.23,-0.04252,-58.46887,-58.46958
0.24,-0.04212,-58.46958,-58.45278
0.25,-0.04168,-58.45278,-58.43232
0.26,-0.04122,-58.43232,-58.40983
0.27,-0.04113,-58.40983,-58.38693
0.28,-0.0411,-58.38693,-58.37943
0.29,-0.041,-58.37943,-58.37515
0.3,-0.04089,-58.37515,-58.37234
0.31,-0.04085,-58.37234,-58.36983
0.32,-0.04084,-58.36983,-58.38022
0.33,-0.04126,-58.38022,-58.39332
0.34,-0.04178,-58.39332,-58.40729
0.35000000000000003,-0.04212,-58.40729,-58.42144
0.36,-0.04241,-58.42144,-58.42393
0.37,-0.04252,-58.42393,-58.42398
0.38,-0.04259,-58.42398,-58.43303
0.39,-0.04234,-58.43303,-58.44396
0.4,-0.04202,-58.44396,-58.44364
0.41000000000000003,-0.04207,-58.44364,-58.44096
0.42,-0.04219,-58.44096,-58.4188
0.43,-0.04222,-58.4188,-58.39256
0.44,-0.04224,-58.39256,-58.38661
0.45,-0.04199,-58.38661,-58.38491
0.46,-0.0417,-58.38491,-58.39512
0.47000000000000003,-0.04141,-58.39512,-58.40782
0.48,-0.04113,-58.40782,-58.42445
0.49,-0.0411,-58.42445,-58.4419
0.5,-0.04111,-58.4419,-58.4499
0.51,-0.04119,-58.4499,-58.45591
0.52,-0.04127,-58.45591,-58.45591
0.53,-0.04114,-58.45591,-58.45466
0.54,-0.04095,-58.45466,-58.44384
0.55,-0.04083,-58.44384,-58.43103
0.56,-0.04073,-58.43103,-58.42055
0.5700000000000001,-0.04124,-58.42055,-58.41056
0.58,-0.04188,-58.41056,-58.37868
0.59,-0.04206,-58.37868,-58.34222
0.6,-0.04213,-58.34222,-58.3377
0.61,-0.04256,-58.3377,-58.33988
0.62,-0.04307,-58.33988,-58.34455
0.63,-0.04331,-58.34455,-58.34973
0.64,-0.04349,-58.34973,-58.36001
0.65,-0.04344,-58.36001,-58.37136
0.66,-0.04334,-58.37136,-58.38277
0.67,-0.04358,-58.38277,-58.3942
0.68,-0.0439,-58.3942,-58.39797
0.6900000000000001,-0.04375,-58.39797,-58.40013
0.7000000000000001,-0.04351,-58.40013,-58.38995
0.71,-0.04304,-58.38995,-58.37719
0.72,-0.04251,-58.37719,-58.37716
0.73,-0.0424,-58.37716,-58.3798
0.74,-0.04239,-58.3798,-58.35943
0.75,-0.04214,-58.35943,-58.33423
0.76,-0.04184,-58.33423,-58.33267
0.77,-0.04176,-58.33267,-58.33607
0.78,-0.04172,-58.33607,-58.32441
0.79,-0.0416,-58.32441,-58.30958
0.8,-0.04147,-58.30958,-58.30326
0.81,-0.04146,-58.30326,-58.29874
0.8200000000000001,-0.04146,-58.29874,-58.30378
0.8300000000000001,-0.04171,-58.30378,-58.31083
0.84,-0.042,-58.31083,-58.32399
0.85,-0.04205,-58.32399,-58.33842
0.86,-0.04205,-58.33842,-58.35517
0.87,-0.04192,-58.35517,-58.37241
0.88,-0.04177,-58.37241,-58.38118
0.89,-0.04195,-58.38118,-58.38816
0.9,-0.04219,-58.38816,-58.38756
0.91,-0.04237,-58.38756,-58.38536
0.92,-0.04254,-58.38536,-58.38299
0.93,-0.04264,-58.38299,-58.38058
0.9400000000000001,-0.04273,-58.38058,-58.36575
0.9500000000000001,-0.04272,-58.36575,-58.34831
0.96,-0.04269,-58.34831,-58.33517
0.97,-0.04278,-58.33517,-58.32293
0.98,-0.04289,-58.32293,-58.32024
0.99,-0.04276,-58.32024,-58.31954
1.0,-0.04257,-58.31954,-58.31256
1.01,-0.04201,-58.31256,-58.30425
1.02,-0.04136,-58.30425,-58.30065
1.03,-0.04096,-58.30065,-58.29804
1.04,-0.04062,-58.29804,-58.30536
1.05,-0.04084,-58.30536,-58.31475
1.06,-0.04118,-58.31475,-58.31836
1.07,-0.04158,-58.31836,-58.32076
1.08,-0.04199,-58.32076,-58.32379
1.09,-0.04226,-58.32379,-58.32696
1.1,-0.04249,-58.32696,-58.3437
1.11,-0.04272,-58.3437,-58.36328
1.12,-0.04296,-58.36328,-58.38053
1.1300000000000001,-0.04308,-58.38053,-58.3973
1.1400000000000001,-0.04317,-58.3973,-58.41024
1.1500000000000001,-0.04292,-58.41024,-58.42237
1.16,-0.04259,-58.42237,-58.42396
1.17,-0.04203,-58.42396,-58.42334
1.18,-0.0414,-58.42334,-58.41609
1.19,-0.04124,-58.41609,-58.40746
1.2,-0.04118,-58.40746,-58.40111
1.21,-0.04137,-58.40111,-58.39525
1.22,-0.04161,-58.39525,-58.38029
1.23,-0.04181,-58.38029,-58.36341
1.24,-0.04199,-58.36341,-58.35721
1.25,-0.04187,-58.35721,-58.35327
1.26,-0.04168,-58.35327,-58.3461
1.27,-0.0416,-58.3461,-58.33826
1.28,-0.04154,-58.33826,-58.32751
1.29,-0.04154,-58.32751,-58.31615
1.3,-0.04156,-58.31615,-58.31749
1.31,-0.04169,-58.31749,-58.3215
1.32,-0.04183,-58.3215,-58.31183
1.33,-0.042,-58.31183,-58.29928
1.34,-0.04217,-58.29928,-58.29012
1.35,-0.04239,-58.29012,-58.28169
1.36,-0.04261,-58.28169,-58.28086
1.37,-0.04239,-58.28086,-58.28164
1.3800000000000001,-0.04208,-58.28164,-58.29189
1.3900000000000001,-0.04156,-58.29189,-58.30414
1.4000000000000001,-0.041,-58.30414,-58.31427
1.41,-0.04079,-58.31427,-58.32395
1.42,-0.04066,-58.32395,-58.32719
1.43,-0.0405,-58.32719,-58.32907
1.44,-0.04034,-58.32907,-58.33312
1.45,-0.04056,-58.33312,-58.33763
1.46,-0.04086,-58.33763,-58.34866
1.47,-0.04141,-58.34866,-58.36106
1.48,-0.04202,-58.36106,-58.34528
1.49,-0.04257,-58.34528,-58.32357
1.5,-0.04311,-58.32357,-58.30602
1.51,-0.04348,-58.30602,-58.28936
1.52,-0.04383,-58.28936,-58.28739
1.53,-0.04366,-58.28739,-58.28851
1.54,-0.04338,-58.28851,-58.29319
1.55,-0.04286,-58.29319,-58.29863
1.56,-0.04228,-58.29863,-58.30169
1.57,-0.04207,-58.30169,-58.30425
1.58,-0.04194,-58.30425,-58.30777
1.59,-0.04187,-58.30777,-58.31151
1.6,-0.04181,-58.31151,-58.31465
1.61,-0.04186,-58.31465,-58.31767
1.62,-0.04194,-58.31767,-58.31892
1.6300000000000001,-0.04199,-58.31892,-58.3198
1.6400000000000001,-0.04204,-58.3198,-58.3164
1.6500000000000001,-0.04208,-58.3164,-58.31211
1.6600000000000001,-0.04212,-58.31211,-58.30343
1.67,-0.04189,-58.30343,-58.29382
1.68,-0.04161,-58.29382,-58.30332
1.69,-0.04136,-58.30332,-58.31686
1.7,-0.04113,-58.31686,-58.32345
1.71,-0.04105,-58.32345,-58.32857
1.72,-0.04101,-58.32857,-58.32952
1.73,-0.0409,-58.32952,-58.32958
1.74,-0.04079,-58.32958,-58.32908
1.75,-0.0412,-58.32908,-58.32845
1.76,-0.04174,-58.32845,-58.32189
1.77,-0.04188,-58.32189,-58.31408
1.78,-0.04194,-58.31408,-58.31104
1.79,-0.04202,-58.31104,-58.30901
1.8,-0.0421,-58.30901,-58.31854
1.81,-0.04229,-58.31854,-58.33051
1.82,-0.0425,-58.33051,-58.32856
1.83,-0.04246,-58.32856,-58.32368
1.84,-0.04236,-58.32368,-58.33246
1.85,-0.04221,-58.33246,-58.34414
1.86,-0.04204,-58.34414,-58.34151
1.87,-0.04239,-58.34151,-58.33586
1.8800000000000001,-0.04284,-58.33586,-58.33567
1.8900000000000001,-0.04285,-58.33567,-58.33663
1.9000000000000001,-0.04277,-58.33663,-58.33765
1.9100000000000001,-0.04254,-58.33765,-58.33869
1.92,-0.04228,-58.33869,-58.33571
1.93,-0.0418,-58.33571,-58.33188
1.94,-0.04127,-58.33188,-58.32791
1.95,-0.04107,-58.32791,-58.32392
1.96,-0.04094,-58.32392,-58.32434
1.97,-0.04111,-58.32434,-58.32569
1.98,-0.04134,-58.32569,-58.3241
1.99,-0.04162,-58.3241,-58.32189
2.0,-0.04191,-58.32189,-58.331
2.0100000000000002,-0.04224,-58.331,-58.34251
2.02,-0.04257,-58.34251,-58.34533
2.0300000000000002,-0.04288,-58.34533,-58.3463
2.04,-0.04318,-58.3463,-58.34707
2.05,-0.04352,-58.34707,-58.3478
2.06,-0.04386,-58.3478,-58.3476
2.07,-0.04375,-58.3476,-58.3472
2.08,-0.04355,-58.3472,-58.34321
2.09,-0.04328,-58.34321,-58.33845
2.1,-0.043,-58.33845,-58.33679
2.11,-0.04322,-58.33679,-58.33578
2.12,-0.04354,-58.33578,-58.34121
2.13,-0.04372,-58.34121,-58.34799
2.14,-0.04387,-58.34799,-58.33999
2.15,-0.04377,-58.33999,-58.32886
2.16,-0.04362,-58.32886,-58.33001
2.17,-0.04337,-58.33001,-58.33376
2.18,-0.0431,-58.33376,-58.34127
2.19,-0.04255,-58.34127,-58.34958
2.2,-0.04193,-58.34958,-58.33612
2.21,-0.04135,-58.33612,-58.31805
2.22,-0.04078,-58.31805,-58.32093
2.23,-0.04036,-58.32093,-58.32825
2.24,-0.03999,-58.32825,-58.34407
2.25,-0.04003,-58.34407,-58.36169
2.2600000000000002,-0.04017,-58.36169,-58.37633
2.27,-0.04046,-58.37633,-58.39033
2.2800000000000002,-0.04079,-58.39033,-58.39216
2.29,-0.04119,-58.39216,-58.39142
2.3000000000000003,-0.0416,-58.39142,-58.38028
2.31,-0.04181,-58.38028,-58.36694
2.32,-0.04197,-58.36694,-58.35772
2.33,-0.04215,-58.35772,-58.34938
2.34,-0.04233,-58.34938,-58.3454
2.35,-0.04249,-58.3454,-58.34235
2.36,-0.04265,-58.34235,-58.32576
2.37,-0.04241,-58.32576,-58.30631
2.38,-0.04208,-58.30631,-58.30864
2.39,-0.04205,-58.30864,-58.3156
2.4,-0.04207,-58.3156,-58.31662
2.41,-0.04224,-58.31662,-58.31639
2.42,-0.04242,-58.31639,-58.31203
2.43,-0.04201,-58.31203,-58.3068
2.44,-0.04146,-58.3068,-58.30311
2.45,-0.04145,-58.30311,-58.29976
2.46,-0.04156,-58.29976,-58.3069
2.47,-0.04184,-58.3069,-58.31626
2.48,-0.04215,-58.31626,-58.32605
2.49,-0.04244,-58.32605,-58.33593
2.5,-0.04273,-58.33593,-58.34432
2.5100000000000002,-0.04281,-58.34432,-58.35239
2.52,-0.04284,-58.35239,-58.34312
2.5300000000000002,-0.04304,-58.34312,-58.33018
2.54,-0.04327,-58.33018,-58.31753
2.5500000000000003,-0.04326,-58.31753,-58.30495
2.56,-0.04319,-58.30495,-58.29334
2.57,-0.04311,-58.29334,-58.28195
2.58,-0.04303,-58.28195,-58.26818
2.59,-0.04241,-58.26818,-58.25392
2.6,-0.04167,-58.25392,-58.2553
2.61,-0.04156,-58.2553,-58.26001
2.62,-0.0416,-58.26001,-58.27963
2.63,-0.04201,-58.27963,-58.30242
2.64,-0.04249,-58.30242,-58.32047
2.65,-0.04292,-58.32047,-58.33751
2.66,-0.04334,-58.33751,-58.34621
2.67,-0.04357,-58.34621,-58.35315
2.68,-0.04376,-58.35315,-58.35007
2.69,-0.04406,-58.35007,-58.34487
2.7,-0.0444,-58.34487,-58.34139
2.71,-0.04454,-58.34139,-58.33827
2.72,-0.04464,-58.33827,-58.34206
2.73,-0.04454,-58.34206,-58.34733
2.74,-0.04439,-58.34733,-58.32573
2.75,-0.04368,-58.32573,-58.29841
2.7600000000000002,-0.04284,-58.29841,-58.2938
2.77,-0.04245,-58.2938,-58.29402
2.7800000000000002,-0.04215,-58.29402,-58.29225
2.79,-0.04157,-58.29225,-58.29005
2.8000000000000003,-0.04095,-58.29005,-58.28088
2.81,-0.04058,-58.28088,-58.27023
2.82,-0.04027,-58.27023,-58.26569
2.83,-0.04006,-58.26569,-58.26246
2.84,-0.03987,-58.26246,-58.26701
2.85,-0.03976,-58.26701,-58.27322
2.86,-0.03968,-58.27322,-58.29048
2.87,-0.04003,-58.29048,-58.3101
2.88,-0.04047,-58.3101,-58.32283
2.89,-0.04138,-58.32283,-58.33409
2.9,-0.04239,-58.33409,-58.32519
2.91,-0.04285,-58.32519,-58.31199
2.92,-0.0432,-58.31199,-58.33261
2.93,-0.04364,-58.33261,-58.36042
2.94,-0.04411,-58.36042,-58.36183
2.95,-0.04381,-58.36183,-58.35761
2.96,-0.04336,-58.35761,-58.34884
2.97,-0.04271,-58.34884,-58.3391
2.98,-0.04202,-58.3391,-58.33152
2.99,-0.04149,-58.33152,-58.3244
3.0,-0.04099,-58.3244,-58.3216
3.0100000000000002,-0.04078,-58.3216,-58.31972
3.02,-0.04062,-58.31972,-58.32968
3.0300000000000002,-0.04067,-58.32968,-58.34217
3.04,-0.04076,-58.34217,-58.33641
3.0500000000000003,-0.04138,-58.33641,-58.32676
3.06,-0.04211,-58.32676,-58.32126
3.0700000000000003,-0.04256,-58.32126,-58.31663
3.08,-0.04296,-58.31663,-58.32441
3.09,-0.04305,-58.32441,-58.33483
3.1,-0.04308,-58.33483,-58.32976
3.11,-0.04306,-58.32976,-58.32139
3.12,-0.04304,-58.32139,-58.31225
