file_N:22,train,seed:None,percent:2547,integrated,n:2,N:4
t,V,V'
524.393485,-50.24746,-50.176639
524.414232,-50.176639,-50.119771
524.434938,-50.119771,-50.076118
524.455741,-50.076118,-50.046658
524.475939,-50.046658,-50.029268
524.497014,-50.029268,-50.024935
524.517031,-50.024935,-50.03216
524.537187,-50.03216,-50.051352
524.557746,-50.051352,-50.081544
524.578093,-50.081544,-50.123731
524.598979,-50.123731,-50.176444
524.619769,-50.176444,-50.237049
524.639812,-50.237049,-50.308089
524.660116,-50.308089,-50.389787
524.680745,-50.389787,-50.478478
524.700955,-50.478478,-50.577372
524.72162,-50.577372,-50.682411
524.741994,-50.682411,-50.793254
524.762121,-50.793254,-50.913832
524.782801,-50.913832,-51.039423
524.803303,-51.039423,-51.170152
524.82364,-51.170152,-51.30595
524.843823,-51.30595,-51.446603
524.863866,-51.446603,-51.597071
524.884526,-51.597071,-51.751779
524.905085,-51.751779,-51.910547
524.925552,-51.910547,-52.072546
524.945953,-52.072546,-52.237452
524.966308,-52.237452,-52.405222
524.986622,-52.405222,-52.575521
525.006906,-52.575521,-52.748194
525.027168,-52.748194,-52.922767
525.047417,-52.922767,-53.098936
525.067668,-53.098936,-53.276544
525.087926,-53.276544,-53.455599
525.108196,-53.455599,-53.63628
525.128473,-53.63628,-53.818606
525.148757,-53.818606,-54.002294
525.169052,-54.002294,-54.187023
525.189369,-54.187023,-54.372664
525.209712,-54.372664,-54.559355
525.230083,-54.559355,-54.746811
525.250482,-54.746811,-54.934597
525.270921,-54.934597,-55.121695
525.291419,-55.121695,-55.306405
525.312014,-55.306405,-55.487158
525.332752,-55.487158,-55.656188
525.352927,-55.656188,-55.819018
525.37332,-55.819018,-55.975555
525.393953,-55.975555,-56.120177
525.414058,-56.120177,-56.258702
525.434412,-56.258702,-56.391488
525.455018,-56.391488,-56.514241
525.475064,-56.514241,-56.632415
525.49533,-56.632415,-56.74597
525.515824,-56.74597,-56.854969
525.536553,-56.854969,-56.955575
525.556675,-56.955575,-57.052545
525.57701,-57.052545,-57.146013
525.597555,-57.146013,-57.236522
525.618301,-57.236522,-57.320859
525.638346,-57.320859,-57.402437
525.658565,-57.402437,-57.481309
525.678972,-57.481309,-57.557581
525.69957,-57.557581,-57.631885
525.720338,-57.631885,-57.704592
525.741243,-57.704592,-57.772321
525.761378,-57.772321,-57.8384
525.781656,-57.8384,-57.90281
525.802072,-57.90281,-57.9651
525.822656,-57.9651,-58.025235
525.843431,-58.025235,-58.0838
525.864382,-58.0838,-58.138909
525.884484,-58.138909,-58.19288
525.904686,-58.19288,-58.245707
525.925014,-58.245707,-58.297933
525.945432,-58.297933,-58.349355
525.965928,-58.349355,-58.399587
525.98654,-58.399587,-58.448775
526.007278,-58.448775,-58.497275
526.028116,-58.497275,-58.544874
526.049047,-58.544874,-58.589157
526.069099,-58.589157,-58.63266
526.089263,-58.63266,-58.675729
526.109505,-58.675729,-58.718422
526.129802,-58.718422,-58.760897
526.150148,-58.760897,-58.80325
526.170523,-58.80325,-58.845342
526.190931,-58.845342,-58.886694
526.211411,-58.886694,-58.92709
526.232008,-58.92709,-58.966822
526.252716,-58.966822,-59.006127
526.273502,-59.006127,-59.045359
526.29433,-59.045359,-59.08446
526.315179,-59.08446,-59.12336
526.336066,-59.12336,-59.162379
526.356964,-59.162379,-59.201172
526.377881,-59.201172,-59.239643
526.398852,-59.239643,-59.278191
526.419842,-59.278191,-59.316464
526.440858,-59.316464,-59.352291
526.460886,-59.352291,-59.387449
526.481009,-59.387449,-59.422231
526.501214,-59.422231,-59.456906
526.521457,-59.456906,-59.491331
526.541736,-59.491331,-59.525515
526.562062,-59.525515,-59.559706
526.582414,-59.559706,-59.594005
526.602763,-59.594005,-59.628321
526.623118,-59.628321,-59.662954
526.643459,-59.662954,-59.697946
526.663755,-59.697946,-59.732616
526.684058,-59.732616,-59.766518
526.70446,-59.766518,-59.799584
526.724979,-59.799584,-59.831908
526.745637,-59.831908,-59.864202
526.766357,-59.864202,-59.896663
526.787068,-59.896663,-59.929469
526.807757,-59.929469,-59.96262
526.828393,-59.96262,-59.995682
526.849027,-59.995682,-60.028764
526.869678,-60.028764,-60.061605
526.890347,-60.061605,-60.093831
526.9111,-60.093831,-60.125793
526.93193,-60.125793,-60.157376
526.952815,-60.157376,-60.18879
526.973757,-60.18879,-60.220223
526.994716,-60.220223,-60.251687
527.015681,-60.251687,-60.283266
527.036641,-60.283266,-60.314743
527.057611,-60.314743,-60.345982
527.078617,-60.345982,-60.376834
527.099686,-60.376834,-60.405856
527.119702,-60.405856,-60.434774
527.139745,-60.434774,-60.463441
527.159833,-60.463441,-60.492156
527.179943,-60.492156,-60.520892
527.200051,-60.520892,-60.549425
527.220187,-60.549425,-60.577478
527.24038,-60.577478,-60.604503
527.260726,-60.604503,-60.631007
527.281222,-60.631007,-60.657582
527.301752,-60.657582,-60.684342
527.322278,-60.684342,-60.711807
527.342722,-60.711807,-60.73998
527.363047,-60.73998,-60.768558
527.383284,-60.768558,-60.797065
527.4035,-60.797065,-60.825003
527.423784,-60.825003,-60.852488
527.444172,-60.852488,-60.879607
527.464626,-60.879607,-60.905939
527.485201,-60.905939,-60.931634
527.505923,-60.931634,-60.957195
527.526721,-60.957195,-60.982893
527.547521,-60.982893,-61.008753
527.5683,-61.008753,-61.034495
527.58908,-61.034495,-61.060031
527.609903,-61.060031,-61.084716
527.630829,-61.084716,-61.108186
527.651994,-61.108186,-61.129691
527.672176,-61.129691,-61.150559
527.692503,-61.150559,-61.17106
527.712961,-61.17106,-61.191814
527.73343,-61.191814,-61.212648
527.753861,-61.212648,-61.233378
527.774304,-61.233378,-61.253894
527.794795,-61.253894,-61.274471
527.815308,-61.274471,-61.295042
527.835812,-61.295042,-61.315019
527.8564,-61.315019,-61.334352
527.87715,-61.334352,-61.352978
527.898075,-61.352978,-61.370728
527.919227,-61.370728,-61.386842
527.939339,-61.386842,-61.402716
527.959574,-61.402716,-61.418586
527.979847,-61.418586,-61.434496
528.000118,-61.434496,-61.450172
528.020411,-61.450172,-61.464945
528.040897,-61.464945,-61.478767
528.061712,-61.478767,-61.491935
528.0828,-61.491935,-61.503434
528.102845,-61.503434,-61.513979
528.123289,-61.513979,-61.52401
528.144071,-61.52401,-61.53375
528.165033,-61.53375,-61.543047
528.186193,-61.543047,-61.551974
528.207588,-61.551974,-61.56002
528.227716,-61.56002,-61.567574
528.248076,-61.567574,-61.574437
528.268821,-61.574437,-61.579991
528.290286,-61.579991,-61.582914
528.311956,-61.582914,-61.581106
528.332405,-61.581106,-61.572071
528.352669,-61.572071,-61.553214
528.373385,-61.553214,-61.522436
528.394307,-61.522436,-61.47938
528.414737,-61.47938,-61.423877
528.435045,-61.423877,-61.355152
528.455442,-61.355152,-61.27252
528.476029,-61.27252,-61.175229
528.496874,-61.175229,-61.06769
528.517154,-61.06769,-60.945999
528.537832,-60.945999,-60.815464
528.558107,-60.815464,-60.670253
528.578842,-60.670253,-60.516422
528.599233,-60.516422,-60.353712
528.619303,-60.353712,-60.175185
528.639851,-60.175185,-59.987928
528.660099,-59.987928,-59.784881
528.68084,-59.784881,-59.574233
528.701322,-59.574233,-59.357137
528.721582,-59.357137,-59.13384
528.741639,-59.13384,-58.895768
528.76223,-58.895768,-58.651341
528.782619,-58.651341,-58.400534
528.802809,-58.400534,-58.134172
528.823516,-58.134172,-57.861419
528.844022,-57.861419,-57.582786
528.864339,-57.582786,-57.298754
528.884478,-57.298754,-56.999582
528.905133,-56.999582,-56.695667
528.925615,-56.695667,-56.38777
528.94594,-56.38777,-56.076209
528.966117,-56.076209,-55.761249
528.986149,-55.761249,-55.432525
529.006704,-55.432525,-55.100824
529.027117,-55.100824,-54.766716
529.047394,-54.766716,-54.430948
529.067547,-54.430948,-54.09417
529.087587,-54.09417,-53.745826
529.108162,-53.745826,-53.397221
529.128629,-53.397221,-53.048551
529.148995,-53.048551,-52.700025
529.169262,-52.700025,-52.351971
529.189436,-52.351971,-52.004633
529.20952,-52.004633,-51.658435
529.22952,-51.658435,-51.30338
529.250068,-51.30338,-50.950633
529.270545,-50.950633,-50.600708
529.290959,-50.600708,-50.254115
529.311318,-50.254115,-49.911648
529.331634,-49.911648,-49.573457
529.351915,-49.573457,-49.239516
529.372163,-49.239516,-48.910541
529.392388,-48.910541,-48.587068
529.4126,-48.587068,-48.269389
529.432809,-48.269389,-47.957528
529.453021,-47.957528,-47.651835
529.473241,-47.651835,-47.352682
529.493481,-47.352682,-47.059955
529.513745,-47.059955,-46.773796
529.534038,-46.773796,-46.495262
529.554377,-46.495262,-46.224755
529.574779,-46.224755,-45.962762
529.595261,-45.962762,-45.709615
529.615836,-45.709615,-45.472791
529.635892,-45.472791,-45.245032
529.656035,-45.245032,-45.027216
529.676219,-45.027216,-44.819101
529.696453,-44.819101,-44.620816
529.716756,-44.620816,-44.432317
529.737149,-44.432317,-44.253401
529.757648,-44.253401,-44.084123
529.778276,-44.084123,-43.929529
529.798408,-43.929529,-43.784521
529.818721,-43.784521,-43.649422
529.839259,-43.649422,-43.528337
529.859389,-43.528337,-43.417062
529.879822,-43.417062,-43.319021
529.899921,-43.319021,-43.230424
529.920421,-43.230424,-43.153973
529.940667,-43.153973,-43.08889
529.960698,-43.08889,-43.032661
529.981348,-43.032661,-42.987419
530.001994,-42.987419,-42.952833
530.022816,-42.952833,-42.929593
530.043233,-42.929593,-42.916491
530.06368,-42.916491,-42.913187
530.084674,-42.913187,-42.919583
530.105426,-42.919583,-42.935703
530.126219,-42.935703,-42.961448
530.14657,-42.961448,-42.997736
530.1672,-42.997736,-43.043381
530.187619,-43.043381,-43.098356
530.208061,-43.098356,-43.162342
530.228682,-43.162342,-43.231992
