file_N:17,train,seed:None,percent:5275,measured,n:2,N:4
t,I,V,V'
527.5,-0.09998,-58.40345,-58.40448
527.51,-0.1003,-58.40448,-58.41057
527.52,-0.10064,-58.41057,-58.42056
527.53,-0.10082,-58.42056,-58.43701
527.54,-0.10073,-58.43701,-58.45146
527.55,-0.10076,-58.45146,-58.46259
527.5600000000001,-0.10098,-58.46259,-58.47069
527.57,-0.10113,-58.47069,-58.47378
527.58,-0.10116,-58.47378,-58.48423
527.59,-0.10104,-58.48423,-58.50689
527.6,-0.10067,-58.50689,-58.52724
527.61,-0.10023,-58.52724,-58.54379
527.62,-0.09967,-58.54379,-58.55718
527.63,-0.09898,-58.55718,-58.56532
527.64,-0.09809,-58.56532,-58.56917
527.65,-0.09742,-58.56917,-58.5659
527.66,-0.09711,-58.5659,-58.5711
527.67,-0.09691,-58.5711,-58.59038
527.6800000000001,-0.09687,-58.59038,-58.60793
527.69,-0.09668,-58.60793,-58.62265
527.7,-0.09624,-58.62265,-58.63806
527.71,-0.0959,-58.63806,-58.65462
527.72,-0.09573,-58.65462,-58.67051
527.73,-0.09546,-58.67051,-58.68529
527.74,-0.09504,-58.68529,-58.70409
527.75,-0.0945,-58.70409,-58.72955
527.76,-0.09378,-58.72955,-58.75414
527.77,-0.09308,-58.75414,-58.77725
527.78,-0.09241,-58.77725,-58.79766
527.79,-0.09169,-58.79766,-58.81354
527.8,-0.09086,-58.81354,-58.82957
527.8100000000001,-0.09002,-58.82957,-58.84584
527.82,-0.08918,-58.84584,-58.8572
527.83,-0.08845,-58.8572,-58.86042
527.84,-0.08794,-58.86042,-58.86619
527.85,-0.08739,-58.86619,-58.8762
527.86,-0.08679,-58.8762,-58.88669
527.87,-0.08611,-58.88669,-58.89798
527.88,-0.08532,-58.89798,-58.9072
527.89,-0.08465,-58.9072,-58.91296
527.9,-0.0842,-58.91296,-58.9248
527.91,-0.08379,-58.9248,-58.94671
527.92,-0.08346,-58.94671,-58.96243
527.9300000000001,-0.08316,-58.96243,-58.96786
527.94,-0.08292,-58.96786,-58.96816
527.95,-0.08261,-58.96816,-58.95992
527.96,-0.08221,-58.95992,-58.95365
527.97,-0.08176,-58.95365,-58.95066
527.98,-0.08123,-58.95066,-58.94313
527.99,-0.08061,-58.94313,-58.92803
528.0,-0.07983,-58.92803,-58.9171
528.01,-0.079,-58.9171,-58.91307
528.02,-0.07806,-58.91307,-58.90971
528.03,-0.07702,-58.90971,-58.90746
528.04,-0.07582,-58.90746,-58.912
528.05,-0.07459,-58.912,-58.92782
528.0600000000001,-0.07331,-58.92782,-58.95019
528.07,-0.07219,-58.95019,-58.98343
528.08,-0.07134,-58.98343,-59.00973
528.09,-0.0704,-59.00973,-59.02449
528.1,-0.06932,-59.02449,-59.03372
528.11,-0.06829,-59.03372,-59.03373
528.12,-0.06731,-59.03373,-59.04128
528.13,-0.06641,-59.04128,-59.06134
528.14,-0.06564,-59.06134,-59.07653
528.15,-0.06492,-59.07653,-59.08362
528.16,-0.06429,-59.08362,-59.08491
528.17,-0.0635,-59.08491,-59.07657
528.1800000000001,-0.06244,-59.07657,-59.0656
528.19,-0.0616,-59.0656,-59.05024
528.2,-0.06111,-59.05024,-59.04081
528.21,-0.06058,-59.04081,-59.04124
528.22,-0.06,-59.04124,-59.04523
528.23,-0.0594,-59.04523,-59.05513
528.24,-0.05875,-59.05513,-59.06416
528.25,-0.05793,-59.06416,-59.0717
528.26,-0.05686,-59.0717,-59.07674
528.27,-0.05573,-59.07674,-59.0776
528.28,-0.05452,-59.0776,-59.08011
528.29,-0.05318,-59.08011,-59.08538
528.3,-0.05163,-59.08538,-59.08698
528.3100000000001,-0.04988,-59.08698,-59.08247
528.32,-0.0478,-59.08247,-59.07376
528.33,-0.04504,-59.07376,-59.05805
528.34,-0.04116,-59.05805,-59.04529
528.35,-0.03675,-59.04529,-59.03743
528.36,-0.03146,-59.03743,-59.02972
528.37,-0.02545,-59.02972,-59.02226
528.38,-0.01823,-59.02226,-59.01915
528.39,-0.01012,-59.01915,-59.02329
528.4,-0.000532627,-59.02329,-59.02919
528.41,0.00951,-59.02919,-59.03801
528.42,0.02033,-59.03801,-59.04055
528.4300000000001,0.03138,-59.04055,-59.03262
528.44,0.04281,-59.03262,-59.02404
528.45,0.05438,-59.02404,-59.01438
528.46,0.06619,-59.01438,-59.00157
528.47,0.07793,-59.00157,-58.98352
528.48,0.08958,-58.98352,-58.95487
528.49,0.10142,-58.95487,-58.90857
528.5,0.11358,-58.90857,-58.86254
528.51,0.12574,-58.86254,-58.81696
528.52,0.13789,-58.81696,-58.75957
528.53,0.15021,-58.75957,-58.68252
528.54,0.16278,-58.68252,-58.6076
528.55,0.17552,-58.6076,-58.53622
528.5600000000001,0.18852,-58.53622,-58.46355
528.57,0.20171,-58.46355,-58.38871
528.58,0.21521,-58.38871,-58.31539
528.59,0.22884,-58.31539,-58.24459
528.6,0.2427,-58.24459,-58.1761
528.61,0.25664,-58.1761,-58.11143
528.62,0.27072,-58.11143,-58.0409
528.63,0.28478,-58.0409,-57.96061
528.64,0.29884,-57.96061,-57.87406
528.65,0.31294,-57.87406,-57.77705
528.66,0.32711,-57.77705,-57.6803
528.67,0.34114,-57.6803,-57.58396
528.6800000000001,0.35494,-57.58396,-57.48334
528.69,0.36896,-57.48334,-57.37559
528.7,0.38334,-57.37559,-57.26847
528.71,0.3977,-57.26847,-57.16242
528.72,0.41204,-57.16242,-57.05331
528.73,0.42653,-57.05331,-56.93908
528.74,0.44131,-56.93908,-56.82209
528.75,0.45608,-56.82209,-56.70048
528.76,0.47086,-56.70048,-56.57795
528.77,0.48565,-56.57795,-56.45388
528.78,0.50047,-56.45388,-56.33322
528.79,0.51521,-56.33322,-56.21821
528.8,0.52983,-56.21821,-56.09532
528.8100000000001,0.54457,-56.09532,-55.95928
528.82,0.55952,-55.95928,-55.82945
528.83,0.57441,-55.82945,-55.70998
528.84,0.58919,-55.70998,-55.58797
528.85,0.60422,-55.58797,-55.46174
528.86,0.61966,-55.46174,-55.32896
528.87,0.63503,-55.32896,-55.18526
528.88,0.65027,-55.18526,-55.03816
528.89,0.66526,-55.03816,-54.88541
528.9,0.67982,-54.88541,-54.72581
528.91,0.69435,-54.72581,-54.5548
528.92,0.70881,-54.5548,-54.38753
528.9300000000001,0.72326,-54.38753,-54.22652
528.94,0.73768,-54.22652,-54.06829
528.95,0.75206,-54.06829,-53.91468
528.96,0.76637,-53.91468,-53.75406
528.97,0.78066,-53.75406,-53.58176
528.98,0.79493,-53.58176,-53.418
528.99,0.80905,-53.418,-53.2685
529.0,0.82291,-53.2685,-53.11234
529.01,0.83694,-53.11234,-52.94508
529.02,0.85125,-52.94508,-52.77892
529.03,0.86533,-52.77892,-52.61463
529.04,0.879,-52.61463,-52.4519
529.05,0.89223,-52.4519,-52.2918
529.0600000000001,0.90469,-52.2918,-52.12628
529.07,0.91745,-52.12628,-51.95169
529.08,0.93069,-51.95169,-51.7779
529.09,0.94381,-51.7779,-51.60541
529.1,0.95673,-51.60541,-51.43313
