file_N:28,train,seed:None,percent:5025,measured,n:2,N:4
t,I,V,V'
502.5,-0.15895,-70.4308,-70.42122
502.51,-0.1601,-70.42122,-70.4196
502.52000000000004,-0.16165,-70.4196,-70.42071
502.53000000000003,-0.1632,-70.42071,-70.42646
502.54,-0.16475,-70.42646,-70.43153
502.55,-0.16623,-70.43153,-70.43544
502.56,-0.1676,-70.43544,-70.43392
502.57,-0.16884,-70.43392,-70.42317
502.58,-0.16986,-70.42317,-70.41255
502.59000000000003,-0.17082,-70.41255,-70.40215
502.6,-0.17167,-70.40215,-70.39664
502.61,-0.17251,-70.39664,-70.39947
502.62,-0.17333,-70.39947,-70.40025
502.63,-0.17407,-70.40025,-70.39756
502.64,-0.17466,-70.39756,-70.39088
502.65000000000003,-0.17525,-70.39088,-70.37742
502.66,-0.17584,-70.37742,-70.37116
502.67,-0.17659,-70.37116,-70.37714
502.68,-0.17762,-70.37714,-70.3822
502.69,-0.17867,-70.3822,-70.3857
502.7,-0.17975,-70.3857,-70.38999
502.71000000000004,-0.18089,-70.38999,-70.39564
502.72,-0.18212,-70.39564,-70.39043
502.73,-0.18344,-70.39043,-70.36675
502.74,-0.18491,-70.36675,-70.34158
502.75,-0.18624,-70.34158,-70.31387
502.76,-0.18734,-70.31387,-70.297
502.77000000000004,-0.18849,-70.297,-70.29857
502.78000000000003,-0.18972,-70.29857,-70.29883
502.79,-0.19062,-70.29883,-70.29688
502.8,-0.19096,-70.29688,-70.29569
502.81,-0.19137,-70.29569,-70.29579
502.82,-0.1919,-70.29579,-70.30411
502.83,-0.19246,-70.30411,-70.32642
502.84000000000003,-0.19307,-70.32642,-70.34913
502.85,-0.19372,-70.34913,-70.37251
502.86,-0.19445,-70.37251,-70.39238
502.87,-0.19533,-70.39238,-70.40625
502.88,-0.19645,-70.40625,-70.41597
502.89,-0.1978,-70.41597,-70.41863
502.90000000000003,-0.19953,-70.41863,-70.41943
502.91,-0.20116,-70.41943,-70.41709
502.92,-0.20263,-70.41709,-70.41832
502.93,-0.20392,-70.41832,-70.42564
502.94,-0.20492,-70.42564,-70.43602
502.95,-0.20567,-70.43602,-70.45162
502.96000000000004,-0.20597,-70.45162,-70.46112
502.97,-0.20622,-70.46112,-70.46021
502.98,-0.20639,-70.46021,-70.46272
502.99,-0.20659,-70.46272,-70.47106
503.0,-0.20683,-70.47106,-70.48309
503.01,-0.20733,-70.48309,-70.50138
503.02000000000004,-0.20827,-70.50138,-70.51266
503.03000000000003,-0.20915,-70.51266,-70.51196
503.04,-0.20994,-70.51196,-70.52088
503.05,-0.21078,-70.52088,-70.54618
503.06,-0.21171,-70.54618,-70.56407
503.07,-0.21277,-70.56407,-70.56932
503.08,-0.21405,-70.56932,-70.56972
503.09000000000003,-0.21515,-70.56972,-70.56188
503.1,-0.21594,-70.56188,-70.55643
503.11,-0.21666,-70.55643,-70.55506
503.12,-0.21726,-70.55506,-70.55343
503.13,-0.21783,-70.55343,-70.55135
503.14,-0.21833,-70.55135,-70.55176
