file_N:29,train,seed:None,percent:5025,measured,n:2,N:4
t,I,V,V'
502.5,-0.20224,-75.21117,-75.23966
502.51,-0.2048,-75.23966,-75.26504
502.52000000000004,-0.20707,-75.26504,-75.29279
502.53000000000003,-0.20919,-75.29279,-75.32458
502.54,-0.21103,-75.32458,-75.34707
502.55,-0.21264,-75.34707,-75.35374
502.56,-0.21386,-75.35374,-75.36671
502.57,-0.21501,-75.36671,-75.39037
502.58,-0.21606,-75.39037,-75.40443
502.59000000000003,-0.21717,-75.40443,-75.40215
502.6,-0.21841,-75.40215,-75.39818
502.61,-0.21978,-75.39818,-75.39134
502.62,-0.2214,-75.39134,-75.39366
502.63,-0.22304,-75.39366,-75.41152
502.64,-0.22476,-75.41152,-75.42957
502.65000000000003,-0.22636,-75.42957,-75.44792
502.66,-0.22779,-75.44792,-75.4654
502.67,-0.22915,-75.4654,-75.48142
502.68,-0.23043,-75.48142,-75.49843
502.69,-0.23168,-75.49843,-75.51714
502.7,-0.23287,-75.51714,-75.52834
502.71000000000004,-0.23391,-75.52834,-75.52678
502.72,-0.23472,-75.52678,-75.52899
502.73,-0.23545,-75.52899,-75.53764
502.74,-0.23602,-75.53764,-75.54595
502.75,-0.23665,-75.54595,-75.55366
502.76,-0.23738,-75.55366,-75.56046
502.77000000000004,-0.23815,-75.56046,-75.56569
502.78000000000003,-0.23899,-75.56569,-75.57912
502.79,-0.23974,-75.57912,-75.60648
502.8,-0.24038,-75.60648,-75.63052
502.81,-0.24101,-75.63052,-75.6489
502.82,-0.24166,-75.6489,-75.66345
502.83,-0.24241,-75.66345,-75.67147
502.84000000000003,-0.24334,-75.67147,-75.67686
502.85,-0.24423,-75.67686,-75.67777
502.86,-0.24507,-75.67777,-75.67274
502.87,-0.2459,-75.67274,-75.65759
502.88,-0.24671,-75.65759,-75.64713
502.89,-0.24753,-75.64713,-75.64462
502.90000000000003,-0.24833,-75.64462,-75.64527
502.91,-0.24899,-75.64527,-75.65129
502.92,-0.2494,-75.65129,-75.64943
502.93,-0.24976,-75.64943,-75.63414
502.94,-0.25005,-75.63414,-75.63192
502.95,-0.25033,-75.63192,-75.65195
502.96000000000004,-0.25056,-75.65195,-75.67426
502.97,-0.25077,-75.67426,-75.70043
502.98,-0.25094,-75.70043,-75.72357
502.99,-0.25118,-75.72357,-75.74156
503.0,-0.25155,-75.74156,-75.75783
503.01,-0.25177,-75.75783,-75.77119
503.02000000000004,-0.25176,-75.77119,-75.77964
503.03000000000003,-0.25172,-75.77964,-75.77974
503.04,-0.25163,-75.77974,-75.7806
503.05,-0.25153,-75.7806,-75.78274
503.06,-0.25143,-75.78274,-75.78495
503.07,-0.25124,-75.78495,-75.78726
503.08,-0.25089,-75.78726,-75.78987
503.09000000000003,-0.25076,-75.78987,-75.79297
503.1,-0.25104,-75.79297,-75.80339
503.11,-0.25125,-75.80339,-75.82626
503.12,-0.25138,-75.82626,-75.84822
503.13,-0.25155,-75.84822,-75.86861
503.14,-0.25181,-75.86861,-75.88791
503.15000000000003,-0.25208,-75.88791,-75.90535
503.16,-0.25239,-75.90535,-75.92026
503.17,-0.25264,-75.92026,-75.93086
503.18,-0.25282,-75.93086,-75.93507
503.19,-0.25298,-75.93507,-75.92838
503.2,-0.25312,-75.92838,-75.92316
503.21000000000004,-0.25302,-75.92316,-75.92043
503.22,-0.25253,-75.92043,-75.91872
503.23,-0.25196,-75.91872,-75.91874
503.24,-0.25125,-75.91874,-75.91625
503.25,-0.2506,-75.91625,-75.9095
503.26,-0.25004,-75.9095,-75.90702
503.27000000000004,-0.24957,-75.90702,-75.91182
503.28000000000003,-0.24928,-75.91182,-75.92325
503.29,-0.24905,-75.92325,-75.94596
503.3,-0.24894,-75.94596,-75.9619
503.31,-0.24882,-75.9619,-75.96631
503.32,-0.2487,-75.96631,-75.97311
503.33,-0.24854,-75.97311,-75.98399
503.34000000000003,-0.24832,-75.98399,-75.99451
503.35,-0.24817,-75.99451,-76.0044
503.36,-0.24812,-76.0044,-76.01113
503.37,-0.24787,-76.01113,-76.01249
503.38,-0.24726,-76.01249,-76.00956
503.39,-0.24663,-76.00956,-75.99932
503.40000000000003,-0.24596,-75.99932,-75.99011
503.41,-0.24538,-75.99011,-75.98266
503.42,-0.24496,-75.98266,-75.97836
503.43,-0.24474,-75.97836,-75.97942
503.44,-0.24485,-75.97942,-75.98364
503.45,-0.24481,-75.98364,-75.99327
503.46000000000004,-0.24452,-75.99327,-75.99251
503.47,-0.24419,-75.99251,-75.97403
503.48,-0.24377,-75.97403,-75.95885
503.49,-0.2433,-75.95885,-75.94931
503.5,-0.24273,-75.94931,-75.94034
503.51,-0.24209,-75.94034,-75.93237
503.52000000000004,-0.24134,-75.93237,-75.9274
503.53000000000003,-0.24047,-75.9274,-75.92756
503.54,-0.2394,-75.92756,-75.93388
503.55,-0.23844,-75.93388,-75.95069
503.56,-0.23766,-75.95069,-75.96536
503.57,-0.23682,-75.96536,-75.97637
503.58,-0.23589,-75.97637,-75.98326
503.59000000000003,-0.23506,-75.98326,-75.98309
503.6,-0.23439,-75.98309,-75.98586
503.61,-0.23362,-75.98586,-75.99362
503.62,-0.23266,-75.99362,-75.99365
503.63,-0.23174,-75.99365,-75.98049
503.64,-0.23091,-75.98049,-75.97188
503.65000000000003,-0.23017,-75.97188,-75.97104
503.66,-0.22957,-75.97104,-75.96799
503.67,-0.22877,-75.96799,-75.96119
503.68,-0.22762,-75.96119,-75.95725
503.69,-0.22638,-75.95725,-75.95821
503.7,-0.22499,-75.95821,-75.95712
503.71000000000004,-0.22396,-75.95712,-75.95253
503.72,-0.22351,-75.95253,-75.94708
503.73,-0.22293,-75.94708,-75.94016
503.74,-0.22212,-75.94016,-75.92866
503.75,-0.22132,-75.92866,-75.90936
503.76,-0.22054,-75.90936,-75.88978
503.77000000000004,-0.21967,-75.88978,-75.86973
503.78000000000003,-0.21864,-75.86973,-75.85104
503.79,-0.21764,-75.85104,-75.83466
503.8,-0.21667,-75.83466,-75.82441
503.81,-0.21559,-75.82441,-75.82464
503.82,-0.2143,-75.82464,-75.81874
