file_N:30,train,seed:None,percent:5025,measured,n:2,N:4
t,I,V,V'
502.5,0.56438,-30.53352,-30.45575
502.51,0.57017,-30.45575,-30.38141
502.52000000000004,0.57554,-30.38141,-30.30667
502.53000000000003,0.58071,-30.30667,-30.23127
502.54,0.58555,-30.23127,-30.16023
502.55,0.59023,-30.16023,-30.09658
502.56,0.59463,-30.09658,-30.0383
502.57,0.59883,-30.0383,-29.98914
502.58,0.60269,-29.98914,-29.93536
502.59000000000003,0.60618,-29.93536,-29.87373
502.6,0.60908,-29.87373,-29.82029
502.61,0.61152,-29.82029,-29.78075
502.62,0.61321,-29.78075,-29.73921
502.63,0.61463,-29.73921,-29.69426
502.64,0.61561,-29.69426,-29.64225
502.65000000000003,0.61591,-29.64225,-29.57823
502.66,0.61507,-29.57823,-29.51431
502.67,0.61353,-29.51431,-29.45056
502.68,0.6108,-29.45056,-29.37758
502.69,0.60782,-29.37758,-29.28886
502.7,0.60443,-29.28886,-29.20339
502.71000000000004,0.60074,-29.20339,-29.12341
502.72,0.59655,-29.12341,-29.05045
502.73,0.59203,-29.05045,-28.98944
502.74,0.58695,-28.98944,-28.92332
502.75,0.58162,-28.92332,-28.84853
502.76,0.57584,-28.84853,-28.78991
502.77000000000004,0.56989,-28.78991,-28.75882
502.78000000000003,0.56368,-28.75882,-28.73036
502.79,0.5573,-28.73036,-28.70638
502.8,0.55065,-28.70638,-28.68593
502.81,0.54367,-28.68593,-28.67148
502.82,0.53613,-28.67148,-28.65843
502.83,0.52835,-28.65843,-28.64774
502.84000000000003,0.52017,-28.64774,-28.63322
502.85,0.51196,-28.63322,-28.61216
502.86,0.50368,-28.61216,-28.59832
502.87,0.49545,-28.59832,-28.59675
502.88,0.4873,-28.59675,-28.59017
502.89,0.47919,-28.59017,-28.57506
502.90000000000003,0.47116,-28.57506,-28.56052
502.91,0.46314,-28.56052,-28.54695
502.92,0.45514,-28.54695,-28.5416
502.93,0.44739,-28.5416,-28.55025
