file_N:24,train,seed:None,percent:2552,integrated,n:4,N:4
t,V,V'
1582.479933,-53.265338,-53.229487
1582.500785,-53.229487,-53.193842
1582.521657,-53.193842,-53.158417
1582.542547,-53.158417,-53.123353
1582.56347,-53.123353,-53.08855
1582.584428,-53.08855,-53.053844
1582.605401,-53.053844,-53.019055
1582.626363,-53.019055,-52.984228
1582.647301,-52.984228,-52.949904
1582.66827,-52.949904,-52.91771
1582.688303,-52.91771,-52.885901
1582.708392,-52.885901,-52.854297
1582.728518,-52.854297,-52.822416
1582.748633,-52.822416,-52.789589
1582.768638,-52.789589,-52.754215
1582.78949,-52.754215,-52.718486
1582.810248,-52.718486,-52.682727
1582.830972,-52.682727,-52.64714
1582.851695,-52.64714,-52.611829
1582.872443,-52.611829,-52.576766
1582.893215,-52.576766,-52.541965
1582.914015,-52.541965,-52.507463
1582.934844,-52.507463,-52.473257
1582.955708,-52.473257,-52.439147
1582.976592,-52.439147,-52.404816
1582.997454,-52.404816,-52.369941
1583.018249,-52.369941,-52.334604
1583.038958,-52.334604,-52.298843
1583.0596,-52.298843,-52.262543
1583.080163,-52.262543,-52.225949
1583.100658,-52.225949,-52.18949
1583.121135,-52.18949,-52.153398
1583.141638,-52.153398,-52.117603
1583.162177,-52.117603,-52.082028
1583.182739,-52.082028,-52.046718
1583.203329,-52.046718,-52.010795
1583.223885,-52.010795,-51.973697
1583.2443,-51.973697,-51.935471
1583.264552,-51.935471,-51.896565
1583.28468,-51.896565,-51.857322
1583.304738,-51.857322,-51.817821
1583.324749,-51.817821,-51.776225
1583.345671,-51.776225,-51.734578
1583.366566,-51.734578,-51.692777
1583.387438,-51.692777,-51.65057
1583.408264,-51.65057,-51.607761
1583.429016,-51.607761,-51.564358
1583.449686,-51.564358,-51.520255
1583.470272,-51.520255,-51.475025
1583.490745,-51.475025,-51.428416
1583.511062,-51.428416,-51.380603
1583.531237,-51.380603,-51.331671
1583.551278,-51.331671,-51.279611
1583.572117,-51.279611,-51.226604
1583.592852,-51.226604,-51.172537
1583.613478,-51.172537,-51.117103
1583.633979,-51.117103,-51.059863
1583.654322,-51.059863,-51.000482
1583.674481,-51.000482,-50.935983
1583.695304,-50.935983,-50.868974
1583.71591,-50.868974,-50.799744
1583.736326,-50.799744,-50.728557
1583.756576,-50.728557,-50.655544
1583.776678,-50.655544,-50.577813
1583.797478,-50.577813,-50.498033
1583.818139,-50.498033,-50.415358
1583.83862,-50.415358,-50.329723
1583.858902,-50.329723,-50.240976
1583.878992,-50.240976,-50.144894
1583.899666,-50.144894,-50.045065
1583.920116,-50.045065,-49.942069
1583.940371,-49.942069,-49.835877
1583.96045,-49.835877,-49.721647
1583.981102,-49.721647,-49.603772
1584.001555,-49.603772,-49.482775
1584.021837,-49.482775,-49.358302
1584.041954,-49.358302,-49.225562
1584.062636,-49.225562,-49.089493
1584.08315,-49.089493,-48.950354
1584.103511,-48.950354,-48.808267
1584.123728,-48.808267,-48.66376
1584.143813,-48.66376,-48.512751
1584.164512,-48.512751,-48.360786
1584.185131,-48.360786,-48.208348
1584.205684,-48.208348,-48.056682
1584.226201,-48.056682,-47.906596
1584.246717,-47.906596,-47.758976
1584.267259,-47.758976,-47.615172
1584.287869,-47.615172,-47.480884
1584.307875,-47.480884,-47.352092
1584.328028,-47.352092,-47.229463
1584.34837,-47.229463,-47.114058
1584.368953,-47.114058,-47.010487
1584.389091,-47.010487,-46.91513
1584.409583,-46.91513,-46.831438
1584.429713,-46.831438,-46.75644
1584.450318,-46.75644,-46.693146
1584.470699,-46.693146,-46.640976
1584.490918,-46.640976,-46.599907
1584.511111,-46.599907,-46.569631
1584.531504,-46.569631,-46.549673
1584.552487,-46.549673,-46.540261
1584.572587,-46.540261,-46.539359
1584.594046,-46.539359,-46.547115
1584.615258,-46.547115,-46.562234
1584.635663,-46.562234,-46.584683
1584.65638,-46.584683,-46.613478
1584.676902,-46.613478,-46.648143
1584.697573,-46.648143,-46.686472
1584.717677,-46.686472,-46.729543
1584.738281,-46.729543,-46.775199
1584.758582,-46.775199,-46.823265
1584.778629,-46.823265,-46.875305
1584.799339,-46.875305,-46.928447
1584.819924,-46.928447,-46.982341
1584.84044,-46.982341,-47.036436
1584.860927,-47.036436,-47.090516
1584.881424,-47.090516,-47.144411
1584.901944,-47.144411,-47.197862
1584.92251,-47.197862,-47.25079
1584.943134,-47.25079,-47.302701
1584.963847,-47.302701,-47.353415
1584.984686,-47.353415,-47.40114
1585.004767,-47.40114,-47.447841
1585.024955,-47.447841,-47.49333
1585.045276,-47.49333,-47.537605
1585.065737,-47.537605,-47.580231
1585.086376,-47.580231,-47.621324
1585.107214,-47.621324,-47.659493
1585.127317,-47.659493,-47.697271
1585.147521,-47.697271,-47.735
1585.16776,-47.735,-47.772638
1585.188014,-47.772638,-47.809806
1585.208322,-47.809806,-47.846537
1585.228694,-47.846537,-47.882268
1585.249176,-47.882268,-47.916837
1585.269825,-47.916837,-47.950704
1585.290615,-47.950704,-47.983972
1585.311501,-47.983972,-48.014779
1585.331568,-48.014779,-48.044664
1585.35179,-48.044664,-48.073917
1585.37215,-48.073917,-48.102735
1585.392596,-48.102735,-48.13134
1585.41312,-48.13134,-48.160671
1585.433598,-48.160671,-48.191011
1585.453928,-48.191011,-48.221875
1585.474146,-48.221875,-48.252809
1585.494332,-48.252809,-48.283707
1585.514525,-48.283707,-48.31469
1585.534723,-48.31469,-48.345673
1585.554919,-48.345673,-48.376933
1585.575111,-48.376933,-48.409082
1585.595213,-48.409082,-48.443896
1585.616125,-48.443896,-48.479865
1585.63688,-48.479865,-48.516693
1585.657506,-48.516693,-48.554028
1585.678055,-48.554028,-48.591986
1585.698542,-48.591986,-48.630532
1585.718956,-48.630532,-48.669392
1585.739327,-48.669392,-48.708627
1585.759668,-48.708627,-48.748715
1585.779942,-48.748715,-48.78965
1585.800119,-48.78965,-48.831077
1585.820231,-48.831077,-48.87293
1585.840302,-48.87293,-48.915132
1585.86034,-48.915132,-48.957769
1585.880345,-48.957769,-49.002421
1585.901239,-49.002421,-49.045039
1585.921242,-49.045039,-49.087608
1585.941262,-49.087608,-49.129925
1585.961311,-49.129925,-49.171816
1585.981413,-49.171816,-49.213503
1586.001562,-49.213503,-49.254855
1586.021752,-49.254855,-49.295837
1586.041994,-49.295837,-49.335865
1586.062327,-49.335865,-49.374493
1586.082819,-49.374493,-49.411263
1586.103534,-49.411263,-49.444457
1586.12357,-49.444457,-49.475837
1586.143884,-49.475837,-49.50527
1586.164501,-49.50527,-49.532586
1586.185477,-49.532586,-49.556623
1586.205831,-49.556623,-49.578649
1586.226598,-49.578649,-49.597432
1586.246794,-49.597432,-49.613737
1586.267605,-49.613737,-49.626589
1586.28811,-49.626589,-49.636143
1586.308442,-49.636143,-49.642007
1586.329119,-49.642007,-49.644114
1586.350013,-49.644114,-49.642787
1586.371454,-49.642787,-49.638168
1586.392755,-49.638168,-49.631203
1586.412869,-49.631203,-49.621802
1586.432924,-49.621802,-49.610001
1586.45322,-49.610001,-49.59594
1586.474008,-49.59594,-49.580156
1586.494224,-49.580156,-49.561562
1586.514982,-49.561562,-49.541108
1586.535238,-49.541108,-49.517912
1586.556122,-49.517912,-49.493342
1586.576682,-49.493342,-49.467573
1586.596975,-49.467573,-49.44131
1586.617102,-49.44131,-49.414646
1586.637157,-49.414646,-49.385647
1586.658068,-49.385647,-49.355696
1586.678796,-49.355696,-49.325128
1586.69939,-49.325128,-49.294262
1586.719906,-49.294262,-49.262973
1586.740358,-49.262973,-49.231281
1586.76073,-49.231281,-49.19985
1586.781086,-49.19985,-49.16877
1586.801489,-49.16877,-49.137932
1586.821922,-49.137932,-49.107965
1586.842438,-49.107965,-49.078888
1586.8631,-49.078888,-49.050386
1586.883875,-49.050386,-49.022107
1586.904708,-49.022107,-48.99399
1586.925562,-48.99399,-48.966447
1586.946476,-48.966447,-48.941014
1586.966516,-48.941014,-48.916292
1586.986684,-48.916292,-48.892605
1587.007024,-48.892605,-48.86986
1587.027562,-48.86986,-48.848065
1587.048297,-48.848065,-48.827318
1587.069257,-48.827318,-48.808732
1587.089416,-48.808732,-48.79151
1587.109905,-48.79151,-48.775644
1587.130774,-48.775644,-48.762039
1587.150977,-48.762039,-48.749929
1587.171693,-48.749929,-48.739996
1587.191871,-48.739996,-48.731302
1587.212721,-48.731302,-48.724086
1587.232932,-48.724086,-48.718048
1587.253871,-48.718048,-48.713646
1587.274529,-48.713646,-48.71095
1587.295285,-48.71095,-48.710071
1587.315931,-48.710071,-48.710767
1587.336158,-48.710767,-48.713468
1587.356363,-48.713468,-48.718115
1587.376534,-48.718115,-48.724317
1587.396699,-48.724317,-48.732402
1587.417155,-48.732402,-48.742664
1587.437915,-48.742664,-48.754446
1587.457918,-48.754446,-48.767966
1587.478563,-48.767966,-48.782557
1587.498851,-48.782557,-48.799486
1587.519818,-48.799486,-48.817748
1587.540367,-48.817748,-48.837417
1587.560569,-48.837417,-48.859875
1587.581441,-48.859875,-48.884276
1587.601909,-48.884276,-48.910405
1587.622017,-48.910405,-48.939036
1587.642867,-48.939036,-48.969024
1587.663503,-48.969024,-49.000247
1587.683934,-49.000247,-49.032583
1587.704191,-49.032583,-49.06593
1587.724301,-49.06593,-49.101976
1587.745219,-49.101976,-49.139016
1587.766001,-49.139016,-49.177007
1587.786663,-49.177007,-49.215872
1587.807219,-49.215872,-49.255712
1587.827667,-49.255712,-49.296229
1587.848023,-49.296229,-49.336912
1587.868341,-49.336912,-49.377438
1587.888677,-49.377438,-49.417756
1587.909038,-49.417756,-49.457236
1587.929482,-49.457236,-49.495842
1587.950045,-49.495842,-49.533776
1587.970718,-49.533776,-49.571229
1587.991474,-49.571229,-49.607956
1588.012317,-49.607956,-49.641807
1588.032358,-49.641807,-49.674342
1588.052591,-49.674342,-49.705357
1588.073039,-49.705357,-49.733886
1588.093821,-49.733886,-49.758135
1588.114111,-49.758135,-49.780014
1588.134941,-49.780014,-49.798635
1588.15522,-49.798635,-49.814223
1588.176216,-49.814223,-49.825835
1588.197154,-49.825835,-49.834317
1588.218124,-49.834317,-49.839993
1588.239252,-49.839993,-49.842241
1588.260138,-49.842241,-49.841388
1588.280401,-49.841388,-49.838081
1588.301638,-49.838081,-49.831914
1588.322732,-49.831914,-49.822656
1588.343121,-49.822656,-49.810205
1588.363372,-49.810205,-49.794799
1588.383845,-49.794799,-49.776476
1588.404766,-49.776476,-49.75592
1588.425093,-49.75592,-49.732623
1588.446017,-49.732623,-49.707788
1588.466601,-49.707788,-49.68137
1588.486863,-49.68137,-49.653911
1588.506887,-49.653911,-49.624077
1588.527718,-49.624077,-49.59368
1588.548407,-49.59368,-49.563151
1588.569043,-49.563151,-49.532225
1588.589626,-49.532225,-49.500506
1588.610105,-49.500506,-49.467603
1588.63042,-49.467603,-49.433679
1588.650557,-49.433679,-49.399475
1588.670596,-49.399475,-49.365605
1588.690635,-49.365605,-49.332482
1588.710741,-49.332482,-49.300379
1588.730973,-49.300379,-49.269041
1588.751335,-49.269041,-49.238219
1588.771777,-49.238219,-49.208035
1588.79231,-49.208035,-49.178347
1588.812924,-49.178347,-49.14923
1588.833617,-49.14923,-49.120882
1588.854419,-49.120882,-49.093299
1588.875353,-49.093299,-49.067646
1588.895398,-49.067646,-49.042994
1588.915584,-49.042994,-49.019746
1588.936013,-49.019746,-48.997853
1588.95673,-48.997853,-48.977177
1588.977734,-48.977177,-48.958399
1588.997926,-48.958399,-48.940401
1589.018314,-48.940401,-48.923431
1589.038951,-48.923431,-48.907232
1589.059849,-48.907232,-48.892953
1589.079904,-48.892953,-48.880068
1589.100394,-48.880068,-48.868647
1589.12143,-48.868647,-48.85941
1589.141952,-48.85941,-48.852235
1589.162063,-48.852235,-48.846796
1589.183294,-48.846796,-48.843931
1589.203625,-48.843931,-48.842554
1589.225221,-48.842554,-48.842567
1589.246867,-48.842567,-48.84425
1589.268146,-48.84425,-48.847597
1589.288446,-48.847597,-48.853204
1589.309452,-48.853204,-48.860978
1589.330256,-48.860978,-48.870997
1589.351189,-48.870997,-48.882282
1589.371389,-48.882282,-48.89534
1589.392269,-48.89534,-48.90969
1589.412709,-48.90969,-48.926506
1589.433768,-48.926506,-48.945257
1589.454309,-48.945257,-48.965919
1589.474346,-48.965919,-48.989421
1589.495021,-48.989421,-49.01429
1589.515365,-49.01429,-49.04018
1589.535499,-49.04018,-49.068804
1589.556411,-49.068804,-49.0989
1589.577068,-49.0989,-49.130096
1589.597529,-49.130096,-49.162556
1589.617819,-49.162556,-49.19641
1589.637914,-49.19641,-49.233234
1589.658777,-49.233234,-49.271152
1589.679483,-49.271152,-49.310272
1589.700053,-49.310272,-49.350532
1589.720483,-49.350532,-49.391672
1589.740804,-49.391672,-49.433408
1589.761051,-49.433408,-49.475801
1589.781237,-49.475801,-49.518769
1589.801361,-49.518769,-49.561655
1589.82147,-49.561655,-49.603999
1589.841631,-49.603999,-49.64583
1589.861864,-49.64583,-49.686883
1589.882183,-49.686883,-49.726944
1589.90262,-49.726944,-49.765735
1589.92321,-49.765735,-49.803144
1589.943983,-49.803144,-49.83753
1589.963993,-49.83753,-49.869978
1589.984245,-49.869978,-49.900215
1590.004825,-49.900215,-49.928063
1590.025797,-49.928063,-49.952252
1590.046196,-49.952252,-49.973922
1590.067106,-49.973922,-49.992238
1590.087514,-49.992238,-50.008043
1590.108585,-50.008043,-50.020513
1590.129345,-50.020513,-50.029707
1590.149979,-50.029707,-50.035686
1590.170815,-50.035686,-50.037969
1590.191591,-50.037969,-50.03671
1590.213027,-50.03671,-50.032393
1590.233037,-50.032393,-50.024931
1590.253114,-50.024931,-50.013814
1590.274049,-50.013814,-49.999651
1590.295058,-49.999651,-49.983624
1590.315307,-49.983624,-49.965021
1590.336153,-49.965021,-49.944825
1590.356545,-49.944825,-49.922993
1590.376561,-49.922993,-49.898344
1590.397242,-49.898344,-49.872003
1590.417593,-49.872003,-49.843861
1590.437611,-49.843861,-49.812575
1590.458312,-49.812575,-49.780322
1590.478787,-49.780322,-49.747537
1590.499152,-49.747537,-49.714244
1590.519428,-49.714244,-49.680405
1590.539617,-49.680405,-49.646526
1590.559754,-49.646526,-49.6125
1590.579878,-49.6125,-49.577972
1590.599939,-49.577972,-49.541505
1590.620885,-49.541505,-49.505114
1590.641811,-49.505114,-49.468895
1590.662744,-49.468895,-49.434632
1590.682747,-49.434632,-49.40125
1590.702825,-49.40125,-49.369232
1590.723062,-49.369232,-49.338566
1590.743501,-49.338566,-49.309071
1590.764131,-49.309071,-49.280844
1590.784961,-49.280844,-49.254806
1590.804972,-49.254806,-49.229361
1590.825103,-49.229361,-49.204556
1590.845342,-49.204556,-49.180689
1590.865727,-49.180689,-49.158272
1590.886367,-49.158272,-49.136965
1590.907279,-49.136965,-49.117786
1590.927387,-49.117786,-49.09952
1590.947741,-49.09952,-49.081894
1590.96829,-49.081894,-49.065064
1590.989032,-49.065064,-49.049412
1591.010069,-49.049412,-49.036223
1591.030438,-49.036223,-49.025189
1591.051559,-49.025189,-49.016558
1591.072387,-49.016558,-49.009765
1591.092863,-49.009765,-49.004007
1591.114164,-49.004007,-48.999525
1591.134988,-48.999525,-48.996432
1591.155468,-48.996432,-48.9952
1591.176951,-48.9952,-48.996227
1591.19824,-48.996227,-48.999436
1591.219198,-48.999436,-49.004166
1591.239203,-49.004166,-49.010371
1591.259398,-49.010371,-49.018283
1591.279982,-49.018283,-49.028419
1591.30092,-49.028419,-49.040653
1591.320939,-49.040653,-49.055693
1591.341304,-49.055693,-49.073339
1591.362164,-49.073339,-49.092518
1591.38257,-49.092518,-49.113055
