file_N:25,train,seed:None,percent:5275,measured,n:1,N:4
t,I,V,V'
0.66,-0.04065,-60.30593,-60.2985
0.67,-0.04034,-60.2985,-60.2889
0.68,-0.03993,-60.2889,-60.29474
0.6900000000000001,-0.03963,-60.29474,-60.30364
0.7000000000000001,-0.03935,-60.30364,-60.31155
0.71,-0.03946,-60.31155,-60.31926
0.72,-0.03964,-60.31926,-60.31279
0.73,-0.03985,-60.31279,-60.30351
0.74,-0.04008,-60.30351,-60.30753
0.75,-0.0404,-60.30753,-60.31418
0.76,-0.04074,-60.31418,-60.31323
0.77,-0.04097,-60.31323,-60.31077
0.78,-0.04118,-60.31077,-60.31359
0.79,-0.04158,-60.31359,-60.31745
0.8,-0.04201,-60.31745,-60.32173
0.81,-0.04213,-60.32173,-60.32609
0.8200000000000001,-0.04219,-60.32609,-60.3229
0.8300000000000001,-0.04198,-60.3229,-60.31821
0.84,-0.04171,-60.31821,-60.31823
0.85,-0.04143,-60.31823,-60.31919
0.86,-0.04116,-60.31919,-60.31743
0.87,-0.04081,-60.31743,-60.31514
0.88,-0.04044,-60.31514,-60.31039
0.89,-0.04036,-60.31039,-60.30516
0.9,-0.04033,-60.30516,-60.31817
0.91,-0.04028,-60.31817,-60.33482
0.92,-0.04023,-60.33482,-60.34306
0.93,-0.0402,-60.34306,-60.34963
0.9400000000000001,-0.04017,-60.34963,-60.34537
0.9500000000000001,-0.0402,-60.34537,-60.33894
0.96,-0.04024,-60.33894,-60.33953
0.97,-0.0404,-60.33953,-60.34151
0.98,-0.04059,-60.34151,-60.3317
0.99,-0.04071,-60.3317,-60.31955
1.0,-0.04082,-60.31955,-60.31644
1.01,-0.04062,-60.31644,-60.31514
1.02,-0.04035,-60.31514,-60.33068
1.03,-0.03999,-60.33068,-60.34957
1.04,-0.03961,-60.34957,-60.36138
1.05,-0.03947,-60.36138,-60.37178
1.06,-0.03937,-60.37178,-60.38231
1.07,-0.03928,-60.38231,-60.39286
1.08,-0.0392,-60.39286,-60.40921
1.09,-0.0396,-60.40921,-60.42672
1.1,-0.0401,-60.42672,-60.41711
1.11,-0.04002,-60.41711,-60.4021
1.12,-0.03983,-60.4021,-60.39755
1.1300000000000001,-0.03986,-60.39755,-60.39509
1.1400000000000001,-0.03993,-60.39509,-60.37862
1.1500000000000001,-0.03993,-60.37862,-60.35934
1.16,-0.03991,-60.35934,-60.34244
1.17,-0.03994,-60.34244,-60.32601
1.18,-0.03999,-60.32601,-60.32117
1.19,-0.04003,-60.32117,-60.31864
1.2,-0.04005,-60.31864,-60.31434
1.21,-0.03996,-60.31434,-60.30968
1.22,-0.03985,-60.30968,-60.31732
1.23,-0.03998,-60.31732,-60.32741
1.24,-0.04017,-60.32741,-60.33692
1.25,-0.04056,-60.33692,-60.34632
1.26,-0.041,-60.34632,-60.34834
1.27,-0.04088,-60.34834,-60.34888
1.28,-0.04064,-60.34888,-60.3577
1.29,-0.04055,-60.3577,-60.36817
1.3,-0.04049,-60.36817,-60.36425
1.31,-0.04062,-60.36425,-60.35747
1.32,-0.04079,-60.35747,-60.35559
1.33,-0.04084,-60.35559,-60.3547
1.34,-0.04088,-60.3547,-60.3555
1.35,-0.04064,-60.3555,-60.35664
1.36,-0.04035,-60.35664,-60.36496
1.37,-0.0403,-60.36496,-60.3747
1.3800000000000001,-0.0403,-60.3747,-60.38322
1.3900000000000001,-0.04029,-60.38322,-60.39149
1.4000000000000001,-0.04027,-60.39149,-60.39095
1.41,-0.04007,-60.39095,-60.38866
1.42,-0.03983,-60.38866,-60.37998
1.43,-0.03986,-60.37998,-60.37002
1.44,-0.03994,-60.37002,-60.37023
1.45,-0.04014,-60.37023,-60.37248
1.46,-0.04036,-60.37248,-60.37767
1.47,-0.04056,-60.37767,-60.38345
1.48,-0.04076,-60.38345,-60.38882
1.49,-0.04071,-60.38882,-60.3941
1.5,-0.0406,-60.3941,-60.39466
1.51,-0.04074,-60.39466,-60.39428
1.52,-0.04092,-60.39428,-60.39585
1.53,-0.04095,-60.39585,-60.39779
1.54,-0.04094,-60.39779,-60.40171
1.55,-0.04127,-60.40171,-60.40602
1.56,-0.04168,-60.40602,-60.41407
1.57,-0.04109,-60.41407,-60.42288
1.58,-0.0403,-60.42288,-60.41068
1.59,-0.03966,-60.41068,-60.39428
1.6,-0.03907,-60.39428,-60.39795
1.61,-0.03892,-60.39795,-60.40562
1.62,-0.03886,-60.40562,-60.41065
1.6300000000000001,-0.03836,-60.41065,-60.41514
1.6400000000000001,-0.03777,-60.41514,-60.39765
1.6500000000000001,-0.03739,-60.39765,-60.37577
1.6600000000000001,-0.03705,-60.37577,-60.37085
1.67,-0.03748,-60.37085,-60.36931
1.68,-0.03806,-60.36931,-60.37518
1.69,-0.03809,-60.37518,-60.38253
1.7,-0.03801,-60.38253,-60.40061
1.71,-0.03861,-60.40061,-60.42084
1.72,-0.03934,-60.42084,-60.44341
1.73,-0.0396,-60.44341,-60.46644
1.74,-0.03976,-60.46644,-60.47016
1.75,-0.03994,-60.47016,-60.47001
1.76,-0.04013,-60.47001,-60.4699
1.77,-0.0405,-60.4699,-60.4698
1.78,-0.0409,-60.4698,-60.46232
1.79,-0.04104,-60.46232,-60.45335
1.8,-0.04114,-60.45335,-60.41772
1.81,-0.04107,-60.41772,-60.37675
1.82,-0.04096,-60.37675,-60.36087
1.83,-0.04104,-60.36087,-60.35002
1.84,-0.04115,-60.35002,-60.34893
1.85,-0.04076,-60.34893,-60.34979
1.86,-0.04027,-60.34979,-60.3598
1.87,-0.0403,-60.3598,-60.37164
1.8800000000000001,-0.04044,-60.37164,-60.38477
1.8900000000000001,-0.0409,-60.38477,-60.39816
1.9000000000000001,-0.04142,-60.39816,-60.4179
1.9100000000000001,-0.04199,-60.4179,-60.4389
1.92,-0.04256,-60.4389,-60.45421
1.93,-0.04269,-60.45421,-60.46838
1.94,-0.04274,-60.46838,-60.47933
1.95,-0.043,-60.47933,-60.48964
1.96,-0.04332,-60.48964,-60.47992
1.97,-0.04322,-60.47992,-60.4662
1.98,-0.04304,-60.4662,-60.4635
1.99,-0.04274,-60.4635,-60.463
2.0,-0.04242,-60.463,-60.45714
2.0100000000000002,-0.04193,-60.45714,-60.45021
2.02,-0.0414,-60.45021,-60.43349
2.0300000000000002,-0.04112,-60.43349,-60.41481
2.04,-0.0409,-60.41481,-60.40487
2.05,-0.04073,-60.40487,-60.39668
2.06,-0.04056,-60.39668,-60.39289
2.07,-0.04044,-60.39289,-60.38998
2.08,-0.04033,-60.38998,-60.3903
2.09,-0.04003,-60.3903,-60.39125
2.1,-0.03968,-60.39125,-60.39917
2.11,-0.03971,-60.39917,-60.40849
2.12,-0.03982,-60.40849,-60.42026
2.13,-0.04016,-60.42026,-60.43253
2.14,-0.04054,-60.43253,-60.44919
2.15,-0.04075,-60.44919,-60.46673
2.16,-0.04092,-60.46673,-60.47448
2.17,-0.04138,-60.47448,-60.48028
2.18,-0.0419,-60.48028,-60.47064
2.19,-0.04228,-60.47064,-60.45791
2.2,-0.04263,-60.45791,-60.4665
2.21,-0.04281,-60.4665,-60.47936
2.22,-0.04295,-60.47936,-60.47351
2.23,-0.04286,-60.47351,-60.4639
2.24,-0.04272,-60.4639,-60.45379
2.25,-0.04273,-60.45379,-60.44359
2.2600000000000002,-0.04276,-60.44359,-60.44451
2.27,-0.04284,-60.44451,-60.44766
2.2800000000000002,-0.04293,-60.44766,-60.45914
2.29,-0.04312,-60.45914,-60.47228
2.3000000000000003,-0.04332,-60.47228,-60.48243
2.31,-0.04314,-60.48243,-60.49197
2.32,-0.04289,-60.49197,-60.50126
2.33,-0.04273,-60.50126,-60.51049
2.34,-0.0426,-60.51049,-60.52556
2.35,-0.04247,-60.52556,-60.54181
2.36,-0.04235,-60.54181,-60.55992
2.37,-0.04235,-60.55992,-60.5784
2.38,-0.04237,-60.5784,-60.56268
2.39,-0.04216,-60.56268,-60.54009
2.4,-0.04189,-60.54009,-60.52338
2.41,-0.04167,-60.52338,-60.50786
2.42,-0.04145,-60.50786,-60.49551
2.43,-0.04134,-60.49551,-60.4838
2.44,-0.04124,-60.4838,-60.47781
2.45,-0.04124,-60.47781,-60.47298
2.46,-0.04125,-60.47298,-60.48347
2.47,-0.04112,-60.48347,-60.49704
2.48,-0.04096,-60.49704,-60.517
2.49,-0.0409,-60.517,-60.53823
2.5,-0.04088,-60.53823,-60.55884
2.5100000000000002,-0.0411,-60.55884,-60.57932
2.52,-0.04137,-60.57932,-60.59745
2.5300000000000002,-0.04159,-60.59745,-60.61512
2.54,-0.04179,-60.61512,-60.61333
2.5500000000000003,-0.04178,-60.61333,-60.60761
2.56,-0.04172,-60.60761,-60.59861
2.57,-0.04143,-60.59861,-60.58895
2.58,-0.04109,-60.58895,-60.56974
2.59,-0.04091,-60.56974,-60.5486
2.6,-0.04075,-60.5486,-60.53981
2.61,-0.04084,-60.53981,-60.5335
2.62,-0.04098,-60.5335,-60.53932
2.63,-0.04122,-60.53932,-60.54757
2.64,-0.04148,-60.54757,-60.55281
2.65,-0.0418,-60.55281,-60.55743
2.66,-0.04214,-60.55743,-60.54719
2.67,-0.04226,-60.54719,-60.53396
2.68,-0.04235,-60.53396,-60.53916
2.69,-0.04262,-60.53916,-60.54806
2.7,-0.04293,-60.54806,-60.54295
2.71,-0.04335,-60.54295,-60.53503
2.72,-0.0438,-60.53503,-60.53106
2.73,-0.04397,-60.53106,-60.52789
2.74,-0.04409,-60.52789,-60.53815
2.75,-0.04377,-60.53815,-60.55111
2.7600000000000002,-0.04335,-60.55111,-60.56392
2.77,-0.04299,-60.56392,-60.5767
2.7800000000000002,-0.04265,-60.5767,-60.59013
2.79,-0.04261,-60.59013,-60.60369
2.8000000000000003,-0.04263,-60.60369,-60.61249
2.81,-0.04245,-60.61249,-60.62033
2.82,-0.04224,-60.62033,-60.60463
2.83,-0.04186,-60.60463,-60.58419
2.84,-0.04145,-60.58419,-60.57309
2.85,-0.04154,-60.57309,-60.56388
2.86,-0.04174,-60.56388,-60.54143
2.87,-0.04225,-60.54143,-60.51631
2.88,-0.04283,-60.51631,-60.49635
2.89,-0.04303,-60.49635,-60.47742
2.9,-0.04317,-60.47742,-60.47702
2.91,-0.04266,-60.47702,-60.48036
2.92,-0.04203,-60.48036,-60.485
2.93,-0.04151,-60.485,-60.48991
2.94,-0.04102,-60.48991,-60.5045
2.95,-0.04094,-60.5045,-60.52105
2.96,-0.04095,-60.52105,-60.53788
2.97,-0.04115,-60.53788,-60.55477
2.98,-0.0414,-60.55477,-60.57266
2.99,-0.0415,-60.57266,-60.59074
3.0,-0.04158,-60.59074,-60.60309
3.0100000000000002,-0.0419,-60.60309,-60.61429
3.02,-0.04226,-60.61429,-60.60238
3.0300000000000002,-0.0427,-60.60238,-60.58582
3.04,-0.04316,-60.58582,-60.56846
3.0500000000000003,-0.04353,-60.56846,-60.55094
3.06,-0.04388,-60.55094,-60.53933
3.0700000000000003,-0.04371,-60.53933,-60.52891
3.08,-0.04342,-60.52891,-60.5208
3.09,-0.04363,-60.5208,-60.51315
3.1,-0.04393,-60.51315,-60.50641
3.11,-0.04463,-60.50641,-60.49985
3.12,-0.04542,-60.49985,-60.5007
3.13,-0.04607,-60.5007,-60.50305
3.14,-0.0467,-60.50305,-60.50596
3.15,-0.04692,-60.50596,-60.50898
3.16,-0.04707,-60.50898,-60.51453
3.17,-0.04686,-60.51453,-60.52059
3.18,-0.04657,-60.52059,-60.53108
3.19,-0.04595,-60.53108,-60.54245
3.2,-0.04527,-60.54245,-60.54752
3.21,-0.04466,-60.54752,-60.55132
3.22,-0.04405,-60.55132,-60.56121
3.23,-0.04317,-60.56121,-60.57232
3.24,-0.04225,-60.57232,-60.57167
3.25,-0.0422,-60.57167,-60.56865
3.2600000000000002,-0.04234,-60.56865,-60.56779
3.27,-0.04273,-60.56779,-60.56736
3.2800000000000002,-0.04319,-60.56736,-60.57384
3.29,-0.04347,-60.57384,-60.58172
3.3000000000000003,-0.04373,-60.58172,-60.56455
3.31,-0.04384,-60.56455,-60.54232
3.3200000000000003,-0.04391,-60.54232,-60.54045
3.33,-0.04414,-60.54045,-60.5427
3.34,-0.0444,-60.5427,-60.55004
3.35,-0.04457,-60.55004,-60.55841
3.36,-0.04472,-60.55841,-60.55004
3.37,-0.04449,-60.55004,-60.53828
3.38,-0.04417,-60.53828,-60.54227
3.39,-0.04377,-60.54227,-60.54943
3.4,-0.04334,-60.54943,-60.54804
3.41,-0.0432,-60.54804,-60.54492
3.42,-0.04312,-60.54492,-60.55399
3.43,-0.04288,-60.55399,-60.56551
3.44,-0.04262,-60.56551,-60.57388
3.45,-0.04246,-60.57388,-60.58161
3.46,-0.04233,-60.58161,-60.58037
3.47,-0.04193,-60.58037,-60.57731
3.48,-0.04148,-60.57731,-60.58687
3.49,-0.04198,-60.58687,-60.59897
3.5,-0.04266,-60.59897,-60.60847
3.5100000000000002,-0.04304,-60.60847,-60.61743
3.52,-0.04335,-60.61743,-60.60721
3.5300000000000002,-0.04316,-60.60721,-60.59311
3.54,-0.04287,-60.59311,-60.59026
3.5500000000000003,-0.04284,-60.59026,-60.58968
3.56,-0.04287,-60.58968,-60.59516
3.5700000000000003,-0.04322,-60.59516,-60.60186
3.58,-0.04364,-60.60186,-60.59119
3.59,-0.04362,-60.59119,-60.57701
3.6,-0.04351,-60.57701,-60.56536
3.61,-0.04346,-60.56536,-60.55423
3.62,-0.04342,-60.55423,-60.5681
3.63,-0.04305,-60.5681,-60.58702
3.64,-0.04262,-60.58702,-60.60643
3.65,-0.04283,-60.60643,-60.62593
3.66,-0.04317,-60.62593,-60.63549
3.67,-0.04324,-60.63549,-60.64304
3.68,-0.04326,-60.64304,-60.64447
3.69,-0.04327,-60.64447,-60.64467
3.7,-0.04328,-60.64467,-60.63918
3.71,-0.04351,-60.63918,-60.63254
3.72,-0.04378,-60.63254,-60.6246
3.73,-0.04427,-60.6246,-60.61639
3.74,-0.0448,-60.61639,-60.58465
3.75,-0.04503,-60.58465,-60.54814
3.7600000000000002,-0.0452,-60.54814,-60.53229
3.77,-0.0452,-60.53229,-60.52063
3.7800000000000002,-0.04516,-60.52063,-60.52728
3.79,-0.04476,-60.52728,-60.53763
3.8000000000000003,-0.04429,-60.53763,-60.54399
3.81,-0.04447,-60.54399,-60.54954
3.8200000000000003,-0.04479,-60.54954,-60.55409
3.83,-0.04463,-60.55409,-60.55843
3.84,-0.04439,-60.55843,-60.56279
3.85,-0.04415,-60.56279,-60.56715
3.86,-0.04391,-60.56715,-60.5578
3.87,-0.04381,-60.5578,-60.54568
3.88,-0.04372,-60.54568,-60.53828
3.89,-0.04347,-60.53828,-60.53184
3.9,-0.04318,-60.53184,-60.5233
3.91,-0.04276,-60.5233,-60.51434
3.92,-0.04232,-60.51434,-60.52677
3.93,-0.04223,-60.52677,-60.54355
3.94,-0.04222,-60.54355,-60.55091
3.95,-0.04252,-60.55091,-60.55636
3.96,-0.04287,-60.55636,-60.54738
3.97,-0.04334,-60.54738,-60.53547
3.98,-0.04382,-60.53547,-60.54119
3.99,-0.04398,-60.54119,-60.55049
4.0,-0.04406,-60.55049,-60.55191
4.01,-0.04426,-60.55191,-60.55173
4.0200000000000005,-0.04449,-60.55173,-60.55834
4.03,-0.04454,-60.55834,-60.56633
4.04,-0.04457,-60.56633,-60.57575
4.05,-0.04437,-60.57575,-60.58546
4.0600000000000005,-0.04412,-60.58546,-60.60535
4.07,-0.04382,-60.60535,-60.62729
4.08,-0.04351,-60.62729,-60.6482
4.09,-0.0436,-60.6482,-60.66889
4.1,-0.04378,-60.66889,-60.66903
4.11,-0.0444,-60.66903,-60.665
4.12,-0.04511,-60.665,-60.65975
4.13,-0.04498,-60.65975,-60.65425
4.14,-0.04468,-60.65425,-60.65008
4.15,-0.04447,-60.65008,-60.64619
4.16,-0.04427,-60.64619,-60.63529
4.17,-0.04397,-60.63529,-60.62297
4.18,-0.04364,-60.62297,-60.61342
4.19,-0.04326,-60.61342,-60.60444
4.2,-0.04287,-60.60444,-60.59595
4.21,-0.04289,-60.59595,-60.58756
4.22,-0.04299,-60.58756,-60.58285
4.23,-0.04295,-60.58285,-60.57889
4.24,-0.04287,-60.57889,-60.58412
4.25,-0.04268,-60.58412,-60.59122
4.26,-0.04246,-60.59122,-60.5937
4.2700000000000005,-0.04254,-60.5937,-60.59523
4.28,-0.04268,-60.59523,-60.58818
4.29,-0.0424,-60.58818,-60.57938
4.3,-0.04203,-60.57938,-60.59146
4.3100000000000005,-0.04191,-60.59146,-60.60779
4.32,-0.04184,-60.60779,-60.62622
4.33,-0.04234,-60.62622,-60.64508
4.34,-0.04295,-60.64508,-60.65439
4.3500000000000005,-0.04346,-60.65439,-60.66176
4.36,-0.04395,-60.66176,-60.67683
4.37,-0.0443,-60.67683,-60.69348
4.38,-0.04463,-60.69348,-60.68367
4.39,-0.04463,-60.68367,-60.66847
4.4,-0.04456,-60.66847,-60.67215
4.41,-0.04431,-60.67215,-60.67966
4.42,-0.04401,-60.67966,-60.66577
4.43,-0.04352,-60.66577,-60.64752
4.44,-0.04298,-60.64752,-60.61577
4.45,-0.04258,-60.61577,-60.58128
4.46,-0.0422,-60.58128,-60.57293
4.47,-0.04185,-60.57293,-60.56991
4.48,-0.04149,-60.56991,-60.56924
4.49,-0.04142,-60.56924,-60.56904
4.5,-0.0414,-60.56904,-60.57199
4.51,-0.04124,-60.57199,-60.57559
4.5200000000000005,-0.04106,-60.57559,-60.58179
4.53,-0.041,-60.58179,-60.58851
4.54,-0.04097,-60.58851,-60.58078
4.55,-0.04118,-60.58078,-60.57011
4.5600000000000005,-0.04144,-60.57011,-60.57745
4.57,-0.04189,-60.57745,-60.58845
4.58,-0.04238,-60.58845,-60.58792
4.59,-0.04258,-60.58792,-60.58505
4.6000000000000005,-0.04272,-60.58505,-60.56987
4.61,-0.0429,-60.56987,-60.55218
4.62,-0.04309,-60.55218,-60.54019
4.63,-0.04318,-60.54019,-60.52935
4.64,-0.04324,-60.52935,-60.53309
4.65,-0.04313,-60.53309,-60.5398
4.66,-0.04298,-60.5398,-60.53267
4.67,-0.04268,-60.53267,-60.52273
4.68,-0.04235,-60.52273,-60.52843
4.69,-0.04223,-60.52843,-60.53731
4.7,-0.04215,-60.53731,-60.56351
4.71,-0.04208,-60.56351,-60.59323
4.72,-0.04201,-60.59323,-60.61279
4.73,-0.04193,-60.61279,-60.63028
4.74,-0.04185,-60.63028,-60.63367
4.75,-0.04189,-60.63367,-60.63418
4.76,-0.04196,-60.63418,-60.62738
4.7700000000000005,-0.04216,-60.62738,-60.61909
4.78,-0.04238,-60.61909,-60.61364
4.79,-0.04294,-60.61364,-60.60877
4.8,-0.04357,-60.60877,-60.59395
4.8100000000000005,-0.0439,-60.59395,-60.57711
4.82,-0.04418,-60.57711,-60.55548
4.83,-0.04425,-60.55548,-60.53287
4.84,-0.04429,-60.53287,-60.53435
4.8500000000000005,-0.04414,-60.53435,-60.54074
4.86,-0.04395,-60.54074,-60.54707
4.87,-0.04382,-60.54707,-60.5534
4.88,-0.04369,-60.5534,-60.55919
4.89,-0.04327,-60.55919,-60.56487
4.9,-0.04279,-60.56487,-60.56125
4.91,-0.04283,-60.56125,-60.55574
4.92,-0.04297,-60.55574,-60.54272
4.93,-0.04316,-60.54272,-60.52817
4.94,-0.04337,-60.52817,-60.51701
4.95,-0.04349,-60.51701,-60.50654
4.96,-0.0436,-60.50654,-60.50032
4.97,-0.04334,-60.50032,-60.49497
4.98,-0.04301,-60.49497,-60.50253
4.99,-0.04294,-60.50253,-60.51271
5.0,-0.04293,-60.51271,-60.53479
5.01,-0.04291,-60.53479,-60.5593
5.0200000000000005,-0.04287,-60.5593,-60.57327
5.03,-0.04307,-60.57327,-60.5851
5.04,-0.04332,-60.5851,-60.59079
5.05,-0.04314,-60.59079,-60.59523
5.0600000000000005,-0.04286,-60.59523,-60.5963
5.07,-0.04309,-60.5963,-60.59668
5.08,-0.04342,-60.59668,-60.58048
5.09,-0.04345,-60.58048,-60.5609
5.1000000000000005,-0.04342,-60.5609,-60.55104
5.11,-0.04317,-60.55104,-60.54316
5.12,-0.04287,-60.54316,-60.54195
5.13,-0.0424,-60.54195,-60.54209
5.14,-0.04189,-60.54209,-60.55351
5.15,-0.04176,-60.55351,-60.56724
5.16,-0.04171,-60.56724,-60.59117
5.17,-0.04164,-60.59117,-60.6172
5.18,-0.04156,-60.6172,-60.63156
5.19,-0.04175,-60.63156,-60.64353
5.2,-0.04199,-60.64353,-60.63485
5.21,-0.04223,-60.63485,-60.62196
5.22,-0.04249,-60.62196,-60.6271
5.23,-0.0433,-60.6271,-60.63594
5.24,-0.04422,-60.63594,-60.63187
5.25,-0.04455,-60.63187,-60.62517
5.26,-0.04475,-60.62517,-60.61532
5.2700000000000005,-0.04459,-60.61532,-60.60484
5.28,-0.04436,-60.60484,-60.6136
5.29,-0.04409,-60.6136,-60.6263
5.3,-0.04383,-60.6263,-60.63513
5.3100000000000005,-0.04339,-60.63513,-60.64317
5.32,-0.04291,-60.64317,-60.64576
5.33,-0.0425,-60.64576,-60.64723
5.34,-0.0421,-60.64723,-60.65336
5.3500000000000005,-0.04208,-60.65336,-60.66044
5.36,-0.04213,-60.66044,-60.64971
5.37,-0.04212,-60.64971,-60.63532
5.38,-0.04209,-60.63532,-60.64145
5.39,-0.0421,-60.64145,-60.65177
5.4,-0.04211,-60.65177,-60.65343
5.41,-0.04206,-60.65343,-60.65331
5.42,-0.042,-60.65331,-60.63214
5.43,-0.04155,-60.63214,-60.60666
5.44,-0.04101,-60.60666,-60.60226
5.45,-0.04108,-60.60226,-60.60218
5.46,-0.04127,-60.60218,-60.59106
5.47,-0.04134,-60.59106,-60.57768
5.48,-0.0414,-60.57768,-60.5598
5.49,-0.04189,-60.5598,-60.54099
5.5,-0.04247,-60.54099,-60.5339
5.51,-0.04322,-60.5339,-60.52921
5.5200000000000005,-0.04401,-60.52921,-60.53355
5.53,-0.04416,-60.53355,-60.53974
5.54,-0.04417,-60.53974,-60.56514
5.55,-0.04401,-60.56514,-60.59447
5.5600000000000005,-0.0438,-60.59447,-60.61179
5.57,-0.04361,-60.61179,-60.62665
5.58,-0.04341,-60.62665,-60.62664
5.59,-0.0429,-60.62664,-60.62359
5.6000000000000005,-0.04234,-60.62359,-60.62158
5.61,-0.04228,-60.62158,-60.61978
5.62,-0.04233,-60.61978,-60.61373
5.63,-0.04228,-60.61373,-60.60681
5.64,-0.0422,-60.60681,-60.59579
5.65,-0.04251,-60.59579,-60.58393
5.66,-0.04291,-60.58393,-60.56645
5.67,-0.04319,-60.56645,-60.5478
5.68,-0.04345,-60.5478,-60.54671
5.69,-0.04344,-60.54671,-60.54922
5.7,-0.04337,-60.54922,-60.56576
5.71,-0.04343,-60.56576,-60.58518
5.72,-0.04351,-60.58518,-60.60565
5.73,-0.04335,-60.60565,-60.62632
5.74,-0.04313,-60.62632,-60.6372
5.75,-0.0428,-60.6372,-60.64607
5.76,-0.04244,-60.64607,-60.66251
5.7700000000000005,-0.04236,-60.66251,-60.68051
5.78,-0.04233,-60.68051,-60.6998
5.79,-0.04237,-60.6998,-60.71935
5.8,-0.04242,-60.71935,-60.71853
5.8100000000000005,-0.04277,-60.71853,-60.71353
5.82,-0.04319,-60.71353,-60.6977
5.83,-0.04327,-60.6977,-60.67965
5.84,-0.04328,-60.67965,-60.65945
5.8500000000000005,-0.04342,-60.65945,-60.63881
5.86,-0.04358,-60.63881,-60.62856
5.87,-0.04387,-60.62856,-60.62045
5.88,-0.04419,-60.62045,-60.61368
5.89,-0.04417,-60.61368,-60.60717
5.9,-0.0441,-60.60717,-60.59491
5.91,-0.04373,-60.59491,-60.58147
5.92,-0.0433,-60.58147,-60.58583
5.93,-0.04316,-60.58583,-60.59386
5.94,-0.04309,-60.59386,-60.59754
5.95,-0.04291,-60.59754,-60.60033
5.96,-0.04272,-60.60033,-60.61188
5.97,-0.0426,-60.61188,-60.62522
5.98,-0.0425,-60.62522,-60.63521
5.99,-0.0423,-60.63521,-60.64451
6.0,-0.04209,-60.64451,-60.63951
6.01,-0.04184,-60.63951,-60.63159
6.0200000000000005,-0.04159,-60.63159,-60.63722
6.03,-0.04142,-60.63722,-60.64565
6.04,-0.04127,-60.64565,-60.65094
6.05,-0.04118,-60.65094,-60.6556
6.0600000000000005,-0.04112,-60.6556,-60.65471
6.07,-0.04129,-60.65471,-60.65268
6.08,-0.04152,-60.65268,-60.65598
6.09,-0.04183,-60.65598,-60.66037
6.1000000000000005,-0.04215,-60.66037,-60.65562
6.11,-0.04243,-60.65562,-60.649
6.12,-0.04271,-60.649,-60.65323
6.13,-0.04286,-60.65323,-60.65969
6.140000000000001,-0.043,-60.65969,-60.65342
