file_N:23,train,seed:None,percent:5275,measured,n:4,N:4
t,I,V,V'
1582.5,0.21187,-46.40376,-46.37683
1582.51,0.21211,-46.37683,-46.35709
1582.52,0.21234,-46.35709,-46.34584
1582.53,0.21253,-46.34584,-46.34667
1582.54,0.21251,-46.34667,-46.36175
1582.55,0.21224,-46.36175,-46.36611
1582.56,0.21192,-46.36611,-46.35782
1582.57,0.21153,-46.35782,-46.34887
1582.58,0.21119,-46.34887,-46.33914
1582.5900000000001,0.21092,-46.33914,-46.32542
1582.6000000000001,0.21068,-46.32542,-46.30699
1582.6100000000001,0.21047,-46.30699,-46.28554
1582.6200000000001,0.21026,-46.28554,-46.26052
1582.63,0.21004,-46.26052,-46.24706
1582.64,0.20972,-46.24706,-46.24724
1582.65,0.20928,-46.24724,-46.24119
1582.66,0.20885,-46.24119,-46.22778
1582.67,0.20844,-46.22778,-46.21801
1582.68,0.20813,-46.21801,-46.21253
1582.69,0.20791,-46.21253,-46.21195
1582.7,0.20752,-46.21195,-46.21717
1582.71,0.20692,-46.21717,-46.21529
1582.72,0.20641,-46.21529,-46.20504
1582.73,0.20598,-46.20504,-46.19213
1582.74,0.20549,-46.19213,-46.1761
1582.75,0.20493,-46.1761,-46.15765
1582.76,0.20437,-46.15765,-46.13635
1582.77,0.20379,-46.13635,-46.11688
1582.78,0.20316,-46.11688,-46.09959
1582.79,0.20246,-46.09959,-46.0826
1582.8,0.20152,-46.0826,-46.06595
1582.81,0.2003,-46.06595,-46.05674
1582.82,0.19907,-46.05674,-46.05631
1582.83,0.19781,-46.05631,-46.04971
1582.8400000000001,0.19685,-46.04971,-46.03582
1582.8500000000001,0.19625,-46.03582,-46.02391
1582.8600000000001,0.19576,-46.02391,-46.01433
1582.8700000000001,0.19542,-46.01433,-46.00824
1582.88,0.19484,-46.00824,-46.00626
1582.89,0.19399,-46.00626,-46.00733
1582.9,0.19303,-46.00733,-46.012
1582.91,0.19192,-46.012,-46.01676
1582.92,0.19082,-46.01676,-46.02163
1582.93,0.18974,-46.02163,-46.01487
1582.94,0.18863,-46.01487,-45.99434
1582.95,0.1875,-45.99434,-45.9704
1582.96,0.18634,-45.9704,-45.94242
1582.97,0.18516,-45.94242,-45.91802
1582.98,0.18401,-45.91802,-45.89784
1582.99,0.18289,-45.89784,-45.88122
1583.0,0.18173,-45.88122,-45.8688
1583.01,0.18053,-45.8688,-45.86823
1583.02,0.17947,-45.86823,-45.88165
1583.03,0.17859,-45.88165,-45.89422
1583.04,0.17764,-45.89422,-45.90578
1583.05,0.17661,-45.90578,-45.91897
1583.06,0.1754,-45.91897,-45.93408
1583.07,0.17395,-45.93408,-45.95253
1583.08,0.17244,-45.95253,-45.97492
1583.0900000000001,0.17084,-45.97492,-45.98687
1583.1000000000001,0.16926,-45.98687,-45.98647
1583.1100000000001,0.16769,-45.98647,-45.98434
1583.1200000000001,0.16608,-45.98434,-45.98014
1583.13,0.16443,-45.98014,-45.97014
1583.14,0.16286,-45.97014,-45.95326
1583.15,0.16138,-45.95326,-45.94418
1583.16,0.15977,-45.94418,-45.94433
1583.17,0.158,-45.94433,-45.94968
1583.18,0.15642,-45.94968,-45.96117
1583.19,0.15507,-45.96117,-45.96575
1583.2,0.15371,-45.96575,-45.96215
1583.21,0.15234,-45.96215,-45.96267
1583.22,0.15083,-45.96267,-45.96807
1583.23,0.14916,-45.96807,-45.97501
1583.24,0.14731,-45.97501,-45.98376
1583.25,0.14526,-45.98376,-45.99457
1583.26,0.14324,-45.99457,-46.00781
1583.27,0.14126,-46.00781,-46.01725
1583.28,0.13921,-46.01725,-46.02219
1583.29,0.13707,-46.02219,-46.02067
1583.3,0.13516,-46.02067,-46.0115
1583.31,0.13351,-46.0115,-46.00078
1583.32,0.13179,-46.00078,-45.98821
1583.33,0.12999,-45.98821,-45.98361
1583.3400000000001,0.12817,-45.98361,-45.98843
1583.3500000000001,0.12633,-45.98843,-45.99516
1583.3600000000001,0.12448,-45.99516,-46.00414
1583.3700000000001,0.12262,-46.00414,-46.01296
1583.38,0.12071,-46.01296,-46.02158
1583.39,0.11875,-46.02158,-46.02709
1583.4,0.11651,-46.02709,-46.0289
1583.41,0.11391,-46.0289,-46.03167
1583.42,0.11133,-46.03167,-46.03557
1583.43,0.10876,-46.03557,-46.04563
1583.44,0.10597,-46.04563,-46.06298
1583.45,0.10294,-46.06298,-46.08107
1583.46,0.10008,-46.08107,-46.10001
1583.47,0.09743,-46.10001,-46.1112
1583.48,0.09484,-46.1112,-46.11321
1583.49,0.09232,-46.11321,-46.12815
1583.5,0.08971,-46.12815,-46.15839
1583.51,0.08699,-46.15839,-46.18648
1583.52,0.08437,-46.18648,-46.21205
1583.53,0.08186,-46.21205,-46.22889
1583.54,0.07936,-46.22889,-46.23542
1583.55,0.07685,-46.23542,-46.25826
1583.56,0.07437,-46.25826,-46.30044
1583.57,0.07192,-46.30044,-46.33408
1583.58,0.0695,-46.33408,-46.35761
1583.5900000000001,0.06711,-46.35761,-46.38383
1583.6000000000001,0.06473,-46.38383,-46.41322
1583.6100000000001,0.06235,-46.41322,-46.43692
1583.6200000000001,0.06,-46.43692,-46.45388
1583.63,0.05768,-46.45388,-46.46046
1583.64,0.0553,-46.46046,-46.45475
1583.65,0.05284,-46.45475,-46.45576
1583.66,0.0502,-46.45576,-46.46475
1583.67,0.04737,-46.46475,-46.47145
1583.68,0.04442,-46.47145,-46.47547
1583.69,0.04135,-46.47547,-46.4798
1583.7,0.03835,-46.4798,-46.4845
1583.71,0.03544,-46.4845,-46.50662
1583.72,0.03269,-46.50662,-46.54938
1583.73,0.03013,-46.54938,-46.58866
1583.74,0.02788,-46.58866,-46.62384
1583.75,0.02598,-46.62384,-46.65292
1583.76,0.02431,-46.65292,-46.67478
1583.77,0.02294,-46.67478,-46.69819
1583.78,0.02147,-46.69819,-46.72342
1583.79,0.0199,-46.72342,-46.74469
1583.8,0.01816,-46.74469,-46.76125
1583.81,0.01624,-46.76125,-46.78141
1583.82,0.01438,-46.78141,-46.80583
1583.83,0.01261,-46.80583,-46.83116
1583.8400000000001,0.01062,-46.83116,-46.85755
1583.8500000000001,0.00838,-46.85755,-46.87707
1583.8600000000001,0.0062,-46.87707,-46.88845
1583.8700000000001,0.00408,-46.88845,-46.90555
1583.88,0.00203,-46.90555,-46.92945
1583.89,7.50765e-05,-46.92945,-46.96169
1583.9,-0.00171,-46.96169,-47.00383
1583.91,-0.0033,-47.00383,-47.04345
1583.92,-0.00458,-47.04345,-47.08008
1583.93,-0.0055,-47.08008,-47.12161
1583.94,-0.00636,-47.12161,-47.16895
1583.95,-0.00716,-47.16895,-47.21092
1583.96,-0.0078,-47.21092,-47.24651
1583.97,-0.00827,-47.24651,-47.28036
1583.98,-0.00847,-47.28036,-47.31215
1583.99,-0.00833,-47.31215,-47.33698
1584.0,-0.00819,-47.33698,-47.35356
1584.01,-0.00807,-47.35356,-47.35245
1584.02,-0.00801,-47.35245,-47.33035
1584.03,-0.00802,-47.33035,-47.31164
1584.04,-0.00814,-47.31164,-47.29694
1584.05,-0.00837,-47.29694,-47.2879
1584.06,-0.00847,-47.2879,-47.28555
1584.07,-0.00841,-47.28555,-47.28917
1584.08,-0.00797,-47.28917,-47.29985
1584.0900000000001,-0.0071,-47.29985,-47.31729
1584.1000000000001,-0.00616,-47.31729,-47.34276
1584.1100000000001,-0.00515,-47.34276,-47.36717
1584.1200000000001,-0.00385,-47.36717,-47.39034
1584.13,-0.00221,-47.39034,-47.41966
1584.14,-0.000520638,-47.41966,-47.45629
1584.15,0.00122,-47.45629,-47.49056
1584.16,0.00287,-47.49056,-47.52204
1584.17,0.0044,-47.52204,-47.54316
1584.18,0.00588,-47.54316,-47.552
1584.19,0.00728,-47.552,-47.56564
1584.2,0.00869,-47.56564,-47.58499
1584.21,0.01009,-47.58499,-47.58892
1584.22,0.01188,-47.58892,-47.57452
1584.23,0.01413,-47.57452,-47.55913
1584.24,0.01654,-47.55913,-47.54256
1584.25,0.01914,-47.54256,-47.53713
1584.26,0.02159,-47.53713,-47.54491
1584.27,0.02389,-47.54491,-47.55043
1584.28,0.02645,-47.55043,-47.55329
1584.29,0.02932,-47.55329,-47.55711
1584.3,0.03207,-47.55711,-47.56206
1584.31,0.03466,-47.56206,-47.56266
1584.32,0.03721,-47.56266,-47.55808
1584.33,0.03969,-47.55808,-47.55599
1584.3400000000001,0.04238,-47.55599,-47.55685
1584.3500000000001,0.04532,-47.55685,-47.54809
1584.3600000000001,0.04843,-47.54809,-47.52789
1584.3700000000001,0.05176,-47.52789,-47.50028
1584.38,0.0554,-47.50028,-47.46385
1584.39,0.0594,-47.46385,-47.43318
1584.4,0.06337,-47.43318,-47.40935
1584.41,0.06728,-47.40935,-47.40136
1584.42,0.07078,-47.40136,-47.41219
1584.43,0.07378,-47.41219,-47.42034
1584.44,0.07679,-47.42034,-47.42529
1584.45,0.07982,-47.42529,-47.42378
1584.46,0.08282,-47.42378,-47.41458
1584.47,0.08579,-47.41458,-47.40099
1584.48,0.08859,-47.40099,-47.38218
1584.49,0.0912,-47.38218,-47.36067
1584.5,0.09382,-47.36067,-47.33595
1584.51,0.09647,-47.33595,-47.30072
1584.52,0.09928,-47.30072,-47.25299
1584.53,0.10226,-47.25299,-47.21395
1584.54,0.10544,-47.21395,-47.18524
1584.55,0.10885,-47.18524,-47.15491
1584.56,0.11243,-47.15491,-47.12268
1584.57,0.11622,-47.12268,-47.1031
1584.58,0.11974,-47.1031,-47.09858
1584.5900000000001,0.12296,-47.09858,-47.09041
1584.6000000000001,0.12607,-47.09041,-47.07791
1584.6100000000001,0.12908,-47.07791,-47.06052
1584.6200000000001,0.13209,-47.06052,-47.03732
1584.63,0.13512,-47.03732,-47.02495
1584.64,0.13793,-47.02495,-47.02546
1584.65,0.14048,-47.02546,-47.01876
1584.66,0.14279,-47.01876,-47.00349
1584.67,0.14483,-47.00349,-46.98398
1584.68,0.14698,-46.98398,-46.95944
1584.69,0.14927,-46.95944,-46.93076
1584.7,0.15167,-46.93076,-46.89715
1584.71,0.15421,-46.89715,-46.86587
1584.72,0.15664,-46.86587,-46.83735
1584.73,0.15893,-46.83735,-46.80953
1584.74,0.16121,-46.80953,-46.78253
1584.75,0.16349,-46.78253,-46.74876
1584.76,0.16588,-46.74876,-46.70695
1584.77,0.16841,-46.70695,-46.66955
1584.78,0.17063,-46.66955,-46.6374
1584.79,0.17247,-46.6374,-46.61665
1584.8,0.17426,-46.61665,-46.60946
1584.81,0.17598,-46.60946,-46.59208
1584.82,0.17766,-46.59208,-46.56255
1584.83,0.17928,-46.56255,-46.53609
1584.8400000000001,0.18102,-46.53609,-46.51329
1584.8500000000001,0.18292,-46.51329,-46.48734
1584.8600000000001,0.18483,-46.48734,-46.45767
1584.8700000000001,0.18674,-46.45767,-46.43175
1584.88,0.18847,-46.43175,-46.4103
1584.89,0.18999,-46.4103,-46.3877
1584.9,0.19171,-46.3877,-46.36374
1584.91,0.19368,-46.36374,-46.34076
1584.92,0.19568,-46.34076,-46.31894
1584.93,0.19773,-46.31894,-46.29279
1584.94,0.19933,-46.29279,-46.26148
1584.95,0.20041,-46.26148,-46.23398
1584.96,0.20157,-46.23398,-46.21101
1584.97,0.20283,-46.21101,-46.18947
1584.98,0.20413,-46.18947,-46.16964
1584.99,0.20547,-46.16964,-46.14721
1585.0,0.20682,-46.14721,-46.1217
1585.01,0.20819,-46.1217,-46.09099
1585.02,0.20943,-46.09099,-46.0541
1585.03,0.21052,-46.0541,-46.01892
