file_N:22,train,seed:None,percent:2547,integrated,n:4,N:4
t,V,V'
1580.86995,-44.298655,-44.285318
1580.890016,-44.285318,-44.272076
1580.910124,-44.272076,-44.258696
1580.930194,-44.258696,-44.245582
1580.950276,-44.245582,-44.232952
1580.970512,-44.232952,-44.220659
1580.990869,-44.220659,-44.208817
1581.011401,-44.208817,-44.196977
1581.032003,-44.196977,-44.185151
1581.052583,-44.185151,-44.173561
1581.073224,-44.173561,-44.162339
1581.093971,-44.162339,-44.151803
1581.114958,-44.151803,-44.142723
1581.135204,-44.142723,-44.134607
1581.155965,-44.134607,-44.127472
1581.176005,-44.127472,-44.120488
1581.196243,-44.120488,-44.113599
1581.216555,-44.113599,-44.106813
1581.236939,-44.106813,-44.100062
1581.257361,-44.100062,-44.093586
1581.277874,-44.093586,-44.087853
1581.298793,-44.087853,-44.083375
1581.319217,-44.083375,-44.080042
1581.339325,-44.080042,-44.0771
1581.360333,-44.0771,-44.074695
1581.380446,-44.074695,-44.072879
1581.401593,-44.072879,-44.071586
1581.422524,-44.071586,-44.071104
1581.444237,-44.071104,-44.071255
1581.464691,-44.071255,-44.071922
1581.485297,-44.071922,-44.073182
1581.506052,-44.073182,-44.074809
1581.527021,-44.074809,-44.077103
1581.548422,-44.077103,-44.080059
1581.5685,-44.080059,-44.083694
1581.589061,-44.083694,-44.0875
1581.609196,-44.0875,-44.091828
1581.630464,-44.091828,-44.097024
1581.651053,-44.097024,-44.103463
1581.672055,-44.103463,-44.110669
1581.692449,-44.110669,-44.119091
1581.713487,-44.119091,-44.128004
1581.734159,-44.128004,-44.137206
1581.754629,-44.137206,-44.146755
1581.774949,-44.146755,-44.156724
1581.795069,-44.156724,-44.167521
1581.816144,-44.167521,-44.178404
1581.837146,-44.178404,-44.189239
1581.858154,-44.189239,-44.20028
1581.879143,-44.20028,-44.211807
1581.899972,-44.211807,-44.224024
1581.920558,-44.224024,-44.236832
1581.94089,-44.236832,-44.249883
1581.961085,-44.249883,-44.263586
1581.981132,-44.263586,-44.278598
1582.002003,-44.278598,-44.293807
1582.022769,-44.293807,-44.309338
1582.043461,-44.309338,-44.325015
1582.064089,-44.325015,-44.340738
1582.084701,-44.340738,-44.356321
1582.105341,-44.356321,-44.371769
1582.12605,-44.371769,-44.387634
1582.146711,-44.387634,-44.403744
1582.167276,-44.403744,-44.419745
1582.187842,-44.419745,-44.435673
1582.208457,-44.435673,-44.451792
1582.229053,-44.451792,-44.468058
1582.249617,-44.468058,-44.484664
1582.27012,-44.484664,-44.501816
1582.290502,-44.501816,-44.519426
1582.31075,-44.519426,-44.537015
1582.330948,-44.537015,-44.553917
1582.351268,-44.553917,-44.569768
1582.371863,-44.569768,-44.584343
1582.392837,-44.584343,-44.59713
1582.413188,-44.59713,-44.609601
1582.433789,-44.609601,-44.622205
1582.454426,-44.622205,-44.635178
1582.474972,-44.635178,-44.648347
1582.495409,-44.648347,-44.661194
