t,v1,v2,i
9.252567305023593,-0.33522919111743166,-0.9079066234430819,0.10718723350018228
9.50263669164585,-0.4556344126811676,-0.8682624954087099,-0.11546923672609721
9.75270607826811,-0.5870282221045638,-0.7911132727984633,-0.3131846179790404
10.00277546489037,-0.730093338903225,-0.685310552506732,-0.4790187374589039
10.252844851512629,-0.8848548572036313,-0.5618239071981048,-0.6088073322678353
10.502914238134888,-1.0501600934304767,-0.433429473320606,-0.7013932064136242
10.752983624757148,-1.1890616555379787,-0.34583887766672317,-0.7614124562485654
11.003053011379407,-1.2387396186557849,-0.3535235380474608,-0.8099500299275734
11.253122398001667,-1.2676825208937181,-0.3769561812107957,-0.8610243976965408
11.503191784623926,-1.2920866387063434,-0.39735037110782084,-0.9150397520076694
11.753261171246185,-1.3130262978505352,-0.41204415886010265,-0.9709742680933304
12.003330557868445,-1.334550605446891,-0.41545097596218766,-1.0278148909714562
12.253399944490702,-1.3349040717234917,-0.42891828030296814,-1.083170469569417
12.503469331112962,-1.3373836041079374,-0.42730884234513045,-1.1368427230187819
12.753538717735221,-1.3303755962694008,-0.4219585307060588,-1.1868351640455677
13.00360810435748,-1.3162184088914426,-0.4100323433126882,-1.2318524447048416
13.25367749097974,-1.3031251751587662,-0.38292576608992,-1.2709280445029822
13.503746877602,-1.273233513925697,-0.35940125134582124,-1.3019067626932577
13.753816264224259,-1.2418006986782004,-0.3242962243042979,-1.3242987767873187
14.003885650846518,-1.1976905911734856,-0.29013298629144313,-1.3365222145491866
14.253955037468778,-1.1549279957391678,-0.24371539752501026,-1.3383959709125546
14.504024424091037,-1.1080415624934032,-0.19238041467874667,-1.3290241208704956
14.754093810713295,-1.0509287733122448,-0.1444609742800813,-1.307681675944714
15.004163197335554,-0.9951456039245009,-0.09021907025186655,-1.2748339287634225
15.254232583957814,-0.9343943681845981,-0.03870663943091363,-1.2302804938030223
15.504301970580073,-0.8757102153762428,0.014740472646276676,-1.1748681874336069
15.754371357202333,-0.81883839783261,0.06710396851067313,-1.1093640447610227
16.004440743824592,-0.7628349844411327,0.11456368329106115,-1.034725991055993
16.25451013044685,-0.7108825021249445,0.157678366309586,-0.9524940125383078
16.50457951706911,-0.6661585479171174,0.19717313236751255,-0.8645600521749106
16.75464890369137,-0.6234125347968577,0.22493711614359294,-0.7721870975384617
17.00471829031363,-0.5897933213766731,0.24639358165394887,-0.678073190193391
17.254787676935887,-0.5643558247405881,0.2586502096744461,-0.5842632320359926
17.50485706355815,-0.5477644928064461,0.2609243727269418,-0.4930373934620158
17.754926450180406,-0.5414943372213032,0.2537920412205556,-0.4068854789541313
18.004995836802667,-0.5446825279429058,0.23565369225325844,-0.32775796040637145
18.255065223424925,-0.5587714500554456,0.2079612549004671,-0.2579612490974572
18.505134610047186,-0.5838453805759666,0.17105663307242483,-0.19930471086521112
18.755203996669444,-0.6209565176608427,0.12678671122241525,-0.15365842868460755
19.0052733832917,-0.6688265708862402,0.07454920852279723,-0.1216820222581165
19.255342769913963,-0.7285505196378513,0.01683395007103007,-0.10469423716501025
19.50541215653622,-0.7982731277038531,-0.046924546685546215,-0.10290677342778765
19.75548154315848,-0.8777654726321931,-0.1152220218151625,-0.11685282645657824
20.00555092978074,-0.9712618886013695,-0.181270051077364,-0.14822431297741145
20.255620316403,-1.0688063191962964,-0.2530252206701811,-0.19546879935735584
20.505689703025258,-1.1632290862988535,-0.3348203235727243,-0.2577355135469343
20.75575908964752,-1.2615685335121625,-0.415093193923923,-0.3371883324656776
21.005828476269777,-1.358292082357472,-0.4954807427406158,-0.4325408073699618
21.255897862892038,-1.4474014425057609,-0.5777449199845142,-0.542523267225777
21.505967249514296,-1.5383034152917674,-0.6473004343809275,-0.6664933487244306
21.756036636136553,-1.6174517120953575,-0.713675691742894,-0.8015888438423859
22.006106022758814,-1.6818179663545885,-0.7753732671283817,-0.9453653263140642
22.256175409381072,-1.740813420302733,-0.8182630316608103,-1.0954971413987948
22.506244796003333,-1.7801574126962043,-0.8531720534474985,-1.24806720813184
22.75631418262559,-1.8072686624077423,-0.8689228578926389,-1.3999099794178218
23.006383569247852,-1.8131674299572074,-0.8719211821120101,-1.5468767050372116
23.25645295587011,-1.8047019822992834,-0.8529748433952122,-1.685329747909492
23.50652234249237,-1.7592756240161678,-0.8339863618914085,-1.8105230534436088
23.75659172911463,-1.7161331649803644,-0.7741504509270605,-1.920064274522868
24.00666111573689,-1.6518152527485344,-0.6982626044388324,-2.009248774852675
24.256730502359147,-1.5607781472592606,-0.6134831342500202,-2.0745976026675543
24.506799888981405,-1.4631443267471589,-0.5017684133876406,-2.113741914282009
24.756869275603666,-1.341029781709702,-0.3850020703576439,-2.1236358135778475
25.006938662225924,-1.2024919541155712,-0.2595079979024865,-2.1025729644695357
25.257008048848185,-1.0585695423275565,-0.11934776700567402,-2.0497456916881007
25.507077435470443,-0.9042775235558432,0.0241571417430175,-1.9645148047355296
25.757146822092704,-0.7486609709811899,0.17350709066349537,-1.8476197127740865
26.00721620871496,-0.5896246452083332,0.31921898076385646,-1.7001706317098122
26.257285595337223,-0.4337556117796947,0.46055537307409644,-1.5245955443850805
26.50735498195948,-0.28275028150335824,0.591688879040755,-1.3239805800269744
26.757424368581738,-0.13969219152800866,0.7085431987030093,-1.1024305383826327
27.007493755204,-0.006469053582921852,0.8065097165830839,-0.8649789835612436
27.257563141826257,0.11686350261262263,0.8803642939806181,-0.6176981419558081
27.507632528448518,0.2337549089017753,0.9232512166889832,-0.36769096947652824
27.757701915070776,0.3506907769720294,0.9283453112256761,-0.12351850342573867
28.007771301693037,0.47518192934826653,0.891581929147626,0.10526625230190745
28.257840688315294,0.6113107406927552,0.8160006518539717,0.3093821224417952
28.507910074937556,0.759850981279921,0.7104980341454413,0.48153270258593006
28.757979461559813,0.920876601969027,0.5862048164117232,0.6172683441798879
29.008048848182074,1.0927971236279068,0.4566002450039225,0.7152461937263577
29.258118234804332,1.2305101231478262,0.37510385826693154,0.7807417812192288
29.50818762142659,1.2776032287116534,0.3878541211876375,0.8364045591709548
29.75825700804885,1.3062416559588543,0.41215692947557275,0.8947224049774961
30.00832639467111,1.3313626023991998,0.43052805559920415,0.9556815813546445
30.25839578129337,1.3390461435807768,0.455816227783446,1.017264216078978
30.508465167915627,1.3593157143732322,0.4554191480773184,1.0796506624494262
30.75853455453789,1.3665647353402366,0.4547319747355514,1.1400189501959759
31.008603941160146,1.36306565776311,0.45048901616047293,1.196945436886438
31.258673327782407,1.3560141297835984,0.434625769856927,1.2492401800841535
31.508742714404665,1.3313616052340524,0.4214621658628209,1.2946779560326604
31.758812101026926,1.30472950822493,0.3949890707827124,1.3324786900250116
32.008881487649184,1.277315253095842,0.35443185815323847,1.3614082862094508
32.25895087427144,1.2326388252126401,0.3178226872246351,1.3794118619349225
32.5090202608937,1.1865048653104673,0.27011396016965544,1.386206916742836
32.759089647515964,1.1327045510762235,0.2194507402580967,1.3806773617846597
33.00915903413822,1.0820046300045194,0.15669718142208727,1.362850009117697
33.25922842076048,1.0158639365313769,0.10357571047015143,1.3313964345729306
33.50929780738274,0.9481687475534293,0.04825256129353715,1.2871694593846585
33.759367194005,0.8843395008423786,-0.012023414229566513,1.2308173485369729
34.00943658062726,0.8189317852804404,-0.06855116028679374,1.1627238489286174
34.25950596724952,0.7528255576727919,-0.11907852104128303,1.0838605298540036
34.509575353871774,0.7052320674737997,-0.18097456793366185,0.9973127129310729
34.75964474049403,0.6446518824012049,-0.21772455904706978,0.9019017259785223
35.0097141271163,0.5961064181130767,-0.2531148217659833,0.8017300891947983
35.259783513738554,0.5553913121229291,-0.28014842266115964,0.6985857715670168
35.50985290036081,0.5237680650055457,-0.29802508209899303,0.5949659850837703
35.75992228698307,0.5003720927779564,-0.3040170491308064,0.49312013182582154
36.009991673605334,0.4863028592787609,-0.29794754826264985,0.3954694575864788
36.26006106022759,0.4831456426246774,-0.2810054074252024,0.30507571234109987
36.51013044684985,0.497757829788007,-0.2612448910120303,0.2267900738130409
36.76019983347211,0.5141745567981547,-0.21951994680182213,0.1565026724638242
37.01026922009437,0.5460302542926294,-0.1730256681889554,0.10108574409753016
37.26033860671663,0.5901608206193476,-0.11887721768299686,0.060594862441049085
37.51040799333889,0.6470266213269981,-0.058803028419091935,0.03602002644781871
37.760477379961145,0.7167826346745021,0.005680307533008466,0.0278294809294532
38.0105467665834,0.7990899700799737,0.07346036628688837,0.036165897049400146
38.26061615320567,0.8924683494915463,0.14438205488514883,0.06097691652806588
38.510685539827925,0.9945060295834501,0.2188037329966764,0.10235926738340202
38.76075492645018,1.1020506250257678,0.29706959815985645,0.16068950497025122
39.01082431307244,1.2097163675755627,0.3810407549534311,0.23585853286805886
39.260893699694705,1.3165940178312046,0.46723948538122245,0.32835163072624124
39.51096308631696,1.4192656011377562,0.5544546428835228,0.4374768182460488
39.76103247293922,1.525179423826637,0.6298050325250321,0.5628242688858645
40.01110185956148,1.6100722576814974,0.7137337899395169,0.7008780993034046
40.261171246183736,1.6910307705562468,0.7831167026589722,0.8508347713390166
40.511240632806,1.7595113961806115,0.8420124442366327,1.00934721524842
40.76131001942826,1.8217460530406633,0.8793852986267419,1.1734802321470976
41.011379406050516,1.849887347520887,0.919872244991135,1.338387848091296
41.26144879267277,1.8796145981674972,0.9230895560699798,1.501660886466908
41.51151817929504,1.8712465352793064,0.9270833379025543,1.657578075778461
41.761587565917296,1.852697609330036,0.9011148188630177,1.802939394414548
42.01165695253955,1.8042414058849705,0.864381386177838,1.9327715194388135
42.26172633916181,1.7450984573795074,0.7970509526823627,2.0436259161649084
42.511795725784076,1.6667698831725826,0.7089338599891462,2.1311923838096525
42.76186511240633,1.5583759875761516,0.613221940266086,2.1916472325076413
43.01193449902859,1.4389787071040918,0.493538460642825,2.2225754116832497
43.26200388565085,1.3079701205007073,0.3549157410419995,2.221295544230236
43.512073272273106,1.1563204630491102,0.2117800057710024,2.1858683000928103
43.76214265889537,0.9996892267015751,0.05429995593480605,2.115761575024875
44.01221204551763,0.8283901397859245,-0.10056834862390328,2.01045450801382
44.262281432139886,0.6595711142096723,-0.26284974963911534,1.871341854944304
44.512350818762144,0.4848484925841308,-0.41580169483230756,1.6997101986334393
44.76242020538441,0.3200414884595679,-0.5676493753175167,1.4990803358127898
45.012489592006666,0.15927767996727518,-0.7041098923357045,1.2727252544071794
45.262558978628924,0.008237757162722625,-0.8235229458596477,1.0257178663387463
45.51262836525118,-0.13264073661054845,-0.9198449304112225,0.7640344312901508
45.76269775187344,-0.26627683671898916,-0.9853136365435737,0.494707973741832
46.012767138495704,-0.3984485901551542,-1.0124143869190567,0.22666411602656256
46.26283652511796,-0.5384561244645324,-0.9940602344735758,-0.02991950967937118
46.51290591174022,-0.6924387727589951,-0.9307286278059366,-0.26422254815433815
46.76297529836248,-0.861963197402982,-0.830699966564568,-0.4673172260400289
47.01304468498474,-1.0471985745412993,-0.7057072315291224,-0.6330973199960672
47.263114071607,-1.2455119502440322,-0.5712988676074582,-0.7589293460738394
47.51318345822926,-1.3864906297945345,-0.5052510946611275,-0.851452867894844
47.763252844851515,-1.4320942084249495,-0.5302579825952627,-0.9373731450938074
48.01332223147378,-1.465044038003287,-0.5536987907598359,-1.0259305483613996
48.26339161809604,-1.470197430130088,-0.5888421004491478,-1.1147298236497307
48.513461004718295,-1.4969586805566601,-0.5828606847315846,-1.2036896833115818
48.76353039134055,-1.5029588336041633,-0.577799055975989,-1.2889403321433848
49.01359977796281,-1.4896230602383598,-0.5711120574162167,-1.3682062575820062
49.263669164585075,-1.4764387292760177,-0.542020361600931,-1.4400628702667153
49.51373855120733,-1.441364391479763,-0.5130966751617724,-1.5014298855357555
49.76380793782959,-1.399521923093333,-0.4692336794829546,-1.5507600637608605
50.01387732445185,-1.3455996474659246,-0.4169014469582178,-1.5859436216824176
50.26394671107411,-1.2831317909670288,-0.3540484433898153,-1.605450006128932
50.51401609769637,-1.2102037951020193,-0.2848196122411041,-1.6078157802664674
50.76408548431863,-1.1315459734042823,-0.20703819241535962,-1.5922190573633053
51.014154870940885,-1.0446672419673944,-0.1264900126542116,-1.557916679525039
51.26422425756314,-0.9561585313779474,-0.039997276096795126,-1.5050246454946776
51.51429364418541,-0.8601954474267336,0.04238908860769296,-1.4335207852349903
51.764363030807665,-0.7683359858627312,0.12840573573669276,-1.344760210941439
52.01443241742992,-0.6774037887829094,0.2103485509625453,-1.2398550436539937
52.26450180405218,-0.5886784182671043,0.28508151900461864,-1.120591168265464
52.514571190674445,-0.5067618419536476,0.3530884961263716,-0.989487516766941
52.7646405772967,-0.4252568966332029,0.40321979246737605,-0.8482316223174534
53.01470996391896,-0.3707148831233351,0.4610943827494438,-0.7038921334525743
53.26477935054122,-0.3098127801198201,0.4867510112781059,-0.5546455611832065
53.514848737163476,-0.2637664234765527,0.5013666270852876,-0.4075560291796374
53.76491812378574,-0.2278721509794928,0.49846657706037645,-0.26593843054316746
54.014987510408,-0.20142420457066385,0.47719835640316394,-0.1339537893504969
54.265056897030256,-0.1832281277755702,0.43743839206892793,-0.015668046004705727
54.51512628365251,-0.17218542794338323,0.38039039433374083,0.0851725822586802
54.76519567027478,-0.16776138950450573,0.3088631012503935,0.16547740487324333
55.015265056897036,-0.17015236298201605,0.2270782656447871,0.2231845562805548
55.26533444351929,-0.18008837665225433,0.14002745708413591,0.2574738473582133
55.51540383014155,-0.19851732561067745,0.05291954182627184,0.2687767504150684
55.765473216763816,-0.22636394521035053,-0.029591503980095357,0.2587165865302069
56.01554260338607,-0.2644181706544853,-0.1039390045538911,0.22992841265424876
56.26561199000833,-0.3133910300715461,-0.16731848287882847,0.1856817213632112
56.51568137663059,-0.37393958954217765,-0.21780610300939618,0.12959821252753023
56.765750763252846,-0.44673416613026085,-0.2548324164364539,0.06549157364630737
57.01582014987511,-0.5324856350413736,-0.2787548251687564,-0.0030097652434124267
57.26588953649737,-0.6318666853750526,-0.2909335228780403,-0.072664855242906
57.515958923119626,-0.745823875854519,-0.2934836957173828,-0.140752717840397
57.766028309741884,-0.8743112860443378,-0.29026232490983056,-0.20539698074739515
58.01609769636415,-1.0110278949477478,-0.2909568928087891,-0.26640020722261426
58.26616708298641,-1.1326645375734248,-0.31901699235747877,-0.3275271207034415
58.516236469608664,-1.2280476747017646,-0.37956776888516963,-0.3970234927559193
58.76630585623092,-1.3136642213697365,-0.44956205830292956,-0.4795355118588531
59.01637524285318,-1.3952860151972688,-0.5186970534399447,-0.5752020254095096
59.266444629475444,-1.4714277889718417,-0.5844290616513781,-0.6827458548181082
59.5165140160977,-1.5421396024436715,-0.6425929937820726,-0.8005413035979427
59.76658340271996,-1.5984425725220497,-0.6985138407562232,-0.9260244190512946
60.01665278934222,-1.6519747070152486,-0.7362823301342792,-1.057367432508099
60.26672217596448,-1.6968859670647212,-0.7585115096446466,-1.1914086172155154
60.51679156258674,-1.7011274018424096,-0.7951988270456686,-1.3237272843234915
60.766860949209,-1.7243801630692441,-0.7820327964868734,-1.4537815589645264
61.016930335831255,-1.7114527054989008,-0.7741919536291518,-1.5756538129824789
61.26699972245352,-1.6846902543854478,-0.7473620040959648,-1.686886752891493
61.51706910907578,-1.6574799769659867,-0.6873385007385415,-1.7845836209829111
61.767138495698035,-1.5856618982339614,-0.6399866950763808,-1.8638160659500895
62.01720788232029,-1.5109971065592083,-0.5635782951972053,-1.9231944666883787
62.26727726894255,-1.4150857213361459,-0.47922114907596686,-1.959354409409793
62.517346655564815,-1.3376004862937676,-0.3493146032294675,-1.9713164279489872
62.76741604218707,-1.19867976106125,-0.25939825857271837,-1.9550391178935873
63.01748542880933,-1.0657457259920289,-0.14526689390794156,-1.9112600890982083
63.26755481543159,-0.9426746567187166,-0.00811275596903234,-1.8398772344176975
63.51762420205385,-0.8003617754336529,0.11617740538120606,-1.7400020406179602
63.76769358867611,-0.662946482173282,0.24617229103530325,-1.6136335862867026
64.01776297529837,-0.5253651373264967,0.37002994507588916,-1.462290274429556
64.26783236192063,-0.3914767683827567,0.48507742339261617,-1.288655236120123
64.51790174854288,-0.263074793277142,0.5866442045092569,-1.0960226238397532
64.76797113516514,-0.1491184622398315,0.6784368808055821,-0.8895027445829734
65.0180405217874,-0.042130496864171196,0.7472014354995059,-0.6730429183186055
65.26810990840967,0.055500043288519596,0.7919003113352852,-0.4528792892322857
65.51817929503193,0.14727149087624705,0.8072712385816778,-0.2356753298193352
65.76824868165419,0.23862255990789566,0.7888788012402019,-0.029036671555126847
66.01831806827644,0.3347149053589543,0.7356866012595564,0.15905818408068997
66.2683874548987,0.4379779329519918,0.6521481303930254,0.3213481740965586
66.51845684152096,0.5491908594771364,0.5458094576851175,0.4529836825424275
66.76852622814322,0.6672619324838377,0.42763115449027883,0.5509326868337542
67.01859561476547,0.7897536855387808,0.3116001516518856,0.6143285606987405
67.26866500138773,0.9174143102771797,0.20429501208444212,0.6472067647524476
67.51873438801,1.0028858678147312,0.15587701419744973,0.6590341066975441
67.76880377463226,1.0345059904264278,0.17101655596760212,0.6675053895435442
68.01887316125452,1.0611868652704106,0.1942383681931519,0.6806214681617213
68.26894254787678,1.088556511980555,0.21846057265409763,0.6989491036979998
68.51901193449903,1.1159318204984983,0.2432284209488397,0.7223272804419598
68.76908132112129,1.1389928478317441,0.27185422850363855,0.7501723246107448
69.01915070774355,1.1710755080545503,0.28892529533791056,0.7832234054367484
69.2692200943658,1.1953784471667932,0.31086974641846193,0.8196265171078224
69.51928948098806,1.2180698608659641,0.32983544523219716,0.8592817688655395
69.76935886761034,1.2376394850759302,0.3461232525792001,0.9013520969483226
70.0194282542326,1.252461607670313,0.3602202136454801,0.9448989998610615
70.26949764085485,1.2660453494496398,0.3673528413162068,0.989213103331277
70.51956702747711,1.2702594773307636,0.375045769719054,1.0328015146545204
70.76963641409937,1.2689572647937866,0.3785185213455945,1.0747978325063492
71.01970580072162,1.272464321013783,0.366364829536712,1.114782848221719
71.26977518734388,1.262509000268759,0.3573288916312538,1.1505431303549352
71.51984457396614,1.2503455716635994,0.3395787988587261,1.1816520705164117
71.76991396058841,1.2322284310669929,0.31718519215216895,1.206877332853038
72.01998334721067,1.2033375120954828,0.2955882608094045,1.2250470310375121
72.27005273383293,1.173655954084966,0.26515591470513683,1.2358396172219441
72.52012212045518,1.130582656438346,0.23994091351116767,1.2379644438164918
72.77019150707744,1.0949701493003319,0.19971421903396147,1.2317648672808648
73.0202608936997,1.0580276744275834,0.154905144649718,1.2167402038229433
73.27033028032196,1.013163976336412,0.11422907730551313,1.1922294703897165
73.52039966694421,0.9685146496439456,0.07111068594139616,1.1588037354672474
73.77046905356647,0.9222042564999251,0.02957710493131089,1.1166545177746876
74.02053844018874,0.875730255479989,-0.00977535678973036,1.0664127850364202
74.270607826811,0.8320325024540833,-0.04782599205994336,1.0090467527158415
74.52067721343326,0.7909095803802602,-0.08217123217954718,0.9455317262757754
74.77074660005552,0.7531997538968108,-0.11156591809439438,0.8771138080487547
75.02081598667777,0.7210659214183374,-0.13630213950936984,0.8053420837164187
75.27088537330003,0.6943448589312353,-0.15439103780584723,0.7317228421989219
75.52095475992229,0.674427600020361,-0.16573077017235224,0.6580195816913758
75.77102414654455,0.6616101219235891,-0.16932414571007254,0.5859571304901603
76.0210935331668,0.656788531771422,-0.1651377247884201,0.5173661284211896
76.27116291978908,0.6604066764406793,-0.15298577560829385,0.45400342644067826
76.52123230641133,0.6727185993522669,-0.13282143531512808,0.3975250894279993
76.77130169303359,0.6947559032653406,-0.10581847701032991,0.34963565634171945
77.02137107965585,0.7252059849986066,-0.07087984991799795,0.3114333767564793
77.27144046627811,0.7646284249631784,-0.029338087971986657,0.28422046721891214
77.52150985290037,0.8123310084413979,0.018537397741244993,0.26888484863981693
77.77157923952262,0.8731413350510645,0.06601418980218787,0.2672743650984976
78.02164862614488,0.9355170811510362,0.12413297799186723,0.27780440593619915
78.27171801276714,1.0054581302894658,0.18409722015600355,0.3023248360606659
78.52178739938941,1.0797131140891585,0.2469627449949101,0.34067260856119225
78.77185678601167,1.156986498101995,0.3112554019321918,0.39284383135019685
79.02192617263393,1.2343624983268122,0.3768928079485699,0.45839427630875346
79.27199555925618,1.3106533654267944,0.4416697004462827,0.5367753186315143
79.52206494587844,1.3834912368514125,0.5044473265001704,0.62696144175004
79.7721343325007,1.4459053658729941,0.5688180432680363,0.7272360941267348
80.02220371912296,1.514234138202143,0.6138970368901788,0.8371500170243301
80.27227310574521,1.5670569114612385,0.6585405703843615,0.9532538059188325
80.52234249236747,1.6093896861563455,0.6940517689317579,1.0736227148984019
80.77241187898974,1.646879120410397,0.7114858951007768,1.1959208084528747
81.022481265612,1.6584402730208239,0.7299873775099998,1.3163166053962991
81.27255065223426,1.6580438685351928,0.7328885595941611,1.4324893921701207
81.52262003885652,1.65126410532443,0.7128609797296439,1.5415417448860516
81.77268942547877,1.6267491320580485,0.6806957269187713,1.6398721094333826
82.02275881210103,1.573843836840814,0.6471247099010532,1.7240689446449877
82.27282819872329,1.526392326141694,0.5779590631063327,1.7924240251955046
82.52289758534555,1.4505151818071456,0.5093664787934871,1.8410909390218977
82.7729669719678,1.367004623812953,0.4221592435587698,1.8684836650966998
83.02303635859008,1.2654141773998628,0.33000745799425957,1.8723498575376636
83.27310574521233,1.1610669968911604,0.2208900431147405,1.851794533015013
83.52317513183459,1.0398000934553793,0.11378262162623026,1.8054055517295082
83.77324451845685,0.918695279114608,-0.003915567575957568,1.7335943697837441
84.0233139050791,0.7917142968575246,-0.12048509550576449,1.63649360799641
84.27338329170136,0.6658531143862261,-0.23732766121142865,1.515495833644494
84.52345267832362,0.54094439212146,-0.3482219496505496,1.3723362250977487
84.77352206494588,0.4116108296492993,-0.4410739058059876,1.2085183802493618
85.02359145156815,0.3216566601129327,-0.5576008214216995,1.0324306709636637
85.27366083819041,0.20522290294673035,-0.6207856482083813,0.8397743426603395
85.52373022481267,0.11155115264279306,-0.6795487180552457,0.6410246025386386
85.77379961143492,0.027504801333991497,-0.7163091896785677,0.4399098215167565
86.02386899805718,-0.04912644675300515,-0.7272009375595003,0.24240524271189157
86.27393838467944,-0.12243551752607278,-0.7086979789932321,0.05510122429423914
86.5240077713017,-0.19674874613242438,-0.659670974816437,-0.11509038380448253
86.77407715792395,-0.27458133604295343,-0.5832179167545375,-0.26182422499205205
87.02414654454621,-0.35640133747621194,-0.486151833012731,-0.38018742314340565
87.27421593116848,-0.441961247698457,-0.37704769624701545,-0.4677334625675516
87.52428531779074,-0.531213611626476,-0.2644999040567624,-0.5238803385440747
87.774354704413,-0.6243354667357673,-0.15681369313092663,-0.5503338835256881
88.02442409103526,-0.7187257060815558,-0.06425266093382667,-0.5508309539669382
88.27449347765751,-0.7955715545990366,-0.010047301628208771,-0.5327514158479171
88.52456286427977,-0.8368485703405787,-0.009072836463720996,-0.5091487083220384
88.77463225090203,-0.8664183162055036,-0.03219679305244191,-0.48998964620231256
89.02470163752429,-0.8988269140675768,-0.06272339461707077,-0.47841885845752274
89.27477102414655,-0.9361096787908878,-0.09747384994339402,-0.4753904938619263
89.52484041076882,-0.9779649314218296,-0.13554134652925476,-0.48141229757333703
89.77490979739108,-1.0230455659994637,-0.1768899642319501,-0.496719067771759
90.02497918401333,-1.0553363166738703,-0.237030723901493,-0.5196712863788241
90.27504857063559,-1.143371895631287,-0.2402062246173982,-0.5583307062735998
90.52511795725785,-1.1735640672858545,-0.3065848652769142,-0.5992700210684793
90.7751873438801,-1.2237475099731658,-0.3500194341199202,-0.6512599751941578
91.02525673050236,-1.272232621690163,-0.39145188712741713,-0.7111720240328179
91.27532611712462,-1.3168716740627804,-0.43068834652544347,-0.777991669407795
91.52539550374688,-1.3610123293330616,-0.4617827401998619,-0.85083813618441
91.77546489036915,-1.3999706572941037,-0.4873188829204142,-0.9280045835385392
92.02553427699141,-1.4220971384131622,-0.5170962258402219,-1.0074453564187495
92.27560366361367,-1.4470923215229712,-0.5286408434481807,-1.0884564773170182
92.52567305023592,-1.4569778306623857,-0.5388925686094571,-1.1681966202892333
92.77574243685818,-1.454482626496663,-0.5435313046198873,-1.244915917420204
93.02581182348044,-1.4544681766758618,-0.526147538356409,-1.3172489035796926
93.2758812101027,-1.4330398784361136,-0.5108412559436009,-1.382069455635438
93.52595059672495,-1.4066672858435005,-0.4804551605992521,-1.438108764167522
93.77601998334721,-1.3672467445550804,-0.44372859197093373,-1.4831127828759414
94.02608936996948,-1.3218637392860983,-0.3942004184432738,-1.5156858856727617
94.27615875659174,-1.2597441150064774,-0.34440513161563113,-1.5338382078889692
94.526228143214,-1.2010877410098257,-0.27546858348258174,-1.537097536959061
94.77629752983626,-1.1086629388968223,-0.2281167114309906,-1.5230932398979382
95.02636691645851,-1.0540443897876954,-0.13150249204428208,-1.4940593515146343
95.27643630308077,-0.969798078268598,-0.05836686120671089,-1.4470916366144646
95.52650568970303,-0.8856794603943963,0.018416927744172508,-1.3836804700306196
95.77657507632529,-0.8018579911978088,0.09519825108305581,-1.304497719944279
96.02664446294756,-0.7188360736293725,0.1685190106196666,-1.2106649624559358
96.27671384956982,-0.6364255081554152,0.23410717345639995,-1.1036196602254789
96.52678323619207,-0.56548909607274,0.2995599754328566,-0.9862584620868058
