N,a,p,iss,reg,in_connectivity,rc_connectivity,load_time,init_time,states_time,train_time,test_time,mae,mse,rmse,nrmse,r2,max_err,iter_time
1700,0.88,1.06,1.04,0.0004,1.0,0.003,0.06199999991804361,2.0160000000614673,75.70299999997951,2.047000000020489,22.733999999938533,0.1577097512527034,0.05381038547142218,0.23197065648788895,0.2930339368381391,0.9141311075485059,4.408656932314967,102.56199999991804
2400,0.88,1.06,1.04,0.0004,1.0,0.003,0.06300000008195639,5.0,159.18699999991804,3.797000000020489,49.687000000150874,0.16558392305202022,0.06499473552123898,0.2549406509782992,0.322050485812844,0.8962834793787053,4.391016488612047,217.73400000017136
1500,0.88,1.06,1.04,0.0004,1.0,0.003,0.0470000000204891,1.4369999999180436,46.54700000002049,1.75,13.391000000061467,0.16808063418983643,0.06544409587061772,0.2558204367727835,0.3231618638588231,0.8955664045022717,4.34692844666206,63.17200000002049
1600,0.88,1.06,1.04,0.0004,1.0,0.003,0.06199999991804361,1.7190000000409782,60.640000000130385,1.7659999998286366,17.813000000081956,0.17946398716157924,0.06694765397222872,0.2587424471790988,0.32685305577856183,0.8931670745626937,4.3711970270463985,82.0
2300,0.88,1.06,1.04,0.0004,1.0,0.003,0.06199999991804361,4.452999999979511,145.75,3.5780000002123415,45.21899999980815,0.18388005577043176,0.06731294260036252,0.25944737925128963,0.3277435521173879,0.8925841586506784,4.407296090339414,199.06199999991804
1900,0.88,1.06,1.04,0.0004,1.0,0.003,0.04600000008940697,2.6409999998286366,97.81300000008196,2.530999999959022,29.905999999959022,0.1713418187853332,0.06757469186150615,0.25995132594681286,0.3283801562740583,0.8921664675496485,4.4006375964527,132.93699999991804
2000,0.88,1.06,1.04,0.0004,1.0,0.003,0.06300000008195639,3.046000000089407,107.5319999998901,2.655999999959022,33.062000000150874,0.17440481433805802,0.06942229665652355,0.2634811125233146,0.33283911359379464,0.8892181188982442,4.420782342845748,146.35900000017136
2500,0.88,1.06,1.04,0.0004,1.0,0.003,0.06299999984912574,5.625,173.10900000017136,4.1719999997876585,54.17200000002049,0.19144947386756045,0.06950114692526456,0.26363070178805914,0.3330280803011381,0.8890922921607664,4.436499546047603,237.14099999982864
2100,0.88,1.06,1.04,0.0004,1.0,0.003,0.06299999984912574,3.4370000001508743,118.04700000002049,2.9689999998081475,36.57799999997951,0.20038134581732656,0.07116789036643649,0.2667731065276942,0.3369976825169346,0.8864325562744617,4.4161855070269596,161.09399999980815
2200,0.88,1.06,1.04,0.0004,1.0,0.003,0.06300000008195639,3.922000000020489,131.28099999995902,3.202999999979511,40.64100000006147,0.20128101538286633,0.07365912880589723,0.271402153281615,0.34284526606326143,0.8824571176345974,4.406779094439665,179.11000000010245
1800,0.88,1.06,1.04,0.0004,1.0,0.003,0.0470000000204891,2.327999999979511,87.35900000017136,2.156999999890104,26.54700000002049,0.18780088714685694,0.07700569703318418,0.2774990036616063,0.35054703358942796,0.8771167710700276,4.389472359364833,118.43800000008196
